Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP88098	2.13E-01	1.18E+00	3.63E-01	3.01E+00	2.30E+00	2.97E+00	3.35E+00	4.07E-01
SP85487	1.18E+00	2.43E+00	4.60E-01	2.89E+00	2.82E+00	3.58E+00	3.94E+00	1.27E+00
SP105759	4.45E-01	3.01E-01	3.16E-01	1.19E+00	1.12E+00	8.20E-01	1.26E+00	1.05E+00
SP86775	0.00E+00	4.00E-02	2.04E-01	4.68E-01	6.17E-01	1.49E-01	4.19E-01	6.11E-01
SP88322	3.35E-01	9.15E-01	0.00E+00	2.14E+00	1.98E+00	1.57E+00	1.97E+00	4.93E-01
SP85582	2.99E-01	6.61E-01	5.00E-02	1.22E+00	1.71E+00	8.16E-01	1.45E+00	1.56E+00
SP87446	6.79E-01	1.91E+00	3.31E-01	2.62E+00	2.19E+00	3.11E+00	3.28E+00	1.40E+00
SP87337	2.21E-01	2.32E-01	1.00E-02	1.06E+00	1.15E+00	4.14E-01	6.31E-01	9.92E-01
SP86929	5.17E-01	1.30E+00	6.39E-01	2.68E+00	2.07E+00	2.58E+00	3.05E+00	8.60E-01
SP86130	3.51E-01	4.34E-01	2.63E-01	1.44E+00	1.56E+00	9.76E-01	1.61E+00	1.24E+00
SP86425	1.00E+00	7.06E-01	3.39E-01	3.47E+00	2.32E+00	1.46E+00	3.10E+00	8.28E-01
SP85495	2.51E-01	1.45E-01	7.79E-02	3.74E-01	6.41E-01	2.48E-01	3.51E-01	7.09E-01
SP85787	0.00E+00	1.00E-02	3.22E-01	7.52E-01	8.47E-01	8.91E-02	3.66E-01	1.02E+00
SP86836	1.18E-01	0.00E+00	0.00E+00	3.12E-02	1.85E-01	6.79E-02	2.38E-01	3.05E-01
SP89245	4.12E-01	2.82E-01	0.00E+00	6.32E-01	8.27E-01	5.59E-01	7.01E-01	4.20E-01
SP86989	6.47E-01	7.51E-01	4.10E-01	2.76E+00	2.79E+00	1.60E+00	3.04E+00	1.53E+00
SP88757	6.00E-02	3.28E-01	2.68E-01	1.57E+00	1.75E+00	5.70E-01	1.37E+00	1.02E+00
SP85733	3.82E-01	1.71E-01	4.53E-01	2.28E+00	2.01E+00	7.32E-01	1.82E+00	1.43E+00
SP85737	0.00E+00	0.00E+00	1.82E-01	8.49E-01	7.42E-01	1.70E-01	6.00E-01	7.05E-01
SP85647	2.27E-01	3.71E-01	0.00E+00	1.38E+00	1.02E+00	8.73E-01	1.47E+00	1.25E+00
CPCT02011098T	8.85E-01	2.13E+00	2.85E+00	1.63E+00	2.26E+00	4.22E+00	3.67E+00	6.82E-01
WIDE01010618T	4.24E+00	1.20E+01	3.62E+00	1.40E+00	1.17E+00	1.41E+01	5.54E+00	5.07E-01
WIDE01010310T	1.24E+01	1.09E+01	3.20E+00	3.28E+00	3.44E+00	2.46E+01	4.35E+00	7.10E-01
CPCT02080230T	1.32E+00	4.07E+00	5.80E+00	2.73E+00	2.05E+00	8.01E+00	4.97E+00	6.99E-01
CPCT02010914T	5.59E-01	2.23E+00	5.01E+00	1.21E+00	1.77E+00	4.85E+00	4.87E+00	6.00E-02
DRUP01010057T	4.63E+00	5.10E+00	7.61E+00	4.01E+00	3.86E+00	1.09E+01	4.66E+00	2.05E+00
CPCT02010635T	5.34E+00	3.11E+00	9.68E+00	2.92E+00	1.84E+00	1.16E+01	3.88E+00	1.40E+00
WIDE01010556T	1.06E+02	2.05E+01	1.14E+01	4.97E+00	4.60E+00	1.09E+02	8.01E+00	2.07E+00
WIDE01010540T	2.43E+00	5.86E+00	2.60E+00	4.57E+00	2.67E+00	6.92E+00	6.98E+00	1.06E+00
