Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP111082	432	231	286	178	249	0	55	106	0	0	263	15	8	4	0	0
SP111074	285	192	0	15	40	0	117	80	3	72	105	30	78	14	34	0
SP110845	303	237	0	0	102	0	108	36	6	12	266	62	31	3	1	0
SP110857	340	353	116	0	19	0	47	37	0	86	48	2	25	31	25	0
SP111017	568	307	305	0	70	0	76	19	0	135	0	69	27	15	19	0
SP111080	67	25	0	0	6	2	20	57	2	0	138	5	17	2	3	0
SP23506	53	195	0	0	5	0	24	48	0	148	0	34	43	25	42	0
SP111075	159	400	0	200	159	0	60	34	5	69	63	79	4	40	19	0
SP111112	359	363	43	56	73	0	47	91	6	97	0	79	15	23	12	0
SP111001	856	396	121	36	219	0	240	80	16	17	390	140	78	29	21	0
SP111027	32	41	2	0	0	0	19	15	0	19	55	46	0	36	14	0
SP111117	442	829	0	138	62	0	32	85	4	105	133	14	93	22	11	0
SP110842	720	408	317	0	156	0	60	77	5	225	0	58	31	31	17	0
SP111173	927	228	231	0	128	0	425	119	0	31	0	40	13	0	58	0
SP111008	296	414	117	224	20	0	37	110	0	0	200	60	10	10	19	0
SP111070	598	359	274	48	18	0	0	41	0	115	194	83	22	21	47	0
SP110847	838	356	0	243	38	0	14	89	0	86	0	12	5	28	17	0
SP111077	640	330	0	122	131	0	208	134	3	228	0	86	71	57	40	0
SP111091	57	55	0	0	122	0	123	82	0	116	23	12	7	14	28	0
SP111072	314	304	35	64	15	0	3	39	6	144	0	51	18	25	6	0
SP111084	150	227	0	0	215	0	88	128	2	123	0	65	57	73	1	0
SP23504	0	151	33	81	5	0	25	16	0	88	0	15	28	40	18	0
SP23500	15	79	0	43	75	0	39	0	0	99	0	23	3	2	11	0
SP111029	0	51	0	0	4	65	11	38	3	76	0	30	1	18	0	0
SP111175	1626	609	30	321	1017	0	399	245	4	125	0	46	128	0	17	0
SP111049	487	388	365	0	36	0	23	71	0	0	252	51	26	42	0	0
SP23498	591	368	288	26	33	0	77	103	0	153	0	50	52	37	0	0
SP111002	79	84	0	20	18	0	32	25	0	65	0	43	14	9	3	0
SP110866	357	233	202	0	60	0	114	22	0	69	122	0	7	42	0	0
SP111035	905	878	98	0	162	0	86	18	14	0	314	49	21	26	5	0
SP111009	539	367	0	164	62	0	94	11	0	129	0	0	163	15	16	0
SP111114	1442	832	309	290	199	0	212	150	0	96	0	38	42	17	0	0
SP111000	555	660	237	38	47	0	155	12	0	84	0	0	0	31	21	0
SP111045	828	727	27	81	28	0	39	0	0	0	214	87	61	37	87	0
SP110861	137	186	260	38	81	0	14	95	0	109	88	72	19	16	25	0
SP111047	295	391	0	47	13	0	59	91	0	315	0	29	53	40	48	0
SP111088	440	436	32	202	94	0	27	65	0	206	0	37	27	23	7	0
SP111056	415	253	5	0	123	0	74	115	11	0	410	0	38	58	18	0
SP111089	187	109	82	0	19	0	16	97	0	135	0	24	24	26	24	0
SP111038	1344	812	617	181	41	0	59	66	0	134	0	61	25	55	24	0
SP110849	492	497	0	231	20	0	85	26	0	79	79	39	3	0	57	0
SP111164	765	494	149	0	34	0	141	104	0	161	0	7	28	24	14	0
SP111057	377	399	196	0	10	0	29	63	0	0	178	2	32	6	5	0
SP111119	2309	398	0	235	126	0	91	182	0	432	0	31	22	10	14	0
SP111095	935	654	202	0	55	0	71	64	2	138	83	67	32	20	25	0
SP111064	579	672	326	0	54	0	35	86	0	122	0	34	30	46	20	0
CPCT02030245T	0	34	39	41	30	0	9	0	104	104	0	24	130	0	167	90
CPCT02030257T	753	661	474	477	38	0	12	151	76	44	0	66	39	47	24	0
CPCT02070015T	1005	626	568	604	203	90	143	0	98	0	0	0	0	37	0	0
CPCT02040043T	30	138	101	195	30	0	23	12	121	60	260	14	29	43	11	46
CPCT02100032T	0	411	172	62	7	75	8	144	73	20	0	39	109	57	1	0
CPCT02160007T	103	119	139	11	7	0	70	5	23	17	0	308	82	52	31	0
CPCT02030286T	405	391	347	414	39	0	41	59	105	40	1	41	21	26	37	118
CPCT02100140T	318	2098	0	596	147	0	25	40	132	0	0	29	86	22	56	0
CPCT02100141T	1094	589	494	513	81	0	70	103	119	6	0	33	39	45	28	0
CPCT02330072TII	988	264	713	182	201	0	85	27	73	78	246	0	23	53	73	402
CPCT02330132T	1049	280	426	780	41	0	8	66	76	0	0	430	76	40	0	0
CPCT02130030T	77	445	324	177	50	0	17	0	156	0	87	32	24	28	21	0
CPCT02060183T	1149	325	925	365	172	0	174	58	84	90	0	69	63	34	44	0
CPCT02130033T	340	326	356	378	36	0	53	22	109	0	125	0	24	14	8	0
CPCT02300031T	485	238	532	0	47	0	15	57	144	11	116	85	25	39	0	0
CPCT02180054T	721	583	925	231	102	76	45	5	253	26	0	0	17	45	55	0
CPCT02090037T	158	394	334	662	93	0	65	158	106	11	12	0	80	55	52	0
CPCT02130041T	462	70	377	264	185	0	137	31	198	9	120	136	18	45	63	0
CPCT02060200T	121	130	122	322	796	0	0	63	171	72	0	0	13	9	81	0
WIDE01010009T	435	376	399	386	11	0	0	0	58	79	0	0	29	0	33	0
CPCT02330094T	0	188	104	243	2	0	0	107	132	65	0	125	31	14	62	0
CPCT02110061T	0	108	363	219	28	38	8	86	174	0	0	51	158	8	57	320
WIDE01010016T	149	60	199	213	74	0	233	29	13	0	117	0	34	28	0	0
CPCT02230070T	1179	474	908	229	63	0	61	110	111	63	0	24	9	55	16	0
CPCT02340070T	556	254	264	515	35	0	67	34	83	40	0	0	25	12	28	0
CPCT02340073T	41	355	0	0	1	0	7	21	117	13	0	84	47	17	0	0
CPCT02050330T	217	156	178	91	1	0	0	178	125	0	0	0	34	55	245	0
CPCT02340077T	289	183	346	55	16	0	19	87	78	8	39	74	26	39	5	0
WIDE01010064T	729	714	1081	1311	166	0	47	355	47	0	0	0	0	139	57	0
CPCT02050314T	43	48	0	37	10	0	15	36	140	0	0	75	29	26	158	156
CPCT02220037T	345	243	454	369	55	0	54	105	74	99	0	64	34	40	20	0
WIDE01010073T	103	174	363	0	18	0	48	4	64	76	0	16	127	31	233	27
CPCT02210045T	824	378	371	653	74	0	35	129	188	66	88	48	44	0	14	0
CPCT02100163T	343	154	250	208	38	0	35	69	171	0	149	32	41	31	2	0
CPCT02130049T	1179	309	758	906	125	0	264	91	307	0	0	463	194	158	99	0
CPCT02050343T	0	122	100	185	3	0	21	47	104	0	155	76	128	14	137	13
CPCT02020712T	172	101	218	323	219	0	113	30	177	0	210	214	131	122	20	0
CPCT02130070T	270	191	587	0	28	0	54	0	238	0	0	149	117	55	209	0
CPCT02130071T	252	117	224	0	11	0	0	194	140	0	0	0	40	49	144	0
DRUP01020027T	132	115	64	315	117	24	87	187	240	0	112	387	115	195	30	0
CPCT02050349T	0	6	0	0	32	89	118	0	158	0	0	0	21	1961	128	0
CPCT02040242T	499	269	269	236	12	0	0	0	66	0	100	125	464	1	27	0
CPCT02300039T	209	244	312	279	45	0	4	63	129	0	11	98	20	28	31	0
CPCT02010815T	1680	82	540	54	30	0	128	260	225	42	0	103	46	36	0	0
CPCT02010813T	185	304	153	326	20	0	42	38	136	0	0	73	22	32	12	0
WIDE01010355T	131	298	114	363	152	0	41	113	73	108	0	27	102	32	0	287
CPCT02330072T	958	392	376	0	38	0	97	65	96	134	61	0	18	40	23	0
CPCT02130091T	466	30	0	6	627	0	220	601	169	8	412	343	91	131	0	0
CPCT02230097T	160	146	0	116	21	48	34	94	50	22	30	40	28	48	19	0
CPCT02050357T	0	226	27	370	33	61	20	109	102	79	0	98	97	47	172	0
CPCT02010833T	693	130	673	0	27	0	34	135	101	49	83	191	56	36	58	0
CPCT02060213T	362	153	144	127	20	0	32	73	109	69	0	8	24	3	11	0
CPCT02130107T	192	349	111	178	13	66	11	21	93	122	0	110	50	22	98	214
CPCT02070342T	186	139	125	0	8	2	0	0	224	99	0	100	13	0	10	0
CPCT02050362T	633	435	515	538	95	0	164	26	112	0	32	6	28	0	3	0
CPCT02150012T	944	16	1153	229	70	0	122	406	169	103	0	163	321	120	0	176
DRUP01210002T	877	259	530	399	53	0	23	108	198	58	59	87	36	0	0	0
CPCT02130105T	97	55	0	0	11	0	16	0	163	0	76	12	80	6	181	0
CPCT02100176T	207	332	80	427	67	0	97	133	113	0	122	174	52	40	32	0
CPCT02230106T	236	234	247	338	182	0	44	19	68	0	163	413	106	51	92	0
CPCT02060199T	34	73	0	62	5	0	14	2	39	40	5	14	5	3	25	0
DRUP01330005T	737	485	645	599	186	16	57	168	154	184	0	90	80	34	0	0
CPCT02120150T	648	291	207	549	16	0	89	19	35	95	0	262	51	58	44	0
CPCT02060248T	206	275	31	204	32	0	17	14	129	20	10	0	25	68	0	402
CPCT02060255T	314	117	305	250	165	0	97	33	46	0	0	15	3	6	38	0
DRUP01010088T	191	104	401	0	6	0	1	39	81	194	8	18	32	56	35	0
CPCT02440014T	710	625	319	768	129	58	173	191	83	0	0	20	35	63	45	108
CPCT02050384T	200	204	281	291	54	0	22	0	190	0	64	59	60	32	43	0
CPCT02030519T	989	256	1072	310	136	145	0	0	282	0	0	28	33	0	0	0
CPCT02050380T	1721	378	1058	463	25	0	65	298	150	0	0	119	70	36	59	0
CPCT02130140T	50635	2880	0	0	10	20288	0	47	506	0	0	0	18	324	0	0
CPCT02220056T	457	279	291	191	51	0	20	112	106	109	0	18	15	20	3	0
DRUP01210003T	582	162	753	240	194	0	54	49	105	0	155	0	23	25	43	0
DRUP01050030T	64	109	113	135	8	0	15	101	103	0	0	56	41	33	203	15
CPCT02210067T	1042	161	141	44	58	0	68	87	139	54	145	20	21	16	6	0
CPCT02150021T	239	896	37	1170	73	99	38	10	201	0	0	19	76	0	69	131
CPCT02080255T	641	745	38	694	121	0	86	146	96	19	8	56	60	85	138	0
CPCT02330124T	263	432	182	475	120	50	37	24	128	0	153	0	16	18	80	0
CPCT02100186T	720	351	363	196	44	0	77	143	71	0	70	117	25	49	28	0
CPCT02050403T	122	80	45	78	52	0	59	14	168	3	143	49	22	9	5	0
DRUP01330013T	538	391	486	492	123	0	31	178	88	109	0	91	49	120	0	0
DRUP01050033T	189	131	188	113	0	0	0	182	136	0	0	0	24	49	231	0
DRUP01440001T	610	594	382	943	141	141	192	176	173	0	0	63	50	79	64	0
CPCT02040156T	511	261	628	16	6	0	2	20	210	40	0	89	0	23	38	124
DRUP01340013T	1004	399	347	719	197	0	128	86	131	205	0	53	111	42	15	0
CPCT02080141T	618	321	236	446	92	0	122	52	173	0	0	105	66	20	12	0
CPCT02010662T	360	324	428	0	631	0	379	0	170	0	0	2	0	1	241	0
CPCT02120069T	195	0	622	173	60	0	17	56	57	76	0	192	18	84	52	178
CPCT02100126T	373	421	673	1101	224	109	146	3	155	0	150	0	0	32	4	0
CPCT02380021T	646	505	496	397	65	0	53	14	144	0	37	50	44	21	69	0
CPCT02020622T	898	89	1404	488	54	0	57	145	248	0	526	0	383	24	0	0
CPCT02340034T	366	392	1	394	30	0	9	0	111	134	157	117	79	0	33	34
CPCT02210033T	733	104	944	172	197	0	61	106	274	0	66	0	54	30	49	0
CPCT02050163T	536	117	192	185	182	0	48	59	291	0	196	113	65	45	5	0
CPCT02030277T	1325	336	73	887	36	0	253	276	91	50	0	216	48	101	44	0
CPCT02100064T	455	284	312	88	95	0	97	32	40	1	0	22	20	13	28	0
CPCT02010569T	1274	502	849	663	26	0	0	93	117	202	0	74	46	30	0	0
CPCT02110032T	0	79	203	0	4	78	36	137	38	1	0	79	84	31	63	0
CPCT02340011T	286	53	255	85	0	0	9	18	85	17	0	2	10	21	5	299
CPCT02330033T	0	162	187	347	469	10	70	0	105	0	0	12	23	46	27	0
CPCT02040119T	176	131	37	95	22	0	40	79	90	0	309	72	58	45	7	0
CPCT02020536T	0	110	26	520	300	37	64	160	62	84	12	204	71	102	44	0
CPCT02340012T	284	423	375	332	56	0	71	18	59	0	0	33	23	30	20	0
CPCT02020527T	35	41	100	29	10	11	0	44	31	10	135	16	17	8	127	0
CPCT02020526T	390	447	873	0	19	0	7	246	103	2	0	50	172	48	39	0
CPCT02100098T	3	224	361	301	7	169	21	13	38	42	0	19	29	31	76	0
CPCT02230029T	491	319	300	284	13	0	16	29	54	94	0	15	53	45	34	0
CPCT02230030T	656	0	804	317	22	0	67	38	60	183	0	81	48	58	36	0
CPCT02230034T	474	372	284	335	104	0	21	0	80	33	109	46	0	33	17	0
CPCT02070034T	374	186	317	390	17	0	26	146	115	0	125	20	48	20	77	0
CPCT02030363T	455	270	0	253	9	0	5	41	29	10	0	55	19	4	19	0
CPCT02230039T	1252	396	596	543	236	0	614	133	148	0	0	0	263	102	0	0
CPCT02080130T	526	0	609	107	71	0	41	60	335	209	0	172	112	77	9	0
CPCT02340019T	902	347	877	228	78	0	45	73	99	88	0	42	18	50	17	0
CPCT02050233T	195	158	0	832	88	0	154	156	157	43	0	98	34	37	84	0
CPCT02100044T	814	1073	410	70	40	0	18	84	73	63	72	0	21	31	27	0
CPCT02050100T	401	95	206	227	41	0	121	2	77	0	233	27	5	14	24	0
CPCT02030243T	0	95	0	55	6	0	275	8	29	39	8	274	49	210	71	0
CPCT02050041T	897	524	748	1017	131	0	181	165	190	210	83	94	634	38	26	0
CPCT02030310T	458	262	294	294	54	0	140	89	45	0	0	274	53	40	66	0
CPCT02220007T	232	193	263	283	81	19	30	49	30	33	0	147	21	45	30	0
CPCT02030307T	638	203	458	219	48	0	204	86	36	0	145	0	141	33	6	0
CPCT02030304T	90	72	315	62	15	0	13	47	58	48	0	78	60	27	1	0
CPCT02110018T	294	278	285	331	78	0	47	8	50	0	27	40	10	36	0	0
CPCT02100061T	274	252	0	413	187	51	61	27	105	79	0	24	34	10	35	0
CPCT02070120T	575	307	875	70	21	0	33	24	81	103	6	43	0	20	0	0
CPCT02120011T	746	355	262	326	184	0	62	17	120	39	232	82	36	45	35	319
CPCT02120012T	504	314	1114	627	43	216	36	0	69	0	0	10	33	18	68	0
CPCT02050147T	1100	57	1179	101	87	0	82	75	145	0	195	68	61	32	20	0
CPCT02030335T	484	380	194	1096	109	0	46	156	30	247	0	117	0	277	0	0
CPCT02040108T	437	0	588	9	42	0	6	111	31	177	44	106	43	4	40	62
CPCT02400002T	532	0	395	99	32	0	66	192	106	0	286	71	12	22	6	0
CPCT02340041T	1073	376	614	1077	227	0	123	88	177	234	0	36	136	52	48	0
CPCT02380030T	172	261	0	248	13	70	31	63	106	79	0	34	55	6	14	0
CPCT02040196T	738	656	558	1074	85	0	229	0	216	122	0	96	82	10	30	0
CPCT02230068T	475	377	338	16	74	0	37	0	56	0	147	69	3	57	37	0
CPCT02100127T	1005	347	363	349	72	0	140	159	148	134	0	54	66	63	3	0
CPCT02100133T	0	715	39	25	6	0	64	11	286	60	0	81	8	49	39	0
CPCT02090026T	762	287	280	120	46	0	230	50	122	0	167	16	36	40	33	0
CPCT02050287T	453	444	375	202	52	0	59	152	133	81	0	0	231	31	23	0
CPCT02050292T	432	170	302	193	125	0	84	140	245	33	0	0	45	28	30	335
DRUP01050016T	0	169	0	1193	87	13	219	175	110	0	0	145	46	71	138	0
CPCT02250004T	875	677	432	526	114	24	188	72	70	0	0	25	18	15	50	0
WIDE01010644T	101	71	255	0	31	7	29	38	33	36	0	17	20	19	27	175
WIDE01010539T	880	544	1707	501	111	87	127	0	105	0	0	0	6	8	29	0
WIDE01010590T	493	258	905	991	386	122	106	167	115	0	136	0	114	0	16	0
WIDE01010691T	356	265	169	375	35	0	69	123	64	0	66	16	11	31	0	0
WIDE01010704T	531	667	162	226	46	0	24	49	51	0	226	49	87	42	15	0
WIDE01010725T	208	13	245	388	92	24	101	78	147	0	0	0	1661	117	9	0
