MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.04057686319574714	0.00017036890392773784	0.1269134559482336	0.03175193855073303	0.01717387501616031	0.04949627995491028
1:Del:C:1	0.01993132975883782	0.00013215293884059066	0.06552738573402167	0.018201977610588074	0.01389977367129177	0.013752434314228594
1:Del:C:2	0.009928187737241388	0.0001902198828793189	0.028946038652211428	0.007902733860537409	0.008418881008401513	0.00898316188948229
1:Del:C:3	0.004471518414793536	0.0004888818676681694	0.014535391153767705	0.007095696019241586	0.007701771049760282	0.0035449937237717675
1:Del:C:4	0.0032907342596445233	0.0010641602741088719	0.011453064130619169	0.00442319149558898	0.0033446529057619048	0.005194948386651958
1:Del:C:5	0.0015177042147843168	0.006990269245579839	0.0063996625621803105	0.0026295455574290826	0.006429190975613892	0.010632279878482222
1:Del:T:0	0.018818148775026203	0.0012617633611080236	0.06410815395414829	0.029944489132612943	0.024796828478574753	0.012211768254637718
1:Del:T:1	0.005686872261576354	0.00023975289064765093	0.038182017989456654	0.01910790030262433	0.014551318543963134	0.01177794948220253
1:Del:T:2	0.014297601543366909	0.0015262090048054234	0.044714879021048544	0.016305847720941527	0.009169510203646496	0.01795679678209126
1:Del:T:3	0.022507353965193034	0.0024413923465181142	0.044210659563541414	0.010680824450682849	0.0009660996984894155	0.03559946790337563
1:Del:T:4	0.012715289710322396	0.005467899786308408	0.041683425828814506	0.007535466676345095	6.280908346525393e-05	0.03679984048008919
1:Del:T:5	0.003909269141362612	0.12824365966022014	3.470044815912843e-05	0.003600064027996306	1.961817850054744e-46	0.553344558775425
1:Ins:C:0	0.006191205689683557	0.004425169557798654	0.005740086380392313	0.001557928925340093	0.01637588960264111	0.011125638752710075
1:Ins:C:1	0.0034882743615889922	0.0008485616491816472	0.006419568019919097	0.001321561121767445	0.006242136595537886	0.0009369561077983235
1:Ins:C:2	0.0008824791223014472	0.0004728411577525549	0.0034103839832823725	0.0015337202508817426	0.0031897204369306566	0.0023784153172164224
1:Ins:C:3	0.0007454774472353165	0.002042000145884231	0.0019772164896130562	0.0006264044556883164	0.0050455255201086405	0.00021170745739254926
1:Ins:C:4	0.00019409186188568128	0.007333758026361465	0.0014589077013079078	0.0005663591501433985	0.0024371740606147795	1.8938001594506205e-05
1:Ins:C:5	0.0005763256130740047	0.04142552923411131	0.0004853158701735083	0.0010879268704229617	0.008212384150829167	0.002148417684116436
1:Ins:T:0	0.008075625668279827	0.003810129363555461	0.010927821006625892	0.0046810403251129175	0.023408136311918498	0.009069944822695106
1:Ins:T:1	0.0035346988608944228	0.002220582008594647	0.02952334424480796	0.014261894912924617	0.023284063963219522	0.0008993805476529815
1:Ins:T:2	0.0011138524599402899	0.0074878536351025106	0.011787145189009607	0.005228138774982654	0.01172056603245437	0.0022833800762236934
1:Ins:T:3	0.0008701649657450616	0.006008917093276977	0.009711970635689795	0.0031197377759963276	0.008240926312282681	0.002349367773713311
1:Ins:T:4	0.00033315714903437766	0.015291721550747752	0.005692960277665407	0.00313798690578551	0.0018768215882300865	0.004408846425940282
1:Ins:T:5	0.0017707435888587497	0.6769772702455521	0.09497522626072169	0.04432988351676613	0.036514809457585215	0.030978347925120032
