MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.019935868389438838	0.011220619365631138	0.00562063506571576	0.015710837385850027	0.034015371563145894	0.03182346144341864	0.1462513679661788	0.04227841123647522	0.07842717050216379	0.09868230533786118	0.05628360553877428	0.06783216624986381	0.021681419287342577	0.05389469762798399	0.016887416362878868	0.05821370973715375	0.07541118380603962
1:Del:C:1	0.01152343016154532	0.008938015775056556	0.005744576628707989	0.009714731049589318	0.03560895151043951	0.03197366149683518	0.029235532355960457	0.1969262605905533	0.025801145749501302	0.07857345977798104	0.023913820289308205	0.07659049529002004	0.014878293297078926	0.023751443948713133	0.01702141288549683	0.029772134896245462	0.004980611188423154
1:Del:C:2	0.005552259866644818	0.002556257544958953	0.011933840631318162	0.00463917690780363	0.020863462436100235	0.02577439018070436	0.023027263549056442	0.05951102007050849	0.033771775447496565	0.02145383524302815	0.02248769126410252	0.017695472118987254	0.014979884178910653	0.051240208124822856	0.013393613077487316	0.023261844681900356	0.007649421592823558
1:Del:C:3	0.003207807520775532	0.0035727616124677296	0.0034594627042400816	0.003842391559464602	0.012559334042517776	0.011748208481164752	0.015119539458625013	0.01813227666667913	0.016733870174637105	0.005967710913838573	0.0022766918629076828	0.0036938854919392836	0.008483437041948889	0.012720017040833228	0.00839014210057158	0.016776543122839483	0.002062618282865145
1:Del:C:4	0.0015318064138256204	0.0005305648071453106	0.001259766513363374	0.0009308845717254144	0.011171351665748262	0.008580956506852573	0.004007091565772214	0.011138960016173769	0.0067127437640084504	0.00979779165272987	0.003809694204369407	0.008839067817855267	0.0035335134148658655	0.0059044344086643715	0.003635112791635322	0.01165174638093191	0.0029719623514353087
1:Del:C:5	0.01199141057016277	0.005926018220150126	0.005266157880137143	0.013254800412123586	0.008658359049858006	0.0026997858806124242	0.0030824016147239773	0.003595718615149508	0.005635095836566961	0.0009807850415040776	0.00132154384450061	0.0026750906706976708	0.008421720461196856	0.005318336780027835	0.006581720099418717	0.006847544686743063	0.006873423432923289
1:Del:T:0	0.015336630939273163	0.007456890970861423	0.02242397774301935	0.009739100204824354	0.01283125874499092	0.0222107077305418	0.051371534440904726	0.017810293844668194	0.04986244925341452	0.04058722741436213	0.18467955606969555	0.04480202136733169	0.023003463064087556	0.08407909370958805	0.028196024050594133	0.036164108134616985	0.004737749391151738
1:Del:T:1	0.010938905783382325	0.002836146120534977	0.017970614273799583	0.007671432643555818	0.02040020984556577	0.04001067646080628	0.051261202317003554	0.018090695435384985	0.05259493460996964	0.02943259132176536	0.057107178532046415	0.017697241144928738	0.01600740554014919	0.046314047503758504	0.019426313172443768	0.02421758416553871	0.006211321724922527
1:Del:T:2	0.013973194237332792	0.008409365043335129	0.009678090942429662	0.012020126563475059	0.01571127866526922	0.010295395493021714	0.09265901060774923	0.04367512539444988	0.026787089340978128	0.022532707487989682	0.01679940997594713	0.013293243103357782	0.013316985191959247	0.020401101340546575	0.013225724723306485	0.028093770635603334	0.028654046327689003
1:Del:T:3	0.01739120350277517	0.0008258640205895063	0.006356434410408837	0.011872219792064414	0.01019595332743433	0.011583930247738579	0.035302236549272836	0.027055540389333145	0.023977380760516098	0.026604220573499333	0.02012053314938953	0.042422787936257006	0.011058026102837175	0.025269485984213132	0.012181292161694729	0.02847986707152245	0.039965840353247586
1:Del:T:4	0.021948404933791608	0.005062732757596678	0.009143730059295195	0.0199563955976555	0.005217652960818668	0.008403123832940763	0.015741732992901235	0.033525496758048806	0.007909698949373479	0.02810603728260048	0.017497063403469612	0.04343645052793363	0.007450047315728625	0.013157047878637513	0.0067865829151378424	0.0200108741105214	0.018918082466223042
1:Del:T:5	0.41456508827392097	0.040591433813169715	0.01839072186485282	0.31494754578918216	0.008771774321801332	0.016904446225312314	0.018865910190719433	0.027719018036217874	0.018910965150299715	0.026444606547470356	0.006010289799933162	0.012689098450118763	0.07270088634688364	0.010930926163487698	0.03123571024960256	0.019479989345589956	0.0035536097834540214
1:Ins:C:0	0.07373144753367342	0.003140984012353556	0.010721794669207156	0.03503447441706044	0.008248370638383023	0.005073088103349619	8.610263597461199e-05	0.0016628678198432568	0.00024226502732972222	0.001059581961382321	0.0003706213538131919	1.5943926001682485e-07	0.022989112376760944	0.0011865396803364093	0.01234941518563403	0.004613489381468412	0.0018957258605445304
1:Ins:C:1	0.00446069295227062	0.004891640617893244	0.004604934932931428	0.001736145128379576	0.0038003541597356615	0.0074648290638498335	0.001937887504447815	0.005572288492193139	0.003923957617296594	0.0019146943761734292	0.0022363640171339226	0.0014560315954039993	0.006486786865862371	0.005690861581453532	0.004994390421446688	0.004372346202125073	0.0001583863403538288
1:Ins:C:2	0.001727112677317919	0.0008368955478118778	0.0002488748366839388	0.001989156556240683	0.0014305752165790864	0.002747685141016518	0.001967054193507636	0.004988165505840243	0.001735376700089617	0.0009586958146268643	0.006054294297858789	0.004458617776906806	0.002404849444821622	0.009516773317867546	0.0019122175941994968	0.004084420692431081	0.0011075069839080244
1:Ins:C:3	0.0014244665215306896	0.0035695887214387766	0.0005449099463753982	0.0014983964357952572	0.00315889818725509	0.0024115855817828445	0.001077665002730157	0.0009666507296807935	0.001158273955389575	0.001205864169433255	0.0010636478357936596	0.002159480785733052	0.004485675503518536	0.0015898927068076318	0.0048461040538351294	0.001882910451983264	0.00027536196186275677
1:Ins:C:4	0.0047755752334092	0.0007652508801939461	0.0006445386566054978	0.004816237713424698	0.002419292672337292	0.0025359486227929384	0.00039222814930710113	0.0017960293017043228	0.0014964031162148306	0.0009358036241353318	6.220506793752634e-05	0.0004713237624578426	0.0032356320858779953	0.00034621727100329734	0.001860786515431414	0.001082524017688229	1.1210282059437305e-06
1:Ins:C:5	0.01196983164432254	0.02011554141761735	0.011659702359465882	0.010138824873678232	0.009804782024197607	0.0036963149197390523	0.005341239397337176	0.008122413172577865	0.009384678108240223	0.006976738950008894	0.005875035945714444	0.004037948695303939	0.013762568771489896	0.008568574584210183	0.013179946899736023	0.013377150459809285	0.0029440265352545223
1:Ins:T:0	0.01505731518737548	0.015831334934373446	0.006804304453653458	0.013184699418507079	0.009654557751059657	0.007638253084190865	0.008860736339050277	0.0067904853214520245	0.011464910236172727	0.004987611006578732	0.007281839762147229	0.0025717436196282507	0.021194207770749925	0.013535627010278405	0.016288815280720997	0.015467801373329166	0.005627703271519806
1:Ins:T:1	0.01585649810731411	0.004182661883969558	0.006028135501037468	0.010281899213659927	0.03705990426009521	0.022624002465745432	0.032785924606723714	0.03919256686232984	0.038089668263855854	0.03735916169409279	0.06120868411660922	0.02158955626449597	0.015809350414201617	0.028806295543909073	0.01781132716452703	0.058548118233189256	0.03589182504476412
