NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	68.204	63.292	13.159	48.299	17.979	0.816	1000000.0
2	66.674	63.349	13.254	48.112	88.134	0.815	1000000.0
3	67.848	64.055	12.95	48.379	140.771	0.806	1000000.0
4	65.497	62.561	12.37	47.47	88.141	0.825	1000000.0
5	68.069	64.782	12.871	48.601	70.635	0.799	1000000.0
6	67.391	64.283	12.872	47.93	140.753	0.811	1000000.0
7	67.781	64.098	12.907	48.249	18.014	0.815	1000000.0
8	68.888	63.949	13.338	47.381	105.672	0.822	1000000.0
9	66.238	64.138	12.427	48.472	53.088	0.808	1000000.0
10	67.255	62.857	13.047	48.012	35.54	0.818	1000000.0
11	66.015	63.912	12.317	47.895	88.187	0.811	1000000.0
12	65.519	63.556	12.11	47.563	53.084	0.817	1000000.0
13	66.044	62.334	12.369	46.275	88.142	0.824	1000000.0
14	66.668	62.75	12.425	46.883	88.132	0.824	1000000.0
15	66.739	64.722	12.583	48.335	88.288	0.802	1000000.0
16	66.855	62.386	13.16	47.597	35.589	0.824	1000000.0
17	67.049	63.389	12.492	47.697	88.153	0.82	1000000.0
18	66.166	61.801	12.855	46.706	53.096	0.831	1000000.0
19	66.003	63.127	12.354	47.658	70.634	0.821	1000000.0
20	66.768	62.635	12.374	47.798	70.62	0.823	1000000.0
21	65.49	63.385	12.573	47.574	88.184	0.816	1000000.0
22	68.401	63.214	13.227	47.665	53.077	0.818	1000000.0
23	66.207	62.992	12.672	48.508	70.635	0.82	1000000.0
24	68.599	62.406	13.502	46.955	88.142	0.826	1000000.0
25	67.063	63.043	13.127	47.84	70.686	0.819	1000000.0
26	67.038	62.845	12.449	46.393	70.641	0.822	1000000.0
27	68.771	64.893	13.177	48.909	53.159	0.8	1000000.0
28	67.423	62.048	13.392	46.852	70.607	0.825	1000000.0
29	63.507	63.529	11.879	47.791	70.612	0.814	1000000.0
30	70.953	65.188	14.057	49.456	70.665	0.794	1000000.0
31	67.514	63.785	12.863	48.078	18.04	0.813	1000000.0
32	66.411	63.542	12.056	47.835	53.091	0.816	1000000.0
33	67.368	64.935	12.477	48.828	18.037	0.808	1000000.0
34	69.047	65.378	13.431	49.835	35.588	0.799	1000000.0
35	67.476	64.101	12.783	48.201	70.645	0.811	1000000.0
36	67.307	63.353	12.845	47.916	53.075	0.808	1000000.0
37	66.688	62.977	12.448	47.734	53.076	0.824	1000000.0
38	64.829	64.105	11.93	47.995	35.582	0.81	1000000.0
39	66.999	62.667	12.595	47.183	70.582	0.825	1000000.0
40	67.22	62.598	12.545	46.859	35.539	0.831	1000000.0
41	69.083	64.086	13.351	48.585	0.498	0.809	1000000.0
42	66.212	63.665	12.226	47.045	18.096	0.82	1000000.0
43	66.247	63.652	12.911	48.195	35.538	0.818	1000000.0
44	67.168	62.716	12.527	47.557	18.018	0.823	1000000.0
45	67.03	62.945	13.025	47.157	70.669	0.819	1000000.0
46	69.127	65.174	13.319	49.279	53.141	0.8	1000000.0
47	65.859	64.051	12.222	48.658	123.222	0.806	1000000.0
48	69.638	64.058	14.264	48.487	35.562	0.817	1000000.0
