Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP85623	68	0.885	44.271	65.104%	7.145	47.319%	0.36923	0.847
SP85491	98	0.916	50.606	51.639%	9.187	41.168%	0.29842	0.893
SP87582	63	0.86	40.864	64.863%	6.59	51.936%	0.46321	0.797
SP89090	72	0.896	46.542	64.642%	7.812	44.805%	0.43695	0.868
SP85511	157	0.923	66.269	42.21%	11.658	38.54%	0.20271	0.885
SP85952	55	0.798	45.816	83.302%	8.026	60.327%	0.65817	0.736
SP85840	92	0.927	42.998	46.737%	6.985	37.444%	0.25975	0.896
SP87675	67	0.918	32.977	49.219%	6.302	39.937%	0.32843	0.894
SP85836	155	0.921	69.643	44.931%	12.361	38.992%	0.27831	0.887
SP120767	138	0.94	53.554	38.807%	9.053	34.071%	0.17876	0.91
SP105708	96	0.936	43.509	45.322%	6.9	35.396%	0.3038	0.909
SP85818	2	0.656	3.4	170.0%	1.735	86.75%	1.89732	0.692
SP105922	61	0.891	37.467	61.421%	6.623	46.484%	0.36771	0.861
SP86118	94	0.884	51.35	54.628%	9.586	46.999%	0.32614	0.841
SP86306	159	0.961	66.093	41.568%	11.519	28.196%	0.23165	0.953
SP87099	103	0.917	57.073	55.411%	10.154	41.558%	0.35134	0.898
SP87434	70	0.877	45.376	64.823%	7.687	48.233%	0.47693	0.837
SP85864	24	0.805	25.43	105.958%	4.601	60.414%	0.94874	0.778
SP105807	104	0.894	50.236	48.304%	9.157	46.729%	0.24	0.842
SP89291	52	0.808	40.129	77.171%	6.849	59.166%	0.58443	0.736
SP88050	42	0.823	37.156	88.467%	6.909	56.792%	0.74865	0.79
SP88593	72	0.868	47.927	66.565%	8.375	49.872%	0.4615	0.827
SP88158	29	0.76	26.164	90.221%	4.839	65.249%	0.74086	0.696
SP87534	185	0.968	71.763	38.791%	11.091	25.279%	0.21799	0.959
SP88776	103	0.897	49.792	48.342%	9.385	44.192%	0.27691	0.853
SP85725	84	0.845	57.175	68.065%	10.568	53.513%	0.44546	0.796
SP86660	162	0.964	62.501	38.581%	9.695	27.141%	0.18749	0.953
SP87903	48	0.842	33.515	69.823%	5.918	54.024%	0.59341	0.788
SP88098	121	0.919	67.653	55.912%	12.009	39.701%	0.35205	0.899
SP85487	241	0.984	72.207	29.961%	11.654	17.737%	0.13715	0.981
SP105759	60	0.878	36.061	60.102%	6.015	47.853%	0.43411	0.828
SP86775	20	0.601	25.48	127.4%	4.531	80.098%	1.31774	0.499
SP88322	93	0.925	46.506	50.006%	8.307	38.196%	0.26717	0.903
SP85582	87	0.916	47.15	54.195%	7.367	40.371%	0.32333	0.882
SP87446	201	0.974	68.999	34.328%	10.669	22.835%	0.1588	0.966
SP87337	40	0.737	35.96	89.9%	6.091	68.099%	0.75525	0.635
SP86929	157	0.969	58.769	37.432%	9.136	25.099%	0.19137	0.96
SP86130	73	0.879	46.111	63.166%	7.825	47.71%	0.45147	0.837
SP86425	136	0.87	73.474	54.025%	14.952	49.295%	0.29581	0.824
SP85495	29	0.839	24.374	84.048%	4.597	55.341%	0.66783	0.81
SP85787	41	0.841	32.221	78.588%	6.739	55.208%	0.59999	0.817
SP86836	16	0.679	24.034	150.212%	8.259	80.218%	1.69935	0.691
SP89245	32	0.782	27.196	84.988%	4.589	62.448%	0.68113	0.706
SP86989	151	0.947	60.889	40.324%	10.149	32.945%	0.17421	0.926
SP88757	59	0.771	44.688	75.742%	7.653	65.384%	0.57382	0.658
SP85733	99	0.884	55.127	55.684%	9.281	46.816%	0.3335	0.829
SP85737	25	0.678	26.451	105.804%	4.82	73.504%	0.90256	0.588
SP85647	67	0.912	37.52	56.0%	6.199	41.512%	0.36787	0.883
CPCT02011098T	188	0.958	93.861	49.926%	15.852	33.951%	0.29507	0.951
WIDE01010618T	1016	1.0	71.719	7.059%	14.204	2.866%	0.01077	1.0
WIDE01010310T	757	0.992	162.402	21.453%	32.502	12.286%	0.08049	0.992
CPCT02080230T	389	0.992	109.32	28.103%	17.592	13.479%	0.1321	0.991
CPCT02010914T	230	0.981	83.621	36.357%	13.814	20.124%	0.21349	0.979
DRUP01010057T	701	0.993	142.587	20.341%	20.82	11.682%	0.05279	0.992
CPCT02010635T	749	0.997	109.281	14.59%	19.927	8.867%	0.03125	0.997
WIDE01010556T	3926	1.0	106.036	2.701%	33.708	2.057%	0.00121	1.0
WIDE01010540T	511	0.994	114.321	22.372%	19.223	11.44%	0.08066	0.993
