Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP103894	372	81	298	11	5	32	0	0	3933
SP83382	175	15	229	39	0	19	4	105	26
SP82451	141	36	118	161	2	95	9	63	47
SP104330	9	0	61	4	2	0	0	0	5
SP83312	221	29	135	22	0	35	0	30	12
SP82614	205	28	196	15	8	14	27	40	10
SP82431	995	56	701	0	14	70	186	0	39
SP82459	176	6	77	60	0	84	22	12	7
SP113197	11	1	16	58	2	42	5	34	9
SP82532	445	9	212	106	0	128	91	1	14
SP82636	28	67	37	132	0	77	14	20	19
SP82796	159	19	37	79	0	57	42	18	5
SP83482	136	48	54	40	0	69	40	24	9
SP104530	180	94	226	590	8	119	46	0	21
SP82429	79	18	94	65	13	50	15	7	12
SP82644	620	4	269	78	5	47	0	113	6
SP82988	189	38	49	84	0	73	26	9	11
SP82461	213	6	297	91	8	42	15	51	19
SP82900	290	35	299	11	0	153	124	18	19
SP82399	245	15	279	104	12	83	50	0	17
SP82756	51	6	49	28	0	24	23	25	20
SP82836	87	18	67	164	1	63	12	0	14
SP82417	537	0	134	36	7	65	0	0	10
SP82471	20	9	40	303	8	56	5	2	22
SP82435	12	24	31	120	3	35	0	19	5
SP104056	1162	30	779	39	0	155	191	52	56
SP83083	275	16	144	55	4	66	7	24	3
SP82433	102	34	60	92	0	47	27	26	11
SP82780	98	22	92	71	0	73	22	6	6
SP83019	335	18	116	55	7	60	12	2	14
SP83099	76	12	51	57	0	21	7	12	9
SP83146	747	13	612	29	5	126	98	44	26
SP103866	299	33	117	52	2	79	57	7	27
SP83844	214	25	213	30	9	21	0	9	12
SP83027	8	24	47	95	1	20	0	27	8
CPCT02060044T	224	86	81	54	154	93	156	38	20
CPCT02030247T	95	22	86	73	65	14	26	58	11
CPCT02050043T	37	21	35	138	45	9	15	0	2
CPCT02020342T	260	25	61	74	136	25	57	4	5
CPCT02010371T	158	21	153	55	136	55	7	19	16
CPCT02030256T	74	18	19	24	33	41	17	18	20
CPCT02050045T	247	38	25	137	188	27	104	54	11
CPCT02050047T	17	10	49	358	60	27	34	21	23
CPCT02010393T	416	75	0	150	227	132	184	45	16
CPCT02020358T	78	27	43	53	45	14	5	25	21
CPCT02090002T	240	0	188	25	152	15	25	174	0
CPCT02010403T	7	2	32	15	54	8	1	28	1
CPCT02030272T	128	48	103	81	154	23	36	20	23
CPCT02020373T	78	48	149	134	90	34	13	23	21
CPCT02050052T	89	61	42	34	77	24	20	186	104
CPCT02030270T	2	13	58	63	108	23	12	3	12
CPCT02050056T	218	35	122	53	157	3	20	24	4
CPCT02050055T	124	201	95	106	95	94	55	72	31
CPCT02030279T	32	32	41	86	47	36	13	25	18
CPCT02020320T	260	45	76	149	142	43	39	42	15
CPCT02060037T	11	6	17	18	29	20	13	12	2
CPCT02100033T	116	8	67	33	31	14	2	1	6
CPCT02010436T	224	24	124	39	132	7	61	20	20
CPCT02010439T	142	14	69	49	53	17	11	40	6
CPCT02060043T	38	62	35	267	45	3	35	70	35
CPCT02030284T	262	26	56	144	93	28	25	54	18
CPCT02020410T	275	15	115	52	59	30	0	10	3
CPCT02020408T	174	52	94	30	98	22	49	54	23
CPCT02030291T	687	16	95	67	262	58	101	1	21
CPCT02050079T	4	0	21	26	73	16	3	26	8
CPCT02050073T	43	5	44	92	52	47	43	33	20
CPCT02220001T	6	3	75	11	137	20	0	19	9
CPCT02010440T	64	28	82	77	73	17	9	33	11
CPCT02011020T	352	42	275	43	98	19	117	246	67
CPCT02340050T	14	440	130	431	103	16	34	0	35
CPCT02080280T	284	22	161	42	109	4	147	0	20
CPCT02080282T	98	68	10	102	51	59	58	88	35
CPCT02060163T	5	5	36	16	88	10	0	15	11
CPCT02011025T	133	85	55	101	98	35	97	62	21
CPCT02010754TII	94	32	23	72	78	0	362	0	4
CPCT02010716T	650	5	85	113	224	58	92	87	15
CPCT02170039T	73	6	87	59	24	1	0	52	11
CPCT02080284T	40	1	16	19	38	5	13	8	4
CPCT02030555T	275	11	103	98	48	43	57	12	30
CPCT02011037T	567	42	62	95	110	50	143	45	15
CPCT02120180T	99	18	23	72	50	78	32	9	12
CPCT02050304T	636	38	1290	76	213	187	139	54	55
CPCT02020895T	17	25	94	158	50	5	30	37	4
CPCT02090032T	67	42	152	19	64	168	300	0	21
CPCT02020662T	119	9	38	9	102	34	53	26	10
DRUP01080025T	489	107	69	30	218	89	512	231	159
CPCT02020891T	254	32	28	37	60	44	33	54	27
CPCT02080266TII	7	23	0	88	84	41	240	62	31
CPCT02020901T	166	26	39	88	86	23	90	73	21
CPCT02080287T	150	28	36	76	71	38	59	18	6
CPCT02011045T	89	53	24	115	58	11	55	29	29
CPCT02020897T	81	34	43	29	23	28	54	34	2
CPCT02120101T	8	30	58	124	54	42	4	24	21
CPCT02020910T	311	22	44	77	72	35	60	55	17
CPCT02120095T	215	23	241	0	162	37	23	0	8
CPCT02080294T	6	31	5	114	81	61	75	23	15
CPCT02080292T	4	9	22	51	37	15	13	3	6
CPCT02120098T	202	10	136	8	80	17	29	22	8
CPCT02120105T	289	4013	72	0	235	0	0	0	1
CPCT02020914T	272	24	42	72	54	49	28	39	7
CPCT02160035T	356	10	87	89	196	26	8	0	11
CPCT02050310T	29	89	104	70	104	71	21	37	19
CPCT02290061T	382	32	154	76	157	115	70	28	30
CPCT02050308T	108	47	72	354	241	20	0	30	21
CPCT02090035T	191	12	18	157	92	16	37	13	10
CPCT02020933T	7	28	8	22	57	46	78	131	36
CPCT02020930T	181	18	250	61	58	22	47	5	11
CPCT02020934T	406	39	109	73	183	37	108	40	7
CPCT02020939T	56	9	52	90	51	21	34	22	13
CPCT02020670T	988	44	49	142	219	72	129	18	0
CPCT02020837TII	9	22	87	40	72	33	270	0	31
CPCT02030459T	0	53	0	289	79	13	3	245	129
CPCT02350019T	0	3	32	5	20	11	0	11	3
CPCT02050424T	3014	73	122	122	795	360	906	133	1
CPCT02340064T	89	40	59	72	93	23	22	11	0
CPCT02011045TII	93	57	32	128	59	7	45	22	22
CPCT02120189T	258	43	351	35	111	14	63	70	24
CPCT02010754T	96	25	96	98	113	34	17	15	10
CPCT02020868T	105	12	57	85	52	23	18	24	12
CPCT02060286T	431	33	106	79	140	110	174	44	14
CPCT02060288T	110	125	63	241	70	62	33	81	29
CPCT02120193T	84	21	72	113	65	32	65	17	17
CPCT02120187T	108	62	50	69	61	26	51	102	41
CPCT02120191T	138	24	63	195	81	71	43	50	11
CPCT02080304T	13	20	29	147	60	44	31	4	21
CPCT02080307T	172	36	161	67	72	22	114	41	13
CPCT02080303T	87	13	35	32	72	21	32	6	3
CPCT02340067T	16	225	100	372	114	120	50	87	12
CPCT02030461T	2076	3	834	206	381	0	252	673	0
CPCT02020919T	124	127	50	0	45	0	100	143	116
CPCT02050432T	39	15	32	121	63	56	19	29	4
CPCT02120110T	24	27	75	272	85	23	0	0	2
CPCT02080308T	19	26	37	75	52	3	16	10	13
CPCT02020951T	8	5	21	45	30	15	10	38	3
DRUP01060009T	31	156	140	471	363	0	0	0	35
CPCT02020949T	540	32	74	58	82	0	279	0	18
CPCT02020960T	199	41	137	131	66	61	64	77	31
WIDE01010033T	1	4	0	70	23	0	35	19	4
CPCT02340115T	310	83	56	83	91	27	178	29	19
CPCT02050322T	237	23	232	70	129	30	28	79	27
CPCT02050046T	151	27	82	135	127	38	39	22	17
CPCT02050331T	0	27	40	61	42	13	0	0	6
WIDE01010071T	130	23	24	51	40	38	49	0	698
CPCT02020895TII	18	26	92	163	45	0	57	32	9
CPCT02030468T	79	58	81	102	118	15	1	0	137
CPCT02020959T	49	70	46	83	61	22	52	56	11
CPCT02080313T	92	20	57	53	13	27	42	58	19
CPCT02080311T	76	15	51	62	89	45	122	0	27
CPCT02011108T	175	669	93	81	98	59	106	185	68
CPCT02080314T	227	26	5	20	134	11	228	85	52
CPCT02020694T	242	53	167	23	130	32	13	24	12
CPCT02020672T	9	7	31	45	183	22	0	5	6
WIDE01010123T	130	12	14	57	54	7	66	6	12
CPCT02020665T	118	27	75	40	115	70	45	26	41
CPCT02080207T	106	12	53	100	123	53	5	4	24
CPCT02060291T	707	5	169	9	137	57	158	4	14
CPCT02050441T	0	64	25	108	33	48	51	26	6
CPCT02050440T	195	149	131	62	77	23	70	121	28
CPCT02050438T	371	32	97	48	111	22	80	75	9
DRUP01230001T	843	25776	658	7220	1251	1986	962	0	587
CPCT02080205T	203	117	57	222	154	122	72	123	55
CPCT02020714T	53	23	79	45	208	19	0	0	21
WIDE01010172T	311	257	77	145	90	78	159	287	194
CPCT02340081T	2	8	33	28	248	0	0	0	7
CPCT02010801T	5	132	0	205	112	18	28	206	78
CPCT02010794T	478	79	347	169	152	309	35	0	530
CPCT02340083T	448	56	54	73	239	16	18	50	12
CPCT02050347T	24	2	82	7	149	0	0	0	6
CPCT02120198T	230	63	122	67	74	40	55	68	11
CPCT02120199T	51	67	69	112	68	13	39	184	85
WIDE01010255T	1084	16	159	164	324	173	271	60	5
CPCT02040241T	259	33	81	99	142	63	43	18	12
WIDE01010305T	536	29	89	140	156	32	91	13	19
WIDE01010314T	140	5	235	179	79	9	104	15	25
CPCT02060228T	114	43	317	180	110	55	10	25	17
WIDE01010328T	61	8	90	90	60	42	66	91	3
CPCT02030479T	498	21	327	6	229	71	46	0	14
CPCT02040246T	230	37	171	29	82	0	56	12	23
WIDE01010376T	69	23	54	97	49	11	10	13	5
WIDE01010381T	339	1474	0	381	89	0	116	398	175
WIDE01010392T	142	33	91	68	60	35	61	123	10
CPCT02080221T	16	8	86	3	146	9	0	6	13
CPCT02020723T	11	35	38	35	79	12	8	0	26
CPCT02020736T	142	14	106	240	200	22	10	25	26
CPCT02020743T	72	11	40	66	134	41	9	44	3
CPCT02020739T	439	0	182	215	369	93	110	150	13
CPCT02050365T	386	44	146	106	218	10	24	2	23
CPCT02020670TII	1005	46	33	155	260	77	126	21	4
CPCT02030490T	133	57	219	138	180	66	18	0	29
CPCT02300042T	304	62	117	162	217	56	106	67	18
CPCT02020700T	164	31	72	72	113	23	46	33	8
CPCT02220050T	65	114	339	94	118	249	21	76	61
CPCT02050370T	778	122	208	91	150	152	126	43	30
CPCT02050373T	3	0	29	42	94	17	3	31	4
CPCT02080234T	784	75	999	126	262	445	200	0	44
CPCT02030499T	137	47	88	23	94	33	18	68	10
CPCT02020770T	337	18	80	66	162	77	71	41	28
CPCT02050376T	22	1	0	223	133	8	38	22	25
CPCT02080239T	95	6	25	50	67	26	22	15	11
CPCT02050301T	132	11	98	31	125	15	27	21	16
CPCT02080242T	260	71	74	53	166	40	71	37	7
CPCT02020789T	340	76	49	48	117	64	38	0	1411
CPCT02020796T	83	48	9	280	200	189	183	62	17
CPCT02220057T	409	44	118	111	187	59	130	40	13
CPCT02340098T	172	53	81	48	182	58	24	30	0
CPCT02340097T	272	66	86	111	90	25	10	55	3
CPCT02170038T	136	42	59	104	149	4	31	5	11
CPCT02010920T	12	6	53	0	77	75	3	8	18
CPCT02050399T	1	16	88	111	155	39	0	7	19
CPCT02050404T	9	35	38	104	80	13	7	0	23
CPCT02050402T	48	44	97	36	221	2	0	13	9
CPCT02060256T	98	33	76	113	89	55	36	37	12
CPCT02080259T	136	48	114	54	90	48	31	47	39
CPCT02020813T	169	26	97	105	94	26	35	24	34
CPCT02020785T	1915	85	224	503	418	259	591	190	20
CPCT02020810T	85	16	82	7	90	47	86	4	9
CPCT02020821T	191	57	255	96	187	28	16	64	24
CPCT02340100T	1066	585	305	163	225	129	115	309	120
CPCT02080266T	10	18	59	88	111	69	43	66	24
CPCT02010941T	551	42	389	9	199	44	30	0	24
CPCT02020822T	400	8	236	10	196	110	106	156	42
CPCT02020819T	187	0	0	128	110	14	94	46	13
CPCT02050405T	193	23	90	48	120	83	48	0	7
CPCT02020837T	7	12	58	45	112	34	20	0	10
CPCT02340102T	89	24	61	65	62	27	10	15	10
DRUP01060021T	430	139	255	438	260	167	90	64	62
DRUP01060019T	9	242	229	190	119	114	47	164	26
DRUP01060018T	7	190	213	163	104	95	48	153	26
CPCT02070394T	31	375	0	635	229	992	93	0	39
CPCT02080269T	500	113	190	34	319	131	69	263	168
CPCT02030459TII	10	97	0	357	99	57	43	135	78
CPCT02050411T	351	50	177	81	114	37	96	34	17
CPCT02030547T	91	15	86	44	123	5	0	9	9
CPCT02020828T	45	13	64	31	85	8	1	1	7
CPCT02080270T	156	34	129	147	105	35	17	12	3
CPCT02060133T	5	10	48	5	48	12	0	14	3
CPCT02050276TII	97	38	66	42	64	45	18	27	13
CPCT02080271T	117	45	71	36	174	21	12	14	22
CPCT02050243T	30	16	42	136	132	68	7	18	4
CPCT02060126T	121	19	16	103	89	23	47	31	6
DRUP01010106T	150	130	0	0	83	2517	0	0	25
CPCT02050245T	131	42	97	403	145	27	46	0	5
CPCT02030548T	140	15	108	49	95	4	54	11	19
CPCT02050415T	208	24	143	29	110	25	45	76	18
CPCT02020853T	168	4	42	31	65	27	19	3	17
CPCT02020506TII	589	65	215	88	356	0	84	0	17
DRUP01080021T	216	142	33	253	145	135	126	186	57
CPCT02020854T	48	16	49	23	134	36	12	12	10
CPCT02010994T	197	20	83	80	67	0	13	13	11
DRUP01080022T	621	24	684	58	117	290	299	0	47
CPCT02020863T	416	66	192	49	188	77	113	82	19
CPCT02050276T	93	38	96	42	141	37	0	12	5
CPCT02030552T	211	16	55	37	111	8	27	34	15
CPCT02080275T	613	39	244	64	106	96	54	58	26
CPCT02030553T	879	0	238	110	300	31	235	159	0
CPCT02120062T	719	20	170	45	417	132	351	0	7
CPCT02020615T	92	136	156	78	237	80	0	149	67
CPCT02050421T	269	344	353	107	131	178	64	27	39
CPCT02120053T	237	45	132	56	174	68	41	11	21
CPCT02020626T	205	19	100	92	146	52	31	13	29
CPCT02120055T	62	88	86	82	259	4	0	0	12
CPCT02070422T	114	193	49	119	83	1760	0	90	25
CPCT02120058T	115	23	127	50	190	28	2	26	15
CPCT02170017T	137	118	100	134	113	51	5	109	57
CPCT02020609T	1414	112	455	164	355	178	72	144	14
CPCT02050249T	77	26	57	270	196	88	54	0	10
CPCT02060146T	10	131	135	152	154	74	15	69	17
CPCT02060049T	11	8	4	111	30	21	6	4	12
CPCT02050159T	601	60	106	170	109	58	140	19	11
CPCT02010550T	284	40	184	26	70	16	40	0	19
CPCT02010534T	6	0	57	7	18	13	10	13	4
CPCT02050079TII	3	2	6	24	87	27	8	36	8
CPCT02050170T	0	16621	0	2404	371	0	71	69	227
CPCT02050168T	136	75	144	146	71	22	34	18	23
CPCT02020509T	27	0	30	53	57	6	8	20	10
CPCT02050073TII	40	9	60	90	77	55	48	54	28
CPCT02020511T	664	13	49	103	214	67	154	60	7
CPCT02010565T	175	13	193	164	106	33	22	75	23
CPCT02020517T	277	0	83	79	58	39	43	63	16
CPCT02010393TII	411	53	0	132	171	121	147	38	13
CPCT02050181T	0	581	47	835	40	0	254	0	22
CPCT02020519T	426	23	156	141	104	51	74	19	15
CPCT02020520T	523	10	80	70	158	146	100	47	27
CPCT02060092T	41	28	120	41	39	0	0	26	7
CPCT02080116T	793	71	360	207	190	82	121	181	35
CPCT02080113T	192	15	102	60	46	38	17	15	11
CPCT02050194T	341	9	62	122	121	99	39	58	14
CPCT02050193T	283	38	104	139	115	35	104	52	9
CPCT02030350T	17	28	39	155	62	59	16	8	28
CPCT02080123T	778	86	46	144	234	65	158	82	33
CPCT02020542T	14	73	28	99	62	144	74	50	17
CPCT02010505T	5	13	32	43	157	9	6	36	12
CPCT02020553T	10	34	26	93	55	28	3	26	8
CPCT02170006T	131	13	29	30	108	17	37	6	19
CPCT02050212T	224	34	67	90	230	26	19	34	45
CPCT02050214T	85	10	20	99	62	25	7	20	6
CPCT02050217T	57	15	54	30	125	18	1	16	9
CPCT02020573T	88	19	60	74	102	14	12	0	9
CPCT02180032T	7	22	57	4	98	19	7	12	9
CPCT02010503TII	161	158	191	100	387	119	48	0	27
CPCT02010622T	192	43	195	35	90	2	76	28	9
CPCT02030370T	24	55	69	59	103	36	3	54	9
CPCT02030339TII	341	70	128	52	204	107	0	49	14
CPCT02040142T	6	13	54	100	210	38	0	0	22
CPCT02120050T	13	1	44	26	109	23	0	0	10
CPCT02120037T	392	24	240	86	205	73	23	25	21
CPCT02050235T	660	371	50	345	291	95	194	42	14
CPCT02050236T	551	22	156	104	374	86	50	19	15
CPCT02050232T	48	19	54	45	118	37	0	2	20
CPCT02050240T	555	741	772	466	303	96	183	44	125
CPCT02020574T	3	5	29	9	82	2	13	6	2
CPCT02020578T	942	55	359	84	337	125	177	55	33
CPCT02090005T	722	36	0	58	280	104	468	42	18
CPCT02020423T	510	11	281	109	169	31	96	38	13
CPCT02020426T	130	750	335	131	144	0	41	1613	756
CPCT02050092T	208	15	92	62	59	19	40	40	11
CPCT02010403TII	4	6	64	21	44	11	9	13	2
CPCT02020412T	328	27	115	41	79	65	2	0	0
CPCT02010469T	177	16	46	75	94	46	40	24	19
CPCT02180012T	62	16	60	32	51	5	27	2	7
CPCT02020445T	60	35	53	108	55	22	39	0	11
CPCT02050105T	311	135	409	95	94	114	74	53	58
CPCT02050055TII	159	256	113	127	74	117	104	120	38
CPCT02010493T	106	58	54	83	67	16	18	38	18
CPCT02010503T	157	120	148	94	188	123	80	0	18
CPCT02010501T	630	33	86	116	204	30	156	14	8
CPCT02020464T	34	10	86	25	32	27	9	19	11
CPCT02090009T	191	97	34	128	61	68	27	140	125
CPCT02020468T	4	0	35	22	33	7	1	3	5
CPCT02340001T	61	13	56	40	38	28	19	32	4
CPCT02080079T	5	8	25	40	35	41	24	13	13
CPCT02010526T	41	9	0	8	28	2	4	5	1
CPCT02010532T	461	30	135	68	158	52	126	12	11
CPCT02060051T	22	42	18	46	41	31	26	38	9
CPCT02050141T	119	13	42	96	64	63	15	0	135
CPCT02110024T	192	409	65	0	105	202	70	358	170
CPCT02120013T	78	42	179	177	93	13	68	33	28
CPCT02050158T	266	23	127	68	56	15	27	25	4
CPCT02050149T	13	22	23	178	42	51	33	63	15
CPCT02010557T	98	58	23	214	99	53	39	12	12
CPCT02220014T	23	46	67	156	34	90	36	68	26
CPCT02050052TII	83	95	16	25	44	50	3	234	149
CPCT02020506T	618	39	136	102	155	12	133	0	17
CPCT02030339T	309	37	85	41	64	69	16	12	5
CPCT02080163T	10	8	34	18	106	10	0	15	9
CPCT02050281T	161	21	53	28	143	45	29	47	19
CPCT02070243T	294	13	108	72	185	13	14	17	10
CPCT02340040T	0	17	22	86	41	11	19	10	12
CPCT02120077T	133	18	73	50	110	25	19	25	18
CPCT02030437T	82	38	55	60	166	5	1	11	11
CPCT02010641TII	8	104	60	112	123	26	0	51	30
CPCT02050291T	83	4	89	47	55	32	18	17	6
CPCT02020643T	184	61	169	116	104	71	97	1	25
CPCT02150006T	701	5	423	56	221	18	76	317	17
WIDE01010503T	207	29	138	28	51	17	39	0	14
WIDE01010567T	711	79	1442	13	180	304	108	0	57
WIDE01010459T	436	22	256	55	106	57	125	103	14
CPCT02060041T	841	3	0	29	356	135	451	0	26
WIDE01010561T	210	142	113	312	88	0	33	370	139
WIDE01010651T	6	5	62	111	44	43	39	18	15
