Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP124420	197	35	126	223	16	22
SP124364	349	248	206	79	9	894
SP124307	460	40	97	99	7	42
SP82445	1466	0	155	97	9	11
SP83242	256	28	77	123	6	25
SP103894	429	28	0	165	0	4110
SP83382	211	30	48	283	0	40
SP82451	174	48	238	141	8	63
SP104330	6	0	1	63	5	6
SP83312	265	34	28	141	1	15
SP82614	247	33	11	217	21	14
SP82431	1207	51	0	723	45	35
SP82459	223	8	102	102	0	9
SP113197	16	6	99	37	4	16
SP82532	562	10	172	240	5	17
SP82636	35	77	201	56	0	25
SP82796	212	24	130	41	1	8
SP83482	185	55	70	92	2	16
SP104530	204	109	805	117	26	23
SP82429	93	21	94	113	18	14
SP82644	754	18	107	235	13	15
SP82988	242	42	132	49	0	14
SP82461	242	14	117	321	23	25
SP82900	376	37	33	470	10	23
SP82399	288	16	147	313	24	17
SP82756	69	9	46	72	2	28
SP82836	103	21	236	47	3	16
SP82417	645	0	57	75	3	9
SP82471	16	17	397	0	12	23
SP82435	13	30	169	21	7	9
SP104056	1425	33	54	861	31	60
SP83083	334	19	82	148	6	5
SP82433	133	41	140	68	1	16
SP82780	120	25	111	126	2	6
SP83019	405	19	82	90	8	15
SP83099	92	15	81	45	1	11
SP83146	897	16	36	695	27	29
SP103866	381	35	85	135	5	32
SP83844	241	26	29	212	15	10
SP83027	7	30	133	41	6	13
CPCT02060044T	315	99	72	165	226	29
CPCT02030247T	117	32	93	96	93	19
CPCT02050043T	42	24	177	0	58	1
CPCT02020342T	324	28	88	27	177	3
CPCT02010371T	182	24	57	170	169	18
CPCT02030256T	99	22	37	37	43	26
CPCT02050045T	326	50	177	0	260	18
CPCT02050047T	14	22	459	0	78	26
CPCT02010393T	579	89	224	4	323	26
CPCT02020358T	95	31	66	33	59	27
CPCT02090002T	307	8	13	257	217	17
CPCT02010403T	8	5	13	45	72	5
CPCT02030272T	155	53	87	98	195	28
CPCT02020373T	87	54	163	143	119	24
CPCT02050052T	128	92	39	98	121	159
CPCT02030270T	0	15	70	64	132	13
CPCT02050056T	256	39	42	95	198	6
CPCT02050055T	165	227	137	164	134	46
CPCT02030279T	39	38	118	50	62	23
CPCT02020320T	324	54	191	34	188	20
CPCT02060037T	16	8	25	35	40	4
CPCT02100033T	134	8	39	52	39	6
CPCT02010436T	276	28	31	114	178	24
CPCT02010439T	176	20	61	61	72	11
CPCT02060043T	44	79	351	0	69	47
CPCT02030284T	326	36	191	4	125	24
CPCT02020410T	323	16	63	82	73	2
CPCT02020408T	224	62	26	115	137	32
CPCT02030291T	856	16	68	12	337	19
CPCT02050079T	5	3	27	34	96	12
CPCT02050073T	60	11	135	69	76	28
CPCT02220001T	2	4	0	97	165	12
CPCT02010440T	75	34	93	81	95	16
CPCT02011020T	470	77	40	388	172	112
CPCT02340050T	11	452	526	35	141	38
CPCT02080280T	368	24	42	171	163	21
CPCT02080282T	143	90	156	42	81	57
CPCT02060163T	4	7	8	47	107	13
CPCT02011025T	186	104	136	81	148	32
CPCT02010754TII	196	42	132	110	178	7
CPCT02010716T	829	17	143	19	300	21
CPCT02170039T	86	14	74	85	37	17
CPCT02080284T	53	2	22	13	49	5
CPCT02030555T	344	14	137	79	70	33
CPCT02011037T	749	51	135	11	162	21
CPCT02120180T	132	22	113	45	66	15
CPCT02050304T	701	43	36	1538	315	55
CPCT02020895T	19	34	207	76	76	8
CPCT02090032T	130	47	64	434	127	31
CPCT02020662T	161	12	4	67	141	15
DRUP01080025T	774	153	53	282	390	252
CPCT02020891T	334	40	52	23	82	38
CPCT02080266TII	50	39	167	89	174	57
CPCT02020901T	230	40	125	48	135	34
CPCT02080287T	198	34	108	34	100	8
CPCT02011045T	118	62	160	1	86	36
CPCT02020897T	114	44	45	77	40	8
CPCT02120101T	8	36	167	58	70	26
CPCT02020910T	406	31	110	17	103	26
CPCT02120095T	242	17	0	246	199	5
CPCT02080294T	18	40	175	38	119	21
CPCT02080292T	5	11	67	22	48	7
CPCT02120098T	243	12	0	141	106	10
CPCT02120105T	339	4106	0	0	165	0
CPCT02020914T	347	31	104	21	73	11
CPCT02160035T	418	11	94	17	234	9
CPCT02050310T	33	99	84	165	136	27
CPCT02290061T	482	36	101	184	205	36
CPCT02050308T	113	58	417	0	283	22
CPCT02090035T	218	18	192	0	109	9
CPCT02020933T	27	54	41	111	105	75
CPCT02020930T	207	20	67	263	86	10
CPCT02020934T	520	46	82	90	253	11
CPCT02020939T	71	14	125	49	72	17
CPCT02020670T	1185	48	167	0	261	0
CPCT02020837TII	44	26	71	230	148	45
CPCT02030459T	0	94	405	0	122	190
CPCT02350019T	0	5	4	45	26	5
CPCT02050424T	4093	84	187	18	1136	8
CPCT02340064T	107	44	84	53	120	1
CPCT02011045TII	119	65	169	0	85	27
CPCT02120189T	304	53	14	402	163	33
CPCT02010754T	112	29	117	91	143	12
CPCT02020868T	130	17	113	43	70	15
CPCT02060286T	586	40	122	153	209	21
CPCT02060288T	142	147	330	47	102	46
CPCT02120193T	109	26	158	76	95	22
CPCT02120187T	149	83	94	82	97	65
CPCT02120191T	176	36	279	54	115	16
CPCT02080304T	18	25	202	20	79	25
CPCT02080307T	228	44	86	205	116	19
CPCT02080303T	111	14	38	38	96	4
CPCT02340067T	22	257	516	115	161	25
CPCT02030461T	2662	89	216	829	593	36
CPCT02020919T	187	159	0	109	78	172
CPCT02050432T	51	23	171	40	85	8
CPCT02120110T	22	33	339	8	105	1
CPCT02080308T	22	29	93	24	69	14
CPCT02020951T	12	11	64	35	44	9
DRUP01060009T	26	163	536	0	435	36
CPCT02020949T	764	35	89	22	150	23
CPCT02020960T	254	56	186	165	102	44
WIDE01010033T	4	9	99	0	37	7
CPCT02340115T	430	97	117	57	147	28
CPCT02050322T	280	34	72	255	176	38
CPCT02050046T	186	33	172	61	166	20
CPCT02050331T	0	28	72	32	51	6
WIDE01010071T	164	15	68	3	50	753
CPCT02020895TII	24	35	219	76	74	14
CPCT02030468T	88	57	112	49	142	143
CPCT02020959T	70	86	110	68	94	22
CPCT02080313T	124	31	82	85	29	30
CPCT02080311T	113	17	93	98	134	32
CPCT02011108T	248	767	47	206	157	109
CPCT02080314T	357	40	24	58	227	82
CPCT02020694T	284	56	6	172	164	14
CPCT02020672T	9	8	36	35	214	6
WIDE01010123T	174	14	78	0	78	14
CPCT02020665T	153	31	50	121	151	51
CPCT02080207T	125	14	125	43	147	26
CPCT02060291T	909	3	7	137	190	14
CPCT02050441T	5	77	163	51	53	12
CPCT02050440T	259	179	67	179	123	49
CPCT02050438T	480	44	56	88	161	16
DRUP01230001T	1135	27371	7808	545	1699	725
CPCT02080205T	274	146	316	89	215	85
CPCT02020714T	56	23	26	77	245	21
WIDE01010172T	449	326	204	169	161	289
CPCT02340081T	0	8	0	26	286	6
CPCT02010801T	19	178	286	0	173	128
CPCT02010794T	572	73	244	448	178	584
CPCT02340083T	537	63	62	0	290	14
CPCT02050347T	21	0	0	74	171	4
CPCT02120198T	296	76	85	142	109	22
CPCT02120199T	75	100	155	114	113	131
WIDE01010255T	1422	24	234	117	450	9
CPCT02040241T	322	37	126	68	183	14
WIDE01010305T	666	33	179	0	208	19
WIDE01010314T	167	11	233	231	122	27
CPCT02060228T	116	49	215	326	146	19
WIDE01010328T	87	23	135	155	99	12
CPCT02030479T	583	15	0	321	283	10
CPCT02040246T	277	40	19	166	114	24
WIDE01010376T	80	27	124	29	64	7
WIDE01010381T	471	1668	399	0	161	273
WIDE01010392T	198	54	97	147	100	27
CPCT02080221T	13	5	0	86	169	14
CPCT02020723T	12	36	33	40	95	28
CPCT02020736T	162	23	290	35	246	29
CPCT02020743T	89	18	79	52	175	7
CPCT02020739T	560	21	270	195	498	27
CPCT02050365T	452	45	105	68	268	21
CPCT02020670TII	1196	50	176	0	305	0
CPCT02030490T	146	59	156	226	224	29
CPCT02300042T	392	76	205	110	297	29
CPCT02020700T	205	38	86	67	154	12
CPCT02220050T	66	129	135	568	155	84
CPCT02050370T	995	132	124	212	202	35
CPCT02050373T	3	3	48	40	120	9
CPCT02080234T	942	74	170	1351	355	43
CPCT02030499T	175	58	17	121	127	20
CPCT02020770T	433	24	85	84	216	38
CPCT02050376T	18	9	265	0	155	25
CPCT02080239T	121	9	66	20	88	13
CPCT02050301T	158	14	24	102	159	19
CPCT02080242T	335	80	53	78	223	10
CPCT02020789T	409	58	46	0	132	1498
CPCT02020796T	137	67	442	103	292	30
CPCT02220057T	531	52	141	113	258	16
CPCT02340098T	214	59	44	100	229	2
CPCT02340097T	333	77	137	46	118	7
CPCT02170038T	163	45	116	20	186	11
CPCT02010920T	13	5	0	117	95	22
CPCT02050399T	0	19	125	88	184	20
CPCT02050404T	9	37	124	18	97	24
CPCT02050402T	49	45	8	96	261	11
CPCT02060256T	124	41	153	93	120	18
CPCT02080259T	167	56	63	145	122	54
CPCT02020813T	207	31	132	75	125	40
CPCT02020785T	2562	121	757	105	623	37
CPCT02020810T	118	17	4	145	130	12
CPCT02020821T	218	66	91	269	244	30
CPCT02340100T	1373	663	162	315	323	181
CPCT02080266T	16	30	126	123	155	38
CPCT02010941T	636	35	0	355	242	20
CPCT02020822T	527	25	0	368	279	65
CPCT02020819T	242	8	172	0	153	17
CPCT02050405T	244	24	61	122	154	7
CPCT02020837T	8	13	49	80	137	11
CPCT02340102T	103	28	81	58	80	13
DRUP01060021T	525	159	585	217	343	76
DRUP01060019T	8	288	247	364	178	55
DRUP01060018T	7	229	214	337	158	54
CPCT02070394T	77	432	1131	422	266	66
CPCT02080269T	655	149	11	298	434	240
CPCT02030459TII	15	126	491	0	138	106
CPCT02050411T	440	58	97	177	163	22
CPCT02030547T	100	17	35	74	147	9
CPCT02020828T	49	14	26	58	101	7
CPCT02080270T	180	39	182	101	133	3
CPCT02060133T	3	11	0	66	60	5
CPCT02050276TII	121	43	54	89	85	18
CPCT02080271T	139	47	20	68	214	24
CPCT02050243T	36	22	178	47	164	6
CPCT02060126T	157	26	140	0	122	10
DRUP01010106T	265	118	531	1913	0	78
CPCT02050245T	147	52	510	0	184	3
CPCT02030548T	170	18	52	103	130	22
CPCT02050415T	263	34	23	174	154	30
CPCT02020853T	207	4	38	27	82	18
CPCT02020506TII	709	67	58	118	450	12
DRUP01080021T	310	187	382	93	222	99
CPCT02020854T	58	17	16	71	166	12
CPCT02010994T	235	23	94	32	89	11
DRUP01080022T	796	21	101	986	186	50
CPCT02020863T	538	79	47	245	264	29
CPCT02050276T	106	40	35	106	171	6
CPCT02030552T	261	21	36	32	145	19
CPCT02080275T	758	46	82	237	142	35
CPCT02030553T	1154	16	127	214	433	8
CPCT02120062T	972	19	39	239	588	4
CPCT02020615T	112	161	69	247	311	95
CPCT02050421T	323	364	113	492	174	46
CPCT02120053T	289	47	57	149	221	22
CPCT02020626T	247	22	111	91	184	32
CPCT02120055T	66	88	59	65	304	11
CPCT02070422T	185	225	541	1407	0	75
CPCT02120058T	130	26	37	133	233	17
CPCT02170017T	168	139	168	113	154	82
CPCT02020609T	1734	132	185	376	457	24
CPCT02050249T	97	33	358	34	246	10
CPCT02060146T	8	148	186	183	202	30
CPCT02060049T	9	11	141	0	34	12
CPCT02050159T	770	68	239	27	157	13
CPCT02010550T	336	41	17	171	95	19
CPCT02010534T	5	0	8	81	27	7
CPCT02050079TII	7	7	27	29	117	14
CPCT02050170T	0	17454	1541	0	491	277
CPCT02050168T	160	81	181	123	98	26
CPCT02020509T	33	3	66	23	72	14
CPCT02050073TII	55	18	134	103	110	41
CPCT02020511T	867	22	138	0	291	13
CPCT02010565T	206	26	210	185	145	32
CPCT02020517T	354	9	113	74	84	24
CPCT02010393TII	561	64	200	0	240	21
CPCT02050181T	0	610	1071	0	79	19
CPCT02020519T	523	29	188	109	142	18
CPCT02020520T	685	14	111	103	212	36
CPCT02060092T	41	32	40	126	54	9
CPCT02080116T	995	100	266	349	278	52
CPCT02080113T	231	18	79	95	60	13
CPCT02050194T	436	18	176	55	159	21
CPCT02050193T	369	49	188	91	168	14
CPCT02030350T	20	33	214	34	79	32
CPCT02080123T	990	101	180	0	311	44
CPCT02020542T	29	92	172	145	92	31
CPCT02010505T	7	19	36	41	194	16
CPCT02020553T	12	41	123	25	71	11
CPCT02170006T	165	14	30	21	139	21
CPCT02050212T	270	39	90	32	285	53
CPCT02050214T	102	14	133	0	77	8
CPCT02050217T	65	17	22	57	153	11
CPCT02020573T	101	20	83	39	126	9
CPCT02180032T	6	21	0	77	120	11
CPCT02010503TII	191	161	79	252	481	27
CPCT02010622T	234	49	26	220	130	11
CPCT02030370T	28	65	66	97	138	18
CPCT02030339TII	417	77	50	148	251	22
CPCT02040142T	3	15	105	52	247	21
CPCT02120050T	13	1	21	54	127	10
CPCT02120037T	462	28	89	229	257	24
CPCT02050235T	834	399	431	0	382	16
CPCT02050236T	668	24	99	111	461	14
CPCT02050232T	53	19	46	63	142	20
CPCT02050240T	647	771	510	787	424	146
CPCT02020574T	4	6	0	36	102	3
CPCT02020578T	1179	62	82	357	449	38
CPCT02090005T	1078	43	99	28	450	30
CPCT02020423T	619	18	124	252	232	13
CPCT02020426T	240	1099	83	875	355	1248
CPCT02050092T	260	22	80	84	84	16
CPCT02010403TII	2	8	21	81	58	4
CPCT02020412T	392	27	49	95	94	0
CPCT02010469T	225	20	101	42	126	23
CPCT02180012T	73	18	35	59	69	8
CPCT02020445T	75	38	142	41	75	12
CPCT02050105T	370	146	108	509	138	72
CPCT02050055TII	222	303	178	226	117	62
CPCT02010493T	134	66	102	41	90	25
CPCT02010503T	199	126	113	222	247	21
CPCT02010501T	808	38	145	0	278	8
CPCT02020464T	38	13	31	112	44	15
CPCT02090009T	255	123	185	47	90	171
CPCT02020468T	3	1	24	37	39	6
CPCT02340001T	79	18	55	77	55	7
CPCT02080079T	9	11	61	57	49	17
CPCT02010526T	48	10	6	0	33	1
CPCT02010532T	590	33	82	119	217	12
CPCT02060051T	33	53	67	43	60	17
CPCT02050141T	144	13	132	34	78	146
CPCT02110024T	289	514	0	336	156	276
CPCT02120013T	92	52	224	173	137	33
CPCT02050158T	321	28	84	95	77	6
CPCT02050149T	21	36	265	26	67	25
CPCT02010557T	120	66	283	0	126	13
CPCT02220014T	33	62	236	119	55	41
CPCT02050052TII	125	138	34	98	75	229
CPCT02020506T	777	41	123	42	215	14
CPCT02030339T	382	39	55	76	80	6
CPCT02080163T	10	10	8	43	127	12
CPCT02050281T	206	28	25	73	187	27
CPCT02070243T	349	16	68	56	226	11
CPCT02340040T	0	21	115	13	55	14
CPCT02120077T	160	22	54	71	141	23
CPCT02030437T	93	40	51	37	197	11
CPCT02010641TII	7	115	128	67	156	41
CPCT02050291T	99	7	61	103	73	8
CPCT02020643T	233	66	154	201	146	28
CPCT02150006T	887	44	32	496	329	46
WIDE01010503T	248	30	28	133	70	14
WIDE01010567T	779	69	0	1740	257	49
WIDE01010459T	564	36	68	317	164	25
CPCT02060041T	1217	0	49	0	541	34
WIDE01010561T	287	210	433	95	160	222
WIDE01010651T	9	10	158	81	65	20
