Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP86118	8.79E-01	1.49E-01	0.00E+00	1.07E+00	1.82E+00	1.26E+00	1.58E+00	2.22E+00	9.86E-01	9.36E-01
SP86306	7.62E-01	1.80E+00	0.00E+00	1.51E+00	2.59E+00	3.90E+00	3.12E+00	2.26E+00	1.72E+00	1.95E-01
SP87099	9.66E-01	6.28E-01	3.24E-01	1.36E+00	2.01E+00	1.51E+00	1.50E+00	1.36E+00	1.17E+00	1.17E+00
SP87434	4.25E-01	5.58E-01	0.00E+00	6.93E-01	1.12E+00	7.99E-01	1.07E+00	1.42E+00	1.32E+00	9.54E-01
SP85864	2.02E-01	3.00E-01	2.07E-01	5.07E-01	2.20E-01	3.28E-01	2.34E-01	1.89E-01	2.32E-01	4.27E-01
SP105807	4.14E-01	6.88E-01	1.41E-02	6.33E-01	1.79E+00	1.60E+00	1.92E+00	1.83E+00	1.79E+00	3.55E-01
SP89291	2.24E-01	4.92E-01	0.00E+00	4.78E-01	1.24E+00	7.59E-01	8.58E-01	6.76E-01	8.54E-01	7.79E-01
SP88050	1.46E-01	4.86E-01	1.52E-01	2.57E-01	9.49E-01	1.05E+00	8.84E-01	6.13E-01	2.71E-01	6.69E-01
SP88593	2.85E-01	4.21E-01	1.95E-01	4.71E-01	1.03E+00	5.90E-01	7.43E-01	1.77E+00	1.16E+00	1.36E+00
SP88158	1.42E-01	2.45E-01	5.00E-02	2.07E-01	8.37E-01	2.57E-01	4.54E-01	5.22E-01	4.46E-01	6.07E-01
SP87534	5.75E-01	2.03E+00	1.09E+00	1.95E+00	2.08E+00	3.77E+00	3.43E+00	2.40E+00	2.01E+00	1.14E+00
SP88776	1.91E-01	4.27E-01	0.00E+00	4.25E-01	2.01E+00	1.68E+00	1.68E+00	2.42E+00	2.15E+00	4.67E-01
SP85725	1.99E-01	7.06E-01	0.00E+00	7.28E-01	1.52E+00	1.17E+00	2.31E+00	1.30E+00	2.25E+00	2.90E-01
SP86660	4.17E-01	1.20E+00	3.54E-01	1.08E+00	2.31E+00	2.39E+00	2.44E+00	2.64E+00	2.48E+00	1.51E+00
SP87903	0.00E+00	4.23E-01	1.00E-01	2.45E-01	1.02E+00	7.82E-01	1.17E+00	1.21E+00	1.05E+00	5.89E-01
SP88098	1.71E-01	1.15E+00	2.79E-01	1.10E+00	2.42E+00	2.77E+00	3.49E+00	1.91E+00	1.72E+00	4.30E-01
SP85487	1.02E+00	2.40E+00	3.71E-01	2.61E+00	2.28E+00	4.25E+00	3.36E+00	2.81E+00	2.02E+00	9.99E-01
SP105759	4.71E-01	2.42E-01	3.07E-01	5.16E-01	9.62E-01	8.07E-01	1.02E+00	1.39E+00	9.23E-01	8.76E-01
SP86775	0.00E+00	7.00E-02	1.78E-01	6.00E-02	2.43E-01	2.38E-01	2.82E-01	6.18E-01	4.60E-01	5.90E-01
SP88322	3.13E-01	8.90E-01	0.00E+00	9.12E-01	1.70E+00	1.71E+00	1.47E+00	2.01E+00	1.67E+00	0.00E+00
SP85582	3.02E-01	6.12E-01	0.00E+00	6.96E-01	1.04E+00	1.22E+00	1.25E+00	1.30E+00	1.36E+00	1.50E+00
SP87446	6.89E-01	1.76E+00	2.72E-01	2.27E+00	2.43E+00	3.57E+00	2.72E+00	2.23E+00	1.63E+00	1.30E+00
SP87337	2.53E-01	2.12E-01	0.00E+00	2.08E-01	1.15E+00	5.27E-01	3.14E-01	7.76E-01	1.13E+00	7.93E-01
SP86929	4.47E-01	1.18E+00	5.90E-01	9.96E-01	2.32E+00	2.95E+00	2.38E+00	2.17E+00	1.30E+00	6.49E-01
SP86130	3.36E-01	4.15E-01	2.28E-01	4.16E-01	1.07E+00	1.01E+00	1.15E+00	1.57E+00	1.52E+00	9.64E-01
SP86425	1.01E+00	4.86E-01	3.95E-01	1.45E+00	3.31E+00	2.66E+00	2.01E+00	2.51E+00	1.40E+00	6.50E-01
SP85495	2.23E-01	9.24E-02	6.50E-02	1.96E-01	2.79E-01	1.97E-01	3.11E-01	6.30E-01	5.04E-01	7.92E-01
SP85787	0.00E+00	0.00E+00	2.89E-01	5.80E-02	6.58E-01	1.20E-01	3.77E-01	7.20E-01	7.26E-01	9.89E-01
SP86836	1.14E-01	0.00E+00	1.00E-02	8.62E-02	8.56E-02	3.15E-02	6.00E-02	1.79E-01	6.95E-02	2.26E-01
SP89245	3.86E-01	2.65E-01	0.00E+00	5.82E-01	5.39E-01	4.11E-01	5.30E-01	5.54E-01	8.13E-01	4.12E-01
SP86989	5.89E-01	7.92E-01	3.24E-01	1.25E+00	2.37E+00	1.95E+00	3.10E+00	2.84E+00	2.25E+00	1.15E+00
SP88757	0.00E+00	2.72E-01	2.33E-01	4.14E-01	1.47E+00	9.24E-01	1.14E+00	1.08E+00	1.75E+00	5.83E-01
SP85733	4.42E-01	1.31E-01	3.79E-01	6.31E-01	2.02E+00	8.64E-01	1.46E+00	1.91E+00	1.51E+00	1.19E+00
SP85737	0.00E+00	1.00E-02	1.80E-01	1.62E-01	6.32E-01	2.57E-01	6.11E-01	8.47E-01	4.79E-01	5.47E-01
SP85647	2.30E-01	3.20E-01	0.00E+00	3.18E-01	1.25E+00	1.13E+00	6.97E-01	1.24E+00	8.33E-01	9.55E-01
CPCT02011098T	9.94E-01	1.99E+00	2.77E+00	2.10E+00	7.30E-01	4.83E+00	3.80E+00	1.12E+00	2.36E+00	2.59E-01
WIDE01010618T	3.55E+00	1.33E+01	3.29E+00	1.51E+01	1.01E+00	4.08E+00	2.67E+00	1.98E+00	1.58E+00	4.19E-01
WIDE01010310T	1.40E+01	1.16E+01	3.49E+00	2.44E+01	2.24E+00	5.14E+00	3.76E+00	2.85E+00	3.47E+00	9.35E-01
CPCT02080230T	1.26E+00	4.05E+00	5.29E+00	2.13E+00	2.47E+00	7.62E+00	3.86E+00	2.75E+00	2.25E+00	4.48E-01
CPCT02010914T	5.92E-01	2.31E+00	4.71E+00	1.36E+00	8.01E-01	5.99E+00	3.17E+00	1.56E+00	1.26E+00	0.00E+00
DRUP01010057T	4.93E+00	4.55E+00	8.90E+00	1.14E+01	2.99E+00	7.30E+00	8.81E+00	4.65E+00	2.91E+00	1.50E+00
CPCT02010635T	5.04E+00	2.88E+00	1.15E+01	1.20E+01	2.41E+00	8.57E+00	9.03E+00	3.43E+00	1.54E+00	7.81E-01
WIDE01010556T	1.26E+02	1.96E+01	1.07E+01	1.34E+02	5.37E+00	2.43E+01	6.79E+00	3.49E+00	1.11E+01	9.63E-01
WIDE01010540T	2.04E+00	7.58E+00	2.64E+00	7.90E+00	2.69E+00	1.06E+01	6.01E+00	3.95E+00	1.38E+00	4.92E-01
