Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP111062	1067	0.999	133.01	12.466%	20.583	4.584%	0.04216	0.999
SP111006	2549	0.999	202.776	7.955%	32.25	3.202%	0.01574	0.999
SP110846	675	0.996	130.838	19.383%	20.842	9.815%	0.07232	0.995
SP111086	2143	0.999	176.896	8.255%	30.396	3.859%	0.01879	0.999
SP111096	1077	0.999	125.511	11.654%	20.139	4.221%	0.04068	0.999
SP111021	2	0.545	3.287	164.35%	1.225	86.621%	1.74951	0.541
SP111058	2336	0.999	178.957	7.661%	30.87	3.486%	0.01856	0.999
SP111092	2507	0.999	255.956	10.21%	47.468	5.035%	0.019	0.999
SP111076	1898	1.0	165.455	8.717%	25.695	2.777%	0.02135	1.0
SP111098	1275	0.999	142.371	11.166%	24.616	4.722%	0.03315	0.999
SP111039	253	0.982	72.291	28.574%	12.338	19.28%	0.11068	0.978
SP111052	120	0.954	56.519	47.099%	8.82	30.006%	0.34263	0.942
SP111166	2278	1.0	175.274	7.694%	27.058	2.628%	0.01735	1.0
SP111014	270	0.991	64.188	23.773%	11.672	13.525%	0.12343	0.99
SP111066	2370	0.999	215.924	9.111%	38.067	3.84%	0.01914	0.999
SP111094	1717	0.996	247.97	14.442%	51.042	8.87%	0.03599	0.996
SP111015	603	0.997	108.878	18.056%	17.283	8.371%	0.06495	0.996
SP110853	1397	0.999	144.91	10.373%	23.621	5.313%	0.0313	0.998
SP111051	841	0.998	162.021	19.265%	29.064	8.589%	0.06438	0.997
SP110855	1538	0.999	189.022	12.29%	30.709	5.489%	0.02689	0.999
SP111004	1586	0.999	169.236	10.671%	27.697	3.881%	0.03273	0.999
SP111078	418	0.997	81.337	19.459%	12.686	7.911%	0.08996	0.997
SP110863	930	0.998	127.782	13.74%	21.026	6.722%	0.04103	0.997
SP111013	844	0.997	143.46	16.998%	27.879	8.144%	0.06203	0.996
SP111042	89	0.947	49.545	55.669%	8.735	33.182%	0.33591	0.939
SP111040	584	0.997	95.623	16.374%	16.671	7.861%	0.05339	0.997
SP111031	3259	1.0	235.413	7.223%	42.757	2.623%	0.01486	1.0
SP23496	1021	0.998	149.572	14.65%	24.252	6.214%	0.04455	0.998
SP111030	542	0.993	125.357	23.129%	20.807	12.978%	0.08659	0.992
SP111019	471	0.984	112.45	23.875%	21.478	17.803%	0.09677	0.98
SP111026	1552	0.999	159.929	10.305%	24.778	4.13%	0.0239	0.999
SP110860	1915	0.999	171.954	8.979%	28.685	3.506%	0.01869	0.999
SP110851	1598	0.999	153.899	9.631%	25.687	3.818%	0.02661	0.999
SP111059	1415	0.999	135.668	9.588%	21.695	3.955%	0.02574	0.999
SP111170	2302	0.999	223.227	9.697%	39.134	3.943%	0.02269	0.999
SP111054	1564	0.998	228.392	14.603%	45.955	7.348%	0.03716	0.997
SP111033	1869	1.0	167.722	8.974%	27.828	3.043%	0.02168	1.0
SP111113	3007	1.0	234.473	7.798%	41.159	3.198%	0.0131	0.999
SP110865	3052	0.998	375.171	12.293%	64.841	6.861%	0.0243	0.997
SP111061	1157	0.999	120.219	10.391%	17.935	3.841%	0.03178	0.999
SP111101	2163	0.999	201.523	9.317%	40.596	3.886%	0.02155	0.999
SP110859	1359	0.999	164.617	12.113%	29.001	4.893%	0.02822	0.999
