NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	580.922	23.063	174.632	15.641	0.083	0.978	1000000.0
2	568.869	24.422	162.086	17.496	0.093	0.974	1000000.0
3	569.645	22.999	162.872	15.695	0.082	0.978	1000000.0
4	557.095	23.045	159.241	15.655	0.083	0.978	1000000.0
5	576.46	22.969	176.048	15.438	0.082	0.978	1000000.0
6	568.074	23.088	159.189	15.646	0.083	0.977	1000000.0
7	574.825	23.083	175.99	15.662	0.084	0.977	1000000.0
8	570.451	23.078	167.612	15.822	0.083	0.977	1000000.0
9	579.289	23.211	177.502	15.96	0.083	0.977	1000000.0
10	569.911	23.105	171.587	15.828	0.083	0.977	1000000.0
11	548.077	23.186	152.469	15.948	0.082	0.977	1000000.0
12	544.41	23.128	156.994	15.679	0.083	0.978	1000000.0
13	615.294	22.599	187.006	15.425	0.078	0.979	1000000.0
14	573.039	23.429	170.07	16.119	8.279	0.977	1000000.0
15	556.919	23.068	156.278	15.595	0.083	0.978	1000000.0
16	566.614	23.392	164.123	15.927	0.083	0.977	1000000.0
17	560.961	23.215	158.493	15.909	0.082	0.977	1000000.0
18	566.926	23.261	168.758	16.109	0.083	0.976	1000000.0
19	573.27	23.06	170.757	15.729	0.082	0.977	1000000.0
20	553.377	23.018	166.039	15.575	0.082	0.978	1000000.0
21	559.098	23.168	163.185	15.75	0.083	0.978	1000000.0
22	564.455	23.198	168.88	15.92	8.278	0.978	1000000.0
23	557.444	23.384	160.856	16.0	16.475	0.977	1000000.0
24	621.084	22.511	186.193	15.006	0.079	0.98	1000000.0
25	563.637	23.116	164.919	15.631	0.082	0.977	1000000.0
26	548.652	23.0	152.011	15.701	0.082	0.978	1000000.0
27	570.456	22.942	169.283	15.515	0.082	0.978	1000000.0
28	568.722	23.336	165.488	16.0	0.082	0.977	1000000.0
29	579.812	23.226	183.347	15.873	0.082	0.978	1000000.0
30	574.589	23.145	171.056	15.686	0.082	0.977	1000000.0
31	563.918	23.298	159.66	15.981	0.083	0.977	1000000.0
32	563.388	23.403	172.624	16.121	0.084	0.976	1000000.0
33	575.185	23.105	170.964	15.675	0.082	0.978	1000000.0
34	566.102	23.447	163.398	16.147	0.084	0.977	1000000.0
35	542.853	23.008	152.744	15.586	0.082	0.978	1000000.0
36	594.609	23.314	180.224	16.071	0.083	0.977	1000000.0
37	569.309	22.951	170.636	15.539	0.082	0.978	1000000.0
38	566.059	23.226	170.317	15.918	0.083	0.977	1000000.0
39	626.186	22.597	185.957	14.811	0.078	0.982	1000000.0
40	579.339	23.436	175.982	16.04	0.083	0.977	1000000.0
41	583.743	23.402	176.616	15.97	0.083	0.977	1000000.0
42	576.144	23.079	173.513	15.842	8.278	0.977	1000000.0
43	572.563	23.091	172.823	15.728	0.083	0.977	1000000.0
44	612.106	22.357	186.895	15.12	0.079	0.979	1000000.0
45	565.26	22.821	169.363	15.353	0.082	0.978	1000000.0
46	566.936	23.03	166.808	15.586	0.082	0.978	1000000.0
47	552.315	23.027	156.382	15.583	0.083	0.978	1000000.0
48	576.099	23.202	175.325	15.865	0.082	0.978	1000000.0
49	547.342	22.991	157.77	15.602	0.082	0.977	1000000.0
50	569.036	23.164	163.4	15.851	0.083	0.978	1000000.0
51	574.867	22.97	171.687	15.716	0.083	0.977	1000000.0
52	574.105	23.091	170.917	15.734	8.278	0.978	1000000.0
53	573.446	23.376	170.99	15.961	0.083	0.977	1000000.0
54	571.143	23.2	162.737	15.74	0.082	0.978	1000000.0
55	572.351	23.015	172.171	15.664	8.278	0.978	1000000.0
56	582.025	23.141	178.711	15.694	0.083	0.977	1000000.0
57	557.93	23.09	160.994	15.873	0.083	0.977	1000000.0
58	564.621	22.915	173.154	15.56	0.083	0.978	1000000.0
59	583.661	23.2	184.872	15.903	0.083	0.978	1000000.0
60	559.875	23.071	158.234	15.61	0.082	0.978	1000000.0
61	583.671	23.249	177.858	15.836	0.082	0.978	1000000.0
62	565.361	23.043	165.205	15.619	0.082	0.978	1000000.0
63	598.013	23.298	187.372	15.876	0.083	0.978	1000000.0
64	574.11	23.014	172.814	15.633	0.082	0.978	1000000.0
65	561.961	23.065	161.844	15.578	0.083	0.978	1000000.0
66	576.54	23.096	173.09	15.77	0.083	0.977	1000000.0
67	566.865	23.091	168.976	15.839	0.082	0.978	1000000.0
