MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	0.004128884272649885	0.010249337480636313	0.08182132388930768	0.008728856399175129	0.030751028951730746	0.03097056024475023	0.03867606061452534	0.0077441810979507865	0.007070677740121028	0.3392876221239567	0.02575884006859269	0.05355683049187064	0.031758709799293	0.006205741718877107	0.014763903950806708	0.050585602258797734
1:Del:C:1	0.00023130951623898	0.013029513583751396	0.1764890992641449	0.01490539543912746	0.05600990043953061	0.005289798003213946	0.025534995016641915	0.0015399354060355109	0.0040911319936276416	0.05692079852335155	0.015836541493190453	0.023266568952822128	0.023543497465318523	0.0008245700554107316	0.0036990437204440243	0.02572029745206237
1:Del:C:2	0.0008635908108135482	0.0026128980531939304	0.1572622985392809	0.0007887306131306105	0.03266025375109166	0.007745642226946074	0.005044912818702869	0.002453112565071933	4.5162670139689e-05	0.02058070644561667	0.007154704588465392	0.016265090653905644	0.01881151398271868	0.0019531919911969452	0.005130333266861271	0.001974100070656277
1:Del:C:3	0.002375893321586773	0.0010184782342829903	0.05174765514675528	0.009372492151451297	0.017750104693113826	0.004660583164077252	0.005668019223376178	0.001993383558890187	0.002825363375886809	0.010856076334603131	0.007747753942417148	0.009953113661322278	0.007188852722756565	0.005830909608048387	3.684257040731609e-05	0.010962413938832469
1:Del:C:4	0.0061729049414861945	0.004220901983208023	0.041029382795095444	0.0037633749865926803	0.0025040904901106843	0.003939301204336516	0.005017730986583047	0.001402888695408837	0.000266389360588164	0.008536043376079761	0.006900972618896048	0.007534484948610043	0.00670513676959672	0.005999809541972354	0.0005260364349942392	0.007339732616237597
1:Del:C:5	0.026531813656911252	0.003778049651882611	0.024033795557916165	0.005056372430408374	0.0004860907834699901	0.0026635501501732508	0.0018707356622326187	1.4095138922698425e-09	0.002953976772445799	0.0005407900375712416	0.007131366768153385	0.010228870632126928	0.011304825484985485	0.008676453372099786	0.0007669962559884879	0.021389820925542154
1:Del:T:0	0.002234081193164457	0.001980034449516097	0.04010018726810813	0.011741529802093283	0.0765579049475491	0.004576562672627915	0.06066846976289526	0.09590727105736732	0.034617703733965756	0.028997124064444504	0.024179867267230294	0.024896091505652293	0.056697121241595594	0.002894792628212599	0.005106974601512775	0.0331629865130526
1:Del:T:1	0.001641237256117165	0.0017309354899043682	0.032829969711601736	0.0017188615423219744	0.05248901819810271	0.0036250095699506346	0.014534042804734781	0.15648073472082616	0.006833683297445532	0.011956029360298999	0.01050407872753567	0.012386906675492354	0.021051847867202014	0.0008912244530483804	0.0034198839640885124	0.037957289423793554
1:Del:T:2	0.0022591997183189962	0.012199642923951615	0.018408241663128138	0.014893707234077737	0.03430121337296441	0.0007115779697778635	0.009310291915753624	0.12859107337892056	0.002104167139186757	0.023293360798852518	0.017040918122802395	0.016931742532760835	0.019161233427075784	0.0029276761510300276	0.0009418606440976873	0.028788561925757676
1:Del:T:3	0.008564353383844718	0.01431463226210326	0.024816868612542748	0.0058963972931087485	0.012471132515347563	0.013055847664363683	0.004399320476604771	0.22158614918589592	0.00012759788893163204	0.01208405733785412	0.00822849697782658	0.011258230605726567	0.007570539095007689	0.0066617517486884026	0.003232226842083037	0.0035426524141803383
1:Del:T:4	0.025882204202935098	0.009238649416656699	0.021676167827099562	0.02103636914282106	0.0017064760278844915	0.010951016104772861	0.015959368638577873	0.07622064966708422	0.0010940644656511722	0.022047732829814776	0.017030489867320284	0.020305890847812407	0.014021270667435602	0.0030101312751503427	0.0037922490463824943	0.01361183964065276
1:Del:T:5	0.6100252541899681	0.01084936472820118	0.02758008007891476	0.014869865151122213	0.00399074634507997	0.04245970478281379	0.08721183024841593	0.07217830955982209	0.0017489001286105576	0.06046275319880806	0.05865535435859783	0.12224528396502138	0.03053103436017409	0.007306169267535551	0.08116718388046137	0.03790024851005001
1:Ins:C:0	0.0009381082854815759	9.7806232932669e-05	0.01323535920586437	0.0011112838750705124	0.0004887342523670668	0.003529722950188443	0.0007438072985860345	0.005772364677395672	0.0001361265813042678	0.00045946656557532606	0.007599177301626981	0.005566366244806318	0.0010116133414643969	0.0008740906646789881	0.0	0.20906776301562785
1:Ins:C:1	0.0002554908003730816	0.004247694256227987	0.004350813619093969	0.003603382753026381	0.00435720531786501	0.0018463967491697986	0.002208635749429959	0.0016154938976978882	0.004443540202628355	0.011435050316795242	0.005042278254404664	0.0030200789880473165	0.010704452836653217	0.0014569026688423037	0.002273456124821678	0.015509332125875517
1:Ins:C:2	0.00024449193997497785	0.000726987314701546	0.0032926336696255023	0.0020843011178317285	0.006110624777211342	6.408714285498718e-05	0.0022365356625778077	0.0004216000454614921	0.002549259051493209	0.0052055182759067975	0.0042111776661477055	0.005727293069794541	0.01059591021068627	0.0	0.002446565915597603	0.0053825105058785995
1:Ins:C:3	0.0006915182402008213	0.00044191332199261524	0.010375967268758472	0.002205970619438631	0.0006967631317456835	2.631559059359745e-05	0.000977872254443355	4.904702457508847e-09	0.004033214903901125	0.0021565244568046184	0.004284203307139194	0.007655038390803384	0.013774401489645243	0.0012031993910932215	0.00011728388941264711	0.0014551255846220101
1:Ins:C:4	0.005060372748412192	0.0006218061569597921	0.011909974445588887	0.004529806252103299	1.3926069950684905e-05	0.0	8.701591810677201e-05	0.00041691415841789593	0.0017734043257203779	0.0011497463526973207	0.007018109079756982	0.007216271673278243	0.005790626733606245	0.0006806827805417015	0.0018013821035856381	0.0043178531425803615
1:Ins:C:5	0.019523500632494688	0.015210795946186408	0.009785119602456689	0.022533467571365692	0.0003542862008907832	0.004840894973021932	0.002526813129661605	0.0014318107648432488	0.0027024605873884867	0.01691182525129989	0.030161682625766843	0.032529222105658846	0.035081861289218065	0.0032622265390818937	0.0029857515169715043	0.010374981799104717
1:Ins:T:0	0.0008212120076132123	0.015315636668092339	0.01682524608913809	0.00431264586688485	0.0032707415176264475	0.0017838142233085818	0.01638085469880025	7.803082979762621e-10	0.010678013518481749	0.007574105758685619	0.011814309411565773	0.014169189909332545	0.018926582854924164	0.006093584156478755	0.0028157593620562692	0.042887467462569474
1:Ins:T:1	0.00020945895137629124	0.0009494232374709099	0.03562093087704852	0.0030923730880022047	0.0019724778598174454	0.0008266901344086364	0.27499307721853256	0.004950754689634778	0.007233206748361453	0.00875243877479079	0.021748835333710304	0.02925812401343137	0.019950816629616383	0.004732648778390285	0.0039013384889403824	0.0027293274528346957
1:Ins:T:2	0.005367327062704135	0.005785504853338353	0.027311537147033958	0.004259886152576655	0.00856564893212635	0.0023786863304849247	0.0951245679333806	2.0696449176682563e-09	0.0016241608992186229	0.0031401034048758446	0.013056380584639555	0.033703106409520844	0.006787262112974304	0.002446122681576526	0.0001728572477986745	0.005778896841075038
1:Ins:T:3	0.0029046191630186513	0.0025269376298820132	0.022750719059258698	0.005198473775526509	0.004600225893664173	0.004377210493858002	0.049479202320799234	0.001130585710052401	0.0005731113864749205	0.010837470949627458	0.012465980447013863	0.018718302601191682	0.013813175847753883	0.002285571578031522	0.002645963320173905	0.007520987013122067
