Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
CPCT02011052T	2116	83	581	163	293	240	332	92	95	73	158
CPCT02011056T	85	93	4	370	128	11	166	62	171	114	33
CPCT02270046T	486	61	224	257	98	63	104	63	28	13	29
CPCT02011042T	13	17	7	55	46	24	70	31	48	54	9
CPCT02100145T	589	42	353	184	103	191	37	87	70	67	21
CPCT02130173T	0	475	51	171	75	51	140	78	82	188	24
CPCT02011067T	7	92	72	314	67	75	89	210	66	37	16
CPCT02190029T	27	275	65	346	158	71	31	161	114	75	14
CPCT02020925T	1303	120	847	264	209	28	104	57	57	90	46
CPCT02011051T	0	88	21	254	90	30	64	37	30	52	25
DRUP01010066T	389	133	78	91	120	110	35	242	17	36	5
CPCT02011065T	47	69	41	357	32	111	157	50	51	74	23
CPCT02011080T	12	32	7	109	31	4	38	24	16	8	26
CPCT02010741T	21	81	73	201	76	68	4	97	47	62	30
CPCT02011082T	457	477	176	189	122	15	66	62	77	129	57
CPCT02011079T	1534	761	1043	250	185	56	13	96	34	225	77
CPCT02011077T	16	2	7	248	1	43	32	27	6	24	8
CPCT02270047T	973	92	166	123	228	77	201	68	45	1	33
CPCT02410018T	1456	73	456	62	319	34	64	85	36	0	65
CPCT02011074T	299	52	116	355	91	15	88	37	57	50	21
CPCT02011089T	24	80	5	345	97	128	84	59	67	75	25
CPCT02011086T	329	5	129	163	144	0	75	79	607	21	128
CPCT02011088T	1053	161	719	370	170	272	250	72	79	49	84
CPCT02011087T	674	139	375	392	114	85	0	48	36	27	37
CPCT02020671T	4778	862	2544	69	719	44	143	188	28	115	119
CPCT02011071T	12	25	38	311	35	45	92	23	12	29	12
CPCT02040216T	13	92	28	247	1	58	37	76	29	29	48
CPCT02140057T	694	184	367	98	729	0	0	127	216	44	66
CPCT02040221T	378	384	160	113	216	100	26	77	59	77	4
WIDE01010002T	450	68	313	331	170	155	0	73	95	92	198
CPCT02010500T	8	299	23	401	110	45	48	47	28	48	20
CPCT02010966TII	31	6	19	210	27	75	88	70	24	61	177
CPCT02010942TII	21	179	31	177	85	40	111	51	28	81	62
WIDE01010003T	3	122	0	70	18	7	103	41	35	66	11
CPCT02190031T	17	190	66	249	158	3	29	76	90	74	0
CPCT02011093T	11	34	0	96	30	38	63	22	42	23	14
CPCT02011097T	536	38	136	390	209	76	169	129	222	65	43
DRUP01060011T	14	63	45	132	22	39	64	61	31	47	0
CPCT02011069T	646	116	406	104	262	70	25	78	82	77	53
DRUP01060014T	1	22	38	166	9	79	18	160	19	45	7
DRUP01010064T	109	20	26	157	81	78	37	124	20	28	5
CPCT02120107T	528	73	132	66	166	39	48	73	43	88	22
CPCT02011102T	13	138	8	333	63	37	126	28	37	37	9
CPCT02040330T	862	56	265	144	181	31	95	60	82	19	42
CPCT02040299TII	324	337	198	257	244	119	154	69	140	74	212
WIDE01010034T	16	8	11	141	0	47	31	22	9	22	25
CPCT02040332T	615	22	241	76	177	95	148	68	99	0	42
CPCT02230086T	182	27098	0	5290	530	0	512	19	10	196	247
CPCT02011070T	20	84	37	298	107	67	39	74	64	65	48
WIDE01010026T	19	152	100	743	104	119	75	33	78	46	76
CPCT02390020T	494	142	88	263	270	3	69	107	36	23	21
CPCT02011106T	143	104	37	135	91	36	48	54	48	59	38
CPCT02410019T	1333	276	640	23	294	22	173	43	34	299	69
CPCT02270022T	228	165	127	299	105	53	16	146	85	56	34
CPCT02011040TII	15	0	0	59	36	29	69	36	12	41	19
CPCT02010760T	425	121	631	281	0	94	296	64	48	3	36
WIDE01010057T	17	21	0	148	32	93	57	6	31	49	15
WIDE01010065T	1613	124	648	347	275	263	53	67	75	68	70
CPCT02020964T	683	41	291	176	211	459	0	83	179	57	73
CPCT02050321T	239	95	12	243	78	132	107	130	24	77	15
CPCT02010779T	50	173	24	119	219	179	15	143	104	67	32
CPCT02011105T	229	182	234	163	126	40	101	72	34	57	50
CPCT02011107T	999	160	697	195	165	55	0	45	53	41	50
WIDE01010615T	16	57	13	292	48	34	65	47	36	52	37
WIDE01010130TII	8	8	12	34	20	37	43	30	17	14	0
WIDE01010041T	965	112	208	81	265	46	81	74	66	19	45
CPCT02040225T	1159	75	630	249	350	33	110	146	66	33	87
WIDE01010058T	54	122	0	396	106	28	106	33	15	77	25
WIDE01010083T	178	99	172	83	57	78	96	14	9	31	10
CPCT02040234T	884	96	224	101	241	162	0	144	63	15	28
CPCT02011089TII	17	43	21	233	88	118	62	59	49	45	36
CPCT02010781T	696	126	259	89	329	83	106	134	86	44	50
WIDE01010088T	376	61	389	76	147	169	0	50	66	16	31
WIDE01010081T	22	18	15	424	121	34	42	53	62	42	45
DRUP01010078T	4601	273	2063	130	368	62	783	167	0	42	113
WIDE01010079T	13	65	8	71	39	37	46	31	9	26	14
WIDE01010089T	31	57	47	258	0	74	78	39	23	76	29
WIDE01010082T	231	250	64	151	138	93	63	40	34	84	26
WIDE01010075T	0	21808	0	643	321	26	0	69	38	40	10
CPCT02270049T	130	184	63	301	125	270	25	56	133	57	36
WIDE01010099T	2	59	17	111	14	31	43	20	31	26	0
CPCT02040341T	0	18	28	122	82	32	35	19	20	14	12
WIDE01010104T	1046	56	660	246	174	117	109	38	12	26	55
WIDE01010090T	7	30	8	213	23	19	73	24	68	33	16
CPCT02040338T	0	10	13	55	36	24	33	22	21	12	16
WIDE01010105T	534	66	303	214	85	73	0	38	35	25	34
CPCT02040340T	37	40	68	25	237	323	338	30	9	32	9
CPCT02100156T	577	84	219	361	37	135	11	154	37	22	0
WIDE01010115T	211	8	232	368	127	90	17	53	117	57	31
WIDE01010122T	970	235	590	281	256	122	0	91	134	80	51
CPCT02100149T	924	73	613	139	198	163	0	112	61	40	3
WIDE01010121T	171	70	21	83	57	72	67	96	112	56	47
CPCT02010776T	4	12	15	75	30	39	0	150	35	32	6
CPCT02050339T	528	101	217	244	310	128	170	180	73	0	44
CPCT02050439T	0	198	46	3491	72	10	0	45	24	9	27
WIDE01010130T	6	32	17	112	35	45	128	49	45	36	4
WIDE01010134T	62	161	52	333	99	85	76	90	72	130	36
WIDE01010139T	2639	515	2055	423	0	0	554	180	37	34	188
CPCT02050344T	109	15	35	67	67	52	78	200	36	40	12
WIDE01010192T	22	30	6	32	31	38	31	14	14	16	13
WIDE01010005T	18	97	18	246	78	48	97	37	27	44	8
CPCT02011068T	1	102	22	562	78	60	17	37	16	47	23
WIDE01010151T	4	23	10	127	83	47	60	52	48	51	31
CPCT02050346T	1048	37	269	78	155	134	0	179	47	8	0
CPCT02160045T	652	182	217	447	135	182	202	309	138	41	74
WIDE01010189T	533	118	223	351	240	125	201	80	78	14	8
CPCT02040215T	0	25	13	107	51	39	0	166	45	19	2
WIDE01010176T	21	34	25	157	114	36	106	53	54	44	21
WIDE01010175T	0	14	0	55	10	5	19	21	4	7	10
WIDE01010188T	346	275	250	456	49	95	68	30	19	31	60
CPCT02370019T	198	126	74	300	95	115	83	160	44	60	20
CPCT02010802T	77	39	54	202	42	180	13	131	35	46	24
CPCT02010807T	442	199	262	361	170	67	0	100	40	30	30
WIDE01010224T	939	270	888	129	227	111	0	83	143	70	62
CPCT02070320T	1129	83	273	103	498	17	166	111	124	26	44
WIDE01010217T	2273	97	840	85	335	184	110	94	46	90	85
CPCT02070321T	13	6	9	10	46	45	18	54	17	17	0
WIDE01010191T	12	6	6	55	16	42	48	26	3	10	12
WIDE01010256T	299	10	188	10	90	66	0	29	26	2	17
WIDE01010241T	24	688	66	402	85	80	12	41	41	176	25
WIDE01010253T	39	277	72	446	14	50	80	40	17	52	23
WIDE01010260T	760	32	448	32	140	10	0	67	81	18	181
CPCT02010797T	1468	197	379	265	151	34	429	234	139	2	83
WIDE01010276T	1441	118	858	193	246	88	284	72	28	40	70
WIDE01010019T	1094	55	812	78	315	9	0	105	80	54	67
WIDE01010263T	841	395	78	423	289	196	269	108	292	115	75
CPCT02270029T	3370	505	1570	324	525	16	78	328	67	199	52
WIDE01010287T	662	108	540	302	133	160	81	62	149	38	63
WIDE01010194T	0	63	46	227	35	94	137	28	15	35	17
WIDE01010193T	3	57	19	119	85	59	117	51	53	107	16
CPCT02010780T	2730	116	1597	148	162	16	0	185	36	78	92
WIDE01010307T	655	118	323	636	130	45	116	73	53	106	24
CPCT02270026T	1761	1005	1054	1176	469	104	101	150	40	104	121
WIDE01010315T	55	62	0	121	278	120	165	75	142	87	9
WIDE01010316T	18	160	33	246	47	140	31	41	41	95	12
WIDE01010306T	404	8	274	50	53	60	63	33	9	51	23
CPCT02010722TII	594	69	117	163	173	121	0	184	220	71	40
WIDE01010313T	14	39	8	160	73	60	68	29	9	23	22
WIDE01010334T	394	7	200	92	25	95	1	25	9	1	28
WIDE01010333T	573	143	153	175	334	103	170	83	216	51	43
WIDE01010363T	700	261	526	125	292	140	0	94	213	116	49
WIDE01010343T	28	353	0	810	30	0	139	48	13	85	40
WIDE01010036T	505	33	157	130	116	80	19	57	44	33	37
CPCT02010782T	1828	51	629	94	40	135	130	65	42	0	87
DRUP01080030T	101	17	39	133	17	142	5	26	27	45	8
WIDE01010368T	27	274	13	636	61	64	69	56	28	26	24
WIDE01010242T	18	550	15	564	129	19	130	58	91	65	46
WIDE01010399T	12	47	4	213	33	60	40	28	17	81	20
WIDE01010395T	11	73	0	204	121	0	145	75	28	56	25
DRUP01230005T	1175	51	677	95	193	27	0	83	12	51	75
DRUP01340010T	6	27	38	223	27	74	70	185	29	71	33
WIDE01010419T	11	101	0	205	67	33	100	23	20	38	4
WIDE01010403T	126	175	98	315	111	68	38	51	6	69	50
WIDE01010398T	813	49	554	87	271	4	0	69	61	35	19
WIDE01010422T	1761	420	1377	121	173	38	184	87	41	32	90
WIDE01010390T	1432	142	809	209	317	0	0	83	45	31	54
DRUP01010149T	0	6	11	152	25	54	55	13	26	35	13
WIDE01010449T	136	75	22	94	78	25	63	41	67	28	25
WIDE01010238TII	798	44	675	0	297	967	0	91	325	127	83
WIDE01010417T	21	11	20	235	27	70	77	23	6	80	38
CPCT02370031T	230	27	128	93	134	59	99	75	58	42	15
CPCT02010811T	369	59	233	133	64	52	62	181	58	45	27
CPCT02010842T	0	214	5	50	24	52	23	140	55	500	3
CPCT02010836T	243	62	51	138	144	51	70	77	35	27	32
CPCT02010683T	928	739	1012	358	433	0	0	116	68	130	50
CPCT02010852T	1232	364	517	357	326	249	0	141	190	49	34
CPCT02040255T	170	104	153	217	199	551	87	96	171	63	51
CPCT02010858T	30	7	18	78	8	73	40	36	8	12	1
CPCT02010849T	16	86	0	66	21	25	42	259	93	103	7
CPCT02390026T	1862	152	842	163	410	103	53	150	111	21	68
CPCT02010870T	1615	538	545	693	351	52	545	122	53	63	66
CPCT02010847T	1526	251	1575	44	370	573	0	282	341	21	97
CPCT02190039T	17	236	0	277	158	111	55	35	22	88	209
CPCT02120147T	1270	63	710	204	193	143	0	155	65	26	12
CPCT02010865T	7	4	11	101	28	32	35	93	6	17	1
CPCT02190040T	35	51	30	145	68	57	3	87	52	19	20
CPCT02120140T	68	375	84	210	110	62	0	98	59	94	19
CPCT02120138T	54	28	53	121	121	115	14	76	52	55	35
CPCT02370034T	1184	161	368	316	216	130	148	105	65	0	63
CPCT02390028T	296	29	112	129	106	100	61	45	9	51	20
CPCT02010874T	268	282	342	110	229	109	45	89	85	69	58
CPCT02010867T	5212	6	4744	0	275	0	235	215	4	0	212
DRUP01010086T	1215	64	303	78	285	123	0	183	40	10	48
CPCT02190043T	1346	102	1269	233	175	150	80	95	54	19	71
CPCT02270034T	612	72	289	365	348	38	62	142	216	10	258
CPCT02390030T	743	30	494	99	124	86	78	73	71	33	23
DRUP01270004T	0	186	506	353	0	19	458	91	44	0	9
WIDE01010591T	25	15	14	189	34	81	76	36	45	37	17
CPCT02390032T	2072	104	1611	0	237	0	0	101	67	24	54
CPCT02010853T	46	0	0	291	161	37	143	112	1086	62	35
CPCT02190045T	1053	25	333	172	128	155	90	89	59	26	15
CPCT02030508T	1649	77	482	41	333	507	14	170	78	15	83
CPCT02010567TII	17	8	5	93	21	52	120	159	18	27	16
CPCT02040215TII	0	52	17	172	81	37	0	64	86	44	24
DRUP01010090T	1426	425	580	400	357	136	93	89	61	154	63
CPCT02020784T	4	17	35	96	45	20	68	77	5	37	1
CPCT02010904T	423	71	103	194	151	50	29	122	40	12	25
CPCT02330122T	0	971	0	1062	210	32	169	128	57	116	107
CPCT02270036T	643	259	196	731	163	159	152	110	78	57	33
CPCT02010894T	0	69	142	345	38	45	2	103	17	29	25
CPCT02010897T	694	58	138	219	107	227	97	110	49	0	5
DRUP01010092T	57	49	17	109	76	12	64	173	138	62	65
CPCT02010903T	13	170	39	456	58	35	0	96	26	38	30
CPCT02410006T	579	155	159	366	162	88	33	109	36	15	21
CPCT02190047T	502	292	302	202	312	0	30	110	133	68	26
DRUP01140006T	707	199	369	95	739	0	0	183	221	32	74
CPCT02120152T	11	38	31	79	55	91	0	185	2	18	3
CPCT02010895T	1351	169	122	621	204	134	154	127	522	68	44
CPCT02040286T	1010	121	651	317	263	0	0	164	103	22	274
CPCT02010913T	734	274	418	125	248	49	72	96	48	110	64
CPCT02010911T	3066	416	1848	140	838	6	0	207	178	141	81
CPCT02100184T	449	133	149	262	183	63	149	85	57	55	43
CPCT02330123T	1161	127	345	224	179	61	164	143	46	32	63
CPCT02010919T	4	2	10	49	4	0	13	151	0	42	5
CPCT02410013T	999	97	530	175	303	13	0	71	37	85	28
CPCT02120161T	639	89	526	98	163	107	118	100	10	33	19
CPCT02010924T	395	15	276	45	166	57	0	56	8	44	20
CPCT02030531T	574	89	158	201	179	176	50	86	42	5	47
CPCT02060261T	1193	114	629	203	74	331	487	123	672	64	20
CPCT02060265T	312	139	181	194	194	376	0	88	79	55	38
CPCT02010918T	1198	258	439	141	277	36	0	119	116	21	800
CPCT02010925T	1204	165	582	145	236	0	0	127	88	54	27
CPCT02070380T	1043	356	239	180	387	163	418	375	120	30	62
CPCT02010931T	259	128	28	123	125	53	76	97	52	74	15
DRUP01010096T	2344	393	1857	179	396	64	55	224	171	241	96
CPCT02010938T	362	46	77	387	145	59	45	180	35	50	31
CPCT02010894TII	0	250	78	388	31	23	90	58	47	11	67
CPCT02010945T	863	145	582	120	157	159	86	174	32	20	63
CPCT02120167T	1033	165	387	360	34	61	390	101	75	33	6
DRUP01190001T	211	113	22	161	113	60	0	111	59	9	130
CPCT02010776TII	16	36	29	158	79	56	61	97	46	98	45
CPCT02070393T	1336	375	566	7	121	121	0	204	72	123	28
CPCT02070396T	7	155	14	182	53	106	31	83	5	58	30
DRUP01010101T	246	81	43	191	199	274	98	134	109	39	99
CPCT02030546T	3396	69292	2313	21491	0	0	4933	347	0	1220	172
CPCT02240013T	20	97	6	274	102	43	88	53	60	56	18
CPCT02010953T	44	132	4	657	113	46	129	64	15	59	32
DRUP01010102T	303	304	21	208	164	81	149	82	86	122	59
CPCT02010967T	964	157	774	74	251	83	0	156	24	7	60
CPCT02390005T	97	14	47	107	81	50	0	133	10	43	10
CPCT02010966T	4	2	30	175	44	142	49	115	28	39	10
DRUP01010038T	6	60	11	188	76	78	54	98	4	33	5
CPCT02050412T	21	274	0	516	75	104	64	60	19	88	7
DRUP01020006T	153	15	63	323	49	211	30	110	101	112	32
CPCT02010954T	1615	358	504	277	561	171	175	151	546	161	153
DRUP01010104T	194	124	261	420	12	392	16	66	129	28	35
CPCT02070399T	0	46	44	295	84	20	37	55	121	74	10
DRUP01050038T	1	32	44	268	31	97	26	75	23	44	8
CPCT02390006T	314	108	133	242	383	102	0	135	300	41	37
CPCT02120172T	10	47	12	90	32	56	21	64	42	54	9
CPCT02010655T	10	24	11	121	15	44	14	81	50	26	14
CPCT02010869T	24	26	0	81	20	64	75	75	25	22	1
CPCT02040298T	0	11	5	10	36	27	60	30	0	11	7
CPCT02040299T	302	278	115	199	278	142	103	61	108	88	16
CPCT02010981T	3	57	7	164	69	49	23	69	63	30	9
CPCT02010979T	394	176	240	127	264	15	83	105	109	52	70
CPCT02010977T	514	145	130	94	183	56	76	56	16	127	23
CPCT02010982T	26	14	21	315	68	31	49	222	36	65	14
CPCT02040173T	893	332	249	191	123	83	0	77	31	48	45
CPCT02010926T	36	384	43	422	146	70	16	93	150	107	30
CPCT02010965T	3	155	92	385	124	56	116	52	53	163	86
CPCT02070404T	191	7	106	93	20	24	0	58	0	38	257
CPCT02010986T	929	1359	36	0	93	0	240	75	50	1931	14
CPCT02270041T	11	61	29	215	4	97	58	29	0	41	17
CPCT02010980T	765	148	174	412	111	108	51	78	63	25	70
CPCT02040174T	656	28	476	631	50	142	68	102	43	11	18
CPCT02010972T	2134	115	1311	164	308	312	199	111	115	47	64
CPCT02010990T	25	7	0	103	38	8	67	25	23	61	24
CPCT02010976T	709	140	345	295	97	14	44	67	48	51	69
CPCT02080156T	101	93	87	182	47	104	21	176	29	29	17
CPCT02010985T	459	49	303	113	171	67	54	78	43	5	115
CPCT02010984T	721	11	467	15	163	42	0	29	37	0	42
DRUP01060026T	21	27	0	101	43	89	16	14	63	26	40
CPCT02270043T	134	35	97	121	179	53	113	72	19	49	23
CPCT02010989T	5	84	3	51	140	167	0	70	64	47	28
CPCT02040301T	1142	53	333	51	202	47	90	96	51	5	70
DRUP01010111T	329	116	287	335	98	100	81	46	49	78	55
DRUP01010110T	18	7	1	99	37	21	30	26	15	21	18
CPCT02011001T	24	41	37	144	1	49	71	53	23	69	0
CPCT02040305T	1700	80	484	145	350	17	101	76	117	14	54
CPCT02011004T	989	0	628	19	283	0	0	35	20	47	23
DRUP01090005T	705	219	231	294	213	34	93	230	79	57	113
CPCT02020872T	3349	54	289	5	0	93	0	108	30	0	59
CPCT02011009T	15	185	43	333	50	50	103	86	128	79	30
CPCT02120070T	639	82	137	231	310	84	46	97	32	52	59
CPCT02040309T	230	63	56	142	129	55	0	43	39	39	43
CPCT02040115TII	206	25	117	23	0	76	0	70	36	29	376
CPCT02190020T	3038	347	1761	218	321	36	893	313	276	119	216
CPCT02040172T	838	41	158	122	112	0	0	203	58	0	16
CPCT02020630T	1875	591	311	155	265	317	212	248	658	1517	61
CPCT02010667T	974	63	512	32	152	49	122	64	11	34	23
