Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP112887	7	16	26	118	7	0	12	5	40	14
SP112877	1	0	0	0	0	1	0	0	13	4
SP112871	8	25	42	59	1	0	10	18	39	10
SP112875	7	70	91	69	17	5	27	16	62	18
SP112913	4	0	33	53	21	2	8	24	60	11
SP112849	7	27	77	99	5	0	37	25	11	14
SP112881	0	30	31	52	0	0	29	27	24	12
SP112951	0	0	4	5	0	0	0	6	11	0
SP112845	15	40	30	61	3	4	26	43	19	0
SP114910	82	157	420	66	28	0	55	40	0	19
SP114906	29	120	293	53	20	0	49	30	0	11
SP114921	96	122	205	466	89	0	120	15	0	67
SP114901	48	142	300	69	42	31	187	97	0	59
SP114926	52	10	295	101	8	3	10	52	0	21
SP114974	64	83	333	129	16	2	35	67	0	0
SP114958	395	179	251	245	43	0	44	103	0	1
SP114935	47	0	278	97	7	3	8	51	0	24
SP114900	39	154	292	62	39	29	182	101	0	54
SP114941	98	0	277	579	110	7	77	57	0	0
SP114937	85	0	288	592	99	7	54	51	0	0
SP114945	98	0	328	601	103	6	57	47	0	0
SP114943	108	0	341	605	99	12	52	58	0	0
SP114949	15	44	372	106	26	4	47	38	4	22
SP114960	366	176	247	248	46	0	48	112	0	7
SP114962	78	0	367	483	1657	77	27	38	0	2
SP114996	60	0	129	503	608	41	0	0	0	0
SP114987	59	0	127	513	654	39	0	0	0	0
SP114966	83	0	401	574	1741	94	21	15	0	35
SP114903	45	164	355	94	24	26	160	116	0	39
SP114914	45	150	370	52	24	0	54	32	0	22
SP114944	88	0	294	579	102	10	57	74	0	0
SP114930	49	60	237	278	36	0	46	34	0	10
SP114946	13	23	384	83	15	6	33	42	5	30
SP114951	15	14	342	102	18	7	37	47	0	27
SP114953	368	111	281	252	51	1	61	146	0	12
SP114924	50	136	127	447	74	0	84	1	0	38
SP114957	379	152	251	239	42	0	40	108	0	5
SP114986	62	72	328	143	16	1	38	63	1	3
SP114971	73	52	340	118	31	0	48	67	6	3
SP114991	56	0	135	504	589	42	0	0	0	0
SP114992	53	0	134	514	671	32	0	0	0	0
SP114920	76	116	447	67	22	0	65	30	0	21
SP114898	47	112	382	74	29	32	157	103	0	46
SP114932	42	6	288	106	8	2	15	50	0	26
SP114934	41	0	263	99	9	3	8	51	0	20
SP114968	87	0	391	595	1769	110	24	12	0	53
SP114982	74	36	335	137	36	0	37	60	1	0
SP114973	85	6	375	127	26	0	36	64	7	4
SP114908	36	158	319	53	21	0	49	27	0	9
SP114904	77	164	389	60	21	0	62	28	0	21
SP114918	34	151	285	59	20	0	51	29	0	12
SP114984	74	29	296	134	16	0	34	58	6	2
SP114994	50	0	129	496	652	32	0	0	0	0
SP114978	87	0	312	155	24	0	31	67	7	0
SP114912	76	108	413	62	18	0	50	43	0	17
SP114917	74	163	414	51	25	0	53	27	0	17
SP114980	96	15	386	147	44	1	42	67	1	0
SP114976	93	0	365	118	42	0	34	70	3	0
SP114916	53	144	381	71	20	0	54	34	0	17
SP125579	0	0	0	1	0	0	0	0	0	0
SP111131	21	60	105	80	17	2	22	4	0	0
SP111126	3	21	0	147	10	0	34	30	17	0
SP111146	17	0	50	97	8	3	25	42	0	0
SP111123	5	64	13	113	14	3	25	26	3	1
SP111127	47	52	116	52	14	0	46	20	9	13
SP111121	2	0	4	11	2	2	3	4	0	0
SP111156	1	35	20	110	2	2	14	11	6	12
SP111122	12	84	64	90	10	3	29	10	7	0
SP111129	18	66	90	130	0	0	37	22	15	17
SP111152	26	23	60	77	10	3	15	57	0	13
SP111154	8	25	109	136	13	5	75	43	8	31
SP111124	6	15	39	42	0	2	21	11	9	3
SP111128	11	0	58	74	3	1	14	2	2	15
SP111125	38	28	194	123	6	9	40	51	0	16
SP111130	0	4	48	49	10	3	4	12	4	10
SP106835	7	11	7	20	4	1	6	13	1	5
SP106834	0	32	10	42	9	0	43	15	0	4
SP106825	39	64	129	138	15	0	80	46	0	35
SP106841	1	12	0	18	10	1	16	18	1	2
SP106827	21	48	86	69	8	1	40	62	0	10
SP106833	3	23	20	45	5	1	34	21	0	5
SP106839	10	106	31	68	2	0	34	28	8	8
SP106840	0	62	0	48	0	0	31	16	7	6
SP106828	9	0	25	31	4	0	30	22	0	10
SP106829	29	45	93	73	5	0	47	8	6	7
SP106836	2	1	4	10	0	0	4	1	1	0
SP106837	4	14	10	39	0	0	11	6	4	7
SP80037	20	0	93	52	5	1	15	115	0	10
SP102690	9	36	34	76	6	0	42	0	12	13
SP80213	0	0	1	0	0	0	0	0	9	0
SP79939	0	0	0	3	2	0	4	0	12	2
SP109649	2	0	5	46	0	0	6	11	10	2
SP79988	3	8	0	14	7	0	25	5	0	2
SP80183	5	0	52	58	0	0	23	40	0	6
SP79971	0	37	33	43	9	0	16	22	11	17
SP80217	0	0	0	0	0	0	0	0	9	0
SP79968	4	92	125	87	11	1	19	27	12	46
SP80160	0	0	7	0	2	0	0	2	5	0
SP80244	5	20	0	18	5	2	12	24	0	3
SP79998	0	2	0	0	0	0	0	0	5	0
SP80216	5	1	0	48	9	0	14	3	15	0
SP80042	7	7	7	40	3	4	17	16	2	16
SP79907	13	54	12	106	2	2	23	37	14	1
SP79958	23	75	81	68	15	6	42	27	14	6
SP80205	9	61	43	49	3	0	28	15	9	7
SP80014	0	6	9	11	1	0	23	15	0	0
CPCT02070032T	169	140	307	100	82	64	14	42	0	52
CPCT02060045T	19	143	59	302	97	61	0	3	0	71
CPCT02020310T	81	290	218	147	36	42	56	30	0	80
CPCT02020323T	12187	158	1608	0	19	63	0	119	467	0
CPCT02140007T	30	111	211	115	35	73	11	7	9	44
CPCT02140011T	74	197	97	94	9	99	31	44	5	71
CPCT02020348T	93	208	80	70	17	51	29	26	0	4
CPCT02020357T	75	393	233	254	69	68	57	41	0	83
CPCT02020351T	24	114	124	76	16	42	38	57	9	41
CPCT02140020T	248	232	31	127	47	83	74	88	13	62
CPCT02010399T	4	175	46	345	431	55	69	9	16	71
CPCT02020370T	46	183	62	740	156	50	158	12	0	21
CPCT02140023T	46	7	148	61	17	136	33	59	11	58
CPCT02140022T	9363	1466	3495	45	101	341	0	0	0	319
CPCT02020378T	70	312	336	80	49	90	24	46	0	27
CPCT02010415T	47	190	240	167	151	127	57	36	1	39
CPCT02070021T	100	91	451	73	51	69	106	46	6	48
CPCT02070024T	19739	4723	3522	0	0	119	0	0	0	0
CPCT02020380T	178	12	282	124	31	77	85	47	4	48
CPCT02070023T	92365	17600	13613	0	0	649	460	0	2286	0
CPCT02020386T	113	115	134	239	675	69	82	0	7	136
CPCT02020387T	77981	8997	9690	0	0	0	0	0	3876	0
CPCT02020388T	90	66	259	197	615	142	37	25	12	148
CPCT02040046T	34	26	417	30	32	74	58	42	0	49
CPCT02070036T	242	240	242	239	81	68	76	54	0	66
CPCT02070035T	80	21	196	59	25	27	18	45	0	33
CPCT02020394T	71	168	231	62	24	22	95	23	10	33
CPCT02140026T	126	40	344	58	27	58	36	106	0	59
CPCT02140029T	48	311	208	54	36	57	3	66	0	24
CPCT02140030T	162	430	188	88	39	55	67	59	0	43
CPCT02020656TII	38	41	284	309	50	56	46	0	2	468
CPCT02011011T	88	64	558	252	70	47	63	51	0	46
CPCT02070269T	66	291	166	71	33	49	70	95	0	55
CPCT02330130T	185	132	235	56	42	36	82	102	0	82
CPCT02070256T	52	138	131	91	456	101	50	77	24	18
CPCT02070425T	317	474	613	11	31	62	0	39	0	61
CPCT02080281T	70	81	139	79	13	35	20	43	24	60
CPCT02070270T	150	142	154	79	9	65	3	58	0	72
CPCT02390037T	105	92	131	51	30	65	51	88	12	35
CPCT02140098T	67	249	0	237	1392	149	220	191	47	110
CPCT02020888T	27	32	334	132	13	24	0	62	12	61
CPCT02340055T	28	108	193	120	249	108	59	22	9	0
CPCT02070430T	126	331	233	117	20	31	38	58	0	57
CPCT02050418T	151	142	191	19	27	56	29	46	0	46
CPCT02340108T	43	81	154	49	9	33	114	40	16	45
CPCT02100137T	47	25	289	47	13	96	48	28	52	87
CPCT02070433T	30	165	389	117	46	40	46	2	0	58
CPCT02070264T	215	391	170	95	32	124	24	55	15	62
CPCT02070420T	0	50	59	70	295	38	31	41	10	40
DRUP01070028TII	119	0	367	0	0	66	0	0	0	556
CPCT02080180T	109	227	189	87	82	119	108	121	27	64
CPCT02070446T	16	245	188	38	18	32	14	52	0	65
CPCT02020704TII	50655	13046	1686	0	0	275	0	130	333	0
CPCT02220031T	251	157	153	82	1192	228	79	132	7	130
DRUP01070071T	70	0	285	0	881	120	37	21	0	549
CPCT02140102T	42	117	120	40	11	38	49	57	8	40
CPCT02070280T	45	104	122	102	15	91	29	52	11	42
CPCT02100194T	15	0	149	191	26	21	29	24	0	35
CPCT02070268T	74	377	254	161	50	93	124	43	26	86
CPCT02011043T	59	134	177	23	24	49	25	75	0	49
CPCT02070449T	9	126	88	100	15	38	37	70	0	62
CPCT02340056T	113	279	269	81	30	128	23	30	4	48
CPCT02070450T	117	523	266	90	41	39	76	57	0	64
CPCT02220069T	84	120	477	18	28	127	119	128	7	181
CPCT02070452T	32	0	170	108	11	33	36	89	10	49
DRUP01070038T	19616	908	2276	9	80	258	0	15	0	348
CPCT02150043T	26	94	54	47	20	30	32	34	1	35
CPCT02090033T	63	217	93	43	60	99	52	0	9	179
CPCT02070426T	18	126	34	63	34	58	50	107	3	46
CPCT02150047T	31	115	106	72	13	32	39	48	1	58
CPCT02070125T	110	0	174	77	1245	128	4	34	0	290
CPCT02190054T	114	259	303	153	122	53	79	89	13	117
CPCT02130169T	42	113	125	230	1197	176	59	142	34	152
CPCT02020918T	51	271	90	62	2	39	66	37	25	57
CPCT02070459T	51	98	344	40	28	58	71	79	14	88
CPCT02140055T	39	3	82	99	243	77	41	37	0	61
DRUP01070028T	140	45	298	105	22	374	0	29	0	25
CPCT02160061T	118	169	206	390	60	49	23	58	0	54
CPCT02020656T	40	192	212	408	53	133	51	44	0	37
CPCT02020931T	28	166	230	25	28	48	65	66	4	43
CPCT02070106T	65	158	248	99	681	163	111	84	21	54
CPCT02070289T	46	34	138	87	21	126	25	52	4	8
CPCT02210043T	61	116	347	96	24	209	45	33	1	146
CPCT02010753T	340	258	159	174	1910	235	157	148	2	54
CPCT02020924T	83	24	304	87	53	28	29	92	0	67
CPCT02070293T	55	120	95	69	18	99	44	61	21	53
CPCT02020938T	19	0	209	111	29	48	59	444	0	46
CPCT02200006T	21	155	119	329	41	38	99	61	0	16
CPCT02020658T	22	113	73	74	34	61	50	43	1	29
CPCT02070292T	69	34	283	109	25	203	30	81	0	32
CPCT02070055TII	156	0	196	84	1523	196	0	25	0	636
CPCT02070466T	23	38	159	163	36	57	108	35	16	49
CPCT02070454T	24	68	65	66	28	26	36	27	2	22
CPCT02010762T	32	101	119	187	64	70	124	113	4	48
CPCT02260016T	74	340	228	47	95	78	14	101	0	57
CPCT02350020T	711	402	378	28	30	73	46	124	0	55
CPCT02070295T	56	187	153	123	15	78	54	67	11	15
CPCT02020942T	41	83	146	63	13	26	84	84	0	52
CPCT02140060T	38	156	452	120	77	94	62	46	0	52
CPCT02310008T	38	0	223	115	2	65	44	80	16	41
CPCT02070300T	54	117	211	181	25	78	53	62	0	21
CPCT02160062T	22	25	97	41	9	20	47	25	10	45
CPCT02070473T	0	141	58	122	29	46	56	49	7	50
CPCT02070468T	29	42	175	70	21	40	40	58	14	42
CPCT02300052T	300	588	209	135	27	34	13	63	0	27
CPCT02070301T	28	415	54	0	1041	196	290	130	41	29
CPCT02430002T	20	136	86	167	336	39	90	65	23	17
CPCT02070474T	35	93	272	107	8	39	35	47	20	63
CPCT02070472T	32	119	151	79	8	33	57	33	0	14
DRUP01070036T	68	101	163	449	103	351	17	2	0	24
CPCT02150052T	1080	329	0	136	3402	172	316	506	93	87
CPCT02070307T	162	175	183	270	186	113	0	38	4	38
CPCT02330099T	146	149	370	149	12	118	98	64	15	77
CPCT02070263T	59	85	130	165	25	150	18	49	0	20
DRUP01050020T	155	424	168	144	44	138	47	52	4	61
CPCT02020678T	44	89	35	108	814	123	59	32	25	32
CPCT02020673T	18	120	138	157	795	204	103	57	28	92
WIDE01010113T	70	288	73	47	23	64	15	32	0	71
CPCT02050442T	64	223	481	41	32	47	18	43	7	62
CPCT02020968T	84	225	452	430	34	32	103	49	0	84
CPCT02020970T	45	19	294	0	23	46	50	88	0	291
CPCT02060294T	39	327	179	38	132	75	50	101	0	126
CPCT02070478T	137	87	342	356	51	58	45	5	0	64
CPCT02140065T	68	199	166	88	32	93	29	69	0	26
CPCT02210085T	76	238	165	16	40	52	47	31	0	51
CPCT02390044T	425	534	393	44	25	43	2	85	0	56
CPCT02050443T	55938	7862	2984	0	0	708	0	0	2706	0
CPCT02070306T	63	187	504	101	56	85	80	43	11	21
CPCT02070481T	46	27	159	438	95	27	31	87	0	58
CPCT02070482T	15	0	37	27	0	17	7	6	2	42
DRUP01140005T	506	121	567	125	39	313	29	55	0	71
CPCT02220082T	49	0	137	32	32	25	23	425	0	4
CPCT02020687T	10	65	67	21	14	73	28	58	2	34
CPCT02070484T	62	53	215	88	356	39	33	38	0	27
CPCT02020686T	95	87	233	317	169	136	96	36	1	32
CPCT02070486T	0	445	118	193	47	52	39	4	0	62
CPCT02070483T	65	149	154	117	46	30	19	55	4	130
CPCT02070487T	47	21	121	90	26	25	26	27	9	41
CPCT02040342T	125	150	391	147	39	48	80	18	4	86
CPCT02020977T	16	64	76	85	40	24	41	75	20	24
CPCT02070312T	31	181	324	112	38	64	36	71	17	59
CPCT02040343T	162	248	221	75	22	53	43	38	8	84
CPCT02290031T	55	108	129	105	17	150	31	31	10	16
CPCT02150008T	74	148	106	156	46	156	42	8	20	55
CPCT02370013TII	32	172	123	119	25	212	10	29	0	23
CPCT02100202T	36	146	206	114	21	18	97	32	21	42
CPCT02100203T	73	75	227	74	21	36	45	39	0	37
CPCT02070466TII	46	72	329	181	58	74	169	113	11	68
WIDE01010214T	54	85	380	91	6	32	50	21	0	76
WIDE01010215T	93	173	640	4	34	74	69	118	0	66
WIDE01010234T	33	163	196	110	27	50	48	51	10	52
CPCT02110083T	49	175	150	72	26	33	29	27	3	40
CPCT02070315T	51	186	250	37	15	137	34	58	0	25
DRUP01070026TII	74997	12103	6294	0	0	368	0	0	3126	0
CPCT02020981T	102	215	122	41	28	20	10	31	0	31
CPCT02140067T	31	48	277	53	3	114	20	1	1	76
CPCT02350003T	56	70	23	121	13	192	0	0	0	0
CPCT02070490T	81	59	196	30	16	30	44	55	0	48
WIDE01010283T	16	51	90	35	0	19	56	52	3	33
CPCT02020982T	67	69	235	32	37	40	102	13	22	53
CPCT02020975T	16	202	254	55	21	71	48	56	5	52
WIDE01010323T	14	87	212	243	83	58	59	71	0	28
CPCT02070208T	83	84	113	93	25	219	82	13	15	7
CPCT02070064TII	93	79	168	139	39	302	59	18	14	51
CPCT02140041TIV	249	269	224	89	42	68	92	114	2	36
CPCT02020704T	47589	12376	1587	0	0	368	0	166	357	0
CPCT02040249T	131	84	317	26	29	67	86	83	0	58
CPCT02020924TII	91	27	283	116	44	37	16	81	10	90
WIDE01010383T	70	182	143	340	79	53	73	53	6	71
CPCT02070335T	80	163	170	63	16	60	24	32	6	29
CPCT02230091T	37	134	169	81	26	67	80	49	6	59
CPCT02230102T	22	126	113	60	13	80	6	34	9	32
DRUP01050049T	56231	7036	3424	0	0	464	0	0	2426	0
CPCT02020715T	83	122	338	118	18	79	41	66	0	56
CPCT02340086T	86	170	192	68	41	103	45	86	2	37
CPCT02020731T	66	74	405	185	39	217	4	57	2	29
CPCT02370027T	82	170	209	259	65	275	22	37	0	0
WIDE01010246T	105	113	228	145	817	110	54	39	13	165
CPCT02070139T	68	174	178	35	27	196	4	18	0	225
CPCT02070318T	109	142	260	12	24	113	59	69	21	60
CPCT02290038T	96	350	143	64	29	129	0	35	0	15
CPCT02070147TII	86	38	167	202	50	433	27	42	4	69
WIDE01010453T	93	82	179	32	21	44	58	57	0	35
DRUP01070042T	30506	9105	2238	0	0	245	0	0	311	0
CPCT02030488T	348	136	689	77	4	38	14	40	0	41
CPCT02010840T	102	100	92	163	726	179	44	91	0	53
CPCT02070339T	69	151	222	35	15	74	22	40	0	26
CPCT02070338T	176	86	447	835	140	100	60	36	19	83
CPCT02230108T	148	151	386	120	39	59	66	48	33	78
CPCT02030380TII	58	137	6	60	810	176	75	139	0	5
CPCT02070345T	29	29	129	115	18	96	46	24	17	179
CPCT02070350T	30	49	407	49	24	72	52	56	10	73
CPCT02010875T	87	134	143	607	84	122	95	9	0	59
CPCT02010877T	209	0	312	60	49	78	86	172	9	48
CPCT02070359T	82	238	380	383	66	129	113	66	29	82
CPCT02070307TII	168	166	219	157	208	62	27	78	0	44
CPCT02010885T	32	129	97	156	348	72	29	24	1	25
CPCT02010857T	124	165	351	137	36	77	82	52	22	77
CPCT02090058T	36	103	154	90	20	67	22	64	4	31
WIDE01010611T	179	0	251	10	38	34	75	106	0	271
CPCT02070364T	113	435	157	62	9	38	31	18	0	38
CPCT02140075T	35	85	213	83	26	120	37	53	28	77
CPCT02010889T	50	65	235	17	67	84	68	62	1	50
CPCT02060249T	78	110	130	101	11	51	26	63	9	33
CPCT02020760T	15	53	154	142	2	52	28	36	9	34
CPCT02020780T	19	202	309	141	0	104	56	0	5	2
CPCT02070367T	75	78	129	88	22	64	59	55	0	2
CPCT02050389T	17	57	469	158	5	179	12	25	27	63
CPCT02070368T	362	229	567	42	57	112	0	108	0	41
CPCT02150019T	155	0	180	157	1115	205	81	62	0	177
CPCT02300046T	478	0	590	2	47	55	36	151	0	246
CPCT02070130T	29	218	301	61	11	93	60	4	0	28
CPCT02070362T	31	279	18	230	41	83	149	36	19	34
CPCT02070361T	20	49	132	95	518	68	122	28	11	19
CPCT02140041TIII	235	260	209	169	38	191	78	73	1	43
CPCT02140081T	246	210	456	130	70	136	39	60	0	60
CPCT02020804T	30	91	176	59	14	56	73	59	6	32
CPCT02040280T	52	192	89	84	338	102	81	49	13	65
CPCT02070370T	50	0	162	119	638	186	31	37	4	6
CPCT02040283T	2	64	116	156	612	144	11	42	0	60
CPCT02050108T	7	0	8	73	221	140	14	3	0	9
CPCT02050391T	191	366	351	116	44	142	9	53	14	46
CPCT02130146T	6479	18201	6355	0	1055	930	0	0	0	0
CPCT02070378T	107	88	380	478	81	82	76	68	0	94
CPCT02070383T	97	138	313	77	34	106	52	72	4	39
CPCT02070379T	71	7	293	79	38	130	44	41	3	36
CPCT02340099T	261	124	217	105	9	100	53	109	0	56
CPCT02070274T	125	44	88	448	77	66	113	90	0	48
CPCT02070388T	85	23	173	484	102	117	73	42	0	39
