Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP56079	731	0	29	169	156	26	0	160	8	29	20	22	0	0	58	48	14	19	14	0
SP56168	45	20	96	61	13	23	33	43	14	12	21	58	8	1	0	24	57	8	29	31
SP54363	478	41	209	183	156	15	32	154	13	33	21	52	0	5	15	23	9	19	30	23
SP53810	2580	6	66	981	656	0	0	788	0	46	0	0	0	2	201	85	1	30	0	0
SP50518	0	8	115	9	3	36	42	42	2	4	23	41	0	9	0	3	43	3	5	14
SP56303	22	29	132	81	7	0	83	0	14	0	122	154	0	9	0	20	41	8	46	36
SP55711	12	9	104	53	7	0	19	2	2	5	8	41	0	0	0	0	37	3	115	9
SP55509	916	11	99	350	307	100	70	105	1	0	9	39	0	0	67	46	15	7	35	0
SP55309	5	2	0	3	5	0	4	6	8	0	5	1	0	1	0	0	17	0	11	1
SP52607	9	0	21	11	12	0	29	0	0	0	6	7	2	0	2	3	14	7	0	1
SP52667	469	12	20	209	93	49	0	83	0	0	32	55	0	3	29	50	18	0	45	13
SP51446	43	0	125	34	0	9	33	0	2	4	0	56	7	1	9	16	22	4	42	2
SP50592	4	2	90	10	6	0	21	46	21	22	9	25	0	4	0	15	39	1	14	12
SP53073	273	19	47	42	28	151	8	131	0	0	16	60	0	1	41	18	19	10	25	0
SP56638	523	22	148	108	163	0	147	44	34	31	45	68	6	4	54	51	19	40	0	2
SP56537	552	100	197	146	85	150	206	57	0	12	15	64	2	0	67	35	5	26	0	14
SP57586	348	60	146	78	83	83	126	31	31	38	23	71	0	8	56	57	27	19	0	24
SP56541	549	16	4	126	111	156	47	71	0	16	72	66	0	5	75	37	16	28	77	6
SP56553	884	134	249	307	88	434	34	294	8	53	56	0	0	12	173	18	48	11	0	21
SP56771	79	30	186	42	19	63	63	18	76	32	27	71	0	6	9	14	15	0	18	20
SP57941	877	50	119	439	309	283	332	80	3	0	24	33	0	6	43	111	24	11	71	16
SP57818	637	46	79	264	213	293	3	192	0	0	77	138	0	8	11	20	28	18	5	17
SP56460	168	72	409	87	13	49	112	21	82	37	112	109	0	11	22	16	18	17	0	32
SP56474	14	132	188	65	19	56	73	0	18	24	45	35	0	1	5	20	21	15	29	9
SP56704	896	51	84	0	168	448	76	141	0	84	19	19	0	7	118	13	5	14	26	11
SP56533	255	48	114	80	39	113	146	0	38	48	27	65	0	2	12	47	30	9	0	32
SP56730	561	86	220	128	83	84	166	77	11	13	19	94	26	1	30	33	13	40	0	11
SP59245	503	36	133	130	81	288	61	48	12	0	320	107	44	17	27	33	47	40	64	55
SP57024	194	19	123	47	23	280	9	42	8	22	21	27	0	2	33	25	20	13	23	8
SP57933	706	126	160	224	112	70	214	19	32	32	1186	196	0	21	82	36	48	21	94	36
SP56754	234	42	126	104	39	198	113	44	8	0	12	56	10	0	30	45	10	17	1	3
SP56827	506	24	30	136	106	158	35	75	7	0	9	26	0	0	7	12	11	4	0	17
SP57084	544	92	365	135	83	293	141	75	6	5	49	53	0	6	20	11	5	22	19	56
SP57538	393	102	94	7	32	417	175	65	0	13	30	101	8	0	82	23	38	20	13	18
SP57735	447	84	44	56	14	641	85	51	0	0	10	50	0	1	15	0	22	23	0	4
SP57669	747	61	113	202	106	0	161	184	24	35	64	76	39	0	22	37	28	17	0	28
SP56566	132	37	214	104	39	40	14	0	34	40	37	69	4	0	23	19	16	8	8	11
SP56569	398	60	111	101	80	125	162	12	0	12	24	43	0	0	7	27	5	36	0	14
SP58342	888	85	358	188	227	19	142	161	42	42	49	56	20	0	64	38	13	96	44	14
SP58349	443	57	74	156	127	201	203	29	2	14	178	109	28	5	21	36	22	66	41	22
SP56644	696	94	300	168	110	38	133	78	42	83	79	87	0	4	26	21	41	20	87	40
SP57629	155	183	675	109	21	153	186	62	214	37	74	38	7	0	0	48	43	13	0	24
SP56941	14	1	89	0	5	18	12	15	23	0	6	16	1	0	2	5	10	3	0	0
SP57619	508	27	49	134	103	189	102	159	0	11	93	52	0	4	4	20	0	14	2	2
SP58245	518	113	38	99	100	584	137	145	0	147	28	23	0	4	0	2	0	9	30	13
SP57251	304	68	208	60	50	712	315	0	0	0	28	51	0	9	0	7	9	15	37	7
SP56502	629	104	180	173	77	181	184	0	3	0	26	69	2	7	73	33	65	31	34	0
SP58668	712	84	173	119	174	544	84	119	0	0	56	0	0	9	115	45	0	35	25	0
SP58101	365	109	72	101	56	509	50	141	0	67	29	54	0	0	45	13	18	38	0	5
SP58991	269	102	264	75	69	215	49	70	109	0	33	48	14	3	31	42	35	3	16	21
SP56607	254	23	153	40	40	105	7	68	12	42	21	49	1	1	36	27	12	6	0	20
SP58326	1108	162	286	207	205	510	145	62	35	58	19	63	0	6	155	38	0	32	42	0
SP57267	714	98	193	148	138	368	110	65	12	0	77	49	0	20	24	38	0	98	61	20
SP57066	566	34	400	131	81	516	34	163	67	0	81	33	0	10	51	18	16	28	66	30
SP57901	310	35	306	136	41	1	143	26	80	0	42	54	18	0	41	21	9	14	60	20
SP57651	143	23	76	81	25	0	89	15	16	22	60	48	0	9	33	27	38	6	0	3
SP57450	104	62	203	51	14	26	68	19	69	0	50	39	0	4	17	39	16	34	27	0
SP57846	629	43	179	173	102	0	37	186	27	3	20	41	0	2	113	23	0	26	27	1
SP58612	356	64	192	30	46	391	44	20	11	2	83	76	3	2	65	28	33	26	11	0
SP56821	578	71	280	81	93	35	98	33	0	2	4	47	0	3	59	17	23	24	58	7
SP58882	155	80	191	55	40	0	128	52	27	42	22	114	0	2	21	1	23	32	25	17
SP57189	1980	285	346	315	414	263	273	225	48	119	18	51	37	2	101	56	9	65	83	17
CPCT02020306T	436	0	35	158	158	188	45	48	3	8	0	30	18	32	50	15	4	16	0	4
CPCT02110002T	641	33	95	288	341	127	52	0	87	35	21	100	113	21	34	34	9	27	17	14
CPCT02020308T	0	53785	6517	0	0	0	0	0	3996	4629	0	0	443	188	0	858	1459	41	0	0
CPCT02020305T	274	43	91	91	33	0	51	21	45	32	18	51	20	61	41	24	9	16	45	13
CPCT02010356T	183	70	135	34	45	155	25	52	18	0	30	50	26	50	19	13	12	11	28	14
CPCT02020337T	836	59	123	151	100	674	25	0	41	0	26	0	66	35	60	16	0	21	50	7
CPCT02010373T	2565	222	121	514	581	543	134	130	31	107	8	101	242	44	318	126	33	68	12	70
CPCT02020343T	17	4	81	1	14	0	39	51	15	0	34	48	48	40	17	4	39	4	38	24
CPCT02020353T	435	179	173	228	115	0	59	82	55	45	47	40	104	89	56	15	31	22	17	16
CPCT02020334T	642	77	99	170	230	218	24	127	0	30	19	54	63	70	62	47	17	29	39	15
CPCT02140018T	0	71	125	41	6	0	20	22	32	0	30	39	0	116	58	36	32	17	47	23
CPCT02140021T	24	37	44	22	0	0	0	59	15	15	15	32	15	18	0	22	49	1	60	0
CPCT02040039T	253	47	163	118	67	0	0	76	10	0	7	15	50	27	46	20	29	8	19	17
CPCT02010409T	207	83	171	71	167	161	0	121	1	38	50	65	45	90	0	34	73	30	22	35
CPCT02110010T	112	40	96	27	15	0	12	77	60	21	26	3	40	38	4	16	6	7	53	3
CPCT02070025T	12	0	15	0	4	0	16	4	19	0	0	20	7	40	11	3	18	0	0	26
CPCT02040045T	1452	113	92	627	533	0	134	188	50	7	79	113	84	42	127	92	18	61	8	36
CPCT02040051T	466	220	79	252	236	17	87	21	65	47	19	63	56	23	61	59	19	37	23	14
CPCT02040054T	233	17	154	7	58	180	2	85	56	0	23	25	25	74	16	27	7	12	0	17
CPCT02140028T	633	61	153	164	126	13	84	175	104	26	75	62	77	108	3	66	59	29	0	18
CPCT02011006T	1647	69	99	601	728	132	90	108	35	164	86	0	214	75	263	136	1	225	0	15
CPCT02040302T	7	282	212	21	7	0	0	23	44	0	6	1	33	18	30	10	19	22	47	6
CPCT02011015T	3017	727	305	822	1024	1000	239	823	13	549	67	0	236	85	487	224	87	113	0	72
DRUP01040009T	320	13	548	73	118	212	36	103	68	19	20	49	206	57	33	23	18	192	0	46
CPCT02011018T	667	75	48	204	265	226	44	227	14	41	36	21	26	46	158	45	23	46	7	17
CPCT02270045T	130	38	154	37	68	0	14	77	22	13	18	53	47	13	21	17	36	16	91	6
CPCT02120088T	7	13	43	0	10	0	24	22	9	7	22	30	5	170	7	8	29	7	0	25
CPCT02011022T	2	26	65	19	8	19	11	43	11	0	40	20	37	34	0	19	76	5	21	6
CPCT02010722T	470	65	115	114	58	152	47	43	22	49	229	140	63	81	30	40	35	36	56	29
CPCT02011021T	2	159	374	43	25	48	0	26	90	18	73	44	58	42	7	54	87	23	31	14
CPCT02011019T	279	47	66	115	21	124	66	62	43	54	139	42	88	53	27	5	20	20	41	5
CPCT02011008T	69	79	62	39	37	53	0	44	15	12	30	1	34	3	0	19	39	13	3	10
CPCT02011017T	726	225	296	203	182	0	0	161	8	11	25	78	53	33	67	22	14	26	0	51
DRUP01010116T	1049	303	120	401	309	254	166	232	95	9	85	304	202	21	65	103	30	216	32	0
CPCT02011029T	55	215	185	28	12	0	33	55	63	22	22	53	51	11	60	3	39	40	0	0
CPCT02020887T	10	1	12	2	20	0	25	28	7	0	25	48	19	29	18	24	17	13	7	12
CPCT02040214T	497	164	166	154	148	192	35	86	9	0	24	14	78	99	22	36	20	10	0	4
CPCT02190052T	703	83	140	402	322	0	52	46	20	88	3	169	80	232	87	52	24	39	0	33
CPCT02010699T	958	45	77	231	152	76	191	88	0	92	26	58	82	106	68	37	0	37	0	22
CPCT02040213T	500	93	111	76	103	0	106	32	106	26	26	83	50	87	30	34	30	27	0	13
CPCT02070276T	685	29	0	157	84	244	65	225	0	11	181	82	34	160	6	14	1	30	0	7
CPCT02040208T	7	38	52	19	0	0	17	21	34	4	13	12	15	130	4	2	9	1	0	9
DRUP01040010T	1598	65	149	386	519	374	62	181	1	155	20	0	75	51	97	54	14	53	0	38
CPCT02040315T	676	13	67	174	250	54	75	107	1	11	3	60	78	14	53	32	39	27	2	18
CPCT02040313T	171	105	34	32	15	72	117	93	12	41	8	41	85	22	21	16	28	5	0	5
CPCT02040312T	14	12	128	2	0	178	15	49	17	2	31	16	37	15	0	7	27	7	0	16
CPCT02010727T	519	158	1423	192	101	780	0	81	130	0	62	30	40	161	0	38	8	54	0	0
CPCT02010728T	50	29	30	58	0	99	38	96	23	0	55	295	75	96	16	49	26	8	0	21
CPCT02011031T	193	88	93	64	40	0	33	30	33	15	355	98	46	57	0	22	16	31	79	15
CPCT02011035T	250	22	125	114	128	0	71	12	29	2	39	83	21	34	36	23	18	36	44	8
CPCT02011038T	2	0	0	15	0	0	0	12	3	0	3	0	23	8	0	1	13	2	0	0
CPCT02010927T	230	67	193	95	43	0	66	106	114	50	102	86	76	17	33	20	45	8	25	30
CPCT02070447T	7	22	621	44	21	4	0	29	147	25	25	21	41	31	0	8	33	23	38	17
DRUP01020043T	0	8	12	35	3	9	0	3	11	3	22	34	0	20	15	4	25	3	49	14
DRUP01270007T	9	58	219	16	15	0	1	32	77	0	1	75	20	19	37	28	31	13	47	19
CPCT02011040T	0	0	36	3	9	29	23	20	10	0	2	12	33	23	15	4	22	11	44	0
CPCT02011032T	26	56	1	25	17	14	6	71	42	2	32	10	16	40	3	11	73	6	27	12
CPCT02010738T	649	326	324	155	238	15	87	117	169	33	16	86	88	104	34	74	21	37	0	23
CPCT02011044T	173	59	193	69	65	26	32	0	12	0	14	50	53	4	4	28	31	20	22	5
CPCT02011036T	150	136	355	69	40	139	58	69	187	6	82	166	66	23	30	42	115	13	118	47
CPCT02020906T	64	132	550	54	26	76	98	4	103	0	2001	214	70	114	0	51	92	68	0	15
CPCT02011046T	180	8	63	41	16	245	42	22	1	29	31	28	9	24	27	11	34	16	75	23
CPCT02011047T	51	125	88	49	10	0	15	18	38	0	62	51	32	31	10	5	43	25	5	9
CPCT02011050T	22	33466	3912	29	0	0	0	0	1296	1857	0	0	82	24	227	674	1438	0	0	0
CPCT02390011T	68	19	45	69	7	63	3	51	13	0	88	370	30	89	0	14	2	9	12	8
CPCT02080188T	2312	230	386	435	740	345	270	403	32	178	69	106	97	133	227	108	15	33	52	20
CPCT02020912T	108	75	122	63	73	0	0	40	10	2	15	61	6	21	17	10	37	27	59	5
CPCT02120100T	11	13	34	12	6	0	26	54	2	0	13	24	19	81	15	27	37	9	21	22
CPCT02011053T	251	86	261	92	100	122	65	44	20	22	33	79	34	27	54	44	28	29	8	6
CPCT02011055T	765	124	67	268	348	133	218	96	47	114	38	58	65	32	73	43	29	136	49	20
DRUP01010119T	27	13	91	0	28	0	48	27	23	2	56	71	6	33	10	29	68	36	55	26
DRUP01010116TII	1113	440	134	450	335	89	181	251	135	63	120	347	233	27	67	118	28	266	66	0
CPCT02040317T	1040	87	91	87	111	507	104	31	57	21	42	72	95	29	43	14	11	22	2	10
CPCT02040320T	699	63	238	88	109	437	30	123	186	3	92	15	79	42	92	30	0	45	41	48
CPCT02010955T	16	1003	323	102	4	0	132	64	86	0	75	51	50	39	0	37	28	47	51	21
CPCT02011057T	89	114	395	16	28	104	0	15	122	0	53	13	39	50	60	39	42	17	114	11
CPCT02011059T	24	1	21	0	14	35	8	8	20	16	19	43	54	13	8	15	29	5	26	22
CPCT02011052T	1313	56	107	123	232	1254	70	153	47	64	67	140	153	41	195	66	38	85	0	22
CPCT02011056T	42	80	245	47	0	88	24	43	151	5	140	18	73	34	32	34	85	17	51	28
CPCT02270046T	300	51	165	65	99	347	25	0	115	22	10	45	32	41	27	13	3	16	17	33
CPCT02011042T	3	15	38	16	6	34	15	0	5	11	36	22	30	17	2	12	46	5	61	0
CPCT02100145T	461	38	151	142	166	96	31	95	27	81	52	126	23	65	26	39	49	16	21	39
CPCT02130173T	11	423	115	50	30	0	8	24	81	38	63	43	83	44	4	64	137	13	83	21
CPCT02011067T	15	84	231	46	40	2	25	42	99	9	56	41	55	162	5	18	15	11	69	20
CPCT02190029T	25	249	261	95	15	48	33	0	94	0	84	54	65	113	0	25	40	6	101	29
CPCT02020925T	1082	109	231	335	421	51	71	236	48	168	51	13	71	31	37	61	79	30	0	0
CPCT02011051T	0	78	193	53	3	0	9	24	50	6	19	9	25	24	0	22	12	16	105	43
DRUP01010066T	292	111	71	49	61	70	153	0	39	0	15	58	24	198	37	31	18	9	6	14
CPCT02011065T	23	65	281	5	33	68	22	0	57	0	37	71	65	27	30	17	68	12	97	34
CPCT02011080T	11	31	85	17	0	0	0	10	18	0	12	5	40	10	12	2	0	14	40	0
CPCT02010741T	25	72	168	47	34	0	40	70	38	0	45	30	0	84	0	33	33	24	3	14
CPCT02011082T	371	430	152	116	84	0	55	18	53	36	58	12	58	36	64	60	76	37	94	17
CPCT02011079T	1313	693	274	397	536	0	117	134	16	135	19	47	112	51	64	153	133	48	0	32
CPCT02011077T	11	3	202	0	9	0	10	0	37	8	2	33	23	16	16	14	11	4	0	15
CPCT02270047T	591	70	90	60	44	624	42	161	31	44	33	38	116	30	0	13	0	8	0	12
CPCT02410018T	1181	55	77	283	223	0	200	195	0	59	35	3	78	54	107	18	9	44	0	29
CPCT02011074T	217	44	248	59	60	77	61	0	130	5	45	7	14	27	60	21	33	14	53	6
CPCT02011089T	5	70	253	32	6	53	58	0	97	0	50	80	16	45	23	25	52	18	83	23
CPCT02011086T	272	7	110	93	82	0	103	29	59	33	522	46	46	57	29	14	23	90	19	46
CPCT02011088T	853	142	277	217	403	165	167	184	146	105	64	176	85	43	33	71	16	57	54	21
CPCT02011087T	545	134	352	166	176	105	35	47	53	0	21	69	63	23	48	38	6	21	0	25
CPCT02020671T	3918	780	167	1058	1249	287	360	531	14	219	23	0	188	110	370	189	47	81	0	18
CPCT02011071T	0	26	265	11	22	59	11	19	23	5	8	23	30	13	5	5	25	8	50	26
CPCT02040216T	13	82	182	4	18	0	7	9	67	0	22	26	18	58	0	5	24	33	54	36
CPCT02140057T	610	160	70	476	142	0	307	101	55	14	173	22	111	74	42	31	16	42	57	22
CPCT02040221T	321	345	97	147	77	0	123	33	46	0	40	68	67	45	0	29	66	0	52	38
WIDE01010002T	365	65	283	165	144	102	43	102	48	0	73	113	68	45	25	72	23	136	49	24
CPCT02010500T	11	269	311	54	2	0	36	35	100	10	21	18	22	34	11	16	22	13	83	9
CPCT02010966TII	24	3	151	10	19	0	3	50	54	0	16	50	104	35	17	22	40	111	34	45
CPCT02010942TII	12	159	147	32	28	35	51	32	36	0	23	28	79	26	18	35	54	37	0	34
WIDE01010003T	2	112	61	0	0	0	0	49	8	9	33	3	69	21	6	27	44	2	15	15
CPCT02190031T	29	167	165	96	17	0	43	18	102	0	68	0	10	57	0	22	42	3	83	30
CPCT02011093T	8	27	62	0	15	0	53	0	42	7	36	26	9	17	13	11	18	11	6	12
CPCT02011097T	344	28	266	84	65	307	96	41	154	24	179	76	119	76	33	44	27	18	13	19
DRUP01060011T	15	53	84	13	31	0	27	0	50	29	22	21	0	49	0	28	11	2	64	19
CPCT02011069T	527	100	79	247	182	53	86	68	19	90	57	54	46	50	43	54	25	36	56	47
DRUP01060014T	0	21	127	20	18	12	0	1	33	9	14	52	29	123	21	12	40	5	13	14
DRUP01010064T	69	17	130	40	8	57	33	8	14	12	13	52	43	91	33	14	12	1	25	13
CPCT02120107T	360	55	50	89	46	196	63	100	16	43	38	11	5	61	18	56	31	18	6	16
CPCT02011102T	10	130	298	10	14	8	46	44	20	0	34	13	49	15	8	14	20	5	85	6
CPCT02040330T	653	43	106	128	128	159	100	120	64	27	72	10	66	35	36	25	9	24	21	11
CPCT02040299TII	178	302	197	105	88	357	91	33	44	11	108	81	102	34	48	30	43	135	130	11
WIDE01010034T	12	7	122	0	13	0	3	26	18	0	9	26	10	18	3	7	20	17	9	12
CPCT02040332T	505	11	60	113	165	0	209	71	25	79	86	67	69	43	17	1	3	28	0	31
CPCT02230086T	0	24187	4656	240	0	0	230	0	1321	3120	6	0	23	26	60	0	38	177	0	0
CPCT02011070T	3	76	205	57	1	76	0	8	92	4	43	49	59	44	0	23	29	26	100	8
WIDE01010026T	15	137	558	64	42	29	21	89	212	9	65	69	21	24	30	27	8	51	38	36
CPCT02390020T	351	116	204	139	43	114	150	1	40	115	21	16	55	72	24	13	12	13	0	17
CPCT02011106T	113	87	76	53	27	0	56	0	82	46	33	42	53	29	3	40	17	22	5	9
CPCT02410019T	1018	235	36	278	326	277	162	127	0	105	25	14	89	15	86	143	225	45	0	0
CPCT02270022T	146	149	247	71	45	154	17	37	48	14	69	33	31	112	29	28	27	22	18	17
CPCT02011040TII	0	0	45	2	4	42	25	7	7	0	9	18	33	23	16	16	28	11	30	0
CPCT02010760T	371	123	259	58	422	233	88	0	45	0	41	79	98	35	63	30	24	22	0	8
WIDE01010057T	12	18	122	0	6	0	44	17	17	6	25	56	12	3	0	18	35	12	66	0
WIDE01010065T	1091	111	301	235	266	765	61	55	26	69	35	190	100	24	118	66	31	31	0	28
CPCT02020964T	533	33	104	169	137	101	109	123	120	39	134	334	84	45	21	64	16	44	0	43
CPCT02050321T	146	79	159	14	9	128	49	35	113	0	16	81	59	93	28	34	53	6	38	12
CPCT02010779T	46	154	90	106	6	0	113	41	35	0	84	119	46	107	25	25	49	21	32	26
CPCT02011105T	210	165	131	135	105	0	10	57	18	33	18	19	66	43	7	25	24	32	117	73
CPCT02011107T	843	148	176	287	326	0	46	185	50	47	53	12	0	39	115	40	31	38	0	24
WIDE01010615T	0	48	211	14	13	51	34	0	91	1	27	22	19	34	17	24	28	26	2	35
WIDE01010130TII	0	7	25	3	3	38	1	15	0	1	15	14	0	26	2	10	0	0	52	11
WIDE01010041T	741	88	44	171	116	105	191	0	66	58	37	60	122	27	40	27	11	22	0	36
CPCT02040225T	968	62	203	344	327	0	191	110	56	135	46	44	170	78	74	45	16	48	0	21
WIDE01010058T	22	110	322	29	0	77	50	2	57	0	9	9	36	20	25	21	56	16	101	0
WIDE01010083T	96	91	77	38	75	222	0	65	4	0	9	42	25	8	33	20	19	3	0	0
CPCT02040234T	517	80	47	119	40	683	0	52	80	0	34	116	45	103	9	14	7	12	0	0
CPCT02011089TII	9	37	176	39	15	11	58	9	47	14	40	70	3	49	38	14	35	27	66	14
CPCT02010781T	471	108	77	168	126	376	178	27	20	0	63	67	110	83	32	25	44	27	0	0
WIDE01010088T	352	64	67	208	192	0	48	0	19	34	34	151	53	23	6	15	25	23	28	39
WIDE01010081T	21	18	359	51	3	0	53	61	41	0	54	12	31	39	0	7	36	31	42	19
DRUP01010078T	3597	225	184	581	1112	690	373	632	0	247	0	0	182	107	404	157	2	86	0	23
WIDE01010079T	10	56	52	20	1	0	7	30	19	3	8	13	11	24	15	4	22	10	23	31
WIDE01010089T	27	52	195	6	31	0	1	28	65	17	18	48	26	27	17	34	45	20	55	0
WIDE01010082T	126	228	136	56	1	224	5	64	0	2	24	51	36	25	17	28	58	15	78	0
WIDE01010075T	0	19795	1264	0	0	0	702	0	130	966	5	0	0	71	0	0	0	22	0	0
CPCT02270049T	89	161	199	61	18	64	44	100	153	0	106	177	35	38	3	39	20	19	0	54
WIDE01010099T	0	56	103	2	12	14	12	28	2	0	29	14	3	18	0	8	23	2	25	3
CPCT02040341T	0	16	98	49	15	0	32	19	19	10	16	21	5	15	18	0	25	9	7	8
WIDE01010104T	820	52	216	220	324	266	75	200	67	0	15	49	53	22	49	44	15	35	0	17
WIDE01010090T	5	27	161	6	13	0	21	22	57	4	60	11	15	19	10	6	34	12	7	24
CPCT02040338T	0	10	45	19	6	0	5	24	1	5	18	12	17	15	0	0	10	10	44	1
WIDE01010105T	464	65	201	146	153	0	37	38	27	11	22	67	44	19	27	41	0	25	0	20
CPCT02040340T	35	21	20	49	94	0	267	212	24	0	26	176	38	31	15	33	24	14	0	69
CPCT02100156T	463	76	318	67	111	0	51	121	43	48	38	69	24	125	34	24	17	0	0	8
WIDE01010115T	154	13	301	117	101	142	21	15	52	22	87	79	54	28	9	34	30	15	0	37
WIDE01010122T	805	225	260	327	267	143	56	45	43	12	94	120	61	55	70	57	58	38	41	33
CPCT02100149T	816	77	152	285	313	0	130	30	0	0	37	128	54	76	56	55	16	8	90	3
WIDE01010121T	135	62	69	23	19	0	44	23	0	22	92	56	70	63	10	30	28	28	62	16
CPCT02010776T	5	10	58	25	7	0	15	14	20	8	32	26	0	128	0	16	20	10	0	4
CPCT02050339T	266	87	200	113	88	622	129	0	16	0	46	82	77	128	28	0	0	23	48	42
CPCT02050439T	0	238	3293	22	41	0	124	18	59	0	24	1	11	39	0	8	8	31	1	4
WIDE01010130T	0	26	81	1	16	33	19	44	25	20	42	14	9	42	6	19	10	7	73	22
WIDE01010134T	36	143	253	43	17	67	18	87	98	0	62	49	55	63	1	59	72	19	47	7
WIDE01010139T	2085	489	426	463	1085	694	0	263	12	216	32	0	253	95	221	80	62	115	0	34
CPCT02050344T	63	13	39	32	9	97	4	25	21	2	28	25	56	152	8	4	36	7	83	7
WIDE01010192T	13	25	17	11	4	12	18	13	20	0	13	23	10	10	18	5	14	8	10	3
WIDE01010005T	0	85	181	21	14	65	42	13	70	12	19	27	22	26	2	14	29	6	56	14
CPCT02011068T	1	100	486	44	2	10	20	5	47	0	8	40	40	20	24	16	27	12	63	0
WIDE01010151T	4	18	86	39	4	0	30	24	33	20	38	30	31	35	9	23	24	20	43	25
CPCT02050346T	726	29	62	109	110	420	74	0	28	0	22	99	56	128	49	17	16	0	10	0
CPCT02160045T	444	154	315	76	137	256	129	16	152	96	104	134	119	225	28	23	41	47	13	70
WIDE01010189T	290	104	244	107	82	521	57	18	108	23	50	82	57	50	45	5	6	0	99	23
CPCT02040215T	3	22	76	38	2	0	18	9	37	0	37	23	0	138	2	7	13	7	10	25
WIDE01010176T	19	28	106	57	13	0	47	0	31	40	38	28	50	31	29	19	13	11	73	32
WIDE01010175T	0	13	43	3	0	0	0	6	12	0	3	1	20	12	7	1	4	4	15	1
WIDE01010188T	293	257	401	78	133	19	39	59	58	0	15	52	66	11	49	20	24	35	56	14
CPCT02370019T	157	109	230	50	32	0	52	96	67	18	41	37	0	136	5	17	39	22	141	26
CPCT02010802T	55	34	156	23	28	40	31	34	53	0	25	114	27	103	0	30	18	18	33	21
CPCT02010807T	327	191	330	171	98	196	12	24	25	6	24	61	21	77	61	25	14	24	0	14
WIDE01010224T	854	260	150	364	459	0	139	65	19	3	114	102	103	41	91	79	37	36	0	6
CPCT02070320T	846	58	74	263	157	214	346	17	42	59	94	36	134	57	97	25	32	23	0	0
WIDE01010217T	1756	75	70	396	392	253	149	208	35	155	25	115	88	53	160	64	91	58	42	54
CPCT02070321T	12	5	0	28	3	0	14	0	9	9	10	33	16	40	3	0	25	0	28	0
WIDE01010191T	8	5	43	0	8	5	15	22	9	5	3	25	23	18	0	6	4	7	26	4
WIDE01010256T	226	11	14	90	76	92	5	66	0	0	21	39	27	18	17	5	6	9	0	15
WIDE01010241T	30	623	356	71	16	0	1	11	54	0	27	55	57	19	47	71	110	11	56	25
WIDE01010253T	40	256	365	14	40	0	0	45	91	13	13	27	62	19	2	32	11	10	67	3
WIDE01010260T	641	36	34	238	214	86	0	0	0	27	42	64	118	21	29	31	3	120	29	36
CPCT02010797T	1108	161	160	115	223	176	142	219	140	121	125	0	116	172	137	15	8	61	158	24
WIDE01010276T	1212	104	190	324	458	13	132	368	19	164	39	35	176	26	37	57	34	39	0	11
