Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP117901	11	26	0	98	106	23	2	34	4	6	48	6	0
SP117454	12	34	0	7	7	9	0	21	32	6	12	18	0
SP124197	29	30	0	442	228	101	25	31	27	0	125	35	22
SP117919	36	36	0	487	150	0	16	69	17	0	41	18	16
SP117250	3	43	0	0	11	15	0	15	19	9	26	11	1
SP117983	20	75	0	12	18	12	3	28	15	1	13	9	7
SP117676	4	9	0	2	3	7	0	3	24	12	5	15	0
SP117011	9	37	0	13	15	12	2	14	19	24	34	7	0
SP117057	10	24	0	2	3	12	0	10	10	0	13	14	2
SP117126	0	53	15	0	17	35	2	24	29	5	6	6	2
SP117728	5	63	0	10	14	13	1	18	15	4	3	12	1
SP117618	8	38	0	6	3	10	1	0	4	13	2	13	3
SP117257	1	12	7	6	1	21	1	12	7	14	8	0	0
SP116963	6	24	12	3	6	5	1	17	17	1	1	7	1
SP117078	17	130	0	18	8	20	1	36	30	2	8	51	0
SP117944	12	32	0	178	94	28	9	42	19	6	30	17	5
SP117639	57	61	7	23	23	62	3	33	52	24	16	24	4
SP117834	27	45	0	6	19	37	0	52	23	21	14	13	4
SP117105	27	67	0	3	23	13	1	20	24	17	9	18	3
SP117785	11	1	0	0	11	14	3	23	25	26	16	22	0
SP117882	6	35	3	0	2	0	2	9	27	22	2	0	0
SP117778	15	74	0	6	25	45	4	22	40	0	13	55	5
SP117032	4	39	0	12	9	25	1	12	17	34	3	9	1
SP117710	7	18	0	16	63	30	0	128	37	12	35	59	2
SP117538	31	52	0	567	201	77	22	100	4	0	49	5	18
SP124207	322	284	6	26	12	63	0	36	17	10	46	16	11
SP117800	16	44	0	0	13	25	3	0	23	16	16	16	0
SP117724	21	67	0	4	22	20	0	0	46	6	9	19	0
SP124193	7	12	0	0	4	11	0	8	9	12	8	11	0
SP2293	2	39	19	9	11	0	3	0	18	32	154	33	13
SP2357	40	24	1	158	91	59	3	48	3	0	61	28	12
SP2144	4	18	0	131	155	16	0	0	14	15	16	9	3
SP2145	12	34	28	422	135	13	0	35	21	11	30	26	12
SP2147	27	97	0	598	227	134	2	16	0	4	54	32	5
SP2146	7	8	0	122	93	25	1	28	0	10	20	0	2
SP2148	4	13	11	104	121	0	0	0	18	28	25	0	1
SP2150	10	30	0	12	1	9	0	19	26	4	7	22	1
SP2152	3	45	0	3	5	9	2	1	24	0	11	0	0
SP2349	40	50	23	20	27	8	2	50	55	0	18	16	5
SP2155	19	19	0	405	80	127	10	0	9	0	29	90	2
SP2154	17	11	0	603	202	179	23	0	41	15	32	77	18
SP2158	27	90	6	6	13	20	3	7	27	16	10	24	0
SP2156	3	11	0	4	12	0	0	19	16	15	6	2	4
SP2159	17	35	0	6	4	0	1	26	10	0	36	20	5
SP2153	112	297	5	36	18	27	0	28	78	9	52	31	10
SP2160	16	44	0	16	14	0	1	12	32	12	6	16	5
SP2151	5	14	0	8	9	7	3	12	8	13	10	0	0
SP116341	11	11	0	301	100	58	0	8	0	7	41	43	10
SP116331	31	197	16	21	26	17	4	45	14	13	29	5	4
SP116351	33	47	14	16	13	40	0	0	65	9	19	9	0
SP116371	5	82	6	0	67	0	0	76	205	12	11	19	13
SP116361	15	8	9	138	144	13	0	0	5	8	18	25	4
SP116343	49	76	0	12	18	60	5	23	41	80	22	20	0
SP116333	40	74	4	58	21	53	0	5	29	17	46	16	0
SP116373	25	3	0	241	150	24	7	36	1	0	40	41	15
SP116363	7	5	8	122	121	6	2	0	14	0	19	6	1
SP116353	82	330	6	33	22	123	5	77	53	7	48	35	23
SP116345	23	122	0	2	20	24	2	27	71	9	11	2	0
SP116365	0	7	22	225	348	17	1	10	17	6	11	0	4
SP116375	102	140	0	17	19	81	3	15	57	2	30	21	10
SP116335	70	32	0	56	44	24	1	18	250	0	8	0	6
SP116355	7	6	0	96	145	44	0	5	0	0	50	11	9
SP116347	5	40	0	6	8	19	0	11	20	16	9	18	4
SP116367	43	43	0	34	49	60	1	27	30	17	45	37	8
SP116339	29	188	12	9	20	15	2	23	34	3	21	35	2
SP116349	8	34	0	8	12	26	2	17	25	46	3	17	2
SP116357	10	0	0	110	116	37	0	18	2	0	19	20	0
SP116359	12	17	0	215	215	57	3	25	11	0	32	29	14
SP116369	58	107	0	624	241	72	25	77	8	0	29	85	17
SP116377	54	151	1	28	26	50	4	32	85	14	62	40	20
SP116379	28	100	0	13	22	32	0	27	32	31	7	0	0
SP7692	166	197	8	42	55	31	7	25	163	37	71	30	9
SP5052	16	6	0	501	643	181	13	0	11	15	99	15	16
SP7785	49	232	12	451	150	95	20	64	33	0	78	64	0
SP3415	12	19	0	142	111	59	3	30	17	0	31	23	14
SP2799	11	48	0	10	15	9	0	10	22	29	10	31	0
SP9979	7	4	5	8	19	2	2	49	19	18	12	9	4
SP5393	100	78	0	29	34	60	0	0	163	40	19	56	6
SP11292	1	5	0	56	45	10	0	11	2	0	14	8	5
SP13036	210	290	0	27	36	153	1	52	75	0	39	38	34
SP7421	51	82	0	35	42	72	0	19	38	41	33	12	19
SP4875	25	18	0	338	350	131	14	20	139	0	45	39	19
SP8795	85	320	47	28	25	74	4	15	115	22	18	40	13
SP4820	35	46	0	604	219	148	37	27	5	129	24	72	6
SP4593	15	20	0	5	17	15	1	36	12	14	10	19	0
SP8085	47	61	0	17	12	27	3	20	71	34	14	13	3
SP11235	28	65	11	20	4	63	3	8	17	5	4	8	6
SP6730	58	202	11	15	30	18	0	57	40	27	8	29	5
SP10635	7	32	0	9	6	0	3	42	1	7	14	21	3
SP5381	7	17	3	6	6	6	1	7	32	16	6	2	0
SP10084	75	19	0	35	40	212	3	15	115	9	93	48	14
SP9251	7	27	8	18	17	86	1	13	19	5	20	11	0
SP3016	93	59	0	136	65	62	6	15	138	20	24	62	33
SP11045	4	30	0	6	12	22	0	2	13	13	8	7	1
SP2826	21	28	0	36	128	0	7	75	12	14	5	0	1
SP11171	15	35	0	149	184	27	5	33	11	6	23	21	19
SP5784	60	80	0	30	27	107	2	33	41	0	49	20	6
SP8564	27	74	14	22	38	26	1	31	121	14	27	35	6
SP5844	80	63	33	13	41	39	2	29	156	60	28	26	13
SP6519	9	49	4	17	19	10	2	14	23	23	5	17	0
SP6766	3	39	12	25	14	21	5	14	10	15	13	11	4
SP5448	45	125	0	7	19	12	4	60	30	55	37	23	12
SP12049	37	7	0	508	570	89	0	14	46	0	66	39	15
SP2714	39	29	0	393	369	107	11	60	8	0	48	19	31
SP2801	26	92	15	24	39	45	1	68	67	21	18	58	0
SP8891	37	36	0	265	157	30	0	31	15	0	34	44	17
SP9481	12	28	0	3	18	4	1	31	22	11	3	11	0
SP5808	53	141	15	201	171	86	6	45	53	37	46	16	5
SP6429	63	41	0	252	163	122	23	64	39	0	30	0	20
SP5017	36	278	44	12	12	44	0	24	6	35	9	27	5
SP8229	20	53	0	13	17	35	0	39	12	23	13	18	6
SP8157	4	18	17	34	17	21	1	23	40	29	7	2	0
SP5279	224	211	0	33	31	70	2	29	144	41	43	39	0
SP8660	7	22	20	423	185	36	4	13	35	10	21	31	4
SP11878	14	30	0	22	25	49	2	52	27	46	40	19	4
SP9433	23	45	0	10	6	27	1	8	24	15	33	22	0
SP2881	97	178	29	45	34	132	15	39	41	0	115	37	22
SP7378	26	33	0	18	30	29	2	6	24	8	4	18	1
SP9816	15	7	0	169	279	56	2	59	0	65	29	46	9
SP4265	14	23	0	43	89	7	0	0	22	37	26	7	5
SP2793	153	167	24	764	571	23	21	17	43	62	46	8	24
SP6825	203	348	0	74	39	29	1	86	87	40	27	37	8
SP4523	20	104	12	20	11	17	3	45	1	26	19	35	0
SP9930	40	38	0	304	279	35	4	48	5	15	39	9	6
SP5820	19	135	0	3	9	8	1	51	31	38	19	25	2
SP10470	20	1	0	327	251	60	2	31	0	0	39	46	17
SP9648	33	18	18	313	299	57	17	24	6	29	63	62	90
SP4535	3	12	5	9	18	35	0	32	15	15	11	19	3
SP11808	49	109	0	0	22	30	7	20	36	32	16	13	6
SP96163	4	18	33	298	298	25	0	10	0	35	20	0	4
SP11948	1	55	27	331	432	0	0	16	25	0	0	15	5
SP4557	11	76	0	16	26	28	2	9	48	55	9	24	6
SP96147	9	33	12	13	11	49	4	41	13	0	17	54	0
SP10150	108	113	12	12	19	32	0	13	63	28	36	20	2
SP4472	16	52	21	344	284	0	4	34	16	19	11	9	8
SP6813	40	79	9	23	26	11	3	17	78	55	52	43	4
SP96511	31	6	0	634	245	135	10	0	18	4	70	41	17
SP5636	34	85	19	10	10	28	1	18	35	13	2	9	2
SP5559	21	57	14	16	95	0	1	149	883	0	26	0	11
SP3631	6	40	7	0	24	20	3	50	16	22	126	6	3
SP5473	74	40	50	31	37	44	1	36	46	30	48	35	10
SP8394	37	39	0	3	15	0	3	49	48	43	24	32	3
SP6115	5	59	18	6	13	79	4	3	7	26	6	15	3
SP7291	35	96	18	8	19	25	7	33	53	6	0	12	7
SP2997	9	55	3	8	34	24	4	9	35	35	26	2	0
SP8831	77	148	19	1103	438	0	32	62	30	7	22	39	69
SP2731	15	59	0	6	19	5	1	16	22	16	27	4	1
SP6223	18	33	0	141	142	34	0	86	19	0	35	26	17
SP7171	34	74	0	20	13	29	1	54	44	21	13	44	8
SP10563	23	105	0	18	16	5	2	48	24	8	23	25	3
SP8987	48	83	3	515	235	40	5	57	37	0	37	42	18
SP5980	21	2	22	389	472	96	0	0	3	0	48	31	27
SP12186	47	56	8	8	11	3	0	39	37	17	38	10	1
SP10944	49	96	0	38	28	58	7	81	59	0	60	28	3
SP2766	28	28	0	280	297	59	0	0	5	0	38	38	13
SP6673	64	127	0	995	496	103	68	112	80	103	162	62	26
SP117698	16	57	2	8	27	18	0	19	23	7	14	16	4
SP124201	10	22	0	0	70	32	2	147	14	0	32	47	0
SP2143	5	15	2	1	11	1	4	47	9	7	3	7	0
SP124191	1	50	4	5	11	28	0	37	4	8	6	16	2
SP117247	3	60	0	14	14	19	3	34	7	19	10	18	0
SP117362	11	52	1	17	17	0	0	16	12	20	0	23	3
SP117470	26	25	0	398	143	45	6	44	17	0	18	24	6
SP117586	3	16	0	5	13	12	2	1	13	19	8	17	0
SP117709	9	26	9	6	7	13	1	40	11	13	15	4	2
SP2157	6	10	0	0	9	1	1	4	5	9	3	5	0
SP3368	33	95	0	19	18	26	3	15	23	24	0	21	0
SP5666	16	64	0	10	7	9	0	26	15	8	22	34	1
SP2781	3	31	22	14	2	28	1	41	11	6	7	11	0
SP8532	18	47	1	17	18	16	1	32	23	18	31	16	2
SP12856	2	26	13	7	13	14	2	2	3	48	79	15	2
SP7456	9	82	13	10	21	6	3	18	31	30	17	22	0
CPCT02100011T	9	111	3	2	15	0	54	59	25	26	14	12	12
CPCT02020314T	27	97	15	21	8	32	40	58	42	49	13	37	15
CPCT02080016T	14	131	25	27	11	49	26	22	46	33	8	10	12
CPCT02010359T	158	102	47	579	485	76	92	19	44	78	65	0	33
CPCT02020322T	22	50	37	17	8	11	20	16	24	14	32	26	0
CPCT02010351T	69	140	28	203	208	31	60	160	43	42	32	127	10
CPCT02110004T	13	85	9	28	36	5	55	47	28	24	16	27	6
CPCT02040031T	110	196	69	83	67	43	29	51	79	61	41	34	21
CPCT02020341T	28	64	8	14	21	21	32	25	38	27	14	5	18
CPCT02080025T	69	108	1	51	133	66	74	362	44	12	56	123	12
CPCT02080022T	8	28	0	14	4	0	33	44	24	35	22	25	8
CPCT02100017T	94	194	24	50	57	37	88	13	118	41	30	55	13
CPCT02100021T	67	108	34	8	46	36	88	62	48	45	23	27	15
CPCT02020345T	33	85	0	9	37	26	87	43	10	28	15	15	0
CPCT02020344T	23	100	31	28	15	29	100	0	61	49	149	37	7
CPCT02020347T	37	158	0	10	11	32	68	20	15	37	15	46	8
CPCT02100020T	29	78	19	186	246	30	118	0	20	105	25	25	22
CPCT02100024T	22	146	42	6	33	75	56	7	54	69	52	29	13
CPCT02100023T	41	109	26	10	51	22	88	45	34	14	62	47	19
CPCT02080027T	11	99	35	35	30	25	45	23	21	42	14	19	25
CPCT02160001T	23	99	18	18	17	24	32	37	5	57	64	21	17
CPCT02160003T	514	53	94	1215	600	69	123	100	38	83	178	71	72
CPCT02160004T	420	529	14	37	24	36	67	52	59	176	47	30	21
CPCT02030261T	72	90	18	23	101	55	43	116	54	57	42	25	8
CPCT02040035T	34	78	12	3	20	24	40	22	40	41	24	7	23
CPCT02160005T	28	67	21	24	73	24	48	96	23	11	47	39	19
CPCT02100027T	47	67	28	7	12	14	26	32	23	16	23	18	7
CPCT02010401T	19	47	15	18	26	25	51	8	37	62	7	13	4
CPCT02030265T	22	96	12	9	8	8	16	16	19	31	54	35	4
CPCT02080031T	2	34	0	0	35	28	93	13	16	17	12	6	5
CPCT02030264T	6	21	2	6	3	4	42	15	25	39	6	21	4
CPCT02100028T	22	62	12	27	0	40	33	25	15	27	15	25	7
CPCT02100029T	59	57	6	34	83	46	67	74	66	67	31	56	9
CPCT02020371T	20	57	15	23	40	49	32	51	34	21	39	35	9
CPCT02020369T	31	126	56	783	277	0	108	84	0	85	52	41	37
CPCT02040036T	7	152	19	69	57	75	39	73	27	8	65	70	28
CPCT02080036T	150	15	7	168	300	7	85	436	108	155	93	122	13
CPCT02030271T	195	330	13	54	31	46	150	45	27	70	17	19	61
CPCT02020377T	32	23	0	24	47	6	47	83	45	10	14	51	12
CPCT02030274T	35	102	33	13	10	2	53	35	55	47	27	13	8
CPCT02010419T	109	84	8	934	315	87	120	1	45	140	32	31	14
CPCT02050053T	152	236	69	40	33	35	70	40	57	79	67	47	26
CPCT02050060T	113	247	32	22	51	10	44	65	43	55	26	19	12
CPCT02030276T	32	134	1	33	68	31	59	71	75	86	23	22	14
CPCT02020382T	28	76	59	924	305	3	73	22	53	72	33	73	22
CPCT02020385T	286	329	47	217	135	79	52	83	106	2	91	48	116
CPCT02190002T	36	55	2	20	44	28	17	39	33	59	23	30	5
CPCT02080039T	15	178	20	31	91	64	44	80	34	64	30	14	8
CPCT02040047T	81	374	65	63	58	46	42	46	47	94	125	49	30
CPCT02080047T	47	226	30	46	63	49	43	82	46	23	9	39	147
CPCT02010422T	54	269	0	654	260	118	160	69	63	131	50	14	21
CPCT02060011T	112	127	48	20	19	5	43	40	67	66	32	25	5
CPCT02010434T	45	203	17	30	88	44	50	138	3	57	50	58	3
CPCT02080049T	258	193	48	31	24	101	51	5	80	48	28	9	12
CPCT02020401T	184	395	0	46	152	0	46	87	50	183	25	46	12
CPCT02160008T	12	20	1	3	8	2	23	0	14	26	3	15	0
CPCT02040055T	77	108	22	74	99	136	56	180	19	0	68	77	19
CPCT02160012T	136	60	18	55	36	71	114	44	90	45	73	36	10
CPCT02030289T	169	620	123	45	56	7	58	222	15	48	314	46	17
CPCT02050071T	33	73	33	22	13	8	43	63	64	76	34	0	6
CPCT02050074T	27	90	35	14	11	15	45	24	27	49	30	12	14
CPCT02050082T	12	84	20	0	34	20	47	18	26	24	8	11	11
CPCT02080053T	0	105	12	14	21	14	46	34	23	14	43	24	9
CPCT02300001T	4	121	43	9	19	16	18	45	27	52	4	17	3
CPCT02010382TII	10	36	2	3	2	9	15	12	20	36	13	8	0
CPCT02340049T	121	134	65	76	69	15	139	64	47	33	27	41	54
CPCT02160058T	25	114	80	18	28	186	30	67	63	37	84	50	43
CPCT02010720T	3	49	7	0	18	4	67	21	27	13	6	12	7
CPCT02470003T	18	49	22	14	7	22	21	21	16	28	12	12	11
CPCT02210076T	68	173	71	30	31	29	46	28	50	65	13	29	16
CPCT02120087T	122	94	32	42	29	49	61	40	106	42	19	12	25
CPCT02030447T	46	42	5	35	166	37	422	156	37	1	23	33	25
CPCT02011013T	50	65	27	25	54	45	41	35	60	55	70	57	43
DRUP01120002T	147	190	39	28	4	42	87	1	94	68	87	28	260
CPCT02230120T	14	90	22	17	6	13	16	23	33	71	13	8	14
CPCT02070424T	116	226	56	9	12	26	25	1	38	51	30	32	15
CPCT02011030T	22	97	51	12	8	50	21	22	26	22	17	8	10
CPCT02180050T	53	119	29	10	29	14	121	34	17	44	10	8	17
CPCT02460005T	19	35	40	332	319	6	55	28	20	12	27	10	33
CPCT02030448T	32	46	21	23	8	54	39	17	51	14	26	54	9
CPCT02010726T	10	76	4	13	13	25	37	22	23	51	17	13	6
CPCT02380034T	0	38	24	22	19	69	57	44	50	28	16	20	12
CPCT02080285T	11	78	15	21	33	30	22	37	42	51	55	21	23
CPCT02030337TII	63	59	17	11	41	7	70	68	20	108	75	21	301
CPCT02380035T	25471	2274	5822	0	0	0	71	0	270	0	109	0	275
CPCT02010721T	11	78	31	2	12	8	34	18	45	49	18	21	8
CPCT02440021T	21	106	34	13	15	19	12	44	36	59	32	17	21
CPCT02080288T	0	76	18	9	12	15	18	29	9	20	7	14	11
CPCT02120179T	0	60	37	18	8	16	26	37	28	39	9	18	0
CPCT02060279T	68	10	10	44	20	44	21	41	94	20	11	58	19
CPCT02020898T	11	58	11	14	11	31	17	22	32	52	14	10	26
CPCT02040307T	91	108	32	35	112	29	41	53	114	25	18	16	30
DRUP01110007T	46	72	45	41	0	0	86	45	95	79	219	9	171
CPCT02080290T	40	78	36	32	36	4	42	47	27	80	59	18	167
CPCT02020664T	58	67	0	4	38	25	69	43	45	71	115	17	17
CPCT02210039T	104	194	0	77	64	62	89	0	0	0	27	36	523
CPCT02390038T	29	211	55	21	15	66	21	19	43	22	29	29	18
CPCT02150040T	0	271	11	8	9	17	25	5	9	36	12	8	10
CPCT02010708T	73	27	0	153	215	157	112	41	0	0	58	29	16
CPCT02140044T	211	141	8	48	20	57	32	59	70	27	92	66	26
CPCT02110050T	33	105	3	0	43	0	75	52	27	39	150	36	12
CPCT02080183T	35	57	0	36	34	20	38	26	39	53	24	0	17
CPCT02100195T	6	85	47	5	16	36	19	37	45	28	8	11	14
DRUP01010065T	24	122	79	236	470	0	209	75	36	80	56	8	22
CPCT02080184T	35	46	3	415	150	4	70	48	45	40	32	44	29
CPCT02090034T	55	304	48	8	45	44	153	34	61	55	6	24	5
CPCT02230124T	52	204	12	16	33	20	30	36	42	62	22	45	19
CPCT02030451T	23	11	7	32	122	64	41	167	102	71	26	64	2
CPCT02310006T	14	81	32	8	57	10	155	19	26	61	12	13	16
DRUP01050018T	216	338	98	29	91	65	184	38	174	121	75	37	47
CPCT02340066TIII	67	294	46	88	187	16	54	275	48	57	58	110	271
CPCT02390010T	3	49	29	22	43	44	80	30	36	21	19	8	0
CPCT02120099T	26	95	0	10	25	4	35	52	39	19	25	0	12
CPCT02390040T	64	176	18	10	4	19	23	24	34	22	20	9	12
CPCT02460001T	101	136	31	633	877	13	143	409	93	5	174	90	217
CPCT02200005T	9329	128	3009	0	0	0	22	0	0	0	13	0	0
CPCT02320008T	11	188	81	9	0	46	39	23	53	105	106	47	28
DRUP01220006T	20	92	39	12	10	10	44	21	23	75	79	73	227
CPCT02300032T	56	234	82	7	28	46	71	57	32	27	30	55	21
CPCT02380037T	1	73	18	16	26	42	104	0	13	121	6	17	7
CPCT02330076T	140907	3334	5337	0	0	10931	109	0	0	0	0	0	0
CPCT02011058T	98	403	8	52	133	205	57	237	28	0	145	168	85
CPCT02080296T	68	63	10	610	207	122	105	57	38	85	107	103	40
CPCT02150046T	37	400	158	46	9	84	35	25	31	47	29	13	14
CPCT02230126T	21	18	12	61	104	3	27	30	47	72	32	21	11
CPCT02180052T	12	76	11	10	24	26	97	32	37	37	12	7	1
CPCT02180053T	475	154	78	431	161	43	169	99	63	28	104	43	11
CPCT02340110T	52	63	68	558	352	15	74	120	51	18	105	50	56
CPCT02230125T	3	78	22	9	5	41	40	36	16	71	17	12	14
CPCT02390015T	125	283	48	3	0	19	78	0	11	119	293	10	8
CPCT02380036T	67	141	25	18	43	87	76	80	49	57	47	38	9
CPCT02050309T	9	81	33	10	18	64	75	40	12	8	32	28	8
CPCT02110056T	44	115	2	23	18	99	116	26	68	58	38	36	20
CPCT02390001TII	49	191	77	21	0	70	48	10	11	39	17	38	223
CPCT02160037T	60	125	77	506	492	108	63	0	30	60	87	66	28
CPCT02120183T	52	187	48	59	108	98	31	188	4	45	83	66	27
CPCT02110057T	16	94	18	35	28	10	53	0	112	35	13	31	8
CPCT02040321T	32	107	30	461	178	98	56	39	74	82	24	26	50
CPCT02040323T	22	34	35	8	13	18	23	17	23	56	24	20	19
DRUP01050019T	11	27	13	13	54	31	155	59	43	57	22	20	10
CPCT02050431T	10	101	25	17	59	42	24	47	46	45	37	20	21
CPCT02110079T	25	83	33	6	21	23	23	4	19	64	22	32	18
CPCT02380052T	202	139	22	19	6	35	42	66	77	179	67	31	26
CPCT02340066T	31	261	80	70	180	47	88	252	65	19	60	99	25
CPCT02340060T	74	39	9	21	51	32	56	42	77	40	47	80	11
CPCT02180057T	71	124	68	25	38	36	80	66	87	121	5	42	21
CPCT02340058T	94	11	21	44	50	32	87	20	165	114	34	37	15
CPCT02011073T	0	48	36	2	3	20	15	15	8	38	3	33	9
CPCT02210082T	25	83	9	17	7	45	33	0	23	56	17	40	16
CPCT02410017T	463	473	223	50	38	240	41	57	103	67	65	50	40
CPCT02110080T	20	109	0	15	56	14	47	43	28	29	55	26	160
CPCT02080196T	0	67	22	7	20	0	65	25	10	24	8	6	6
CPCT02020666T	10	75	13	5	23	16	105	21	39	53	14	7	15
CPCT02310004T	580	298	54	95	37	202	89	182	257	109	41	11	38
CPCT02060197T	41	233	23	6	20	52	52	32	33	16	24	26	4
CPCT02380039T	135	211	39	19	39	33	45	23	94	43	32	31	21
DRUP01220001T	90	182	0	43	78	119	74	44	113	55	176	47	20
CPCT02260028T	53	61	17	24	19	9	27	37	59	64	15	49	21
CPCT02010731T	217	245	46	17	37	61	121	26	63	147	232	85	24
WIDE01010011T	42	50	40	37	23	35	29	15	56	43	7	23	8
CPCT02060285T	5	15	3	0	10	0	25	4	13	11	3	14	12
CPCT02350021T	161	239	15	74	282	73	48	295	83	42	144	102	154
CPCT02080300T	23	66	40	15	15	0	24	72	31	40	17	15	9
CPCT02040219T	24	109	25	11	28	12	77	38	23	21	10	20	10
DRUP01060008T	38	105	28	9	25	12	108	2	34	93	132	89	11
CPCT02320009T	12	23	9	16	13	1	19	23	0	30	9	5	3
CPCT02210051T	13	106	13	6	33	28	22	35	27	58	22	45	6
CPCT02340112T	11	160	18	13	232	39	31	251	2	46	34	65	14
CPCT02390043T	9	84	36	21	14	43	31	18	29	36	23	59	8
CPCT02200007T	41	152	22	21	27	5	20	20	55	74	13	19	7
CPCT02120108T	26	339	33	11	0	16	73	0	5	100	201	25	19
CPCT02020946T	42	27	30	14	3	0	30	140	469	0	114	44	32
CPCT02030463T	13	22	2	6	38	18	52	34	26	24	6	11	1
WIDE01010018T	37	11	0	24	47	22	51	53	30	100	60	87	30
CPCT02040331T	17	32	20	5	33	22	29	34	53	60	15	42	12
CPCT02010765T	227	48	0	116	307	0	85	339	128	100	64	61	14
CPCT02040325T	39	133	38	9	28	7	47	42	26	93	21	25	171
CPCT02240011T	24	132	17	16	10	12	51	26	18	40	28	8	3
CPCT02050434T	0	36	43	23	6	44	17	15	38	25	20	15	10
CPCT02160039T	7	71	15	5	30	43	84	32	16	22	15	9	6
CPCT02150051T	52	91	26	19	7	27	44	0	52	61	49	14	0
CPCT02390021T	19	63	57	24	21	44	131	17	44	83	88	22	7
CPCT02080200T	224	783	94	36	42	71	84	20	81	41	24	17	18
CPCT02010772T	19	33	21	0	0	198	50	279	0	0	0	0	62
CPCT02210044T	39	125	0	13	51	7	97	26	57	11	8	36	23
CPCT02320010T	15	94	45	17	11	0	24	5	57	58	8	39	13
CPCT02040337T	13	53	0	16	18	24	25	5	45	68	15	29	11
CPCT02270021T	38	39	0	14	3	0	51	31	52	73	14	31	11
CPCT02010768T	77	51	8	461	163	56	78	54	21	0	45	72	14
CPCT02020966T	0	7	44	294	201	65	49	37	21	104	48	45	50
CPCT02110049T	70	240	38	23	31	74	66	24	30	41	25	12	16
CPCT02040329T	70	70	75	9	26	0	35	0	0	0	217	1633	36
CPCT02340066TIV	33	194	54	77	174	15	50	204	50	71	48	121	180
CPCT02340071T	12	55	13	17	31	17	44	35	16	38	19	6	7
CPCT02030464T	217	440	49	376	178	88	71	41	91	138	14	40	42
CPCT02360012T	48	76	23	34	22	57	43	36	51	66	46	15	14
CPCT02080312T	0	46	31	10	15	41	27	61	17	46	14	34	14
CPCT02260029T	188	121	2	48	143	130	50	190	83	112	60	56	46
WIDE01010072T	73	75	64	68	147	131	25	228	63	19	86	137	168
CPCT02110063T	70	124	7	17	17	42	33	25	13	36	25	43	8
CPCT02020969T	1	74	58	24	19	14	39	15	49	61	16	26	20
WIDE01010069T	68237	6194	27336	0	0	0	0	0	0	0	0	560	0
WIDE01010067T	45	74	75	13	12	56	18	6	61	39	16	6	14
WIDE01010076T	27	64	37	60	57	36	22	69	20	56	35	18	20
WIDE01010074T	85	240	101	37	23	56	30	36	51	68	32	6	18
