MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	0.0006602292595198378	0.028437295551411806	0.31444714710116384	0.011780497226336593	0.04407038569479482	0.08333081412129104	0.044477658208925276	0.04199180603958666	0.03559360611368902	0.045975713706575334	0.018564721774309872	0.02636154062813148	0.02100832138239639	0.02953582946327515	0.12488025506492705
1:Del:C:1	0.002239572583712288	0.031153149388846942	0.10641197206452489	0.011282007358240663	0.011485764081880916	0.09495877435430884	0.0035765933722723274	0.02271350302034989	0.026864152523921804	0.027594967207405716	0.012041952846338973	0.06464227486285382	0.0340008136848337	0.007268688034964725	0.05333008370827883
1:Del:C:2	0.0032963434498924473	0.019640682184835896	0.03726150173926726	0.0016322381637291982	3.7657294888049365e-05	0.05899605384096503	0.012589763522264548	0.01221708908022265	0.010190231170854531	0.010730742251034826	0.013172629542241339	0.008436552156927063	0.018293726572301237	0.009587528283909706	0.031732352576218543
1:Del:C:3	0.0040924171337974255	0.007306087902907166	0.01787488716421649	0.0017981954685274105	0.0024146789967926453	0.03452651584288105	0.009310578326694668	0.0033816084409772885	0.009111932263476775	0.0052071301770047285	0.0008134239257196896	0.008165670354210307	0.01001867594794021	0.009215606205980293	0.025583629246575583
1:Del:C:4	0.0009923222524230368	0.0008605280195479281	0.011877659422752344	0.000577765966008883	0.006106255910126492	0.027446239357814192	0.0010490265261250897	0.0011504878767300396	0.0066412297426722946	0.004692792501282383	0.006253136783761874	0.0039105378520253	0.007370905906848861	0.0007297038874639839	0.012072678898291542
1:Del:C:5	0.00021841952293470966	0.00035526362215023257	0.003630876099913394	0.004995156672302983	0.014798404769971968	0.02554141879605595	0.0007754514547384872	0.004459622151525764	0.006145361476810649	0.014302322558942251	0.0008630939911451207	0.0015656557084821542	0.008689524019575288	0.002332344485075737	0.007445517606720386
1:Del:T:0	0.008479334303410723	0.0431593334954232	0.051886746801974366	0.006521588861505734	0.013596874279319309	0.17911167862825095	0.004999037232046248	0.027787121222354473	0.03018697558203712	0.05731044871034101	0.004331160972942599	0.03309994101407938	0.03427608067286201	0.009800618601148017	0.03328287434298545
1:Del:T:1	5.2624559949947524e-05	0.04536248491083086	0.0036519935494003166	0.00024641072377562523	0.0002175447903573513	0.02676142659413097	0.0008689320151903956	0.0019699416077435215	0.004057311888759614	0.40652968883514407	0.006448720367445517	0.0031165474441058904	0.0035023515177260833	0.0013491608206422257	0.012134791874127587
1:Del:T:2	0.0020762655016733334	0.02787112703663297	0.0882061921665445	0.0021935778998886236	0.008542367771065073	0.0823127933871001	0.019927456325385718	0.012836419476079754	0.019847888923250137	0.024914610085397727	0.0032446656899992377	0.006874512833892368	0.03632611575441842	0.00686316330506088	0.03185290022287518
1:Del:T:3	0.0030812811935174975	0.014375042858737287	0.14178635023534297	0.0031039313690416747	0.021448321344214493	0.023877361668273808	0.02396377134107752	0.010463443873691176	0.021447397001920762	0.02634404254727997	0.019781490397872404	0.022592087804223462	0.02424004837956266	0.004370752784889191	0.014551344191884254
