Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP111009	644	366	192	0	103	255
SP111114	1686	983	556	29	282	91
SP111000	611	855	181	0	193	0
SP111045	926	884	98	19	133	156
SP110861	151	448	197	48	221	75
SP111047	350	501	54	0	364	112
SP111088	591	509	234	7	179	76
SP111056	365	445	321	22	294	73
SP111089	207	202	47	4	228	55
SP111038	1664	1245	140	60	225	85
SP110849	693	576	99	11	190	39
SP111164	820	617	144	0	290	50
SP111057	411	649	50	4	125	58
SP111119	2745	302	348	0	374	81
SP111095	1005	864	171	18	193	97
SP111064	624	954	143	9	202	72
CPCT02030245T	7	86	65	279	113	222
CPCT02030257T	1185	980	101	269	241	86
CPCT02070015T	1547	911	546	342	28	0
CPCT02040043T	167	348	83	311	150	54
CPCT02100032T	60	577	11	167	200	163
CPCT02160007T	84	249	42	112	210	270
CPCT02030286T	791	647	114	330	157	46
CPCT02100140T	590	2191	337	303	0	128
CPCT02100141T	1557	839	222	356	174	66
CPCT02330072TII	1358	905	528	328	239	50
CPCT02330132T	1752	497	113	395	196	319
CPCT02130030T	179	697	121	380	15	46
CPCT02060183T	1525	836	481	323	258	129
CPCT02130033T	648	594	117	312	86	34
CPCT02300031T	538	614	113	355	100	74
CPCT02180054T	1009	1134	249	647	28	17
CPCT02090037T	604	599	234	345	290	108
CPCT02130041T	599	264	465	515	185	87
CPCT02060200T	0	13	1505	382	0	0
WIDE01010009T	811	652	31	223	38	51
CPCT02330094T	156	278	0	350	194	95
CPCT02110061T	265	432	70	484	119	248
WIDE01010016T	269	213	281	52	285	49
CPCT02230070T	1525	1016	179	340	220	22
CPCT02340070T	997	374	118	269	117	38
CPCT02340073T	9	365	0	224	11	94
CPCT02050330T	290	265	0	310	363	52
CPCT02340077T	363	424	44	209	156	68
WIDE01010064T	1788	1400	415	411	632	0
CPCT02050314T	99	84	12	337	168	73
CPCT02220037T	658	543	150	263	264	78
WIDE01010073T	108	452	50	199	259	216
CPCT02210045T	1367	588	192	524	157	84
CPCT02100163T	504	338	97	405	114	65
CPCT02130049T	1876	657	379	903	556	482
CPCT02050343T	99	274	11	285	199	237
CPCT02020712T	253	262	534	478	232	291
CPCT02130070T	277	545	64	588	181	243
CPCT02130071T	270	249	0	310	289	53
DRUP01020027T	254	183	256	605	501	321
CPCT02050349T	26	0	0	266	2221	0
CPCT02040242T	633	465	33	191	0	746
CPCT02300039T	415	437	99	352	102	68
CPCT02010815T	1883	285	117	514	329	98
CPCT02010813T	413	388	59	334	94	55
WIDE01010355T	410	461	370	252	182	166
CPCT02330072T	1065	641	130	219	212	31
CPCT02130091T	82	100	1426	407	808	281
CPCT02230097T	258	167	55	125	196	55
CPCT02050357T	253	278	66	307	343	194
CPCT02010833T	798	598	77	312	301	180
CPCT02060213T	479	220	57	249	95	35
CPCT02130107T	445	553	34	295	185	138
CPCT02070342T	186	200	0	469	0	51
CPCT02050362T	1062	720	304	339	121	41
CPCT02150012T	1278	764	205	528	686	531
DRUP01210002T	1267	555	138	532	104	91
CPCT02130105T	62	63	15	339	91	127
CPCT02100176T	464	440	189	321	309	153
CPCT02230106T	370	468	439	316	227	373
CPCT02060199T	73	79	16	94	44	15
DRUP01330005T	1206	873	448	484	265	159
CPCT02120150T	1133	425	84	213	300	209
CPCT02060248T	491	410	82	341	84	25
CPCT02060255T	457	247	415	166	92	12
DRUP01010088T	251	414	6	226	209	60
CPCT02440014T	1344	829	372	316	418	48
CPCT02050384T	393	369	125	474	32	107
CPCT02030519T	1417	827	271	716	0	20
CPCT02050380T	2307	960	98	496	429	152
CPCT02130140T	71407	1046	524	1469	0	262
CPCT02220056T	638	457	121	272	159	25
DRUP01210003T	778	643	475	343	105	41
DRUP01050030T	155	189	5	274	287	86
CPCT02210067T	1147	229	161	298	127	40
CPCT02150021T	1142	964	198	608	27	119
CPCT02080255T	1101	754	300	306	360	112
CPCT02330124T	594	600	292	367	96	29
CPCT02100186T	923	598	135	222	287	89
CPCT02050403T	134	134	133	355	45	48
DRUP01330013T	924	699	282	315	370	106
DRUP01050033T	278	244	0	334	356	31
DRUP01440001T	1359	792	399	536	437	85
CPCT02040156T	660	683	12	531	56	26
DRUP01340013T	1552	530	513	410	237	195
CPCT02080141T	929	392	257	438	112	135
CPCT02010662T	0	406	1549	428	153	0
CPCT02120069T	440	478	141	288	313	120
CPCT02100126T	1223	852	602	560	154	0
CPCT02380021T	984	805	177	409	77	89
CPCT02020622T	1389	1161	188	739	252	587
CPCT02340034T	670	501	86	324	88	188
CPCT02210033T	884	607	458	682	89	70
CPCT02050163T	587	208	408	657	38	136
CPCT02030277T	2067	294	190	327	706	152
CPCT02100064T	521	452	257	120	97	40
CPCT02010569T	2001	1029	82	443	210	111
CPCT02110032T	33	247	14	115	269	155
CPCT02340011T	518	289	12	253	64	9
CPCT02330033T	0	150	1008	287	0	13
CPCT02040119T	223	302	71	221	219	125
CPCT02020536T	199	85	695	265	350	202
CPCT02340012T	538	667	163	203	106	47
CPCT02020527T	63	190	16	110	187	48
CPCT02020526T	447	1040	43	289	316	261
CPCT02100098T	355	526	28	182	184	59
CPCT02230029T	772	519	41	185	141	89
CPCT02230030T	1065	505	88	279	313	120
CPCT02230034T	738	585	253	256	58	18
CPCT02070034T	702	426	49	335	270	79
CPCT02030363T	671	257	29	98	59	55
CPCT02230039T	1573	595	795	358	604	358
CPCT02080130T	637	322	153	809	175	232
CPCT02340019T	1211	882	205	332	187	47
CPCT02050233T	739	97	253	457	412	78
CPCT02100044T	925	1430	111	174	117	39
CPCT02050100T	599	294	160	220	177	23
CPCT02030243T	0	141	72	89	644	173
CPCT02050041T	1596	985	401	594	366	996
CPCT02030310T	679	452	181	201	351	205
CPCT02220007T	447	369	196	161	181	102
CPCT02030307T	840	523	214	126	304	210
CPCT02030304T	148	288	38	174	115	123
CPCT02110018T	541	455	205	178	72	33
CPCT02100061T	509	194	446	289	54	60
CPCT02070120T	769	900	75	270	122	22
CPCT02120011T	1093	669	464	395	139	100
CPCT02120012T	1264	1062	143	379	137	67
CPCT02050147T	1356	816	250	455	198	127
CPCT02030335T	1354	519	253	262	712	36
CPCT02040108T	565	448	108	179	270	130
CPCT02400002T	668	356	109	286	348	52
CPCT02340041T	1915	647	586	601	286	226
CPCT02380030T	378	275	40	256	112	91
CPCT02040196T	1569	964	316	653	234	160
CPCT02230068T	508	666	189	169	109	45
CPCT02100127T	1329	518	220	380	343	113
CPCT02100133T	0	759	0	544	80	0
CPCT02090026T	881	484	208	269	289	58
CPCT02050287T	581	680	139	315	194	327
CPCT02050292T	657	385	302	592	180	46
DRUP01050016T	794	120	281	424	628	119
CPCT02250004T	1304	913	351	255	227	36
WIDE01010644T	181	303	87	123	128	37
WIDE01010539T	1507	1642	347	471	127	11
WIDE01010590T	1201	786	963	515	167	177
WIDE01010691T	647	386	113	191	224	19
WIDE01010704T	697	908	132	149	126	163
WIDE01010725T	119	40	229	280	0	2415
