Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP111024	3.99E+00	4.31E+00	3.87E+00	1.54E+00	2.46E+00	2.13E+00
SP111011	3.49E+00	4.47E+00	5.51E+00	8.02E-01	3.56E+00	1.86E+00
SP111082	4.99E+00	6.08E+00	6.86E+00	1.54E+00	2.64E+00	1.69E+00
SP111074	2.92E+00	3.23E+00	3.79E+00	7.18E-01	3.02E+00	2.32E+00
SP110845	3.39E+00	4.36E+00	4.89E+00	1.17E+00	2.86E+00	2.09E+00
SP110857	4.01E+00	4.61E+00	2.18E+00	0.00E+00	1.97E+00	1.57E+00
SP111017	4.48E+00	4.51E+00	3.07E+00	1.49E+00	3.04E+00	2.21E+00
SP111080	1.18E+00	1.41E+00	1.42E+00	4.48E-01	1.46E+00	1.07E+00
SP23506	1.78E+00	2.23E+00	1.05E+00	0.00E+00	2.16E+00	2.11E+00
SP111075	3.48E+00	3.92E+00	4.99E+00	1.51E+00	2.95E+00	1.62E+00
SP111112	3.51E+00	3.56E+00	2.63E+00	1.46E+00	2.64E+00	1.67E+00
SP111001	5.52E+00	8.12E+00	8.55E+00	2.08E+00	4.10E+00	3.11E+00
SP111027	8.92E-01	1.21E+00	0.00E+00	8.56E-02	1.38E+00	1.26E+00
SP111117	5.75E+00	6.33E+00	3.16E+00	1.10E+00	2.68E+00	2.56E+00
SP110842	4.99E+00	5.96E+00	4.82E+00	1.40E+00	3.01E+00	2.08E+00
SP111173	5.80E+00	7.38E+00	9.22E+00	8.59E-01	4.61E+00	2.05E+00
SP111008	4.55E+00	4.48E+00	2.33E+00	1.24E+00	2.63E+00	1.42E+00
SP111070	4.59E+00	4.39E+00	1.85E+00	1.56E+00	2.88E+00	2.21E+00
SP110847	3.98E+00	4.22E+00	2.47E+00	9.29E-01	2.12E+00	1.34E+00
SP111077	4.86E+00	5.17E+00	4.72E+00	1.34E+00	4.19E+00	2.85E+00
SP111091	5.17E-01	3.04E+00	3.46E+00	4.02E-01	2.20E+00	1.18E+00
SP111072	2.97E+00	3.05E+00	1.40E+00	1.35E+00	1.88E+00	1.74E+00
SP111084	2.49E+00	4.80E+00	5.09E+00	8.42E-01	2.75E+00	2.19E+00
SP23504	1.77E+00	1.78E+00	1.13E+00	1.32E+00	1.80E+00	1.40E+00
SP23500	1.16E+00	2.11E+00	2.58E+00	4.52E-01	1.54E+00	9.13E-01
SP111029	1.10E+00	1.48E+00	6.20E-01	1.91E+00	1.55E+00	9.72E-01
SP111175	9.13E+00	1.97E+01	2.08E+01	1.84E+00	5.08E+00	3.34E+00
SP111049	4.79E+00	5.23E+00	2.69E+00	1.10E+00	2.91E+00	2.01E+00
SP23498	4.44E+00	4.71E+00	2.98E+00	8.41E-01	3.42E+00	2.25E+00
SP111002	1.37E+00	1.55E+00	1.85E+00	5.37E-02	1.53E+00	1.30E+00
SP110866	3.60E+00	3.90E+00	3.79E+00	4.39E-01	2.10E+00	1.29E+00
SP111035	7.13E+00	8.18E+00	5.28E+00	1.83E+00	2.53E+00	1.96E+00
SP111009	3.84E+00	4.22E+00	3.52E+00	1.06E+00	2.54E+00	3.10E+00
SP111114	8.72E+00	1.06E+01	7.76E+00	1.79E+00	3.88E+00	2.41E+00
SP111000	5.14E+00	5.66E+00	3.75E+00	6.85E-01	2.89E+00	4.09E-01
SP111045	6.31E+00	6.35E+00	2.44E+00	1.18E+00	2.86E+00	2.57E+00
SP110861	2.88E+00	4.06E+00	3.15E+00	1.82E+00	2.29E+00	2.03E+00
SP111047	3.62E+00	3.96E+00	1.82E+00	5.84E-01	3.15E+00	2.21E+00
SP111088	3.95E+00	4.78E+00	3.14E+00	6.95E-01	2.50E+00	1.79E+00
SP111056	4.11E+00	5.01E+00	4.25E+00	1.18E+00	2.80E+00	1.92E+00
SP111089	2.27E+00	2.36E+00	1.51E+00	6.64E-01	2.03E+00	1.64E+00
SP111038	8.12E+00	7.98E+00	2.96E+00	1.71E+00	3.65E+00	2.30E+00
SP110849	4.39E+00	4.92E+00	3.04E+00	9.00E-01	3.27E+00	1.46E+00
SP111164	5.36E+00	4.94E+00	2.88E+00	5.76E-01	2.67E+00	1.79E+00
SP111057	4.35E+00	4.17E+00	1.73E+00	6.23E-01	2.35E+00	1.65E+00
SP111119	7.68E+00	7.98E+00	4.97E+00	9.16E-01	5.05E+00	2.51E+00
SP111095	6.17E+00	6.57E+00	2.91E+00	9.68E-01	3.15E+00	2.38E+00
SP111064	5.85E+00	6.74E+00	3.08E+00	7.36E-01	2.71E+00	1.83E+00
CPCT02030245T	1.39E+00	4.71E+00	1.87E+00	5.57E+00	2.47E+00	3.13E+00
CPCT02030257T	6.42E+00	5.32E+00	3.02E+00	5.07E+00	3.12E+00	2.14E+00
CPCT02070015T	6.65E+00	6.71E+00	6.14E+00	5.95E+00	2.63E+00	4.49E-01
CPCT02040043T	2.19E+00	3.98E+00	2.50E+00	4.96E+00	2.51E+00	1.59E+00
CPCT02100032T	2.47E+00	2.97E+00	1.17E+00	3.51E+00	2.35E+00	2.38E+00
CPCT02160007T	2.38E+00	2.31E+00	1.48E+00	3.00E+00	2.66E+00	3.61E+00
CPCT02030286T	4.52E+00	5.15E+00	2.81E+00	5.89E+00	2.95E+00	1.87E+00
CPCT02100140T	1.04E+01	9.44E+00	4.75E+00	8.36E+00	2.22E+00	3.05E+00
CPCT02100141T	5.78E+00	5.92E+00	3.66E+00	6.79E+00	3.49E+00	2.10E+00
CPCT02330072TII	7.21E+00	6.23E+00	7.28E+00	6.91E+00	4.28E+00	1.82E+00
CPCT02330132T	5.86E+00	6.74E+00	3.24E+00	8.76E+00	4.19E+00	4.44E+00
CPCT02130030T	3.23E+00	6.79E+00	3.01E+00	7.35E+00	1.97E+00	1.63E+00
CPCT02060183T	6.24E+00	6.08E+00	6.54E+00	6.68E+00	3.99E+00	2.73E+00
CPCT02130033T	3.81E+00	4.86E+00	2.95E+00	5.52E+00	2.53E+00	1.96E+00
CPCT02300031T	3.63E+00	5.19E+00	2.57E+00	6.56E+00	2.80E+00	1.88E+00
CPCT02180054T	5.40E+00	9.38E+00	4.30E+00	1.15E+01	3.34E+00	1.87E+00
CPCT02090037T	3.90E+00	5.60E+00	4.19E+00	7.46E+00	3.09E+00	2.45E+00
CPCT02130041T	3.91E+00	6.66E+00	6.20E+00	8.53E+00	3.32E+00	2.48E+00
CPCT02060200T	4.08E+00	6.77E+00	1.03E+01	7.83E+00	2.16E+00	2.09E+00
WIDE01010009T	4.56E+00	4.50E+00	1.47E+00	4.48E+00	2.35E+00	1.84E+00
CPCT02330094T	1.81E+00	6.23E+00	4.70E-01	7.46E+00	3.01E+00	2.71E+00
CPCT02110061T	3.19E+00	8.14E+00	2.70E+00	8.94E+00	2.93E+00	3.53E+00
WIDE01010016T	3.67E+00	3.70E+00	6.12E+00	2.22E+00	3.21E+00	1.63E+00
CPCT02230070T	7.64E+00	6.97E+00	4.05E+00	6.91E+00	3.29E+00	1.86E+00
CPCT02340070T	3.94E+00	4.88E+00	3.10E+00	5.63E+00	2.82E+00	1.71E+00
CPCT02340073T	1.34E+00	3.02E+00	4.70E-01	3.52E+00	1.56E+00	1.90E+00
CPCT02050330T	2.16E+00	5.12E+00	7.55E-01	5.84E+00	3.05E+00	2.23E+00
CPCT02340077T	2.47E+00	3.64E+00	1.81E+00	4.67E+00	2.53E+00	1.67E+00
WIDE01010064T	8.86E+00	7.81E+00	6.37E+00	9.29E+00	4.18E+00	1.87E+00
CPCT02050314T	2.17E+00	5.83E+00	1.08E+00	6.18E+00	3.03E+00	2.18E+00
CPCT02220037T	3.84E+00	4.02E+00	3.49E+00	5.66E+00	2.86E+00	1.94E+00
WIDE01010073T	2.41E+00	3.60E+00	1.78E+00	4.88E+00	2.86E+00	3.19E+00
CPCT02210045T	4.58E+00	7.83E+00	3.65E+00	9.68E+00	3.64E+00	2.39E+00
CPCT02100163T	2.92E+00	5.73E+00	2.38E+00	6.81E+00	2.62E+00	2.05E+00
CPCT02130049T	6.67E+00	1.13E+01	6.39E+00	1.59E+01	5.67E+00	5.43E+00
CPCT02050343T	2.30E+00	4.80E+00	8.89E-01	6.23E+00	2.84E+00	3.65E+00
CPCT02020712T	3.49E+00	5.87E+00	6.17E+00	8.14E+00	3.78E+00	4.09E+00
CPCT02130070T	3.00E+00	8.92E+00	2.63E+00	1.03E+01	3.48E+00	3.69E+00
CPCT02130071T	2.22E+00	3.79E+00	1.20E+00	4.88E+00	2.68E+00	1.93E+00
DRUP01020027T	4.02E+00	7.50E+00	4.49E+00	9.25E+00	4.19E+00	4.84E+00
CPCT02050349T	1.67E+00	0.00E+00	1.86E+00	3.46E+00	2.22E+01	2.21E+01
CPCT02040242T	6.06E+00	4.31E+00	2.01E+00	5.56E+00	9.60E-01	6.81E+00
CPCT02300039T	3.02E+00	5.33E+00	2.78E+00	6.42E+00	2.66E+00	2.04E+00
CPCT02010815T	5.14E+00	6.59E+00	3.71E+00	8.80E+00	3.94E+00	2.74E+00
CPCT02010813T	2.78E+00	4.91E+00	2.07E+00	6.14E+00	2.54E+00	1.85E+00
WIDE01010355T	3.93E+00	4.08E+00	4.70E+00	5.43E+00	2.91E+00	2.72E+00
CPCT02330072T	5.61E+00	5.09E+00	2.84E+00	4.02E+00	2.54E+00	1.66E+00
CPCT02130091T	5.41E+00	7.81E+00	1.26E+01	7.37E+00	6.43E+00	4.90E+00
CPCT02230097T	2.34E+00	2.15E+00	2.19E+00	2.88E+00	2.25E+00	1.52E+00
CPCT02050357T	2.72E+00	5.51E+00	1.99E+00	6.44E+00	2.98E+00	3.23E+00
CPCT02010833T	4.41E+00	5.05E+00	2.24E+00	5.46E+00	3.34E+00	2.89E+00
CPCT02060213T	2.79E+00	3.76E+00	2.13E+00	4.54E+00	2.25E+00	1.77E+00
CPCT02130107T	3.44E+00	5.79E+00	1.65E+00	6.92E+00	2.81E+00	2.76E+00
CPCT02070342T	3.00E+00	6.79E+00	9.22E-01	6.82E+00	2.35E+00	2.29E+00
CPCT02050362T	5.24E+00	5.13E+00	5.38E+00	6.81E+00	3.19E+00	1.86E+00
CPCT02150012T	5.71E+00	7.43E+00	3.80E+00	1.01E+01	4.74E+00	5.96E+00
DRUP01210002T	4.55E+00	7.13E+00	3.03E+00	9.73E+00	3.48E+00	2.50E+00
CPCT02130105T	1.92E+00	4.32E+00	1.38E+00	4.84E+00	2.34E+00	2.43E+00
CPCT02100176T	3.49E+00	4.95E+00	3.68E+00	6.64E+00	3.53E+00	2.78E+00
CPCT02230106T	3.85E+00	4.10E+00	5.39E+00	7.46E+00	3.59E+00	4.75E+00
CPCT02060199T	1.19E+00	1.79E+00	9.03E-01	2.20E+00	1.39E+00	7.81E-01
DRUP01330005T	6.37E+00	6.50E+00	5.69E+00	8.32E+00	3.94E+00	2.69E+00
CPCT02120150T	4.32E+00	4.24E+00	2.22E+00	4.73E+00	3.33E+00	3.48E+00
CPCT02060248T	2.96E+00	5.08E+00	2.16E+00	5.84E+00	2.54E+00	1.47E+00
CPCT02060255T	3.51E+00	3.91E+00	5.54E+00	3.99E+00	2.43E+00	1.27E+00
DRUP01010088T	2.17E+00	4.21E+00	1.18E+00	4.95E+00	2.57E+00	1.61E+00
CPCT02440014T	5.98E+00	6.02E+00	6.21E+00	7.71E+00	3.99E+00	2.06E+00
CPCT02050384T	3.07E+00	6.45E+00	2.76E+00	7.67E+00	2.69E+00	2.55E+00
CPCT02030519T	5.82E+00	1.17E+01	4.31E+00	1.42E+01	0.00E+00	2.64E+00
CPCT02050380T	7.69E+00	7.75E+00	3.42E+00	9.41E+00	4.70E+00	2.94E+00
CPCT02130140T	1.21E+02	1.23E+02	2.84E+01	2.85E+01	1.21E+01	1.72E+01
CPCT02220056T	3.83E+00	4.14E+00	2.53E+00	4.71E+00	2.56E+00	1.64E+00
DRUP01210003T	4.65E+00	5.69E+00	5.98E+00	6.86E+00	2.74E+00	1.79E+00
DRUP01050030T	1.91E+00	4.71E+00	1.00E+00	5.51E+00	2.30E+00	2.30E+00
CPCT02210067T	4.13E+00	3.65E+00	3.16E+00	5.30E+00	2.53E+00	1.58E+00
CPCT02150021T	4.86E+00	8.70E+00	3.78E+00	1.01E+01	2.75E+00	3.35E+00
CPCT02080255T	5.39E+00	5.07E+00	4.62E+00	6.47E+00	3.44E+00	2.31E+00
CPCT02330124T	4.44E+00	4.87E+00	5.32E+00	6.27E+00	2.60E+00	1.67E+00
CPCT02100186T	4.01E+00	3.97E+00	3.49E+00	5.17E+00	3.02E+00	2.52E+00
CPCT02050403T	2.21E+00	4.48E+00	3.03E+00	5.48E+00	2.14E+00	2.03E+00
DRUP01330013T	4.95E+00	5.32E+00	4.29E+00	6.28E+00	3.39E+00	2.27E+00
DRUP01050033T	2.26E+00	5.08E+00	2.72E-01	5.62E+00	3.07E+00	2.06E+00
DRUP01440001T	5.81E+00	7.86E+00	6.79E+00	9.81E+00	4.35E+00	2.92E+00
CPCT02040156T	3.80E+00	7.94E+00	1.27E+00	8.54E+00	3.03E+00	1.79E+00
DRUP01340013T	5.72E+00	6.28E+00	6.82E+00	7.62E+00	4.23E+00	3.19E+00
CPCT02080141T	4.22E+00	5.09E+00	4.15E+00	7.47E+00	2.80E+00	2.65E+00
CPCT02010662T	5.66E-01	9.35E+00	1.18E+01	7.52E+00	4.33E+00	5.16E-01
CPCT02120069T	2.97E+00	5.02E+00	2.47E+00	6.64E+00	3.46E+00	2.17E+00
CPCT02100126T	5.10E+00	7.20E+00	6.94E+00	1.06E+01	4.61E+00	1.93E+00
CPCT02380021T	5.65E+00	6.04E+00	3.92E+00	7.79E+00	2.75E+00	2.41E+00
CPCT02020622T	7.14E+00	9.60E+00	4.18E+00	1.27E+01	4.83E+00	6.67E+00
CPCT02340034T	3.41E+00	4.47E+00	2.45E+00	6.14E+00	3.31E+00	3.10E+00
CPCT02210033T	5.10E+00	8.40E+00	5.53E+00	1.04E+01	3.74E+00	2.89E+00
CPCT02050163T	3.90E+00	7.64E+00	5.33E+00	9.72E+00	3.27E+00	2.69E+00
CPCT02030277T	5.52E+00	4.90E+00	4.16E+00	6.85E+00	4.24E+00	3.15E+00
CPCT02100064T	3.87E+00	3.83E+00	4.82E+00	2.93E+00	1.97E+00	1.64E+00
CPCT02010569T	7.25E+00	7.65E+00	2.82E+00	9.16E+00	3.71E+00	2.73E+00
CPCT02110032T	1.57E+00	2.41E+00	9.66E-01	2.89E+00	2.55E+00	2.46E+00
CPCT02340011T	2.57E+00	3.95E+00	1.01E+00	5.04E+00	2.31E+00	1.16E+00
CPCT02330033T	3.24E+00	5.46E+00	8.04E+00	6.16E+00	1.90E+00	1.64E+00
CPCT02040119T	2.09E+00	3.67E+00	2.37E+00	4.48E+00	2.29E+00	1.92E+00
CPCT02020536T	3.39E+00	3.98E+00	6.32E+00	5.21E+00	3.80E+00	3.11E+00
CPCT02340012T	3.68E+00	4.65E+00	3.61E+00	4.46E+00	2.31E+00	1.79E+00
CPCT02020527T	1.27E+00	2.28E+00	1.42E+00	3.27E+00	1.95E+00	1.51E+00
CPCT02020526T	4.86E+00	4.87E+00	2.13E+00	5.93E+00	2.98E+00	3.46E+00
CPCT02100098T	2.98E+00	3.75E+00	1.54E+00	4.07E+00	2.71E+00	1.56E+00
CPCT02230029T	4.12E+00	3.84E+00	1.86E+00	4.16E+00	2.60E+00	1.95E+00
CPCT02230030T	4.41E+00	4.79E+00	2.54E+00	6.48E+00	3.54E+00	2.26E+00
CPCT02230034T	4.10E+00	4.19E+00	4.40E+00	5.30E+00	2.33E+00	1.19E+00
CPCT02070034T	3.17E+00	5.43E+00	2.41E+00	6.35E+00	3.22E+00	2.20E+00
CPCT02030363T	3.14E+00	2.62E+00	1.49E+00	2.36E+00	1.68E+00	1.84E+00
CPCT02230039T	7.82E+00	7.82E+00	1.24E+01	7.13E+00	5.97E+00	5.23E+00
CPCT02080130T	4.47E+00	1.12E+01	3.11E+00	1.27E+01	4.33E+00	4.20E+00
CPCT02340019T	5.94E+00	5.30E+00	3.61E+00	6.16E+00	3.41E+00	1.89E+00
CPCT02050233T	3.63E+00	6.17E+00	4.48E+00	7.46E+00	3.82E+00	2.45E+00
CPCT02100044T	7.64E+00	6.95E+00	2.72E+00	3.92E+00	2.72E+00	1.77E+00
CPCT02050100T	3.30E+00	3.98E+00	3.12E+00	4.60E+00	3.33E+00	1.48E+00
CPCT02030243T	7.77E-01	2.82E+00	2.02E+00	3.38E+00	3.21E+00	3.15E+00
CPCT02050041T	8.35E+00	7.53E+00	6.46E+00	1.12E+01	4.64E+00	8.79E+00
CPCT02030310T	4.37E+00	3.93E+00	4.21E+00	4.77E+00	3.78E+00	3.41E+00
CPCT02220007T	3.19E+00	3.66E+00	2.71E+00	3.15E+00	2.42E+00	1.76E+00
CPCT02030307T	4.69E+00	4.33E+00	4.67E+00	3.25E+00	3.21E+00	3.34E+00
CPCT02030304T	2.09E+00	3.20E+00	1.65E+00	3.90E+00	1.99E+00	2.13E+00
CPCT02110018T	3.52E+00	3.42E+00	3.82E+00	4.02E+00	2.04E+00	1.46E+00
CPCT02100061T	3.60E+00	4.22E+00	5.09E+00	5.50E+00	2.79E+00	1.95E+00
CPCT02070120T	4.66E+00	4.98E+00	2.26E+00	5.60E+00	2.91E+00	1.62E+00
CPCT02120011T	5.58E+00	5.62E+00	5.68E+00	7.83E+00	3.72E+00	2.58E+00
CPCT02120012T	6.50E+00	7.29E+00	3.05E+00	7.70E+00	2.97E+00	2.37E+00
CPCT02050147T	5.82E+00	7.58E+00	4.41E+00	9.65E+00	3.71E+00	2.65E+00
CPCT02030335T	5.36E+00	3.77E+00	4.38E+00	5.04E+00	4.65E+00	2.76E+00
CPCT02040108T	3.24E+00	3.47E+00	2.31E+00	4.93E+00	3.46E+00	2.51E+00
CPCT02400002T	3.79E+00	4.40E+00	3.23E+00	6.04E+00	2.96E+00	1.71E+00
CPCT02340041T	6.77E+00	8.45E+00	7.44E+00	1.08E+01	4.48E+00	3.08E+00
CPCT02380030T	2.68E+00	3.68E+00	1.88E+00	4.28E+00	2.23E+00	1.92E+00
CPCT02040196T	6.39E+00	8.48E+00	6.13E+00	1.14E+01	4.90E+00	3.63E+00
CPCT02230068T	4.06E+00	3.90E+00	3.10E+00	4.48E+00	2.47E+00	1.42E+00
CPCT02100127T	5.16E+00	5.35E+00	3.88E+00	6.71E+00	3.46E+00	2.49E+00
CPCT02100133T	0.00E+00	1.06E+01	9.31E-01	1.08E+01	4.06E+00	2.07E+00
CPCT02090026T	4.67E+00	3.99E+00	5.07E+00	5.11E+00	3.05E+00	2.14E+00
CPCT02050287T	4.26E+00	5.07E+00	2.95E+00	4.68E+00	2.86E+00	3.62E+00
CPCT02050292T	4.24E+00	8.52E+00	5.23E+00	9.96E+00	3.47E+00	2.52E+00
DRUP01050016T	3.93E+00	5.58E+00	5.87E+00	7.65E+00	3.80E+00	3.16E+00
CPCT02250004T	6.27E+00	5.57E+00	5.51E+00	6.44E+00	3.38E+00	1.86E+00
WIDE01010644T	2.14E+00	2.42E+00	2.01E+00	3.22E+00	2.18E+00	1.31E+00
WIDE01010539T	8.47E+00	8.41E+00	6.34E+00	9.22E+00	3.63E+00	2.17E+00
WIDE01010590T	6.92E+00	8.20E+00	1.04E+01	1.09E+01	4.21E+00	3.46E+00
WIDE01010691T	3.31E+00	3.40E+00	3.01E+00	4.12E+00	2.68E+00	1.41E+00
WIDE01010704T	5.52E+00	5.11E+00	2.83E+00	3.22E+00	2.68E+00	2.67E+00
WIDE01010725T	1.37E+01	5.51E+00	4.73E+00	6.68E+00	3.18E+00	1.67E+01
