NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	229.642	16.78	44.063	11.739	6.994	0.988	1000000.0
2	231.641	16.909	44.879	11.781	0.051	0.988	1000000.0
3	231.897	16.871	44.544	11.804	1.788	0.988	1000000.0
4	227.92	16.704	43.287	11.726	1.786	0.988	1000000.0
5	237.055	16.898	47.072	11.926	1.787	0.988	1000000.0
6	238.164	16.915	47.52	11.813	1.787	0.988	1000000.0
7	233.33	16.884	44.765	11.801	0.059	0.988	1000000.0
8	234.226	16.937	46.543	11.856	0.052	0.988	1000000.0
9	229.436	16.8	43.573	11.723	0.051	0.988	1000000.0
10	233.207	16.821	46.064	11.761	0.052	0.988	1000000.0
11	235.863	16.941	46.291	11.866	3.523	0.988	1000000.0
12	235.299	16.922	46.345	11.844	3.524	0.988	1000000.0
13	237.522	16.824	47.595	11.784	3.524	0.988	1000000.0
14	233.002	16.681	45.874	11.658	0.051	0.988	1000000.0
15	234.632	16.823	46.708	11.75	1.798	0.988	1000000.0
16	231.27	16.887	44.665	11.805	26.094	0.988	1000000.0
17	235.614	16.911	46.173	11.823	1.79	0.988	1000000.0
18	232.641	16.908	45.624	11.974	1.788	0.988	1000000.0
19	234.748	16.763	46.682	11.735	1.788	0.988	1000000.0
20	233.756	16.83	45.7	11.803	1.788	0.988	1000000.0
21	231.847	16.856	44.864	11.714	6.992	0.988	1000000.0
22	234.597	16.89	45.688	11.755	1.788	0.988	1000000.0
23	228.109	16.767	43.051	11.665	0.053	0.988	1000000.0
24	236.726	16.947	47.107	11.882	0.051	0.988	1000000.0
25	228.819	16.819	43.293	11.73	1.787	0.988	1000000.0
26	233.484	16.823	45.506	11.753	1.787	0.988	1000000.0
27	229.544	16.861	43.965	11.778	3.521	0.988	1000000.0
28	228.642	16.838	43.234	11.768	0.053	0.988	1000000.0
29	231.219	16.864	45.111	11.771	1.789	0.988	1000000.0
