Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP116734	5	18	0	55	17	4	6	14	1	0	64	0	2	0	0	0
SP116770	16	11	0	0	1	12	0	11	2	0	0	0	1	1	23	0
SP13323	0	10	13	0	9	4	28	0	0	0	0	18	0	1	12	0
SP13367	0	79	85	8	2	14	14	0	3	0	0	34	3	0	0	0
SP96882	0	0	15	0	2	27	40	0	3	11	23	35	18	39	6	0
SP13283	18	0	0	0	2	0	7	0	0	1	0	23	2	10	0	0
SP116728	0	8	16	0	7	0	15	0	0	7	5	35	0	0	0	0
SP13478	0	0	3	7	5	3	26	1	0	2	0	5	2	4	2	0
SP116744	0	0	6	27	17	3	1	0	7	0	0	40	3	0	15	0
SP115093	6	0	0	86	40	4	0	0	1	7	54	26	0	2	0	0
SP13315	0	1	8	0	6	1	9	2	0	2	0	0	2	3	0	0
SP13331	26	40	0	14	17	12	7	15	0	0	0	0	8	25	0	0
SP115108	15	21	0	98	14	10	13	5	0	3	0	13	2	0	2	0
SP116752	0	5	14	0	33	0	6	0	1	36	0	0	5	24	0	0
SP115085	0	6	9	0	31	10	12	15	0	0	0	0	15	25	0	0
SP115102	23	9	5	0	0	1	20	0	1	6	0	29	13	4	4	0
SP13379	0	0	26	0	26	8	9	0	1	0	11	0	7	21	0	0
SP116750	0	59	54	0	0	0	0	6	0	0	0	51	14	1	0	0
SP115125	16	0	0	0	8	1	21	2	0	15	0	0	1	0	0	0
SP115089	0	0	20	31	16	6	4	8	2	0	42	0	8	6	1	23
SP13297	40	0	0	0	30	9	9	0	0	0	0	15	7	2	11	0
SP13339	5	0	0	6	4	4	9	19	0	0	0	6	0	7	0	0
SP13671	0	0	0	5	33	5	29	20	0	4	4	0	8	13	2	12
SP116776	0	1	0	19	19	5	2	0	0	2	0	29	6	4	0	0
SP13683	30	35	3	0	0	0	1	15	0	0	0	0	6	0	0	0
SP116758	0	72	38	0	1	1	5	2	5	0	0	5	3	0	24	0
SP116782	0	22	0	136	31	4	7	8	0	13	0	1	2	0	0	0
SP13317	0	6	22	0	9	0	0	12	0	8	0	11	4	31	0	0
SP115128	45	22	9	0	0	2	11	0	0	5	0	0	0	2	0	0
SP116754	0	5	20	34	2	9	8	4	5	8	23	0	3	0	0	0
SP116766	58	105	86	0	17	5	34	1	2	0	0	0	9	8	25	0
SP116748	88	19	13	0	22	0	0	11	2	5	0	55	7	5	0	0
SP115070	15	8	0	0	0	6	23	0	0	23	0	10	1	8	3	0
SP115131	12	0	11	36	7	0	3	1	0	0	0	14	4	4	0	0
SP115097	2	0	6	27	8	20	23	2	5	0	0	0	10	21	0	0
SP115060	0	4	0	78	17	5	4	0	0	10	10	14	2	2	0	0
SP13594	0	52	67	0	11	8	2	0	0	0	0	8	0	11	0	0
SP96834	20	19	12	0	0	13	11	22	0	0	0	19	4	17	0	0
SP115057	24	0	0	0	19	2	44	6	0	8	0	0	14	35	2	0
SP116768	55	35	2	0	14	0	3	16	5	0	0	0	3	2	2	0
SP13442	17	44	42	17	31	5	9	0	2	0	0	6	1	20	0	0
SP13325	25	0	2	0	5	0	0	0	0	10	0	6	4	0	0	7
SP116736	22	8	0	0	0	0	52	5	1	0	0	4	1	9	3	0
SP13619	18	13	13	0	0	5	27	0	0	25	0	0	3	6	16	0
SP115111	68	0	0	101	29	3	17	0	0	0	0	9	15	39	0	0
SP116760	31	18	0	11	4	7	23	0	4	10	0	0	9	0	0	0
SP13311	0	6	14	0	4	0	14	0	1	0	0	30	7	14	0	0
SP13509	7	0	0	21	11	5	12	0	0	0	0	11	0	3	23	0
SP13539	0	5	15	0	12	3	12	0	5	0	0	1	9	0	16	0
SP13624	16	0	0	0	37	7	14	0	2	2	0	0	14	9	5	3
SP116746	8	5	0	68	0	4	0	4	3	1	0	17	1	3	0	0
SP13490	0	0	6	0	19	4	17	0	2	26	6	16	10	1	0	22
SP116774	0	21	22	0	11	0	23	8	0	0	0	0	12	1	0	0
SP115105	9	7	10	0	6	0	9	11	2	0	0	33	3	6	3	0
SP13278	18	0	11	0	14	6	13	0	0	0	0	8	10	12	1	0
SP116756	107	15	3	0	33	10	0	18	2	0	25	0	14	0	0	0
SP13319	8	0	0	0	8	0	5	0	0	9	1	0	0	4	0	2
SP13280	48	46	0	1	25	4	3	0	0	0	0	0	7	3	0	0
SP13363	16	0	14	0	7	6	9	0	1	1	0	2	2	23	0	3
SP13347	19	5	4	0	2	1	24	18	1	6	0	26	5	0	0	0
SP116730	3	0	0	90	13	2	13	0	2	0	0	0	8	30	0	0
SP13365	0	3	12	0	5	0	13	0	2	3	0	0	9	13	17	0
SP115099	0	53	67	0	0	6	13	13	1	3	0	2	0	5	0	0
SP116764	9	0	0	23	22	0	0	9	2	0	0	23	1	2	1	0
SP116772	0	25	11	0	13	2	13	0	0	0	0	40	2	5	0	4
SP96888	0	3	13	0	3	3	4	1	2	19	0	0	2	0	0	0
SP13327	39	17	0	0	8	17	28	0	0	0	0	4	6	19	4	0
SP116740	45	64	10	0	23	4	3	0	1	1	0	0	11	12	0	0
CPCT02150038T	346	0	0	217	0	18	30	37	43	27	0	45	28	10	26	0
CPCT02040203T	0	0	0	0	0	6	6	2	67	0	0	1	0	5	0	0
CPCT02300038T	352	3	0	617	0	13	37	0	161	78	239	36	15	45	4	0
WIDE01010265T	180	0	0	771	11	15	43	35	66	17	0	0	15	9	97	0
CPCT02310012T	446	705	619	86	0	0	0	418	190	0	0	0	49	0	0	0
CPCT02080232T	54	411	685	1422	14	26	25	59	153	21	0	0	52	15	0	0
CPCT02180068T	2490	1155	1111	681	175	264	0	0	290	0	0	0	5	0	0	0
CPCT02290041T	811	168	415	0	63	35	62	42	96	57	0	0	44	18	0	37
CPCT02040278T	596	0	0	0	0	38	40	3	68	58	343	22	27	23	118	0
CPCT02310017T	1398	300	269	1353	0	32	0	106	287	0	176	0	48	0	11	311
CPCT02150022T	0	2	16	103	5	8	25	3	62	21	18	0	8	10	0	0
CPCT02150026T	680	403	35	1040	0	25	34	18	150	0	0	41	27	29	80	0
CPCT02150030T	809	0	492	3	0	7	62	36	104	0	192	5	17	0	0	0
CPCT02180037T	0	12	200	323	0	26	11	41	187	0	218	80	13	0	0	0
CPCT02150033T	163	46	0	61	0	15	10	0	163	0	0	85	15	0	0	0
CPCT02230051T	57	0	0	59	27	12	4	0	48	0	0	15	11	17	28	0
CPCT02340030T	0	0	0	82	0	78	0	41	173	4	273	285	427	3	0	0
CPCT02340031T	0	133	0	1082	24	29	0	0	88	2	0	17	16	82	23	75
CPCT02230066T	83	133	0	257	0	5	17	39	130	0	0	4	8	35	10	0
CPCT02180043T	405	280	148	0	55	11	0	0	334	0	0	79	7	0	0	0
CPCT02120032T	0	1446	9788	596	0	0	0	0	72	0	0	0	0	0	0	0
CPCT02300023T	158	145	148	0	13	6	109	0	118	12	0	13	20	23	0	0
CPCT02180001T	0	385	629	1093	79	3	0	15	131	0	0	0	67	46	0	168
CPCT02330016T	727	352	0	603	17	2	2	0	60	57	1	5	9	46	0	205
CPCT02180015T	258	67	0	146	42	15	16	10	26	0	0	21	11	9	0	0
WIDE01010545T	436	0	0	2028	0	9	0	0	117	48	86	0	0	34	224	2
