Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP114971	74	256	17	102	3	0	32	3	25	69	0	89	0	17	35	8	5	3
SP114991	68	165	5	0	2	13	449	18	398	103	16	0	0	15	9	40	22	3
SP114992	65	169	0	5	3	12	512	6	422	99	0	0	28	10	0	50	22	1
SP114920	81	320	25	180	0	0	16	0	22	65	0	18	11	34	19	42	10	1
SP114898	52	364	19	0	5	84	17	27	23	19	14	43	14	127	30	128	16	0
SP114932	36	208	23	70	1	0	6	2	34	28	0	50	23	5	30	19	8	0
SP114934	36	205	15	42	0	0	6	3	33	21	0	46	28	2	28	22	7	0
SP114968	95	324	26	117	8	0	1396	84	482	91	0	131	79	58	55	39	56	0
SP114982	73	244	18	104	0	0	34	3	38	65	0	85	1	11	35	0	3	2
SP114973	82	290	19	75	0	0	27	3	29	69	0	85	0	6	32	7	4	2
SP114908	49	235	12	176	0	0	13	0	21	58	0	8	4	27	21	42	6	0
SP114904	84	284	28	189	0	0	15	0	18	61	0	18	29	31	15	42	7	1
SP114918	45	203	17	168	0	0	12	0	22	61	0	3	13	24	19	49	4	1
SP114984	74	224	11	84	0	0	16	1	36	67	0	72	0	7	36	14	3	4
SP114994	64	169	0	0	3	11	499	7	418	83	0	0	14	21	6	38	22	4
SP114978	79	241	26	59	7	0	21	2	45	53	0	94	0	11	34	8	3	0
SP114912	80	311	15	155	0	0	13	0	20	64	0	10	34	19	25	37	4	0
SP114917	83	303	22	192	0	1	18	0	17	56	0	17	23	28	16	38	8	2
SP114980	93	284	15	101	0	0	40	3	39	67	0	96	1	14	37	3	3	3
SP114976	89	308	20	29	0	13	40	3	30	59	0	82	0	9	37	2	1	3
SP114916	60	273	26	183	0	0	14	0	24	64	0	16	17	25	22	42	7	1
SP125579	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SP111131	27	91	3	54	1	0	13	2	29	44	0	25	0	7	8	7	0	0
SP111126	0	15	22	0	7	1	8	0	43	35	0	77	0	18	14	20	2	0
SP111146	14	40	12	12	1	0	5	3	35	18	0	41	0	19	28	14	0	0
SP111123	11	33	7	0	1	13	11	3	37	47	34	44	0	9	14	2	1	0
SP111127	46	123	11	7	5	17	16	2	6	44	0	36	31	18	3	1	3	0
SP111121	1	3	0	0	0	0	0	1	7	1	3	0	5	2	2	3	0	0
SP111156	4	20	5	14	0	0	5	3	27	29	21	69	0	3	6	2	4	1
SP111122	20	96	5	0	0	26	12	5	17	39	0	65	0	12	2	10	0	0
SP111129	24	115	16	0	0	14	6	4	23	59	0	87	0	10	5	24	7	1
SP111152	21	54	13	20	2	0	9	3	20	21	0	42	41	2	23	13	0	0
SP111154	9	82	9	20	8	3	12	6	38	39	46	78	0	53	19	18	13	0
SP111124	4	44	9	0	3	2	0	3	8	19	0	26	14	8	0	8	0	0
SP111128	9	51	0	6	2	0	2	1	24	13	0	29	32	7	2	0	2	0
SP111125	32	112	28	46	0	0	4	8	36	24	91	54	0	24	18	26	2	0
SP111130	0	44	0	0	0	6	11	4	7	9	0	41	7	0	0	14	1	0
SP106835	7	0	2	0	1	0	2	1	8	10	31	0	4	1	5	2	1	0
SP106834	0	14	0	20	0	3	6	0	14	29	0	6	20	22	7	14	0	0
SP106825	44	101	2	70	0	0	18	0	29	51	0	98	26	50	20	25	11	1
SP106841	2	8	0	0	0	3	9	1	6	25	0	3	6	3	10	3	0	0
SP106827	25	53	3	54	0	0	7	1	20	37	28	30	3	22	35	23	3	1
SP106833	3	22	2	6	0	5	1	0	18	26	17	3	24	18	11	0	1	0
SP106839	16	32	18	44	4	2	5	0	12	42	37	40	0	14	11	15	2	1
SP106840	2	11	16	29	1	0	2	1	5	31	0	41	0	13	6	9	3	0
SP106828	6	24	0	0	0	0	2	0	8	6	0	13	32	18	6	15	0	1
SP106829	31	86	2	28	1	0	9	2	11	40	0	49	32	22	0	0	0	0
SP106836	1	3	2	0	0	0	0	0	1	0	0	10	0	3	0	3	0	0
SP106837	4	15	6	3	2	0	0	0	11	15	0	13	5	4	1	14	2	0
SP80037	15	82	7	3	5	16	0	0	23	2	0	17	34	13	71	21	0	2
SP102690	11	48	5	0	1	10	7	0	18	25	0	50	19	24	0	4	1	5
SP80213	0	1	0	0	3	0	0	0	0	0	0	0	0	1	1	2	0	2
SP79939	0	1	0	0	4	0	1	0	3	1	0	2	0	5	0	0	2	4
SP109649	1	2	0	0	8	0	0	1	12	0	9	29	0	8	3	8	0	1
SP79988	3	0	0	6	0	4	4	0	8	8	0	0	3	19	5	4	0	0
SP80183	6	48	0	5	0	0	1	0	10	17	0	44	6	13	19	15	0	0
SP79971	2	24	3	37	0	0	11	0	6	32	0	34	9	1	10	6	7	6
SP80217	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	4
SP79968	13	146	11	0	3	46	12	3	18	23	0	75	0	14	13	16	24	7
SP80160	0	5	0	0	0	0	2	0	0	0	0	4	0	0	1	0	0	4
SP80244	6	0	2	16	0	0	3	2	6	20	0	0	4	2	14	13	1	0
SP79998	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2
SP80216	2	2	11	0	4	0	9	1	11	22	0	22	0	2	0	8	0	1
SP80042	6	12	1	0	0	0	3	4	11	12	2	18	24	7	5	11	2	1
SP79907	14	34	14	11	9	0	3	4	28	50	0	53	0	6	24	10	4	0
SP79958	26	90	7	0	13	24	11	6	21	35	41	26	0	26	7	22	2	0
SP80205	13	64	0	5	12	22	0	0	19	31	0	10	10	16	11	6	5	0
SP80014	0	11	2	0	0	4	2	0	1	6	0	12	0	16	4	7	0	0
CPCT02070032T	158	224	28	152	8	12	63	52	49	22	0	42	104	7	27	2	16	4
CPCT02060045T	35	90	0	48	1	52	64	49	139	46	0	106	1	5	24	56	38	1
CPCT02020310T	103	211	0	38	8	95	28	35	48	63	187	58	0	39	10	23	33	1
CPCT02020323T	10905	900	1205	188	987	209	16	60	0	50	0	0	0	0	62	39	0	0
CPCT02140007T	30	200	9	28	10	38	25	60	43	25	24	45	75	0	0	25	9	0
CPCT02140011T	75	86	22	122	21	5	6	82	37	42	15	34	74	14	28	35	23	0
CPCT02020348T	105	75	8	80	7	35	9	42	34	50	80	4	0	16	10	17	6	0
CPCT02020357T	102	375	31	0	4	162	45	56	110	116	0	64	68	25	40	33	42	0
CPCT02020351T	28	130	15	42	8	17	10	36	22	23	0	28	35	24	22	95	4	2
CPCT02140020T	229	95	38	49	31	50	34	69	50	45	0	46	137	42	37	33	15	5
CPCT02010399T	27	67	1	62	0	0	365	53	128	112	87	216	26	30	0	19	28	0
CPCT02020370T	63	81	0	136	1	5	120	44	269	130	0	354	37	130	46	0	9	3
CPCT02140023T	36	81	21	15	0	1	18	113	19	24	107	38	22	13	19	23	19	7
CPCT02140022T	8625	2283	1148	1436	60	488	26	268	150	0	0	18	375	61	0	0	135	57
CPCT02020378T	91	307	3	170	7	66	31	73	45	35	0	21	50	24	23	80	8	0
CPCT02010415T	57	260	10	68	0	44	127	109	67	80	0	86	86	19	12	17	12	1
CPCT02070021T	98	344	33	110	7	0	43	59	29	107	77	0	27	45	25	19	18	0
CPCT02070024T	17926	3992	2361	0	870	2665	0	118	0	0	0	0	0	0	0	0	45	126
CPCT02020380T	157	176	40	41	0	0	24	64	43	49	121	34	33	47	13	31	10	5
CPCT02070023T	81508	8953	16341	9303	6487	2374	0	637	0	0	0	0	0	883	0	0	305	182
CPCT02020386T	128	193	12	0	15	71	553	57	203	163	0	16	0	44	6	7	102	0
CPCT02020387T	69906	6792	9168	3584	7664	3039	0	31	0	0	0	0	0	0	71	0	40	249
CPCT02020388T	90	145	3	130	24	0	500	117	156	64	107	70	41	32	27	4	77	4
CPCT02040046T	31	269	0	40	5	36	23	58	20	4	177	0	12	48	12	14	13	0
CPCT02070036T	241	228	23	23	21	97	60	56	98	72	168	88	0	58	31	11	31	2
CPCT02070035T	71	152	9	35	6	6	23	23	15	17	15	42	56	5	20	3	6	0
CPCT02020394T	85	269	6	29	0	50	24	22	9	114	0	16	39	34	9	17	12	4
CPCT02140026T	119	250	20	43	3	21	20	49	22	53	110	0	8	11	54	51	19	1
CPCT02140029T	62	264	0	0	25	125	25	46	21	7	89	31	70	7	10	20	5	0
CPCT02140030T	180	290	55	0	0	144	30	47	23	80	113	29	30	28	11	46	17	8
CPCT02020656TII	37	71	14	176	15	0	37	47	122	55	206	143	79	44	27	0	215	6
CPCT02011011T	86	427	9	146	11	18	53	39	99	57	0	116	60	49	45	6	16	2
CPCT02070269T	76	190	15	0	23	102	22	39	24	31	184	20	47	48	18	41	16	0
CPCT02330130T	183	172	16	35	4	62	35	30	17	30	155	31	28	62	50	12	30	0
CPCT02070256T	59	190	23	0	14	52	383	88	80	101	0	41	37	9	35	0	21	5
CPCT02070425T	316	544	55	212	27	143	12	47	28	0	39	0	105	18	28	14	20	0
CPCT02080281T	61	155	15	0	29	40	8	29	26	18	0	44	63	13	16	26	20	1
CPCT02070270T	144	121	4	91	0	46	0	52	39	0	15	26	100	8	29	35	22	0
CPCT02390037T	95	126	21	35	12	28	26	55	13	19	3	48	73	31	34	20	11	10
CPCT02140098T	98	129	24	30	30	20	1144	134	202	222	26	98	0	118	52	275	60	0
CPCT02020888T	27	223	21	72	4	0	14	21	31	31	79	83	0	0	29	38	20	4
CPCT02340055T	34	161	27	97	2	0	211	94	59	63	0	97	0	33	10	4	3	1
CPCT02070430T	145	188	31	162	6	38	20	29	27	85	125	61	0	12	30	28	23	1
CPCT02050418T	137	209	33	9	16	66	14	44	19	0	0	0	79	21	15	35	10	0
CPCT02340108T	44	90	22	51	1	0	10	29	6	71	132	9	0	63	8	26	16	6
