MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.002638380655480432	0.001644074049445372	0.013882164600731382	0.015932429288513957	0.005037217489443719	0.05100931136868894	0.009891460263800795	0.022706093104861793	0.3672585290670395	0.009722716680262238
1:Del:C:1	0.0003944099825775993	0.002656550971296383	0.015402628863230348	0.0072028582461643965	0.057602586366701874	0.023622859129682185	0.0009494242853179457	0.010717276258510537	0.12868202060461045	0.008364019081345759
1:Del:C:2	0.0009039621191914193	9.98882124076772e-05	0.00977514056736254	0.009455457483418285	0.04603517340612598	0.0012163341688483343	0.0046934880432672795	0.00011589149769861251	0.05942334382329136	0.002842074050931842
1:Del:C:3	0.00445419322932139	0.0010018868565384764	0.0068921866182063245	0.0037454405217431487	0.020752201055292973	0.000544584506924366	0.0016101493112182653	0.0009294631806551479	0.02755061221003416	0.002053872050528298
1:Del:C:4	0.00874636666092556	0.00032113601095716147	0.014655860959378516	0.0023242151644080875	0.005732469403301366	0.0016981629957354017	0.000360102912527509	0.0005478752533690567	0.016972524699522182	0.0022977024888677987
1:Del:C:5	0.02972842380975635	0.0032458291985903998	0.05351168206019793	0.0002768970090824041	0.001699683869189812	0.0005992725150281331	0.0018644050063448957	0.00024538008739909855	0.008567618977467646	0.002043747044663178
1:Del:T:0	0.0013775570332654752	0.004394453632412479	0.012653322437545285	0.00953780764248222	0.11092947451397776	0.0335592385660857	0.009937178328982554	0.018793934588320554	0.03340804378967732	0.02993184364400804
1:Del:T:1	0.001630412134109065	0.0009115429272424081	0.010014010015001986	0.0013827097029570723	0.0912300968170166	0.024119123639538883	0.005483311378557118	0.00959802266326733	0.017299774404382334	0.020530265728011726
1:Del:T:2	0.005008791068103164	0.0005225681462434295	0.009123074867529795	0.016856550080701707	0.0740151441283524	0.014009628077037633	0.000698658421060827	0.01098757509374991	0.0303306442592293	0.006989807085083157
1:Del:T:3	0.017211391283199193	0.0019189719184942078	0.005629751473898068	0.021324237352237107	0.045596631751395764	0.012268965234979987	0.0002395608231836377	0.013907942338846624	0.040041018854826686	0.002578425126557704
1:Del:T:4	0.045158476047217844	0.0018624304082914022	0.004069561376236379	0.021225219080224633	0.03688708861125633	0.00042640678468160333	0.00014666050527011975	0.010481597038451583	0.023936357197817414	0.0044175806065322835
1:Del:T:5	0.7693300801515579	0.008952265533152967	0.1723288119619197	0.012553403206022154	0.011247530845867004	0.007894576816657945	0.006584142837091349	0.016346481372007986	0.0034249763334945273	0.004462390274275094
1:Ins:C:0	0.0004568019535659573	0.0	8.742629411528924e-09	0.0005338148864581882	4.1819935123797904e-08	0.00019057125477672798	1.4012984643248171e-46	2.954112324715652e-07	5.504208999695947e-10	0.25769572362303733
1:Ins:C:1	0.00012692049716392262	0.0007426794197817799	0.005431589679355966	0.0007304744928615037	0.008354967772029341	0.0018554283126081827	0.0027637422500993124	0.006501878728158772	0.002302877525362419	0.047479004114866254
1:Ins:C:2	0.00013460078909702133	0.000659221100177092	0.005159280680800293	0.00023218379669742717	0.008879511945415287	0.0016141408577067294	0.001587239551199957	0.0017898277601852896	0.0016104873253789266	0.012085645538754762
1:Ins:C:3	0.0006109508848749101	0.0014873171091312543	0.0027862822643464824	5.7401684898650273e-08	0.005634422086877748	0.0001820332315219275	0.005393025889061391	0.00012308022509387227	0.001021353877367801	0.011163988192565739
1:Ins:C:4	0.0017521125177154318	0.0018621679779607804	0.0049522262928076086	1.0858917326004303e-05	0.003619853607087862	0.00023067243615514598	0.003858561901142821	0.0008741421181184706	0.0031855275950510987	0.009501843457110226
1:Ins:C:5	0.01244890653528273	0.03140406634658575	0.008909999821335078	0.0	0.009493192788213492	0.00028119978014728986	0.0051545468217227604	0.002016542436376767	0.0006128400704074011	0.02413245938718319
1:Ins:T:0	0.0004000125109450892	0.00692467933986336	0.015760311495978386	0.003868834187742323	0.007677413788624108	0.002180192305750097	0.01303335979115218	0.0006142465581069701	0.01020202509011142	0.09028948470950127
1:Ins:T:1	0.0	0.008761050361208618	0.0262262250539834	0.0019096595406881533	0.028040235359221698	0.002401692921994254	0.01212791598867625	0.021276353178545832	0.025575665384531023	0.022277179597876964
1:Ins:T:2	0.0016802436532452703	0.004588949030730874	0.01757912665605545	0.0002489115831303934	0.022043080572038888	0.0007944863725970208	0.006375616494333372	0.0004720929050199629	0.019312651365762577	0.020635830406099558
1:Ins:T:3	0.0008148969186004252	0.007903957380913198	0.013340421449393035	0.0016181142757704947	0.012459363033995032	0.0005954053887762712	0.004210095673333854	0.0060367753956234085	0.012991823215270416	0.005625307772716042
1:Ins:T:4	0.0013123699996504	0.016183623317629098	0.006514371970843058	0.0024491922411834822	0.00456981390772853	0.0002562063645746093	0.0007588419563398929	0.0028874557014205494	0.009516327059827745	0.0010025482005585219
1:Ins:T:5	0.039593217568472026	0.7914215415716171	0.1487398486643815	0.01841393321985379	0.04992881053228535	0.016997987618087792	0.022902523701657965	0.001815907690906897	0.04826616197067778	0.03651127061361421
2:Del:R:0	0.0014361753792036325	0.0007399064094715868	0.007956120955350343	0.004394163085380569	0.033439447130076586	0.01297316741431132	0.012759302738122641	0.04712216425687075	0.004037244944229314	0.011943018963793293
2:Del:R:1	0.0015914529209112515	0.004587066779931774	0.004846869579796476	0.0017766531953020603	0.01707215009955689	0.01661271340213716	0.001563104164705492	0.11549807012081147	0.008915249316487461	0.011418575404095464
2:Del:R:2	0.0014837219758192077	0.0017872038192581386	0.0028646213819592957	0.0014786203857511282	0.005879684444516897	0.0022139066969975828	0.002508076884842012	0.02737774860113859	0.007877009756630287	0.001854916546799359
2:Del:R:3	0.007056950037367642	3.358643780302373e-06	0.007436365050962195	0.0005727496737381444	0.0007102627862332156	3.471649542916566e-06	0.0024837363643018763	0.007282077884301543	0.003273696688047494	0.003022405438714486
2:Del:R:4	0.0031563044232098035	0.00011508051297369093	0.009514218147378415	0.00010112504204300876	0.000463975938182557	2.557735310119824e-05	0.0006340555618953659	0.0024520667748583946	0.0011574479271476434	0.001737812717037741
2:Del:R:5	0.00867479910482018	5.7086010929197075e-06	0.03593401801543223	1.8824127000698354e-05	0.00308441236739867	0.00015125146110171573	0.0015393728875685042	0.001083142328016038	0.0005705005952049902	0.0010190484536724397
3:Del:R:0	0.00039469971442505095	0.0002360781895913533	0.0068861805906635706	0.003667143835918978	0.026149895626585932	0.012961637726984918	0.004146585499984212	0.003206088309589177	0.0004936652924334339	0.00464744633733062
3:Del:R:1	0.0015490358148235828	0.006697440843563527	0.005665923218039097	0.006164892970118672	0.011585112287430093	0.0032119643931946486	0.0020773327349161265	0.09221405006945133	0.0036827178807288872	0.008686965157394297
3:Del:R:2	0.0008808399288682267	0.0016883562406292186	0.0025940556500427194	0.00012369392481332398	0.0013436733528214972	0.0010249193073286734	0.002071232329471968	0.022379178535193205	0.0012227951869135723	0.0003905867172215949
3:Del:R:3	0.0002737516759043501	0.0004725703904296097	0.0014578613373737426	5.226174877407175e-05	0.00033587622090635704	0.00015672466709474976	0.0015983954272815026	0.004709045554045587	0.00027646547861422734	0.0004305963095612242
3:Del:R:4	0.00019216711223634774	0.00010093477387272287	0.0012053053017370985	4.937307153340953e-05	0.0005634423749870621	2.2871323637598805e-05	1.0910977907769848e-05	0.003043166529387236	0.00018275775878464628	0.0004832899926987011
