MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
4:Del:R:1	2.12E-05	1.29E-04	6.39E-04	1.13E-04	1.85E-04	1.95E-04	2.08E-04	6.53E-04	3.55E-04	2.73E-04
4:Del:R:2	1.23E-05	4.88E-05	2.25E-04	3.27E-05	5.20E-05	4.83E-05	1.13E-04	2.23E-04	9.26E-05	1.43E-04
4:Del:R:3	3.61E-05	3.90E-05	2.65E-04	1.16E-05	1.07E-04	3.18E-05	6.66E-05	1.66E-04	5.96E-05	1.13E-04
4:Del:R:4	1.23E-05	1.65E-05	1.22E-04	9.75E-06	5.11E-05	6.60E-06	1.40E-05	7.80E-05	3.65E-05	2.77E-05
4:Del:R:5	1.92E-05	1.36E-05	6.22E-05	6.76E-06	6.69E-05	1.95E-05	3.53E-05	5.11E-05	4.60E-05	1.15E-05
5:Del:R:0	0.00E+00	2.34E-05	1.97E-04	2.68E-03	2.50E-03	1.65E-03	1.31E-03	3.62E-04	1.10E-04	2.76E-47
5:Del:R:1	7.18E-06	1.24E-04	1.32E-03	1.36E-04	2.82E-04	5.40E-05	2.41E-04	3.97E-04	7.11E-05	2.28E-04
5:Del:R:2	6.57E-06	3.48E-05	3.01E-04	2.53E-05	6.13E-05	4.56E-05	6.43E-05	1.41E-04	3.15E-05	8.79E-05
5:Del:R:3	5.79E-06	2.47E-06	8.81E-05	1.18E-05	2.63E-05	2.38E-05	4.56E-05	6.44E-05	8.05E-06	2.35E-05
5:Del:R:4	6.44E-06	4.50E-06	2.67E-05	5.79E-06	1.71E-05	4.35E-06	2.56E-06	2.85E-05	2.32E-05	2.15E-05
5:Del:R:5	2.73E-06	2.47E-06	1.01E-05	4.48E-06	5.60E-06	4.85E-06	3.36E-06	5.60E-06	1.38E-05	1.07E-05
2:Ins:R:0	5.60E-05	1.62E-04	1.98E-03	5.70E-05	4.52E-04	1.02E-05	5.04E-04	1.29E-04	4.16E-04	1.10E-03
2:Ins:R:1	1.06E-05	1.05E-04	1.56E-03	0.00E+00	3.68E-04	2.28E-04	3.84E-04	3.71E-04	1.73E-04	5.23E-04
2:Ins:R:2	1.53E-05	7.70E-05	8.04E-04	3.00E-05	1.79E-04	8.94E-05	2.47E-04	1.38E-04	1.02E-04	2.51E-04
2:Ins:R:3	2.87E-05	4.62E-05	3.15E-04	1.95E-05	1.55E-04	1.82E-05	9.39E-05	1.05E-04	6.62E-05	1.86E-04
2:Ins:R:4	1.07E-04	4.45E-05	2.81E-04	1.70E-05	3.27E-04	2.80E-06	7.57E-05	1.29E-05	3.61E-05	1.52E-04
2:Ins:R:5	4.50E-04	2.14E-04	1.21E-03	1.66E-05	2.17E-03	1.19E-04	3.57E-04	8.79E-06	5.64E-06	4.70E-04
3:Ins:R:0	1.08E-05	9.24E-05	1.11E-03	4.90E-05	1.97E-04	1.13E-06	3.95E-04	1.23E-05	1.98E-04	5.25E-04
3:Ins:R:1	2.86E-06	6.74E-05	1.15E-03	3.22E-05	3.14E-04	1.43E-04	2.17E-04	3.61E-04	2.62E-04	3.81E-04
3:Ins:R:2	3.90E-06	1.06E-05	1.97E-04	2.09E-05	7.51E-05	3.09E-05	4.12E-05	9.74E-05	6.21E-05	1.15E-04
3:Ins:R:3	3.29E-06	8.40E-06	3.22E-05	9.03E-06	1.30E-05	3.59E-06	7.92E-06	2.53E-05	1.13E-05	3.65E-05
3:Ins:R:4	5.42E-06	8.85E-06	2.38E-05	7.32E-06	1.28E-05	6.38E-06	2.10E-05	1.27E-05	1.24E-05	2.25E-05
3:Ins:R:5	4.59E-05	3.84E-05	1.30E-04	1.04E-05	1.78E-04	1.29E-05	3.69E-05	3.40E-05	2.26E-05	7.62E-05
4:Ins:R:0	6.51E-05	1.56E-04	1.74E-03	1.64E-05	3.55E-04	4.72E-06	5.42E-04	6.90E-05	5.83E-04	9.06E-04
4:Ins:R:1	1.37E-06	1.22E-04	1.83E-03	2.54E-05	3.91E-04	1.24E-04	3.94E-04	5.39E-04	6.58E-05	6.09E-04
4:Ins:R:2	6.84E-06	1.73E-05	1.86E-04	1.45E-05	5.25E-05	7.22E-06	6.20E-05	7.23E-05	2.54E-05	1.27E-04
4:Ins:R:3	1.07E-05	1.51E-05	6.43E-05	1.10E-05	2.64E-05	8.58E-06	3.54E-05	2.75E-05	2.88E-05	8.06E-05
4:Ins:R:4	1.51E-05	2.71E-05	1.17E-04	6.10E-06	5.75E-05	2.11E-05	2.54E-05	6.63E-05	2.82E-05	7.58E-05
4:Ins:R:5	9.31E-06	3.78E-05	1.73E-04	1.58E-05	5.58E-05	3.61E-05	5.51E-05	7.83E-05	4.70E-05	1.05E-04
5:Ins:R:0	7.52E-05	5.14E-10	3.57E-04	8.57E-10	3.49E-04	2.59E-08	3.52E-03	4.06E-06	6.03E-09	4.47E-08
5:Ins:R:1	1.21E-06	2.78E-04	3.52E-03	2.20E-04	6.42E-04	2.42E-04	6.66E-04	1.01E-03	3.72E-04	7.23E-04
5:Ins:R:2	3.80E-06	3.04E-05	2.31E-04	3.07E-05	5.31E-05	4.44E-06	8.04E-05	7.32E-05	6.56E-06	9.06E-05
5:Ins:R:3	2.72E-06	1.68E-05	6.49E-05	6.67E-06	1.58E-05	6.95E-06	3.26E-05	2.72E-05	5.58E-06	6.47E-05
5:Ins:R:4	1.70E-06	1.55E-05	4.70E-05	9.83E-06	1.21E-05	1.46E-05	3.68E-06	1.73E-05	2.90E-05	4.24E-05
5:Ins:R:5	1.00E-06	9.51E-06	4.84E-05	4.83E-06	1.45E-05	8.02E-06	5.26E-06	3.27E-05	7.17E-06	3.79E-05
2:Del:M:1	8.35E-05	1.30E-04	7.98E-04	4.14E-05	9.59E-04	6.53E-04	1.68E-04	5.38E-04	3.15E-04	4.34E-04
3:Del:M:1	1.26E-05	3.00E-05	5.68E-04	9.50E-05	9.66E-04	6.70E-04	9.02E-05	2.93E-04	5.98E-05	1.57E-04
3:Del:M:2	2.18E-05	8.39E-05	5.55E-04	1.27E-04	6.12E-04	3.55E-04	1.65E-04	2.84E-04	2.57E-04	3.10E-04
4:Del:M:1	3.06E-05	5.72E-05	6.25E-04	1.01E-04	9.04E-04	6.02E-04	1.93E-04	3.02E-04	1.54E-04	3.35E-04
4:Del:M:2	9.83E-06	7.57E-05	4.10E-04	1.82E-04	4.66E-04	2.68E-04	1.74E-04	2.73E-04	1.27E-04	9.22E-05
4:Del:M:3	1.26E-05	8.74E-05	5.64E-04	1.14E-04	2.19E-04	1.21E-04	1.97E-04	3.97E-04	9.85E-05	2.39E-04
5:Del:M:1	3.14E-05	1.64E-04	2.21E-03	3.64E-03	3.96E-04	4.43E-03	1.04E-03	8.31E-04	5.75E-04	7.74E-04
5:Del:M:2	6.74E-06	8.65E-05	4.24E-04	9.65E-04	2.22E-04	2.49E-03	1.54E-04	4.41E-47	2.68E-04	5.87E-04
5:Del:M:3	1.45E-05	5.87E-05	2.15E-04	1.80E-03	1.95E-04	1.20E-03	1.54E-04	2.66E-04	1.33E-04	3.93E-04
5:Del:M:4	5.73E-06	2.50E-05	4.66E-05	1.34E-03	1.48E-04	5.59E-04	1.54E-04	2.51E-04	2.25E-04	1.87E-04
5:Del:M:5	5.48E-06	1.55E-04	1.64E-03	1.26E-03	3.43E-04	4.02E-05	4.41E-04	4.06E-04	1.03E-04	3.87E-04
