MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:T:5	5.29E-03	4.67E-03	1.66E-02	3.36E-03	1.17E-03	1.54E-03	1.10E-03	8.34E-03	2.06E-03	3.14E-03	5.47E-03	5.75E-03	9.84E-03	1.72E-02	1.62E-03	1.91E-03	8.38E-04	7.55E-03
1:Ins:C:0	5.27E-05	1.16E-04	2.42E-04	7.56E-05	1.32E-04	1.63E-04	4.05E-04	3.78E-04	1.96E-04	1.94E-04	8.45E-04	5.19E-04	2.54E-04	3.05E-04	5.63E-04	2.15E-04	3.00E-04	5.12E-03
1:Ins:C:1	2.12E-05	1.63E-04	7.65E-05	2.62E-04	8.00E-05	2.35E-04	6.90E-05	1.35E-03	1.04E-05	1.19E-04	3.17E-04	1.34E-03	1.03E-03	9.50E-04	4.93E-04	8.34E-04	3.43E-04	1.01E-03
1:Ins:C:2	7.18E-06	1.24E-04	6.30E-05	1.51E-04	1.01E-04	7.91E-05	3.60E-05	5.43E-04	6.21E-05	5.33E-05	4.84E-04	8.13E-04	4.60E-04	3.77E-04	6.82E-04	5.94E-04	2.59E-05	2.07E-04
1:Ins:C:3	1.85E-05	1.88E-04	8.98E-05	1.78E-04	9.99E-05	2.73E-04	2.58E-05	8.99E-04	1.13E-04	0.00E+00	4.58E-04	7.41E-04	7.83E-04	5.87E-04	1.83E-04	4.60E-04	9.66E-05	2.44E-04
1:Ins:C:4	1.22E-04	3.00E-04	4.25E-04	2.64E-04	1.38E-05	2.07E-04	3.46E-05	8.32E-04	1.42E-04	0.00E+00	4.12E-04	8.15E-04	6.04E-04	5.47E-04	5.55E-04	2.11E-04	1.81E-05	2.95E-04
1:Ins:C:5	3.54E-04	9.80E-04	6.45E-04	8.81E-04	1.40E-04	4.00E-04	1.80E-04	2.11E-03	2.18E-04	1.76E-04	3.04E-04	1.63E-03	2.02E-03	1.27E-03	6.91E-04	8.74E-04	2.11E-04	1.10E-03
1:Ins:T:0	8.50E-05	5.43E-04	3.10E-04	4.37E-04	1.98E-04	4.01E-04	2.58E-04	2.20E-03	4.54E-04	2.63E-04	6.18E-04	1.45E-03	1.68E-03	1.12E-03	1.73E-04	1.65E-03	4.73E-04	1.44E-03
1:Ins:T:1	7.42E-05	3.69E-04	9.83E-05	5.52E-04	2.89E-04	8.01E-04	2.90E-04	1.31E-03	5.06E-04	2.12E-04	1.63E-03	1.87E-03	2.41E-03	1.81E-03	9.50E-04	3.42E-03	6.47E-04	1.02E-03
1:Ins:T:2	1.10E-04	1.15E-04	4.12E-04	6.21E-04	2.43E-04	6.27E-04	1.23E-04	1.07E-03	3.28E-04	1.54E-04	6.11E-04	1.61E-03	1.79E-03	7.78E-04	6.02E-04	2.83E-03	3.45E-04	7.58E-04
1:Ins:T:3	5.33E-05	4.19E-04	1.96E-04	5.11E-04	1.26E-04	3.07E-04	1.77E-04	7.93E-04	2.73E-04	2.03E-04	7.84E-04	1.35E-03	1.15E-03	1.08E-03	7.82E-04	1.27E-03	2.95E-04	2.21E-04
1:Ins:T:4	1.45E-04	4.35E-04	4.22E-04	5.36E-04	3.12E-05	2.82E-04	4.28E-05	7.29E-04	9.68E-05	2.23E-04	7.58E-04	7.98E-04	8.79E-04	7.37E-04	3.25E-04	9.26E-04	2.55E-04	6.39E-05
1:Ins:T:5	2.49E-03	9.99E-03	5.80E-03	1.14E-02	8.80E-04	5.85E-03	9.79E-04	1.27E-02	5.48E-03	1.86E-03	4.33E-03	9.11E-03	1.42E-02	7.93E-03	2.11E-03	6.66E-03	6.08E-03	8.26E-03
2:Del:R:0	1.64E-04	3.21E-04	6.17E-04	3.95E-04	7.36E-04	2.53E-04	2.07E-04	1.27E-03	3.39E-04	4.14E-04	1.21E-03	2.01E-03	1.16E-03	1.26E-03	8.94E-04	1.04E-03	1.23E-03	6.00E-04
2:Del:R:1	3.26E-04	6.45E-04	3.24E-04	7.90E-04	4.69E-04	4.43E-04	2.26E-04	1.91E-03	2.28E-04	6.31E-04	8.63E-04	1.83E-03	1.75E-03	1.99E-03	6.51E-04	8.65E-04	2.26E-03	8.73E-04
2:Del:R:2	4.73E-05	1.91E-04	5.52E-04	2.48E-04	1.34E-04	4.56E-04	4.67E-05	1.12E-03	1.81E-04	1.78E-04	5.43E-04	5.06E-04	5.57E-04	8.17E-04	1.20E-04	3.76E-04	1.06E-03	3.59E-04
2:Del:R:3	1.07E-04	2.00E-04	2.19E-03	1.61E-04	3.45E-06	3.71E-04	5.61E-05	4.64E-04	1.45E-04	4.11E-05	1.01E-04	3.57E-04	1.63E-03	1.01E-03	8.13E-05	6.23E-05	4.43E-04	1.87E-04
2:Del:R:4	1.20E-04	7.12E-05	1.51E-03	0.00E+00	4.25E-06	2.35E-04	1.17E-05	2.30E-04	8.18E-05	0.00E+00	1.13E-04	1.13E-04	1.17E-03	7.90E-04	0.00E+00	1.38E-04	3.21E-04	9.39E-05
2:Del:R:5	1.18E-04	2.32E-04	6.71E-03	1.65E-04	1.75E-05	1.74E-04	1.08E-04	9.41E-04	2.08E-04	9.88E-05	1.55E-04	6.30E-04	4.74E-03	3.32E-03	1.18E-04	1.53E-04	3.56E-04	3.60E-04
3:Del:R:0	4.81E-05	1.61E-04	2.62E-04	1.41E-04	7.86E-04	4.75E-05	2.56E-04	6.62E-04	1.13E-46	2.71E-04	5.97E-04	2.09E-03	5.71E-04	7.45E-04	5.99E-05	5.62E-04	3.74E-04	2.86E-04
3:Del:R:1	3.99E-04	8.80E-04	4.44E-04	9.45E-04	3.70E-04	1.49E-04	3.09E-04	2.35E-03	9.07E-05	2.03E-04	8.58E-04	3.66E-03	2.66E-03	3.96E-03	9.53E-04	7.40E-04	6.04E-04	4.00E-04
3:Del:R:2	2.51E-04	1.09E-04	2.63E-04	4.59E-04	4.19E-05	2.64E-05	1.28E-04	9.36E-04	5.37E-05	1.46E-04	1.63E-04	8.32E-04	9.22E-04	1.18E-03	1.04E-04	1.70E-04	1.44E-04	2.28E-04
3:Del:R:3	1.23E-04	3.28E-05	1.18E-04	1.16E-04	1.47E-06	1.92E-05	3.41E-05	1.84E-04	9.15E-05	0.00E+00	8.30E-05	2.18E-04	1.69E-04	3.14E-04	1.81E-05	3.22E-05	0.00E+00	2.22E-05
3:Del:R:4	3.22E-05	1.47E-05	1.23E-04	4.75E-05	1.22E-05	4.64E-05	0.00E+00	1.29E-04	0.00E+00	5.23E-05	7.21E-05	2.07E-04	1.56E-04	2.51E-04	2.98E-05	9.40E-05	7.85E-10	8.92E-05
3:Del:R:5	7.65E-05	4.79E-05	1.80E-04	7.58E-05	5.23E-11	0.00E+00	3.31E-05	9.39E-05	4.24E-10	3.51E-10	2.63E-05	2.20E-04	1.76E-04	2.41E-04	3.45E-05	9.41E-05	5.69E-05	5.82E-05
4:Del:R:0	1.88E-05	4.92E-05	1.01E-04	6.01E-05	4.89E-04	1.85E-04	2.40E-04	7.59E-04	1.28E-04	3.67E-04	6.14E-04	1.29E-03	5.36E-04	6.70E-04	4.92E-04	2.58E-04	2.45E-04	3.56E-04
4:Del:R:1	1.52E-04	6.04E-04	7.79E-05	8.11E-04	9.76E-05	1.06E-04	2.43E-04	1.41E-03	2.71E-04	3.45E-04	4.53E-04	2.54E-03	2.21E-03	3.40E-03	2.71E-04	7.18E-04	8.59E-04	4.29E-04
4:Del:R:2	1.43E-04	6.34E-05	2.06E-04	2.50E-04	4.63E-05	1.35E-04	5.38E-05	4.89E-04	6.78E-05	5.90E-05	1.13E-04	1.05E-03	8.03E-04	1.24E-03	7.12E-05	9.40E-05	3.30E-04	2.39E-04
4:Del:R:3	1.31E-04	5.74E-05	2.21E-04	1.85E-04	2.41E-05	2.08E-05	3.45E-05	4.25E-04	6.09E-05	8.36E-05	3.41E-05	4.55E-04	3.71E-04	6.64E-04	1.04E-05	3.56E-05	1.62E-04	1.32E-04
4:Del:R:4	1.05E-05	5.96E-05	1.02E-04	6.34E-05	0.00E+00	3.22E-05	1.75E-05	2.03E-04	9.79E-07	4.38E-05	1.34E-04	2.15E-04	1.89E-04	1.69E-04	1.07E-04	4.22E-05	4.11E-05	1.16E-04
4:Del:R:5	5.75E-05	3.41E-05	1.69E-04	4.93E-05	1.18E-10	8.59E-10	0.00E+00	1.08E-04	2.13E-09	2.25E-05	8.64E-05	1.69E-04	1.48E-04	2.19E-04	4.41E-10	3.11E-05	2.84E-05	7.60E-06
5:Del:R:0	2.12E-06	7.57E-05	8.86E-05	5.73E-04	5.34E-03	4.08E-04	2.56E-03	3.78E-04	2.21E-03	7.83E-04	2.62E-04	6.44E-04	1.01E-03	6.96E-04	1.08E-02	8.76E-04	9.91E-04	6.21E-04
5:Del:R:1	1.21E-04	4.60E-04	4.42E-05	2.83E-04	1.13E-04	5.13E-05	2.91E-04	1.18E-03	2.62E-04	1.01E-04	7.24E-04	1.75E-03	1.60E-03	1.88E-03	6.51E-04	6.86E-04	4.03E-04	4.02E-04
5:Del:R:2	3.74E-05	1.60E-04	1.09E-04	7.56E-05	3.76E-05	4.48E-05	6.06E-05	4.18E-04	2.51E-06	5.55E-05	4.76E-05	5.01E-04	3.54E-04	5.21E-04	2.27E-04	9.45E-05	1.55E-04	2.21E-04
5:Del:R:3	4.37E-05	1.13E-05	7.61E-05	6.26E-05	8.33E-06	1.11E-05	2.91E-05	1.17E-04	3.26E-09	4.93E-06	6.48E-05	1.89E-04	1.91E-04	2.64E-04	8.52E-06	0.00E+00	0.00E+00	3.21E-05
5:Del:R:4	1.07E-05	1.10E-05	1.79E-05	2.64E-05	5.07E-10	1.60E-09	7.47E-07	3.47E-05	2.27E-05	3.27E-06	2.50E-06	3.77E-05	3.11E-05	6.13E-05	2.81E-08	2.62E-09	8.50E-10	7.16E-10
5:Del:R:5	2.10E-06	1.03E-06	7.36E-05	2.09E-05	9.37E-09	2.35E-05	7.10E-06	2.13E-05	1.52E-06	1.94E-05	9.00E-06	2.22E-05	3.72E-05	3.23E-05	0.00E+00	0.00E+00	3.64E-06	0.00E+00
2:Ins:R:0	1.15E-04	7.78E-04	5.70E-04	7.36E-04	7.70E-05	2.86E-04	3.80E-04	3.48E-03	4.82E-04	1.66E-04	1.09E-03	2.25E-03	2.37E-03	1.58E-03	3.02E-04	3.36E-04	5.36E-04	1.57E-03
2:Ins:R:1	1.67E-05	1.21E-04	1.22E-04	8.33E-04	1.20E-04	2.02E-04	3.77E-05	1.13E-03	1.57E-04	1.95E-04	7.00E-04	2.58E-03	1.35E-03	9.29E-04	1.67E-03	8.19E-04	3.17E-04	3.30E-04
2:Ins:R:2	2.84E-05	2.16E-04	2.06E-04	1.64E-04	8.61E-05	1.60E-04	9.32E-05	6.58E-04	1.75E-04	1.94E-04	5.65E-04	1.06E-03	6.22E-04	6.21E-04	4.28E-04	3.60E-04	4.10E-05	3.28E-04
2:Ins:R:3	7.93E-05	1.82E-04	2.27E-04	1.07E-04	5.40E-05	4.26E-05	3.03E-05	4.53E-04	4.04E-05	4.37E-05	2.62E-04	5.50E-04	3.52E-04	2.39E-04	2.80E-04	1.32E-04	1.31E-04	7.25E-05
2:Ins:R:4	1.44E-04	5.24E-04	5.69E-04	1.05E-04	6.30E-05	0.00E+00	3.22E-05	3.51E-04	2.24E-04	1.01E-04	3.18E-04	4.02E-04	5.73E-04	3.71E-04	2.05E-04	2.19E-04	0.00E+00	1.01E-04
2:Ins:R:5	5.53E-04	3.42E-03	1.64E-03	4.53E-04	9.07E-05	1.33E-04	2.70E-04	1.70E-03	2.89E-04	3.25E-04	9.33E-04	1.40E-03	4.39E-03	3.15E-03	6.39E-04	3.65E-04	4.52E-04	8.61E-04
3:Ins:R:0	1.23E-05	2.97E-04	3.56E-04	2.47E-04	1.23E-05	7.25E-05	2.33E-04	1.26E-03	3.07E-04	4.98E-05	6.65E-04	1.18E-03	9.15E-04	5.84E-04	1.67E-04	5.23E-04	2.27E-04	7.23E-04
3:Ins:R:1	2.65E-05	1.18E-04	1.83E-04	4.49E-04	5.12E-05	8.53E-05	7.34E-05	5.79E-04	1.45E-04	1.66E-04	9.83E-04	2.05E-03	9.45E-04	1.13E-03	1.35E-03	2.67E-04	9.89E-05	3.42E-04
3:Ins:R:2	2.74E-05	1.61E-05	3.38E-05	1.52E-04	0.00E+00	3.60E-05	3.60E-05	1.94E-04	2.67E-05	1.89E-05	1.39E-04	5.61E-04	1.89E-04	2.38E-04	4.40E-04	2.01E-04	2.72E-05	1.58E-05
3:Ins:R:3	5.65E-06	3.84E-05	3.10E-05	1.55E-05	1.49E-05	2.29E-06	1.95E-05	4.48E-05	3.79E-05	5.67E-10	1.65E-05	6.33E-05	7.34E-05	1.10E-04	2.84E-05	0.00E+00	4.72E-05	1.45E-05
3:Ins:R:4	1.92E-06	4.21E-05	6.07E-05	9.91E-06	1.96E-05	5.20E-06	1.18E-05	3.20E-05	2.33E-05	3.01E-05	3.84E-05	7.21E-05	4.12E-05	6.45E-05	6.40E-05	1.44E-05	0.00E+00	2.99E-05
3:Ins:R:5	4.62E-05	1.73E-04	2.91E-04	1.32E-05	1.47E-05	2.31E-06	1.63E-05	2.79E-04	8.46E-06	0.00E+00	2.80E-04	3.03E-04	3.12E-04	3.35E-04	8.98E-05	4.51E-05	1.27E-04	1.04E-04
4:Ins:R:0	9.65E-05	6.00E-04	5.99E-04	5.94E-04	9.89E-05	1.88E-04	2.27E-04	2.54E-03	4.42E-04	1.21E-04	8.80E-04	1.76E-03	1.47E-03	1.42E-03	1.38E-04	5.40E-04	2.07E-04	1.40E-03
4:Ins:R:1	4.51E-05	2.11E-04	6.95E-05	4.57E-04	6.30E-05	1.62E-04	2.97E-05	8.78E-04	9.31E-05	6.08E-05	6.93E-04	2.47E-03	9.20E-04	8.51E-04	1.76E-03	5.56E-04	1.63E-04	1.37E-04
4:Ins:R:2	1.82E-05	7.58E-05	8.49E-05	4.04E-05	8.41E-06	2.23E-05	1.35E-05	2.49E-04	3.48E-05	1.40E-47	7.30E-05	2.03E-04	1.84E-04	1.01E-04	4.47E-05	1.25E-04	0.00E+00	1.55E-04
4:Ins:R:3	2.70E-05	2.52E-05	1.21E-04	4.96E-05	1.06E-10	1.29E-05	1.44E-05	1.30E-04	1.10E-05	3.54E-05	3.45E-05	1.46E-04	1.23E-04	2.02E-04	5.15E-05	0.00E+00	0.00E+00	2.43E-05
4:Ins:R:4	3.03E-05	8.38E-05	9.44E-05	9.74E-05	3.27E-06	2.68E-06	3.56E-05	1.70E-04	3.38E-05	2.10E-05	3.16E-05	1.76E-04	2.02E-04	2.57E-04	8.58E-05	1.40E-04	0.00E+00	7.96E-05
4:Ins:R:5	9.02E-06	1.71E-04	9.45E-05	1.33E-04	1.76E-10	2.47E-05	5.35E-05	2.83E-04	4.52E-05	4.34E-05	2.69E-04	4.48E-04	3.84E-04	5.25E-04	3.64E-05	5.57E-05	0.00E+00	1.07E-04
5:Ins:R:0	2.58E-04	1.48E-03	1.18E-03	7.29E-04	5.76E-47	1.42E-09	3.02E-04	6.39E-03	4.29E-03	3.42E-05	1.33E-03	1.74E-03	2.88E-03	1.23E-03	1.40E-47	4.17E-05	3.15E-05	9.61E-04
5:Ins:R:1	1.99E-05	4.96E-04	1.04E-04	1.25E-03	1.80E-04	4.14E-04	5.88E-04	1.43E-03	3.53E-04	1.65E-04	7.41E-04	4.61E-03	1.83E-03	1.89E-03	6.52E-03	6.87E-04	5.27E-04	8.59E-04
5:Ins:R:2	6.68E-06	9.58E-05	4.77E-05	2.94E-05	2.04E-05	2.04E-05	5.77E-05	2.23E-04	5.20E-05	4.66E-05	9.64E-05	2.59E-04	2.17E-04	2.48E-04	2.81E-04	0.00E+00	1.38E-04	2.22E-04
5:Ins:R:3	1.68E-05	3.21E-05	2.61E-05	3.86E-05	3.54E-05	0.00E+00	1.42E-05	1.99E-04	2.74E-05	2.08E-05	6.39E-05	1.72E-04	9.58E-05	1.74E-04	6.97E-05	8.40E-05	3.20E-05	1.00E-04
5:Ins:R:4	6.43E-06	2.39E-05	1.40E-05	1.30E-05	1.49E-06	9.27E-06	4.13E-05	6.75E-05	3.26E-05	0.00E+00	1.84E-05	1.01E-04	6.90E-05	1.08E-04	6.14E-05	2.83E-05	0.00E+00	0.00E+00
5:Ins:R:5	5.04E-08	3.03E-05	8.49E-06	3.22E-05	1.53E-07	2.15E-10	1.20E-06	1.09E-04	9.08E-10	1.35E-09	2.67E-05	9.84E-05	7.51E-05	7.08E-05	7.21E-05	6.97E-05	1.39E-05	7.74E-08
2:Del:M:1	1.61E-04	3.95E-04	7.36E-04	6.83E-04	6.54E-04	4.94E-04	2.85E-04	1.13E-03	2.87E-04	7.90E-04	1.25E-03	1.99E-03	1.34E-03	1.16E-03	1.54E-03	1.07E-03	2.79E-03	5.28E-04
3:Del:M:1	7.44E-05	1.38E-04	1.06E-04	1.48E-04	7.00E-04	1.29E-04	7.50E-05	5.05E-04	1.74E-04	2.76E-04	4.69E-04	1.75E-03	5.66E-04	7.18E-04	2.38E-04	2.25E-04	3.34E-04	1.99E-04
3:Del:M:2	1.62E-04	3.41E-04	3.50E-04	4.63E-04	5.07E-04	1.07E-04	2.87E-04	1.04E-03	1.79E-04	2.51E-04	6.41E-04	1.45E-03	1.22E-03	1.64E-03	6.91E-04	3.61E-04	4.99E-04	3.82E-04
4:Del:M:1	4.42E-05	1.29E-04	1.20E-04	1.09E-04	5.50E-04	2.39E-05	2.62E-04	8.71E-04	2.29E-04	2.48E-04	1.25E-04	1.48E-03	6.34E-04	8.69E-04	1.74E-04	3.90E-04	3.16E-04	2.92E-04
4:Del:M:2	1.15E-04	2.17E-04	6.82E-05	2.54E-04	3.41E-04	6.60E-05	2.15E-04	8.06E-04	1.99E-04	2.24E-04	2.62E-04	1.44E-03	1.02E-03	1.54E-03	1.37E-04	3.99E-04	5.90E-04	3.69E-04
4:Del:M:3	1.56E-04	3.67E-04	1.72E-04	3.25E-04	1.62E-04	1.79E-04	2.33E-04	7.44E-04	3.11E-04	1.24E-04	3.98E-04	1.60E-03	1.35E-03	2.02E-03	2.56E-04	5.03E-04	6.34E-04	1.61E-04
5:Del:M:1	7.30E-05	3.90E-04	1.82E-04	3.87E-04	2.36E-03	2.22E-04	1.89E-03	1.46E-03	1.30E-03	5.82E-04	1.62E-03	4.23E-03	1.50E-03	1.53E-03	8.31E-03	9.51E-04	8.94E-04	6.81E-04
5:Del:M:2	1.10E-05	1.12E-04	7.40E-05	4.23E-04	1.43E-03	3.35E-04	1.47E-03	1.18E-03	5.11E-04	2.25E-04	1.35E-03	3.44E-03	1.32E-03	1.50E-03	2.63E-03	7.35E-04	5.22E-04	1.08E-03
5:Del:M:3	2.50E-05	1.20E-04	9.12E-05	2.33E-04	1.06E-03	5.80E-04	1.43E-03	5.47E-04	5.09E-04	4.22E-04	3.83E-04	1.15E-03	4.67E-04	4.81E-04	1.67E-03	6.10E-04	5.28E-04	8.33E-04
5:Del:M:4	5.58E-05	1.65E-04	3.53E-05	2.28E-04	7.01E-04	5.29E-05	9.93E-04	5.87E-04	3.28E-04	1.48E-04	7.43E-04	1.34E-03	8.27E-04	9.82E-04	4.59E-04	5.83E-04	2.10E-04	5.48E-05
5:Del:M:5	2.51E-05	5.73E-05	1.53E-04	2.86E-04	6.51E-04	1.44E-04	1.04E-03	1.18E-03	5.31E-05	3.41E-04	5.79E-04	9.44E-04	1.71E-03	8.02E-04	1.94E-03	2.49E-04	5.16E-04	6.90E-04
