MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.00236250	0.02118509	0.11088484	0.02077205	0.09414783	0.01259870	0.01199394
1:Del:C:1	0.00036084	0.00670435	0.12851254	0.01745713	0.02057667	0.00805499	0.01141018
1:Del:C:2	0.00074824	0.00296630	0.09463087	0.00961405	0.00600456	0.00342885	0.00364828
1:Del:C:3	0.00327691	0.00168770	0.06090406	0.00329361	0.00259602	0.00095644	0.00248379
1:Del:C:4	0.01039261	0.00012150	0.03683683	0.00289653	0.00167334	0.00149724	0.00009719
1:Del:C:5	0.03860372	0.00258850	0.01864438	0.00156276	0.00337180	0.00148766	0.00115139
1:Del:T:0	0.00119952	0.00715834	0.03961431	0.01943771	0.02131129	0.08722045	0.01737574
1:Del:T:1	0.00011815	0.00425299	0.04688606	0.00644443	0.00516416	0.09423460	0.01507273
1:Del:T:2	0.00079955	0.00689374	0.02593245	0.01197011	0.00669401	0.10136782	0.00704638
1:Del:T:3	0.00757062	0.00912678	0.01410070	0.00614430	0.00175420	0.14366615	0.01336479
1:Del:T:4	0.03132866	0.00764965	0.02272500	0.00733619	0.00779105	0.06439614	0.00965031
1:Del:T:5	0.75011024	0.08133629	0.00851777	0.02554111	0.01223032	0.03357545	0.00770532
1:Ins:C:0	0.00093326	0.00125455	0.00308318	0.00249148	0.05112242	0.00498335	0.01353663
1:Ins:C:1	0.00003509	0.00181158	0.00547057	0.00107974	0.01597094	0.00239969	0.00117473
1:Ins:C:2	0.00003928	0.00124049	0.00360124	0.00205847	0.00684596	0.00047805	0.00063209
1:Ins:C:3	0.00020767	0.00211147	0.00742130	0.00092873	0.00427650	0.00008614	0.00201247
1:Ins:C:4	0.00200247	0.00349876	0.00462530	0.00061611	0.00247163	0.00003263	0.00283941
1:Ins:C:5	0.01036836	0.02515271	0.00826222	0.00202839	0.00797488	0.00134806	0.00733599
1:Ins:T:0	0.00111481	0.00756141	0.01329682	0.00322595	0.02440952	0.00541710	0.01130314
1:Ins:T:1	0.00001088	0.00476712	0.03485615	0.00253481	0.04655793	0.00586073	0.00632383
1:Ins:T:2	0.00117999	0.00576809	0.02485401	0.00149260	0.02256105	0.00448625	0.00227848
1:Ins:T:3	0.00079952	0.00692137	0.01384292	0.00137075	0.01661846	0.00465594	0.00192551
1:Ins:T:4	0.00130708	0.01386625	0.00970750	0.00012180	0.00578889	0.00446929	0.00114013
1:Ins:T:5	0.05881758	0.63323920	0.10605476	0.00239159	0.05852954	0.04028804	0.15049837
2:Del:R:0	0.00261979	0.00186844	0.00790891	0.01143671	0.02397689	0.02592623	0.00363774
2:Del:R:1	0.00178127	0.00683422	0.00840897	0.00768138	0.03949433	0.04519486	0.00280465
2:Del:R:2	0.00166341	0.00112381	0.01606163	0.00039436	0.01158739	0.00919010	0.00161559
2:Del:R:3	0.00657698	0.00007857	0.01231952	0.00000629	0.00312447	0.00080456	0.00255964
2:Del:R:4	0.00426522	0.00000000	0.00667230	0.00000540	0.00195181	0.00032999	0.00067904
2:Del:R:5	0.01311948	0.00001139	0.00661760	0.00000793	0.00478092	0.00054006	0.00613648
3:Del:R:0	0.00082764	0.00017064	0.00275780	0.01297523	0.00690449	0.01071778	0.00064072
3:Del:R:1	0.00104065	0.00917978	0.00350070	0.00744325	0.02707495	0.01246962	0.00059497
3:Del:R:2	0.00087994	0.00336139	0.00034751	0.00082407	0.00624527	0.00263269	0.00074312
3:Del:R:3	0.00034115	0.00092902	0.00011993	0.00004741	0.00082160	0.00007381	0.00160336
3:Del:R:4	0.00026818	0.00017735	0.00042686	0.00001079	0.00092517	0.00059815	0.00000941
3:Del:R:5	0.00046507	0.00028748	0.00000429	0.00001097	0.00125133	0.00012183	0.00009441
4:Del:R:0	0.00022423	0.00021275	0.00369483	0.01141341	0.00493361	0.01172604	0.00124076
4:Del:R:1	0.00083316	0.00529651	0.00083036	0.00061583	0.02449681	0.01477921	0.00441004
4:Del:R:2	0.00059975	0.00138674	0.00106205	0.00021008	0.00701721	0.00277303	0.00074861
4:Del:R:3	0.00079275	0.00051049	0.00014052	0.00001801	0.00332228	0.00189189	0.00091349
4:Del:R:4	0.00017850	0.00071318	0.00042098	0.00002279	0.00082367	0.00013622	0.00018828
4:Del:R:5	0.00051339	0.00012503	0.00006125	0.00000000	0.00066801	0.00023219	0.00018490
5:Del:R:0	0.00000099	0.00000000	0.00640851	0.20233435	0.00008107	0.02766573	0.11834079
5:Del:R:1	0.00015871	0.00340364	0.00073598	0.00455393	0.01926838	0.00310600	0.00466864
5:Del:R:2	0.00021779	0.00108524	0.00050460	0.00054857	0.00320054	0.00078489	0.00043708
5:Del:R:3	0.00017633	0.00019168	0.00006823	0.00008968	0.00096116	0.00021401	0.00000871
5:Del:R:4	0.00008604	0.00011182	0.00000136	0.00000066	0.00003262	0.00000392	0.00019503
5:Del:R:5	0.00005121	0.00003241	0.00020372	0.00000503	0.00003096	0.00011391	0.00001146
2:Ins:R:0	0.00322938	0.00682829	0.00582805	0.00129040	0.02696774	0.00330891	0.02197040
2:Ins:R:1	0.00014919	0.00222699	0.00612099	0.00206418	0.01476732	0.00386553	0.00194736
2:Ins:R:2	0.00050997	0.00269520	0.00341580	0.00098949	0.00469277	0.00233996	0.00308804
2:Ins:R:3	0.00122337	0.00153751	0.00107879	0.00060874	0.00271461	0.00060126	0.00030364
2:Ins:R:4	0.00261810	0.00611257	0.00039485	0.00041933	0.00081326	0.00068391	0.00394272
2:Ins:R:5	0.01277871	0.04417050	0.00138352	0.00089509	0.00915213	0.00360091	0.01095111
3:Ins:R:0	0.00028101	0.00317578	0.00219593	0.00027927	0.01123229	0.00083370	0.00893966
3:Ins:R:1	0.00000005	0.00151278	0.00296856	0.00161620	0.01086208	0.00177942	0.00162788
3:Ins:R:2	0.00011422	0.00035698	0.00058382	0.00017129	0.00200616	0.00010173	0.00034222
3:Ins:R:3	0.00007707	0.00028788	0.00000295	0.00011469	0.00015355	0.00002492	0.00034431
3:Ins:R:4	0.00008274	0.00024714	0.00003990	0.00019667	0.00009407	0.00014753	0.00018605
3:Ins:R:5	0.00080816	0.00132809	0.00017171	0.00013085	0.00229173	0.00022543	0.00023917
4:Ins:R:0	0.00217094	0.00486284	0.00485034	0.00058521	0.01637106	0.00173345	0.01638167
4:Ins:R:1	0.00000590	0.00285608	0.00466659	0.00218204	0.01091284	0.00026597	0.00076312
4:Ins:R:2	0.00022859	0.00057452	0.00054682	0.00002319	0.00061387	0.00001525	0.00055662
4:Ins:R:3	0.00031671	0.00017625	0.00009779	0.00003240	0.00063385	0.00009277	0.00013489
4:Ins:R:4	0.00029810	0.00104035	0.00004999	0.00007124	0.00085667	0.00011551	0.00029989
4:Ins:R:5	0.00010453	0.00104962	0.00030665	0.00000959	0.00241800	0.00032043	0.00066561
5:Ins:R:0	0.00576994	0.00009233	0.00000000	0.00017706	0.00177476	0.00310343	0.40023085
5:Ins:R:1	0.00000081	0.00565156	0.00937806	0.02252153	0.03273880	0.00104181	0.00360636
5:Ins:R:2	0.00012135	0.00064667	0.00018525	0.00047893	0.00244375	0.00037743	0.00071890
5:Ins:R:3	0.00006298	0.00013608	0.00000219	0.00036766	0.00115794	0.00026349	0.00028322
5:Ins:R:4	0.00001382	0.00011432	0.00002811	0.00014174	0.00041078	0.00006825	0.00037605
5:Ins:R:5	0.00000686	0.00014425	0.00000000	0.00001740	0.00057025	0.00004913	0.00000158
