Samples	ID83A	ID83B	ID83C	ID83D
CPCT02040251T	37	73	217	199
CPCT02260022T	429	726	0	0
CPCT02340090T	147	423	25	48
CPCT02450013T	31	133	20	198
CPCT02070347T	94	534	104	356
CPCT02060140T	8	75	78	137
CPCT02020720T	1	48	18	111
CPCT02230109T	441	1030	0	47
DRUP01090019T	346	491	165	206
CPCT02120144T	19	27	65	201
CPCT02080240T	56	513	281	33
CPCT02130125T	53	175	72	208
CPCT02070355T	10	26	29	135
CPCT02010872T	10	26	38	133
CPCT02010878T	29	252	139	163
CPCT02090054T	912	1834	586	150
CPCT02330117T	324	471	54	232
CPCT02170031T	343	1217	0	0
CPCT02020765T	12	149	38	511
CPCT02010851T	3	22	35	191
CPCT02020756T	19	30	119	288
DRUP01170001T	62	767	155	0
WIDE01010617T	204	301	105	102
WIDE01010627T	9	76	50	116
CPCT02030502T	43	95	156	125
CPCT02030507T	250	179	20	140
WIDE01010595T	95	1019	0	0
CPCT02040273T	7	226	50	157
CPCT02030520T	58	346	40	201
CPCT02110075T	861	1203	0	28
CPCT02290050T	158	263	81	208
CPCT02290053T	4	94	12	138
CPCT02080257T	40	124	41	111
CPCT02290054T	14	243	47	118
CPCT02080256T	38	268	1	202
CPCT02030497T	174	67	1882	341
DRUP01290001T	1355	1288	45	150
CPCT02070372T	9	46	38	166
CPCT02290051T	6	41	34	205
CPCT02020815T	275	0	7078	0
CPCT02040271T	15	34	56	297
CPCT02130154T	9	98	42	71
CPCT02120164T	316	1042	1482	132
CPCT02020797T	5	42	2	133
DRUP01010099T	188	676	0	95
CPCT02340104T	8	35	48	205
CPCT02380018T	195	534	104	655
CPCT02340010TIII	332	234	0	2359
CPCT02060033TII	92	153	33	569
CPCT02020582T	4	125	42	163
DRUP01050040T	475	623	67	0
CPCT02180041T	125	280	59	246
CPCT02060137T	5	26	39	91
CPCT02070403T	2	13	18	80
CPCT02050264T	114	418	14	154
CPCT02060143T	594	689	1274	226
CPCT02010988T	14	106	36	147
CPCT02010993T	83	151	116	430
CPCT02450003T	41	401	61	105
CPCT02230049T	19	307	337	1021
CPCT02010995T	37	248	95	167
CPCT02010878TII	33	304	158	140
CPCT02010656T	1	16	0	128
CPCT02010645T	11	90	21	132
DRUP01330016T	576	1411	221	540
DRUP01080005T	99	8	3359	768
CPCT02020879T	75	147	53	167
DRUP01090004T	34	59	139	585
CPCT02020613T	27	235	137	222
DRUP01110006T	137	648	39	3
CPCT02010993TII	82	153	104	417
CPCT02060125T	75	361	28	364
CPCT02010647T	70	438	1	222
CPCT02170013T	1134	317	51	286
CPCT02170009T	19	57	46	268
CPCT02170012T	48	329	82	181
CPCT02020608T	2	27	0	236
CPCT02010653T	8	38	34	211
CPCT02230061T	352	640	19	183
CPCT02050282T	290	669	95	228
CPCT02010560T	13	32	26	68
CPCT02380007T	16	130	15	59
CPCT02380006T	145	131	1170	169
CPCT02080105T	295	471	2843	107
CPCT02340010T	352	250	0	2178
CPCT02010574T	22	151	48	82
CPCT02180026T	518	868	161	427
CPCT02100074T	10	348	30	122
CPCT02120018T	23	243	63	108
CPCT02380008T	0	619	3	0
CPCT02170003T	11	79	25	247
CPCT02020523T	82	150	45	228
CPCT02060081T	152	303	39	73
CPCT02110035T	12	45	33	157
CPCT02080118T	11	200	52	65
CPCT02010589T	1	36	24	115
CPCT02030349T	55153	0	811	0
CPCT02110039T	75	348	0	96
CPCT02030353T	343	692	183	1150
CPCT02020540T	167	271	830	240
CPCT02010611T	1	10	14	77
CPCT02010608T	45	50	73	96
CPCT02330041T	838	1265	933	172
CPCT02380013T	17	33	12	99
CPCT02010613T	10	30	48	143
CPCT02010577T	5	63	24	221
CPCT02050202T	34	136	42	181
CPCT02020559T	125	225	62	702
CPCT02050213T	12	135	45	229
CPCT02020568T	13	186	54	88
CPCT02030364T	6	55	44	196
CPCT02050192T	7	15	7	302
CPCT02010596T	2	23	16	180
CPCT02030365T	9	22	10	169
DRUP01010036T	9	55	35	352
CPCT02230043T	163	425	60	97
CPCT02080135T	196	212	176	615
CPCT02050229T	1	106	1	112
CPCT02010632T	8	31	16	142
CPCT02020579T	34	69	42	158
CPCT02020587T	31	47	220	796
CPCT02070040T	617	823	0	225
CPCT02070050T	412	1088	8	0
CPCT02300004T	31	231	56	122
CPCT02020424T	6	43	63	77
CPCT02020433T	7	38	71	90
CPCT02010466T	19	40	36	117
CPCT02010454T	16	51	34	78
CPCT02140036T	249	582	71	4
CPCT02010350T	12	170	21	58
CPCT02100039T	706	1335	103	103
CPCT02050106T	248	544	121	326
CPCT02020415T	11	100	24	70
CPCT02180014T	62	411	63	71
CPCT02090006T	16	80	52	117
CPCT02020444T	15	54	206	563
CPCT02030314T	25	41	83	82
CPCT02190010T	74	181	39	70
DRUP01010013T	22	233	52	47
CPCT02080086T	97	50	3564	61
CPCT02010438T	4	19	55	101
CPCT02190012T	61	400	239	255
CPCT02010486T	3	110	21	103
CPCT02060077T	59	297	71	103
CPCT02020491T	344	1609	5049	0
CPCT02010538T	18	9	61	175
CPCT02170001T	22	360	40	114
CPCT02170002T	57	170	45	83
CPCT02050142T	9	232	19	130
CPCT02080071T	576	1304	272	3
CPCT02020499T	9	197	19	143
CPCT02340008T	67	480	10	18
CPCT02020505T	40	89	185	482
CPCT02080158T	21	151	126	215
CPCT02010571T	9	17	35	296
CPCT02380010T	412	928	0	0
CPCT02110047T	1134	1370	0	0
CPCT02030425T	144	533	265	126
CPCT02080168T	1	59	34	124
CPCT02020641T	11	49	33	245
CPCT02230065T	32	146	70	194
CPCT02330074T	523	1104	50	620
CPCT02010697T	22	47	18	166
CPCT02090028T	702	1165	182	854
CPCT02450008T	183	391	46	251
CPCT02010688T	4	45	24	115
CPCT02020646T	13	120	51	166
CPCT02010704T	14	20	28	233
CPCT02010705T	10	108	35	161
CPCT02250003T	30	0	338	4059
CPCT02010698T	10	170	18	167
WIDE01010622T	79	448	232	170
WIDE01010631T	225	635	15	68
WIDE01010635T	222	424	64	253
WIDE01010636T	129	525	585	39
WIDE01010658T	40	122	680	145
WIDE01010504T	20	116	42	66
WIDE01010493T	5	303	0	30
WIDE01010304T	5	50	38	59
WIDE01010568T	29	80	52	232
WIDE01010464T	91	690	316	99
WIDE01010467T	9	33	52	41
WIDE01010486T	19	30	62	65
WIDE01010516T	283	815	0	0
WIDE01010510T	260	591	96	77
WIDE01010583T	20	123	70	141
WIDE01010566T	668	455	13	176
WIDE01010578T	23619	0	62	467
WIDE01010599T	129	761	15	0
WIDE01010604T	133	749	65	83
WIDE01010614T	480	1007	0	0
WIDE01010662T	66	518	45	75
WIDE01010672T	181	245	0	76
WIDE01010686T	3	19	29	86
WIDE01010532T	283	497	81	118
WIDE01010703T	15	25	63	105
WIDE01010712T	57	45	75	134
WIDE01010721T	54	243	98	151
WIDE01010663T	60	203	30	111
