MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:T:4	4.99E-05	4.15E-04	4.54E-04	4.57E-04	5.14E-04	5.67E-04	9.36E-05	2.21E-04	3.45E-04	3.88E-05
1:Ins:T:5	2.47E-03	7.58E-03	4.44E-03	1.30E-02	2.38E-02	9.28E-03	3.44E-03	1.62E-03	3.17E-03	1.24E-03
2:Del:R:0	6.31E-05	2.95E-05	4.55E-05	3.22E-04	5.12E-04	1.06E-03	3.92E-04	3.78E-04	7.90E-04	1.49E-04
2:Del:R:1	5.05E-05	8.44E-05	3.08E-04	9.66E-04	1.31E-03	6.78E-04	1.03E-03	5.92E-04	5.48E-04	1.95E-04
2:Del:R:2	4.33E-05	4.11E-05	7.06E-05	3.07E-04	3.85E-04	5.14E-04	2.53E-04	2.35E-04	2.31E-04	7.25E-05
2:Del:R:3	1.41E-04	1.18E-04	3.09E-05	4.56E-04	1.21E-04	1.82E-03	1.20E-04	1.71E-04	8.14E-05	6.44E-05
2:Del:R:4	1.26E-04	8.54E-05	3.17E-05	7.22E-04	5.18E-05	1.69E-03	6.15E-05	7.30E-05	4.12E-05	3.06E-05
2:Del:R:5	6.25E-04	1.46E-04	1.75E-05	2.41E-03	1.14E-04	1.10E-02	6.05E-05	3.37E-04	1.18E-04	5.23E-05
3:Del:R:0	1.79E-05	3.88E-06	2.00E-05	9.27E-05	1.44E-04	3.66E-04	3.40E-04	3.55E-04	7.00E-04	1.02E-04
3:Del:R:1	4.13E-05	9.23E-05	2.61E-04	1.12E-03	1.12E-03	7.56E-04	1.12E-03	4.64E-04	3.82E-04	1.33E-04
3:Del:R:2	1.59E-05	3.42E-05	3.78E-05	4.24E-04	2.60E-04	3.28E-04	3.28E-04	1.99E-04	8.77E-05	7.34E-05
3:Del:R:3	1.28E-05	1.28E-05	5.23E-05	1.02E-04	1.34E-04	2.00E-04	1.17E-04	1.29E-04	1.35E-04	1.68E-05
3:Del:R:4	8.51E-06	9.36E-06	9.05E-06	9.79E-05	6.13E-05	2.09E-04	1.09E-04	1.81E-05	5.09E-05	2.35E-05
3:Del:R:5	2.90E-05	1.13E-05	1.50E-05	1.18E-04	3.82E-05	5.33E-04	1.08E-04	2.81E-10	5.29E-09	0.00E+00
4:Del:R:0	4.97E-06	4.01E-06	1.12E-05	3.24E-05	2.14E-04	1.44E-04	2.66E-04	2.37E-04	4.73E-04	9.40E-05
4:Del:R:1	1.41E-05	3.70E-05	1.57E-04	4.52E-04	7.45E-04	3.23E-04	7.26E-04	4.26E-04	3.50E-04	1.24E-04
4:Del:R:2	1.78E-05	7.38E-06	6.23E-05	9.75E-05	2.21E-04	2.73E-04	2.54E-04	2.09E-04	1.39E-04	7.90E-05
4:Del:R:3	2.14E-05	8.41E-06	6.98E-06	1.06E-04	1.18E-04	4.61E-04	1.61E-04	5.71E-05	3.73E-05	4.19E-05
4:Del:R:4	9.35E-06	5.92E-06	2.52E-06	6.05E-05	6.67E-05	2.10E-04	9.06E-05	5.31E-05	2.96E-05	2.92E-05
4:Del:R:5	1.97E-05	4.45E-06	5.94E-06	1.04E-04	2.33E-05	4.37E-04	2.46E-05	1.48E-05	1.93E-05	2.56E-05
5:Del:R:0	3.23E-06	7.20E-06	3.58E-05	7.20E-05	2.24E-04	1.31E-05	1.62E-03	2.20E-03	4.54E-03	4.52E-04
5:Del:R:1	5.13E-06	5.91E-06	4.02E-05	1.74E-04	3.15E-04	1.74E-04	2.61E-04	2.62E-04	2.79E-04	1.12E-04
5:Del:R:2	5.56E-06	4.39E-06	5.54E-06	2.80E-05	7.99E-05	9.12E-05	8.87E-05	1.31E-04	4.32E-05	4.39E-05
5:Del:R:3	4.22E-06	3.34E-06	1.36E-05	4.29E-05	3.90E-05	6.44E-05	4.69E-05	6.13E-05	5.79E-05	2.65E-05
5:Del:R:4	2.88E-06	1.14E-06	3.71E-06	2.92E-05	3.18E-05	3.79E-05	1.04E-05	1.51E-05	1.58E-06	5.13E-10
5:Del:R:5	1.61E-06	8.32E-07	1.38E-09	1.35E-05	1.37E-09	3.73E-05	2.20E-09	8.23E-10	1.87E-09	7.12E-06
2:Ins:R:0	2.55E-05	2.98E-05	2.06E-04	1.69E-04	3.77E-03	2.08E-03	2.91E-04	1.29E-03	3.18E-03	1.25E-04
2:Ins:R:1	2.79E-06	1.15E-05	3.91E-05	1.44E-04	5.00E-04	3.06E-04	1.93E-04	2.25E-04	4.18E-04	4.91E-05
2:Ins:R:2	1.01E-05	1.20E-05	7.87E-05	4.68E-05	3.00E-04	2.44E-04	2.45E-04	1.70E-04	2.55E-04	5.89E-05
2:Ins:R:3	1.77E-05	4.83E-05	1.19E-04	1.30E-04	3.77E-04	2.10E-04	8.88E-05	1.06E-04	1.52E-04	1.39E-05
2:Ins:R:4	6.00E-05	1.51E-04	3.58E-04	4.96E-04	1.52E-03	5.74E-05	0.00E+00	2.76E-05	1.95E-05	3.11E-05
2:Ins:R:5	2.51E-04	5.74E-04	1.21E-03	1.80E-03	6.50E-03	9.91E-04	3.24E-04	5.71E-04	3.12E-04	7.01E-05
3:Ins:R:0	1.75E-06	2.39E-06	1.10E-05	1.96E-05	9.27E-04	5.67E-04	7.42E-05	4.68E-04	8.23E-04	1.33E-04
3:Ins:R:1	1.17E-06	3.94E-06	8.63E-06	5.51E-05	3.37E-04	1.92E-04	1.97E-04	1.79E-04	2.72E-04	3.51E-05
3:Ins:R:2	9.67E-07	5.04E-06	3.58E-05	1.57E-05	7.24E-05	1.92E-05	9.62E-05	4.88E-05	6.59E-05	4.85E-05
3:Ins:R:3	4.22E-06	5.07E-06	2.12E-05	1.66E-05	6.92E-05	1.97E-05	2.41E-05	3.71E-05	4.09E-05	2.57E-10
3:Ins:R:4	7.95E-06	9.32E-06	1.82E-05	5.00E-05	1.09E-04	2.47E-05	8.84E-06	2.79E-06	8.08E-06	0.00E+00
3:Ins:R:5	3.09E-05	5.89E-05	1.59E-04	2.45E-04	7.14E-04	1.75E-04	4.76E-05	6.88E-05	5.60E-05	1.40E-05
4:Ins:R:0	8.07E-06	8.20E-07	7.03E-05	5.57E-05	1.12E-03	6.97E-04	1.52E-04	6.40E-04	1.20E-03	1.09E-04
4:Ins:R:1	1.28E-06	9.24E-07	6.70E-05	1.18E-04	4.19E-04	2.15E-04	1.96E-04	2.02E-04	2.66E-04	5.08E-05
4:Ins:R:2	1.31E-06	5.22E-06	2.30E-05	3.72E-05	7.33E-05	3.42E-05	5.50E-05	8.60E-05	6.12E-05	1.69E-05
4:Ins:R:3	6.60E-06	1.09E-05	3.46E-05	5.33E-05	1.47E-04	8.89E-05	8.73E-06	3.25E-05	3.48E-05	2.18E-05
4:Ins:R:4	3.48E-06	1.23E-05	4.70E-05	7.92E-05	2.37E-04	7.47E-05	5.06E-05	7.07E-05	9.43E-06	3.98E-05
4:Ins:R:5	1.37E-05	3.00E-05	9.31E-05	1.73E-04	4.06E-04	1.13E-04	8.77E-05	1.16E-04	1.61E-04	4.63E-05
5:Ins:R:0	7.69E-06	7.29E-06	4.61E-06	5.08E-05	2.03E-04	6.33E-04	0.00E+00	2.86E-03	8.85E-04	7.66E-05
5:Ins:R:1	3.85E-07	2.70E-06	1.32E-04	2.03E-04	9.63E-04	4.47E-04	6.09E-04	4.44E-04	7.97E-04	1.21E-04
5:Ins:R:2	2.19E-07	1.03E-06	1.12E-05	2.91E-05	3.41E-05	3.79E-05	6.50E-05	1.36E-04	8.86E-05	5.84E-05
5:Ins:R:3	6.73E-07	1.31E-06	2.06E-05	9.26E-06	3.29E-05	2.50E-05	4.66E-05	5.52E-05	3.74E-05	4.70E-10
5:Ins:R:4	1.99E-06	2.61E-06	1.10E-05	1.46E-05	5.37E-05	3.54E-05	3.44E-05	4.74E-05	4.33E-05	9.63E-06
5:Ins:R:5	4.07E-07	2.33E-06	2.46E-05	1.76E-05	4.98E-05	1.54E-06	3.47E-05	4.77E-05	2.21E-05	2.55E-10
2:Del:M:1	2.86E-05	5.71E-05	1.83E-04	6.03E-04	1.08E-03	5.52E-04	6.83E-04	4.96E-04	5.40E-04	1.46E-04
3:Del:M:1	5.72E-06	3.86E-06	1.59E-05	6.42E-05	1.73E-04	1.66E-04	3.50E-04	2.07E-04	6.20E-04	8.25E-05
3:Del:M:2	2.50E-05	3.79E-05	1.44E-04	4.38E-04	6.05E-04	3.58E-04	4.96E-04	3.23E-04	3.48E-04	1.57E-04
4:Del:M:1	2.03E-05	6.15E-06	6.69E-05	1.07E-04	1.20E-04	4.71E-04	2.51E-04	3.45E-04	6.16E-04	1.15E-04
4:Del:M:2	6.16E-06	1.23E-05	7.47E-05	1.74E-04	3.45E-04	1.63E-04	2.90E-04	1.86E-04	3.11E-04	1.19E-04
4:Del:M:3	1.56E-05	1.53E-05	5.72E-05	2.55E-04	7.49E-04	2.99E-04	8.08E-04	3.49E-04	5.31E-04	1.33E-04
5:Del:M:1	1.95E-05	3.96E-06	4.64E-05	1.38E-04	5.06E-04	6.16E-04	1.16E-03	1.47E-03	3.37E-03	6.49E-04
5:Del:M:2	3.65E-06	4.84E-06	6.01E-05	1.43E-04	2.96E-04	1.68E-04	5.56E-04	5.12E-04	1.65E-03	6.78E-04
5:Del:M:3	9.72E-06	4.95E-06	3.05E-05	2.13E-04	2.27E-04	3.02E-04	4.55E-04	3.86E-04	6.54E-04	6.62E-04
5:Del:M:4	1.39E-06	3.34E-06	9.62E-06	7.84E-05	3.10E-04	2.39E-04	2.87E-04	2.37E-04	3.08E-04	4.90E-04
5:Del:M:5	5.50E-06	5.54E-06	3.69E-05	9.23E-05	2.50E-04	2.36E-04	2.85E-04	3.25E-04	3.52E-04	3.78E-04
