Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP125758	86	138	0	15	23	40	17	42	0	8	33	15
SP77848	26	39	1	0	15	10	5	21	3	1	0	0
SP117974	44	291	170	11	11	49	41	33	0	14	0	2
SP117911	133	270	44	6	28	38	28	44	2	9	0	0
SP117165	0	106	138	26	55	51	21	68	0	2	2	4
SP117412	107	326	0	350	76	143	6	28	6	0	0	11
SP117650	19	37	0	21	52	107	7	7	0	2	3	14
SP117076	12	133	0	21	31	31	15	4	5	9	31	7
SP125757	82	224	0	14	37	62	10	14	1	1	57	11
SP125711	66	177	8	8	69	0	15	49	44	8	118	4
SP125811	5	104	97	22	44	21	7	32	4	6	29	0
SP125723	35	123	53	25	35	28	29	104	1	21	21	7
SP125809	31	442	141	15	0	44	59	29	7	1	13	22
SP125722	50	93	0	11	25	35	7	14	0	6	20	6
SP117908	66	200	19	12	42	57	18	29	0	2	24	22
SP125741	95	467	0	12	13	47	91	16	2	16	16	33
SP125724	169	140	0	14	0	20	8	206	6	0	46	0
SP117037	0	154	93	8	44	22	3	22	3	12	43	0
SP125777	0	149	90	803	19	174	43	54	35	0	37	17
SP117291	72	343	96	19	88	31	17	24	1	2	6	0
SP125793	1	52	81	72	1	15	15	36	2	0	33	4
SP125744	149	166	18	12	44	10	26	19	0	7	25	6
SP125795	60	218	0	12	34	17	15	30	5	2	17	25
SP125703	38	186	103	10	52	13	24	32	2	4	35	3
SP125761	44	112	0	20	95	11	10	8	4	11	30	16
SP117661	225	266	0	21	71	33	33	25	0	3	8	14
SP125776	58	147	131	30	46	29	28	58	10	10	6	18
SP117261	16	90	42	4	57	16	10	22	3	9	0	0
SP125698	174	171	12	624	129	70	18	0	12	0	26	18
SP125714	102	269	13	10	14	18	20	29	4	3	28	93
SP77972	112	126	101	11	27	11	28	42	0	10	0	0
SP77866	0	30	1	0	24	1	4	8	0	4	0	0
SP125704	82	152	0	12	48	27	7	30	3	6	0	20
SP117290	93	885	33	23	46	27	63	9	10	14	0	31
SP125738	49	88	0	10	40	24	2	15	0	2	40	13
