MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
3:Del:R:1	7.05E-05	5.35E-04	6.85E-04	1.04E-03	2.24E-04	1.08E-03	1.52E-03	3.04E-03	2.68E-03	2.56E-03	4.59E-04	6.60E-04	2.07E-03	2.47E-03	2.00E-03	1.30E-03	5.27E-03	4.48E-04
3:Del:R:2	4.08E-05	9.91E-05	1.44E-04	3.17E-04	4.22E-05	2.16E-04	9.07E-04	6.67E-04	8.10E-04	9.80E-04	1.99E-04	1.01E-04	3.58E-04	1.24E-03	9.93E-04	5.34E-04	1.90E-03	2.13E-04
3:Del:R:3	1.07E-05	8.44E-05	5.15E-05	2.71E-04	1.40E-05	1.82E-04	4.10E-04	3.14E-04	3.31E-04	3.54E-04	7.08E-06	3.67E-05	3.78E-04	1.92E-04	1.76E-04	5.69E-04	4.48E-04	9.22E-05
3:Del:R:4	1.27E-05	3.99E-06	4.71E-05	1.01E-04	1.44E-05	4.23E-05	9.86E-05	7.36E-05	6.67E-05	7.68E-05	6.14E-05	8.61E-05	1.01E-04	1.36E-04	1.70E-04	2.59E-04	2.39E-04	7.26E-05
3:Del:R:5	1.32E-05	8.31E-06	7.01E-06	3.53E-05	0.00E+00	3.31E-06	2.49E-05	6.59E-05	6.73E-05	7.43E-05	3.03E-05	2.10E-06	4.56E-05	1.23E-04	3.00E-05	1.43E-04	5.12E-05	7.21E-05
4:Del:R:0	6.67E-06	5.08E-05	3.38E-04	9.40E-04	5.29E-04	1.20E-03	7.78E-04	1.78E-03	3.50E-04	5.44E-04	3.66E-04	3.72E-04	1.73E-03	8.79E-04	7.13E-04	9.13E-04	1.06E-03	4.51E-04
4:Del:R:1	4.33E-05	3.34E-04	2.41E-04	1.02E-03	2.23E-04	1.07E-03	2.67E-03	2.30E-03	1.48E-03	2.36E-03	6.40E-04	2.89E-04	1.68E-03	3.52E-03	2.14E-03	1.10E-03	4.33E-03	4.34E-04
4:Del:R:2	1.97E-05	5.61E-06	8.76E-05	5.34E-04	0.00E+00	2.86E-04	6.34E-04	6.22E-04	5.63E-04	9.19E-04	2.81E-05	1.67E-05	8.13E-04	1.01E-03	1.18E-03	5.83E-05	1.99E-03	2.18E-04
4:Del:R:3	1.31E-05	8.61E-06	7.81E-05	2.02E-04	3.51E-05	2.24E-04	3.96E-04	3.66E-04	1.75E-04	1.72E-04	3.15E-05	9.01E-05	2.62E-04	4.57E-04	2.12E-04	3.21E-04	5.40E-04	2.42E-04
4:Del:R:4	4.36E-06	2.80E-05	6.14E-05	7.80E-05	0.00E+00	1.05E-04	7.71E-05	1.08E-04	1.00E-04	1.39E-04	9.44E-05	1.08E-05	9.65E-05	1.70E-04	1.71E-04	5.41E-05	2.75E-04	2.55E-05
4:Del:R:5	4.19E-06	9.47E-10	3.97E-07	4.91E-05	3.93E-06	2.71E-05	6.21E-05	1.08E-04	5.63E-05	9.79E-05	1.01E-05	5.13E-06	1.75E-05	7.24E-05	1.50E-04	1.90E-04	1.57E-04	4.78E-05
5:Del:R:0	2.94E-05	3.44E-04	1.35E-03	4.44E-03	3.61E-03	2.95E-03	4.82E-03	5.43E-03	1.77E-03	3.11E-03	2.59E-03	4.10E-03	3.87E-03	4.44E-03	3.24E-03	2.29E-03	3.92E-03	2.78E-03
5:Del:R:1	1.67E-05	7.65E-05	7.47E-05	7.37E-04	1.18E-04	4.04E-04	9.96E-04	6.36E-04	6.80E-04	9.11E-04	1.04E-04	6.25E-04	3.99E-04	1.60E-03	1.73E-03	7.07E-04	2.85E-03	6.75E-04
5:Del:R:2	7.85E-06	1.24E-05	3.73E-05	1.67E-04	2.38E-05	1.23E-04	2.58E-04	2.43E-04	1.24E-04	2.93E-04	0.00E+00	7.70E-05	5.96E-05	2.67E-04	2.72E-04	6.50E-04	3.40E-04	1.56E-04
5:Del:R:3	3.26E-06	3.01E-05	5.49E-06	1.54E-05	0.00E+00	1.85E-06	2.55E-05	4.97E-05	7.00E-05	6.56E-05	5.66E-10	8.28E-06	4.25E-05	3.74E-05	5.40E-05	3.69E-05	1.54E-04	7.11E-05
5:Del:R:4	1.60E-06	1.81E-06	2.32E-05	1.49E-05	5.20E-10	2.79E-05	2.40E-05	1.24E-05	2.25E-05	1.82E-05	3.08E-06	8.91E-06	2.63E-05	3.62E-05	2.40E-05	6.04E-05	4.00E-05	4.14E-05
5:Del:R:5	7.58E-11	2.27E-09	7.48E-06	1.18E-05	2.87E-09	1.08E-05	1.89E-05	2.35E-05	9.77E-06	1.70E-05	3.70E-09	2.09E-08	1.25E-05	1.68E-05	1.41E-05	8.26E-06	3.57E-05	2.76E-09
2:Ins:R:0	1.88E-05	1.99E-09	1.59E-04	6.71E-04	1.13E-04	5.37E-04	3.77E-04	3.25E-04	1.16E-03	7.07E-04	4.48E-04	2.23E-04	1.39E-04	5.84E-04	7.48E-04	5.34E-03	8.68E-04	1.22E-03
2:Ins:R:1	2.54E-05	9.26E-05	4.14E-04	2.25E-03	4.00E-04	1.42E-03	1.72E-03	1.25E-03	6.65E-04	1.40E-03	2.21E-04	2.72E-04	1.41E-03	1.81E-03	1.89E-03	6.71E-04	2.02E-03	5.56E-04
2:Ins:R:2	2.49E-05	1.80E-05	1.47E-04	1.39E-03	1.16E-04	8.78E-04	1.26E-03	4.90E-04	3.43E-04	8.14E-04	2.59E-04	1.37E-04	6.37E-04	1.77E-03	1.57E-03	1.17E-03	1.20E-03	3.50E-04
2:Ins:R:3	1.84E-05	1.48E-05	1.26E-04	5.51E-04	8.07E-05	3.27E-04	5.25E-04	5.55E-04	3.09E-04	4.91E-04	1.52E-04	1.32E-04	4.38E-04	8.55E-04	6.25E-04	6.15E-04	7.62E-04	1.27E-04
2:Ins:R:4	5.60E-05	1.39E-04	9.50E-06	1.07E-04	9.79E-06	1.48E-04	1.42E-04	2.90E-04	4.14E-04	5.55E-04	1.00E-04	9.73E-05	3.51E-04	5.75E-04	3.18E-04	3.81E-04	6.08E-04	2.51E-04
2:Ins:R:5	3.00E-04	9.90E-04	4.16E-09	2.94E-04	1.46E-05	4.15E-05	1.29E-04	6.32E-05	3.42E-03	2.55E-03	2.07E-04	2.36E-05	3.29E-04	7.57E-04	2.30E-04	3.08E-03	6.69E-04	8.10E-04
3:Ins:R:0	1.21E-05	5.04E-06	4.86E-05	2.45E-04	8.29E-05	2.68E-04	2.46E-04	6.12E-04	3.19E-04	1.72E-04	1.73E-04	1.09E-04	2.67E-04	4.56E-04	1.75E-04	1.22E-03	1.81E-04	5.56E-04
3:Ins:R:1	9.15E-10	2.04E-04	1.45E-04	5.35E-04	1.95E-04	1.17E-03	9.54E-04	6.44E-04	9.29E-04	1.13E-03	1.78E-04	8.83E-05	8.91E-04	2.13E-03	1.83E-03	9.32E-04	6.13E-04	3.85E-04
3:Ins:R:2	1.71E-06	9.27E-06	1.44E-05	8.24E-05	1.48E-04	2.09E-04	5.33E-05	2.49E-04	1.33E-04	2.01E-04	0.00E+00	5.13E-05	2.70E-04	3.62E-04	5.48E-04	1.78E-04	3.29E-04	1.35E-04
3:Ins:R:3	1.60E-06	9.25E-06	1.69E-05	3.85E-05	2.79E-05	2.44E-05	9.02E-06	4.37E-05	3.85E-05	2.68E-05	5.73E-05	1.30E-05	3.07E-05	5.92E-05	4.23E-05	3.04E-05	4.33E-05	1.80E-05
3:Ins:R:4	9.10E-06	5.89E-06	9.71E-06	2.65E-05	0.00E+00	3.90E-05	3.74E-05	3.41E-05	3.33E-05	4.44E-05	3.30E-06	2.67E-05	4.06E-05	4.50E-05	4.45E-05	1.64E-05	5.92E-05	3.59E-06
3:Ins:R:5	1.98E-05	4.38E-05	7.63E-06	3.61E-05	1.07E-05	4.42E-05	1.37E-04	8.17E-05	1.86E-04	2.05E-04	2.70E-05	7.12E-06	1.04E-04	1.03E-04	2.09E-04	4.46E-04	2.74E-04	7.07E-05
4:Ins:R:0	5.26E-06	1.70E-05	2.41E-05	9.10E-05	8.76E-05	1.34E-04	1.70E-04	6.93E-04	3.25E-04	4.90E-04	0.00E+00	1.08E-04	6.00E-05	7.69E-04	4.82E-04	1.49E-03	1.40E-03	6.94E-04
4:Ins:R:1	1.14E-05	3.44E-05	2.54E-04	9.43E-04	3.04E-05	6.75E-04	1.43E-03	1.29E-03	4.41E-04	1.24E-03	2.77E-04	3.27E-05	7.02E-04	9.69E-04	2.82E-03	7.70E-04	1.77E-03	1.63E-04
4:Ins:R:2	0.00E+00	7.25E-07	1.40E-47	8.43E-05	7.27E-05	1.10E-04	1.67E-04	5.47E-05	4.93E-05	6.68E-05	2.79E-05	5.69E-05	1.38E-04	9.89E-05	2.02E-04	2.46E-04	1.48E-04	1.19E-04
4:Ins:R:3	3.08E-06	8.40E-06	3.95E-06	1.95E-05	5.66E-05	1.86E-05	4.74E-05	3.34E-05	2.15E-05	4.85E-05	4.30E-05	5.27E-05	7.00E-05	1.53E-05	6.54E-05	7.02E-05	5.68E-05	5.79E-05
4:Ins:R:4	1.17E-05	3.15E-05	1.57E-05	2.82E-05	1.07E-05	4.38E-05	4.11E-05	5.19E-05	8.17E-05	9.66E-05	3.02E-05	5.57E-05	4.03E-05	1.04E-04	8.53E-05	1.56E-04	2.19E-04	9.92E-05
4:Ins:R:5	3.94E-06	3.19E-05	3.30E-05	1.25E-04	4.57E-05	1.16E-04	2.06E-04	3.66E-04	1.78E-04	2.52E-04	6.62E-05	4.58E-05	2.26E-04	3.32E-04	3.56E-04	2.16E-04	5.20E-04	7.19E-05
5:Ins:R:0	1.05E-06	5.24E-09	1.50E-09	2.22E-08	3.28E-08	2.81E-08	2.53E-08	2.62E-08	1.88E-08	1.79E-08	2.02E-09	6.79E-08	4.67E-08	3.82E-08	3.32E-08	1.72E-08	2.87E-08	3.36E-03
5:Ins:R:1	4.94E-06	4.16E-04	7.74E-04	9.35E-04	1.67E-03	2.01E-03	3.03E-03	1.84E-03	3.41E-03	4.01E-03	1.14E-04	7.38E-04	1.46E-03	1.68E-03	9.13E-03	9.43E-04	3.24E-03	1.09E-03
5:Ins:R:2	6.01E-06	3.96E-05	3.04E-06	2.33E-04	1.13E-05	9.85E-05	2.88E-04	1.50E-04	1.58E-04	3.00E-04	2.21E-04	1.66E-04	1.81E-04	3.78E-04	3.04E-04	3.88E-04	4.68E-04	1.23E-04
5:Ins:R:3	0.00E+00	2.51E-05	2.25E-05	8.16E-05	0.00E+00	1.12E-04	8.71E-05	1.83E-04	9.45E-05	1.77E-04	2.64E-05	2.00E-05	9.04E-05	1.72E-04	1.27E-04	1.71E-04	1.72E-04	1.00E-04
5:Ins:R:4	0.00E+00	2.78E-05	3.94E-05	6.45E-05	1.67E-06	1.73E-05	7.80E-05	7.65E-05	8.06E-05	8.45E-05	4.81E-05	2.55E-05	2.06E-05	1.51E-04	1.07E-04	1.48E-04	1.40E-04	3.46E-05
5:Ins:R:5	0.00E+00	1.09E-05	2.58E-06	1.83E-05	5.51E-09	2.97E-05	6.65E-05	5.80E-05	5.37E-05	4.68E-05	1.11E-08	1.13E-09	5.30E-05	2.02E-05	8.75E-05	5.82E-05	1.00E-04	4.93E-10
2:Del:M:1	8.18E-05	3.14E-04	6.07E-04	2.57E-03	8.64E-04	2.22E-03	2.93E-03	3.48E-03	1.76E-03	3.71E-03	6.43E-04	3.70E-04	5.28E-03	3.15E-03	2.12E-03	2.14E-03	5.20E-03	1.11E-03
3:Del:M:1	7.24E-06	7.60E-05	7.91E-05	6.90E-04	4.97E-04	1.55E-03	7.65E-04	1.91E-03	4.45E-04	7.44E-04	1.69E-04	3.82E-04	2.35E-03	1.41E-03	1.16E-03	7.73E-04	1.43E-03	4.02E-04
3:Del:M:2	4.86E-05	2.26E-04	2.24E-04	1.05E-03	3.56E-04	8.45E-04	1.13E-03	1.32E-03	9.32E-04	8.47E-04	1.23E-04	4.73E-04	1.53E-03	1.09E-03	1.61E-03	1.20E-03	2.04E-03	2.97E-04
4:Del:M:1	1.74E-05	1.31E-04	3.73E-05	8.78E-04	7.91E-04	2.06E-03	5.90E-04	1.57E-03	6.43E-04	4.29E-04	9.57E-06	3.65E-04	3.07E-03	1.59E-03	1.01E-03	5.13E-04	1.09E-03	4.55E-04
4:Del:M:2	2.56E-05	1.87E-04	1.27E-04	6.36E-04	3.74E-04	6.72E-04	1.23E-03	1.11E-03	6.04E-04	7.68E-04	3.79E-04	4.75E-04	9.95E-04	1.26E-03	9.77E-04	6.88E-04	1.59E-03	1.84E-04
4:Del:M:3	3.60E-05	8.20E-05	1.63E-04	8.67E-04	3.15E-04	4.59E-04	1.41E-03	2.51E-03	1.39E-03	1.72E-03	3.03E-04	2.90E-04	1.02E-03	2.27E-03	1.62E-03	7.76E-04	4.69E-03	2.65E-04
5:Del:M:1	1.30E-05	1.96E-04	1.54E-03	2.60E-03	2.98E-03	3.22E-03	3.95E-03	3.52E-03	1.55E-03	2.77E-03	2.88E-03	3.28E-03	4.37E-03	3.80E-03	4.92E-03	1.13E-03	4.09E-03	2.17E-03
5:Del:M:2	1.70E-05	2.95E-04	1.21E-03	1.53E-03	2.44E-03	1.75E-03	2.53E-03	2.52E-03	1.22E-03	2.32E-03	1.94E-03	2.50E-03	2.64E-03	2.64E-03	3.71E-03	1.06E-03	3.11E-03	1.05E-03
5:Del:M:3	1.29E-05	8.71E-05	5.48E-04	1.17E-03	1.94E-03	1.17E-03	1.68E-03	1.77E-03	6.41E-04	1.29E-03	1.06E-03	3.17E-03	1.81E-03	1.47E-03	1.63E-03	1.09E-03	1.24E-03	1.48E-04
5:Del:M:4	9.13E-06	1.07E-04	3.66E-04	1.10E-03	1.02E-03	1.04E-03	9.62E-04	1.32E-03	5.34E-04	1.45E-03	6.35E-05	2.11E-03	1.71E-03	5.86E-04	8.45E-04	3.75E-04	7.71E-04	6.83E-04
5:Del:M:5	1.87E-05	7.95E-05	3.04E-04	6.50E-04	8.43E-47	9.60E-04	9.65E-04	1.09E-03	8.32E-04	2.18E-03	2.25E-04	2.71E-03	1.16E-03	1.84E-03	1.83E-03	1.44E-03	2.34E-03	8.46E-04
