Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP43696	35	553	65	338	0	227	17	13	0	25	0	16	44	0	24
SP97113	23	405	4	36	225	43	15	0	0	18	0	14	5	31	9
SP97124	25	572	189	276	128	211	9	0	0	107	63	25	20	9	19
SP43808	27	230	54	61	0	126	22	0	0	41	33	16	33	21	17
SP43822	14	18	0	0	5	2	341	38	0	24	1	7	0	8	0
SP43514	15	272	143	49	52	42	13	8	0	18	0	1	16	3	17
SP97258	20	75	410	66	0	77	1	191	0	26	61	8	24	4	0
SP97194	42	437	156	353	412	209	68	205	0	122	30	33	88	6	15
SP109470	51	49	454	119	202	126	88	247	0	31	54	7	86	5	9
SP97278	15	149	188	183	109	86	19	95	0	28	0	14	56	0	2
SP109544	38	260	205	180	195	42	58	50	0	0	0	9	0	3	5
SP97104	20	0	0	27	11	23	28	0	0	329	0	8	10	13	35
SP106577	50	255	127	274	346	93	24	68	0	43	80	25	60	17	42
SP109457	26	16	65	0	0	12	189	0	35	20	11	10	11	34	5
SP109478	5	50	0	0	52	25	9	0	0	11	20	2	6	12	5
SP43688	20	232	136	100	256	0	14	55	0	20	0	10	46	11	0
SP97243	17	225	128	61	0	61	7	35	24	34	101	8	25	0	1
SP97269	32	217	130	183	348	45	19	224	0	47	0	23	21	0	12
SP113926	5	38	81	36	0	41	2	0	8	45	16	9	8	27	0
SP106560	10	164	107	53	0	38	5	119	0	27	80	7	34	3	0
SP43792	31	328	326	281	0	149	20	26	0	66	0	12	51	0	3
SP106602	26	157	56	141	111	38	10	88	0	34	0	6	30	29	8
SP97145	10	0	98	2	88	0	6	75	0	12	0	3	17	47	2
SP43664	40	393	488	73	109	205	88	0	47	132	0	19	64	57	8
SP43532	39	52	436	140	175	58	6	128	0	11	0	17	38	11	2
SP102816	21	49	140	121	0	46	7	65	0	63	136	7	32	20	3
SP102795	37	311	401	174	140	48	104	114	0	65	42	21	23	0	13
SP103197	17	304	85	63	66	110	22	103	0	27	45	10	10	21	0
SP102827	33	410	133	89	322	171	3	0	0	56	72	15	53	17	0
SP103233	16	137	148	61	62	110	23	57	0	6	177	7	40	15	0
SP103507	24	0	185	0	115	365	27	0	0	10	0	9	75	1	13
SP103100	17	97	142	45	39	50	18	19	0	0	69	4	9	0	0
SP103416	11	97	121	83	0	35	17	58	0	11	0	8	25	19	1
SP103005	22	152	60	0	85	37	15	27	0	19	3	3	16	15	4
SP102759	10	271	198	156	335	70	42	0	0	45	126	15	34	0	0
SP102741	9	202	134	75	0	67	43	121	0	25	28	4	13	0	2
SP102945	10	67	232	0	0	33	28	58	0	27	122	8	25	11	0
SP103826	0	144	131	45	160	9	9	56	0	25	0	2	22	0	0
SP103706	10	201	300	207	15	65	8	123	0	34	22	2	39	0	20
SP102897	9203	123	0	487	0	8	1905	0	1197	0	0	0	235	316	0
SP102881	16	91	88	71	2	28	43	70	1	37	22	1	22	14	11
SP103715	10	239	95	78	0	62	4	55	14	0	0	4	25	13	18
SP102929	9	102	121	152	0	68	9	91	0	45	80	2	32	11	0
SP103619	1	92	0	5	31	53	3	0	5	2	18	0	2	5	1
SP103844	0	0	156	74	0	85	5	70	0	22	14	4	8	0	1
SP103128	23	118	129	108	0	96	29	48	0	99	5	14	20	1	13
SP103300	6	187	254	211	0	117	16	111	13	37	67	24	44	0	9
SP103057	14	322	106	115	27	251	0	18	0	11	0	1	65	0	6
SP103340	21	246	115	32	187	26	25	47	0	7	0	1	17	9	5
SP102913	22	194	159	16	119	37	32	88	0	29	33	8	28	6	4
SP102783	21	425	184	109	108	159	47	39	0	40	0	8	46	0	13
SP103080	27	335	78	172	36	87	62	133	0	28	111	0	38	23	7
SP103436	3	39	111	108	39	97	20	21	19	24	0	2	0	17	17
SP102804	5	0	253	29	315	108	11	256	0	32	0	5	16	0	0
SP102957	12	134	38	57	114	786	2	0	0	16	0	10	126	0	0
SP102873	8	180	21	48	0	91	22	16	0	17	58	4	20	10	0
SP103213	7	138	130	104	0	54	0	0	0	15	89	5	17	4	5
SP103467	4	0	12	65	10	37	3	21	0	19	0	0	9	12	2
SP103261	25	456	334	253	264	147	30	0	0	48	0	14	27	0	0
SP103156	26	244	156	179	0	177	16	7	0	19	20	3	11	26	13
SP103288	7	0	112	73	18	77	8	41	0	17	18	8	20	11	2
SP103444	10	0	209	91	0	57	4	79	0	21	67	5	21	0	0
SP103685	8	261	0	133	82	108	0	2	0	4	44	3	25	18	0
SP103140	24	182	201	35	537	38	13	190	0	0	0	8	25	0	0
SP103673	29	112	190	43	440	97	29	114	0	60	0	8	54	11	1
SP102839	8	91	247	66	0	74	20	73	9	24	31	6	19	18	0
SP103245	18	319	150	170	0	64	14	61	0	50	0	12	11	16	6
SP103037	0	0	169	47	0	18	0	9	0	0	30	9	4	16	0
SP103408	23	41	176	143	0	181	2	102	0	0	0	3	27	12	2
SP103021	15	262	59	89	0	128	6	48	0	32	0	11	10	10	11
SP103679	12	17	15	78	38	60	15	104	0	24	4	0	31	10	0
SP103065	30	235	132	169	327	9	20	124	0	0	49	8	49	6	5
SP102965	7	277	36	51	77	100	2	0	0	15	0	2	0	6	3
SP103221	38	300	252	300	0	234	31	12	0	39	43	9	37	25	0
SP103547	16	349	92	61	0	153	16	0	0	53	28	4	30	4	4
SP102973	23	152	122	0	408	357	43	0	0	13	0	18	62	19	0
SP103515	0	287	57	204	26	104	11	27	0	41	34	1	16	19	16
SP102747	4	105	10	26	18	31	3	0	0	0	0	2	2	6	2
SP103730	9	189	178	0	1	85	64	90	0	62	14	5	9	5	5
SP103535	19	260	69	125	0	585	47	37	0	83	63	14	70	0	13
SP102718	17	353	88	61	52	100	21	0	0	28	12	3	19	17	9
SP103483	9	56	173	68	0	40	10	38	0	0	0	3	1	19	4
SP103428	12	317	76	88	238	138	13	128	0	16	28	12	55	1	0
SP102755	26	521	434	299	153	233	6	6	0	139	4	0	52	13	30
SP103694	28	633	35	242	266	176	10	0	0	77	0	13	38	27	7
SP103595	9	0	126	125	0	64	15	17	0	40	126	8	0	21	0
SP103396	0	72	31	63	0	45	3	30	0	18	53	1	0	0	0
SP102716	7	29	102	69	0	28	4	52	0	1	36	1	5	0	2
SP102733	14	0	0	43	53	65	20	45	15	10	125	11	25	31	1
SP102989	20	217	1	133	102	76	38	102	0	57	97	4	11	16	0
SP103603	31	194	99	37	0	35	31	175	0	23	24	7	24	22	0
SP102921	13	0	158	101	0	87	20	109	2	50	18	12	10	5	0
SP103742	26	185	206	111	0	124	62	132	0	32	34	6	18	20	6
SP103555	6	9	0	1	0	15	5	32	0	0	7	0	0	11	1
SP103523	3	68	104	32	0	70	7	63	0	42	0	4	15	8	1
SP103575	11	165	0	5	194	46	67	83	0	26	4	0	21	15	11
SP103045	11	0	331	125	0	64	4	46	0	7	124	10	34	21	0
SP103455	28	208	187	161	0	146	19	69	20	56	0	11	39	33	15
SP103856	3	0	37	0	0	25	1	61	0	0	30	0	0	9	3
CPCT02020340T	0	276	246	0	0	101	22	6	32	81	92	42	31	25	5
CPCT02140010T	27	223	27	136	26	160	42	0	0	53	50	46	2	10	14
CPCT02110007T	35	157	8	159	235	152	61	149	0	42	21	84	11	12	19
CPCT02140015T	34	148	44	93	0	115	51	2	27	25	45	105	40	48	19
CPCT02020376T	22	80	37	0	0	0	112	52	15	66	58	48	0	22	1
CPCT02050051T	27	0	132	104	85	72	65	85	21	61	0	48	35	4	12
CPCT02140017T	69	121	413	351	0	181	168	0	62	45	188	103	36	32	26
CPCT02040048T	39	131	367	267	295	90	119	80	38	67	225	61	44	4	18
CPCT02060029T	35	0	76	129	47	82	236	0	113	74	0	34	38	26	24
CPCT02060039T	28	67	128	58	123	101	28	7	0	41	99	24	18	0	13
CPCT02050077T	43	264	0	83	111	83	112	35	35	45	0	77	30	12	27
CPCT02060050T	36	0	236	264	0	96	111	277	10	34	47	61	45	26	15
CPCT02020866T	23	95	43	0	105	70	12	93	48	65	0	40	14	12	16
CPCT02120177T	32	135	130	81	150	64	10	92	0	0	0	42	24	20	14
CPCT02140095T	39	380	0	301	135	203	14	71	0	5	0	57	6	0	369
CPCT02120176T	143	210	93	165	87	115	304	0	14	0	226	25	16	6	41
CPCT02120085T	31	72	26	15	155	62	100	0	0	40	100	157	36	34	9
CPCT02100138T	48	0	108	60	0	83	214	112	30	49	3	59	40	0	23
CPCT02080177T	32	144	12	24	222	27	258	94	0	19	0	56	33	8	15
CPCT02230079T	67	279	1	156	211	94	146	128	65	70	0	68	26	0	25
CPCT02340107T	138	0	218	115	72	95	230	181	0	1	0	51	48	0	42
CPCT02120096T	31	24	272	132	0	62	35	238	0	34	0	146	28	0	11
CPCT02120102T	7	35	0	21	47	0	9	33	0	4	0	22	1	7	5
CPCT02440023T	40	146	0	291	227	142	100	40	11	109	100	68	0	12	69
CPCT02160060T	19	113	353	96	20	84	40	13	33	7	10	35	16	5	34
CPCT02180055T	22	3	39	49	0	39	62	124	40	17	0	65	26	37	4
CPCT02140104T	39	27	0	37	0	30	104	9	42	18	67	21	15	15	25
CPCT02140105T	31	90	128	160	220	75	70	94	25	17	11	55	27	5	54
CPCT02190055T	70	32	48	3	374	68	129	202	0	55	145	60	31	36	27
CPCT02030551TII	20	0	0	0	144	21	276	0	257	3	0	135	50	46	304
CPCT02050317T	2	27	0	0	1	22	18	23	31	38	19	108	11	15	4
CPCT02180078T	12	248	69	113	0	111	22	69	0	25	22	33	11	38	20
CPCT02220075T	20	165	48	147	35	67	56	96	4	29	0	28	43	31	7
CPCT02230085T	37	299	15	107	362	26	216	17	40	113	77	78	104	5	22
CPCT02120195T	11	204	177	58	0	111	78	139	28	48	7	28	21	6	2
CPCT02080302T	29	317	0	214	130	154	73	77	75	38	90	57	41	23	13
CPCT02070470T	21	0	9	18	136	0	11	28	0	25	0	29	17	2	13
CPCT02300034T	14	296	32	201	105	96	94	77	0	42	0	92	41	18	20
CPCT02020955T	21	86	61	50	116	79	43	57	0	14	20	35	22	5	11
CPCT02020965T	26	0	266	96	60	75	39	31	47	61	60	31	19	27	23
CPCT02140094TII	52	12	387	0	0	33	39	168	0	175	260	103	0	0	292
CPCT02210083T	0	0	22	18	37	32	47	0	27	0	48	26	16	18	18
CPCT02100200T	41	40	420	35	215	66	65	207	39	0	0	21	10	14	36
CPCT02140106T	17	0	56	51	79	63	31	42	10	4	31	33	16	32	24
CPCT02140059T	35	122	301	146	258	30	45	152	38	10	0	51	60	0	25
WIDE01010156T	8	0	0	0	73	10	32	0	0	8	76	17	18	24	2
CPCT02100174T	82	164	0	0	69	58	38	142	0	16	22	79	48	41	21
CPCT02120200T	10	153	0	16	24	38	12	0	9	25	0	22	30	25	18
CPCT02140070T	45	64	51	0	0	51	140	0	44	36	0	92	6	25	20
CPCT02040248T	11	187	125	0	39	18	45	0	82	6	99	55	13	8	17
CPCT02060149T	21	0	146	0	45	13	52	109	8	41	0	77	8	4	7
CPCT02020718T	30	0	203	36	0	77	97	153	0	31	0	76	14	4	11
CPCT02230096T	106	298	92	191	65	68	280	75	12	53	77	67	47	20	34
CPCT02180064T	21	71	19	75	161	56	23	46	28	32	0	78	25	44	16
CPCT02020764T	19	276	0	50	73	58	322	0	0	36	41	226	73	5	6
CPCT02440012T	12	284	155	64	30	69	77	0	21	67	61	85	10	66	15
CPCT02020752T	13	126	82	3	73	7	81	72	21	14	0	44	11	1	2
CPCT02140071T	18	178	7	45	176	105	47	0	0	49	0	126	19	20	9
CPCT02140074T	32	148	21	99	300	45	69	97	13	49	0	55	54	19	6
CPCT02140017TII	56	127	418	349	0	182	153	0	37	45	172	144	29	31	10
CPCT02120143T	12	230	0	71	65	80	63	70	50	24	0	55	12	32	16
CPCT02030431T	23	0	33	47	178	45	83	76	18	2	0	58	16	1	10
CPCT02180067T	3	0	112	50	43	51	67	61	0	15	0	79	18	8	18
CPCT02160052T	27	0	334	209	0	105	24	133	36	23	17	68	36	48	26
CPCT02140080T	11	16	31	4	0	8	86	76	17	18	22	45	4	0	1
CPCT02170036T	255	0	15	0	0	0	384	0	73	8	0	119	2	11	38
CPCT02290045T	14	79	31	0	39	27	38	102	14	16	15	60	3	12	18
CPCT02060269T	31	96	91	60	0	77	45	26	0	7	172	52	22	0	18
CPCT02230113T	10	0	0	0	10	13	58	52	22	0	21	47	7	11	9
CPCT02050407T	21	184	12	32	59	85	102	0	0	15	4	92	31	29	13
CPCT02030543T	28	0	171	119	0	119	120	66	41	224	0	113	26	35	39
CPCT02190050T	27	131	36	25	351	72	107	64	22	30	22	74	11	16	20
CPCT02140087T	10	79	189	32	116	71	34	88	0	63	0	61	29	18	18
CPCT02100190T	29	106	96	6	238	37	219	0	51	69	36	130	33	1	10
CPCT02140094T	19	0	197	33	0	18	15	19	0	71	28	271	0	15	0
CPCT02130164T	18	153	0	88	130	72	17	38	11	37	15	40	12	11	24
CPCT02140093T	32	182	77	52	578	53	79	89	0	0	0	31	17	27	0
CPCT02020592T	9	47	66	0	0	0	16	0	0	22	4	161	2	18	0
CPCT02180076T	13	41	44	22	0	33	27	62	0	12	46	21	12	18	36
CPCT02020865T	23	419	97	289	104	238	17	25	11	91	44	39	29	19	40
CPCT02230059T	16	28	163	31	9	32	50	13	2	0	129	104	3	42	11
CPCT02180022T	75	70	54	89	0	108	225	0	96	31	27	31	26	8	27
CPCT02120014T	63	12	30	143	335	64	57	129	45	126	19	86	13	21	27
CPCT02180033T	12782	0	0	0	0	0	1352	0	1391	0	0	88	160	117	0
CPCT02140046T	68	75	0	111	20	66	98	55	0	47	0	41	16	41	16
CPCT02080111T	29	0	9	0	0	0	230	5	25	89	36	57	520	40	34
CPCT02120027T	86	131	49	45	160	23	145	122	22	9	59	55	10	26	45
CPCT02140042TII	20	42	0	0	46	51	25	15	28	31	0	17	8	7	24
CPCT02070169T	13	26	78	0	0	41	6	60	29	26	0	39	0	0	29
CPCT02160024T	42	151	196	94	66	112	105	105	18	78	34	28	44	25	8
CPCT02020566T	0	0	0	0	0	0	1	10	0	0	0	121	16	0	2
CPCT02230033T	14	0	52	127	0	78	73	11	59	38	23	49	25	13	5
CPCT02030356T	36	184	196	10	16	40	20	78	0	50	70	56	1	18	8
CPCT02090021T	24	242	83	138	80	146	52	13	0	67	0	160	12	5	22
CPCT02330047T	13	150	60	145	0	92	45	87	25	12	0	196	2	34	36
CPCT02100107T	42	254	0	239	14	137	131	0	0	77	119	189	23	29	36
CPCT02020580T	30	0	66	0	62	13	89	96	9	29	11	169	12	20	6
CPCT02180003T	7	0	0	0	38	9	7	0	0	36	11	166	10	8	6
CPCT02020414T	68	15	72	162	153	108	73	92	32	48	0	92	20	6	32
CPCT02050087T	20	73	84	13	0	44	69	33	62	22	50	37	25	18	0
CPCT02010458T	14	0	0	0	5	16	44	47	65	34	32	58	16	18	29
CPCT02020447T	33	0	167	61	5	10	132	38	66	13	85	24	27	20	17
CPCT02060067T	24	114	0	79	54	60	25	0	46	238	74	77	13	0	23
CPCT02020480T	35	156	217	30	71	0	29	155	0	0	0	40	17	14	14
CPCT02140042T	66	122	53	39	56	51	89	130	11	61	40	25	22	36	22
CPCT02120002T	15	230	0	38	183	80	43	12	6	11	27	36	27	37	21
CPCT02030332T	28	96	0	0	123	76	78	103	49	0	2	53	41	65	21
CPCT02230015T	39	157	3	7	143	84	46	70	0	28	22	36	29	34	6
CPCT02060138T	21	243	440	58	2	118	86	28	0	107	80	192	47	15	23
CPCT02360007T	34829	0	0	0	0	0	2827	0	4585	0	0	239	0	0	0
CPCT02040181T	30	325	217	65	68	140	50	0	52	84	0	104	53	0	25
CPCT02300027T	41	5	364	125	39	66	45	139	49	38	0	55	40	5	0
CPCT02120090T	15	24	141	143	0	67	41	69	0	29	55	77	11	7	5
WIDE01010520T	64	200	220	19	213	147	45	35	17	155	0	64	19	73	33
WIDE01010600T	7	0	129	42	0	7	3	13	13	0	87	18	13	22	2
WIDE01010710T	249	124	0	0	74	97	292	168	122	70	0	63	0	21	41
WIDE01010727T	10	18	1	0	71	40	28	11	23	6	84	31	6	0	14
