MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	0.08426141218282282	0.0013375195775006431	0.0006400862908398016	0.3303078833222389	0.08537974611099386	0.023904759536963072	0.08806972410529852	0.001774394428357482	0.032100587318329904	0.014444693994009867	0.08678253292106092	0.007910224175429904	0.05261652942048386	0.00525242141680792	0.009871932679088787	0.022892910750142405
1:Del:C:1	0.2644671343266964	6.499907522083959e-06	0.0006413420938770287	0.11943985177204013	0.030051771190483124	0.017484055325039664	0.07602734245883766	0.019404981373809277	0.04434690757654607	0.0025092848958593096	0.013111369331891182	0.012419437869163424	0.008589340393664316	0.010205483700628975	0.0125464048772119	0.011371863489039243
1:Del:C:2	0.2550532928109169	0.0010883111984003335	0.0005706509023457329	0.053893319972557946	0.024403838058933626	0.006095253574458183	0.018121381881646813	0.0012360425179077158	0.034793295803829095	0.0014687659032631474	0.0045417606342198266	0.005316647856816416	0.007381067173846532	0.003804045610763751	0.00022559392265975476	0.0030563142837591395
1:Del:C:3	0.08043751511722803	0.0036872121343731125	0.0002856199403777282	0.026357659511704698	0.003113389849895991	0.0258866627626296	0.022871561000647488	0.010254886844195425	0.02836914312443696	0.0014299855128047058	0.00732278990544728	6.905042624566704e-05	0.0035957597491506023	0.003206228904600721	0.007829422633803915	0.0162983233698651
1:Del:C:4	0.05808635357767344	0.010436641704291105	4.079526479472406e-07	0.008543427539119026	0.0014262425807828548	0.03177044106007088	0.013358058238954982	0.004211587256360758	0.022791491642128677	0.0018457277770357904	0.0059814709979851876	0.00019279003026895225	0.0001197887898888439	0.0024326101390761325	0.0021683947917881595	0.0076519065874163066
1:Del:C:5	0.025859452208969742	0.034983004126697775	0.0014143669701024918	0.001911793152394239	0.004919976224773564	0.03535418844961896	0.011009018878685311	0.0005756835080683231	0.022276085882040206	0.004371604403568199	0.010574784695381822	8.897231658920646e-05	0.0008292944059212459	0.003105988181196153	0.001638485565490555	0.0005314009605456249
1:Del:T:0	0.033437842996791006	0.00012095069482711551	0.002815548133366974	0.060249813329428435	0.014627252286300064	0.021437129417899995	0.09785012761130929	0.0694813634082675	0.04877618076878361	0.005754007126670331	0.06290172148495912	0.010370118611517683	0.005381044578714409	0.015589962736703456	0.013391658261534758	0.019227371767919978
1:Del:T:1	0.023839362072758375	0.0005809989194858645	0.0011947207974662888	0.044775214968249204	0.04376850849948823	0.011054442136664875	0.06463115328457207	0.05439889887347817	0.07593933496507815	0.0017810834450574476	0.010466107213542273	0.001193166392913554	0.002348995234169706	0.02202220085891895	0.01382567799591925	0.00966250654012106
1:Del:T:2	0.008079125511285383	0.0017191611992893741	0.0005743519775342065	0.05162474138662219	0.012695786267868244	0.02148022565219435	0.07462223281152547	0.0491572448797524	0.04661419732961804	0.011012011975399218	0.061839594934135676	0.0012161923182429746	0.0020269682184152773	0.014663300947868265	0.009422895712882774	0.009879394447925733
1:Del:T:3	0.011843050353881399	0.013333403784781695	0.004174075490300311	0.05824070925608971	0.024606614124204496	0.017261317242519	0.13999335289001466	0.011971651957901917	0.02040438386553435	0.013782253075623885	0.01586990520649124	0.008662836854346096	0.013400527029589285	0.002556373539555352	0.015699571597506293	0.004727617297321558
