Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02020486T	1450	0	178	765	465	0	275	0	354	157	188	217
DRUP01010018T	38413	48178	45510	9367	12204	5823	2301	1386	2220	296	1624	397
DRUP01050002T	46861	56913	40141	7054	17187	4580	5123	1887	2961	177	2092	0
CPCT02040104T	0	0	109	0	212	0	99	0	544	2648	2977	353
CPCT02070131T	11903	0	1570	1425	878	2285	1083	136	219	189	349	0
DRUP01070026T	30582	2819	6069	3098	4878	4967	2220	315	356	375	346	0
CPCT02380029T	19632	17725	37556	2098	0	2352	4550	0	410	260	1669	40
CPCT02360007T	25394	255	4037	1473	3211	4509	1413	45	836	378	929	0
CPCT02340041T	1655	0	0	375	682	0	108	0	413	118	400	510
CPCT02040196T	1272	0	0	519	881	0	69	0	504	73	300	278
DRUP01110002T	32816	7572	18160	3385	7685	7640	2131	1128	2005	28	946	0
CPCT02220030T	41132	7714	14595	6741	15169	9254	2570	669	1634	153	874	0
DRUP01050017T	41935	12521	5344	3803	626	1708	76	338	3162	118	528	126
CPCT02030430T	6270	0	1211	2347	2971	741	0	149	980	0	392	0
CPCT02070023TII	68654	13812	17253	5623	8741	12701	5351	910	3101	996	948	0
WIDE01010443T	724	0	26	1514	1275	0	0	0	155	33	77	326
WIDE01010470T	8443	0	0	10999	0	0	4957	106	2290	259	0	2001
DRUP01010167T	18864	4520	7905	1936	0	5597	2431	673	488	101	169	0
CPCT02080048T	15838	172	561	3765	0	2869	861	542	3850	846	0	137
DRUP01070119T	6364	206	0	781	106	563	127	8	640	5	65	35
WIDE01010539T	1055	0	0	719	1439	0	83	62	275	54	202	216
WIDE01010557T	0	177	0	311	0	500	165	68	533	6389	0	168
WIDE01010578T	14371	206	2389	15	1935	2078	967	383	300	0	1504	0
WIDE01010648T	59	0	151	503	369	158	217	0	333	3296	98	151
