Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP116652	1.49E+00	1.33E+00	7.29E-01	9.47E-01	6.46E-01	1.03E-01
SP116715	1.32E+01	8.96E+00	5.58E+00	1.45E+01	3.46E+00	1.13E+00
SP116718	2.61E+00	2.46E+00	2.55E+00	2.93E+00	1.71E+00	4.99E-01
SP116720	1.64E+00	1.35E+00	1.92E+00	1.97E+00	3.46E-01	0.00E+00
SP59284	2.58E+00	2.48E+00	7.69E-01	1.90E+00	7.69E-01	0.00E+00
SP116618	2.44E+00	1.76E+00	1.68E+00	1.74E+00	1.82E+00	0.00E+00
SP59436	6.12E-01	2.96E-01	8.50E-01	9.46E-01	4.01E-01	0.00E+00
SP116645	3.76E+00	4.45E+00	4.33E+00	4.64E+00	1.37E+00	6.47E-01
SP59320	1.85E+00	1.56E+00	1.89E+00	2.07E+00	7.66E-01	0.00E+00
SP116672	9.87E-01	7.60E-01	1.26E+00	1.20E+00	7.83E-01	1.18E-01
SP116635	2.42E+00	1.74E+00	2.08E+00	2.39E+00	1.02E+00	2.54E-01
SP59328	1.46E+00	1.43E+00	1.21E+00	1.33E+00	7.88E-01	5.58E-01
SP116627	2.27E+00	1.35E+00	1.47E+00	2.10E+00	1.05E+00	2.50E-01
SP116725	1.21E+00	1.22E+00	7.82E-01	7.32E-01	2.64E-01	0.00E+00
SP59292	1.30E+00	1.31E+00	1.63E+00	1.74E+00	8.35E-01	0.00E+00
SP116683	2.78E+00	2.44E+00	2.73E+00	2.89E+00	1.92E+00	7.27E-01
SP59372	1.41E+00	2.73E-01	9.94E-01	1.23E+00	1.84E+00	5.37E-01
SP116610	6.58E+00	3.63E+00	2.89E+00	2.59E+00	5.13E+00	1.17E+00
SP116638	1.91E+00	1.80E+00	1.78E+00	1.68E+00	1.20E+00	3.19E-01
SP59336	1.76E+00	1.39E+00	8.66E-01	1.35E+00	5.84E-01	3.60E-01
SP124971	5.44E+00	4.73E+00	3.47E+00	4.55E+00	2.01E+00	6.34E-01
SP116665	1.16E+00	8.38E-01	1.05E+00	1.00E+00	5.87E-01	4.00E-02
SP116674	2.93E+00	2.86E+00	2.06E+00	2.40E+00	1.59E+00	3.22E-01
SP116657	7.28E+00	5.77E+00	4.82E+00	7.84E+00	3.12E+00	3.65E-01
SP116670	7.68E+00	6.09E-01	2.98E+00	7.63E+00	2.38E+00	4.66E-01
SP116642	5.36E+00	3.96E+00	2.45E+00	2.23E+00	3.81E+00	1.15E+00
SP116606	5.02E+00	1.76E+00	2.27E+00	1.61E+00	4.77E+00	5.63E-01
SP116604	2.20E+00	1.61E+00	1.96E+00	1.99E+00	9.36E-01	3.90E-01
SP59376	1.47E+00	1.11E+00	2.53E-01	1.37E+00	9.69E-01	3.87E-01
SP59272	2.09E+00	1.81E+00	1.09E+00	1.27E+00	6.94E-01	4.59E-01
SP124969	6.87E+00	4.99E+00	3.19E+00	7.73E+00	2.90E+00	8.34E-01
SP116608	1.19E+00	1.05E+00	9.83E-01	1.09E+00	5.95E-01	1.48E-01
SP59396	1.89E+00	1.59E+00	8.25E-01	1.66E+00	6.59E-01	3.57E-01
SP116688	1.85E+00	1.72E+00	1.43E+00	1.78E+00	1.00E+00	1.29E-01
SP59392	1.55E+00	1.55E+00	3.80E-01	1.31E+00	3.99E-01	0.00E+00
SP59456	2.77E+00	2.32E+00	2.72E+00	3.15E+00	1.71E+00	3.22E-01
SP59348	2.34E+00	1.81E+00	2.34E+00	2.53E+00	1.13E+00	0.00E+00
SP59300	8.11E+00	3.67E+00	1.43E+00	1.67E+00	7.03E+00	3.29E-01
SP59340	1.81E+00	1.88E+00	2.54E+00	2.44E+00	7.18E-01	1.81E-01
SP59380	9.42E-01	8.35E-01	1.15E+00	1.33E+00	8.63E-01	0.00E+00
SP59440	4.61E+00	2.35E+00	1.36E+00	4.13E+00	3.52E+00	9.56E-01
SP59428	1.15E+00	1.10E+00	1.45E+00	1.50E+00	9.05E-01	1.00E-02
SP59400	8.11E+00	3.47E+00	3.40E+00	6.63E+00	4.91E+00	9.26E-01
SP116624	2.64E+00	2.61E+00	1.95E+00	2.41E+00	1.29E+00	8.42E-01
SP59432	1.51E+00	1.36E+00	2.32E+00	2.30E+00	8.73E-01	5.24E-01
SP59452	8.24E+00	4.45E+00	2.82E+00	7.15E+00	1.90E+00	8.44E-01
SP116679	8.42E-01	5.94E-01	1.27E+00	1.36E+00	7.04E-01	1.39E-01
SP116676	7.56E+00	2.76E+00	4.15E+00	7.60E+00	3.43E+00	5.86E-01
SP59360	3.61E+00	3.81E+00	1.47E+00	2.38E+00	9.37E-01	3.49E-01
SP59384	2.58E+00	2.48E+00	1.42E+00	2.12E+00	5.77E-01	1.92E-01
SP59332	1.48E+00	1.44E+00	1.27E+00	1.31E+00	6.93E-01	1.48E-01
SP116616	2.95E+00	3.14E+00	2.36E+00	2.46E+00	1.01E+00	3.12E-01
SP124981	2.45E+00	2.39E+00	2.17E+00	2.11E+00	1.03E+00	8.00E-02
SP59368	5.42E+00	4.20E+00	3.26E+00	5.27E+00	2.70E+00	1.17E+00
SP116648	7.87E+00	7.81E+00	4.77E+00	6.91E+00	2.58E+00	5.27E-01
SP59420	1.29E+00	1.31E+00	1.88E+00	1.97E+00	8.99E-01	3.57E-01
SP116706	2.57E+00	2.48E+00	3.58E+00	3.58E+00	1.35E+00	3.81E-01
SP116654	2.16E+00	2.06E+00	2.54E+00	2.60E+00	9.85E-01	4.07E-01
SP59308	2.01E+00	1.71E+00	1.59E+00	1.71E+00	6.96E-01	1.00E-02
SP59288	3.42E+00	2.69E+00	1.92E+00	3.63E+00	1.28E+00	1.07E+00
SP116622	1.37E+00	1.16E+00	1.21E+00	1.33E+00	8.34E-01	3.29E-01
SP59316	1.86E+00	1.55E+00	1.61E+00	1.78E+00	9.79E-01	0.00E+00
SP59324	1.65E+00	1.48E+00	2.35E+00	2.71E+00	1.25E+00	2.71E-01
SP116697	3.78E+01	2.42E+01	1.15E+01	2.75E+01	3.20E+01	1.42E+00
SP59304	1.42E+01	8.65E+00	5.71E+00	8.23E+00	1.34E+01	1.20E+00
SP116620	7.05E+00	6.47E+00	4.19E+00	3.63E+00	1.86E+00	4.01E-01
SP13289	5.61E-01	6.04E-01	1.01E+00	1.01E+00	5.05E-01	2.35E-01
SP116742	9.67E-02	4.17E-01	8.13E-01	1.10E+00	5.98E-01	2.00E-02
SP115134	3.10E-01	4.46E-01	7.03E-01	6.42E-01	4.59E-01	3.48E-01
SP96884	4.44E-01	5.18E-01	1.07E+00	1.04E+00	7.45E-01	1.38E-01
SP13385	2.23E-01	7.91E-01	2.94E+00	3.36E+00	1.11E+00	0.00E+00
SP13291	7.70E-01	6.83E-01	2.36E+00	2.48E+00	5.97E-01	3.12E-01
SP13514	1.48E+00	1.11E+00	1.05E+00	1.67E+00	9.42E-01	6.37E-01
SP115117	6.94E-01	6.85E-01	5.07E-01	2.85E-01	4.99E-01	4.68E-01
SP115114	1.57E+00	1.43E+00	1.17E+00	1.29E+00	9.37E-01	0.00E+00
SP13279	6.95E-01	6.92E-01	1.33E+00	1.33E+00	6.56E-01	3.44E-01
SP13487	5.97E-01	6.91E-01	1.31E+00	1.33E+00	4.53E-01	0.00E+00
SP13361	1.41E+00	1.26E+00	1.36E+00	1.29E+00	1.05E+00	2.00E-02
SP13421	1.32E+00	1.09E+00	1.04E+00	1.00E+00	9.16E-01	5.50E-01
SP116738	6.70E-01	3.94E-01	1.50E+00	1.51E+00	5.97E-01	1.89E-01
SP13293	2.41E-01	5.09E-01	1.64E+00	1.69E+00	4.03E-01	2.19E-01
SP13281	9.63E-01	8.70E-01	9.57E-01	9.89E-01	5.08E-01	4.37E-01
SP13677	3.59E-01	5.09E-01	1.19E+00	1.39E+00	8.90E-01	5.44E-01
SP13399	6.10E-01	7.18E-01	1.43E+00	1.60E+00	7.63E-01	1.42E-01
SP116732	1.36E+00	9.28E-01	8.99E-01	6.00E-01	1.28E+00	0.00E+00
SP115073	3.15E-01	5.37E-01	9.81E-01	9.80E-01	5.55E-01	2.68E-01
SP13307	4.86E-01	7.78E-01	1.87E+00	1.92E+00	4.20E-01	4.75E-01
SP13299	1.44E+00	1.37E+00	1.88E+00	1.75E+00	9.66E-01	4.64E-01
SP13481	6.36E-01	5.10E-01	1.21E+00	1.39E+00	9.60E-01	1.53E-01
SP116780	6.72E-01	6.66E-01	1.23E+00	1.30E+00	8.26E-01	2.59E-01
SP13433	8.08E-01	3.02E-01	1.48E+00	1.46E+00	8.51E-01	1.23E-01
SP115064	1.04E+00	9.12E-01	1.51E+00	1.43E+00	0.00E+00	3.94E-02
SP13359	5.64E-01	3.53E-01	1.42E+00	1.53E+00	9.59E-01	3.77E-01
SP116734	1.58E+00	1.02E+00	9.99E-01	9.78E-01	6.51E-01	3.93E-01
SP116770	9.05E-01	6.92E-01	6.53E-01	6.54E-01	7.15E-01	3.59E-01
SP13323	7.03E-01	6.98E-01	1.50E+00	1.58E+00	7.40E-01	3.76E-01
SP13367	1.66E+00	1.27E+00	1.35E+00	1.26E+00	1.42E+00	4.81E-01
SP96882	1.08E+00	7.51E-01	2.21E+00	2.54E+00	1.64E+00	7.56E-01
SP13283	3.69E-01	4.94E-01	1.12E+00	1.30E+00	5.90E-01	2.01E-01
SP116728	6.39E-01	7.75E-01	1.58E+00	1.66E+00	8.11E-01	3.00E-02
SP13478	2.91E-01	3.46E-01	1.11E+00	1.19E+00	5.59E-01	0.00E+00
SP116744	8.67E-01	7.48E-01	1.19E+00	9.37E-01	9.70E-01	8.95E-01
SP115093	1.62E+00	1.30E+00	1.49E+00	1.74E+00	1.06E+00	3.97E-01
SP13315	2.05E-01	3.85E-01	5.85E-01	5.97E-01	2.68E-01	2.23E-02
SP13331	1.18E+00	8.68E-01	1.41E+00	1.51E+00	1.23E+00	0.00E+00
SP115108	1.52E+00	1.25E+00	1.11E+00	1.46E+00	7.88E-01	7.69E-02
SP116752	6.27E-01	6.42E-01	2.12E+00	2.14E+00	5.89E-01	1.96E-01
SP115085	4.19E-01	6.24E-01	1.50E+00	1.64E+00	8.93E-01	3.15E-02
SP115102	6.66E-01	7.31E-01	1.55E+00	1.68E+00	8.15E-01	4.45E-02
SP13379	3.50E-01	5.93E-01	1.50E+00	1.68E+00	7.87E-01	3.76E-01
SP116750	1.45E+00	1.22E+00	1.27E+00	1.16E+00	1.41E+00	4.00E-01
SP115125	3.65E-01	5.32E-01	1.22E+00	1.26E+00	4.31E-01	0.00E+00
SP115089	1.11E+00	1.06E+00	1.12E+00	1.04E+00	7.40E-01	4.49E-01
SP13297	7.01E-01	8.76E-01	1.49E+00	1.67E+00	8.65E-01	4.11E-02
SP13339	3.29E-01	4.71E-01	7.71E-01	8.38E-01	6.12E-01	8.25E-02
SP13671	6.11E-01	7.50E-01	1.84E+00	1.76E+00	6.22E-01	2.61E-01
SP116776	6.32E-01	4.31E-01	1.12E+00	1.14E+00	8.81E-01	5.09E-02
SP13683	1.05E+00	8.94E-01	6.09E-01	1.16E-01	3.08E-01	0.00E+00
SP116758	1.40E+00	9.86E-01	7.32E-01	1.28E+00	8.83E-01	5.94E-01
SP116782	1.49E+00	1.25E+00	1.30E+00	1.36E+00	9.54E-01	1.98E-01
SP13317	4.30E-01	6.60E-01	1.32E+00	1.30E+00	4.84E-01	4.41E-01
SP115128	1.08E+00	1.04E+00	5.45E-01	9.01E-01	5.24E-01	0.00E+00
SP116754	1.06E+00	9.71E-01	8.11E-01	8.19E-01	8.42E-01	5.37E-01
SP116766	1.91E+00	1.91E+00	1.61E+00	1.50E+00	9.05E-01	4.05E-01
SP116748	1.34E+00	1.15E+00	1.68E+00	1.63E+00	6.83E-01	5.99E-01
SP115070	6.28E-01	5.81E-01	1.40E+00	1.51E+00	8.42E-01	0.00E+00
SP115131	9.46E-01	8.61E-01	8.91E-01	8.68E-01	1.33E-01	6.18E-02
SP115097	8.32E-01	7.03E-01	1.26E+00	1.39E+00	1.10E+00	6.34E-01
SP115060	1.41E+00	9.93E-01	1.03E+00	1.42E+00	8.17E-01	2.55E-01
SP13594	1.39E+00	1.33E+00	1.04E+00	1.05E+00	1.01E+00	2.55E-01
SP96834	1.07E+00	8.73E-01	1.40E+00	1.47E+00	1.17E+00	4.46E-01
SP115057	4.32E-01	8.19E-01	2.09E+00	2.23E+00	7.40E-01	1.64E-01
SP116768	1.09E+00	1.00E+00	1.03E+00	1.02E+00	0.00E+00	4.13E-01
SP13442	1.42E+00	1.25E+00	1.69E+00	1.90E+00	1.07E+00	2.21E-01
SP13325	6.35E-01	7.17E-01	6.00E-01	6.77E-01	2.96E-01	9.64E-02
SP116736	6.68E-01	6.30E-01	1.82E+00	1.77E+00	0.00E+00	0.00E+00
SP13619	9.97E-01	8.63E-01	1.41E+00	1.34E+00	7.41E-01	3.00E-02
SP115111	1.72E+00	1.49E+00	2.00E+00	2.10E+00	7.92E-01	3.00E-01
SP116760	8.28E-01	7.78E-01	1.09E+00	1.16E+00	7.46E-01	5.37E-01
SP13311	4.52E-01	5.88E-01	1.41E+00	1.53E+00	6.61E-01	2.45E-01
SP13509	8.04E-01	6.18E-01	1.13E+00	1.17E+00	7.83E-01	0.00E+00
SP13539	3.55E-01	6.18E-01	1.04E+00	1.15E+00	6.63E-01	4.40E-01
SP13624	2.99E-01	5.17E-01	1.54E+00	1.64E+00	6.15E-01	3.27E-01
SP116746	1.23E+00	9.61E-01	4.87E-01	1.15E+00	7.12E-01	7.45E-01
SP13490	3.25E-01	6.06E-01	1.51E+00	1.61E+00	8.50E-01	2.84E-01
SP116774	7.65E-01	7.32E-01	8.56E-01	7.83E-01	0.00E+00	0.00E+00
SP115105	6.32E-01	7.77E-01	1.34E+00	1.23E+00	4.15E-01	5.64E-01
SP13278	3.46E-01	6.91E-01	1.03E+00	1.04E+00	5.99E-01	5.52E-02
SP116756	1.43E+00	1.30E+00	1.02E+00	9.03E-01	9.26E-01	5.68E-01
SP13319	2.97E-01	3.72E-01	7.57E-01	7.56E-01	0.00E+00	2.23E-02
SP13280	1.21E+00	1.06E+00	8.64E-01	4.64E-01	6.89E-01	0.00E+00
SP13363	1.22E-01	6.60E-01	9.65E-01	1.16E+00	6.22E-01	0.00E+00
SP13347	5.79E-01	7.42E-01	1.22E+00	1.30E+00	4.33E-01	4.26E-01
SP116730	1.55E+00	1.01E+00	1.27E+00	1.39E+00	5.35E-01	3.85E-01
SP13365	2.85E-01	5.31E-01	1.15E+00	1.25E+00	5.35E-01	4.30E-01
SP115099	1.12E+00	1.21E+00	1.06E+00	1.13E+00	7.13E-01	8.84E-02
SP116764	8.04E-01	7.39E-01	1.15E+00	1.21E+00	3.64E-01	4.55E-01
SP116772	7.79E-01	6.48E-01	1.69E+00	1.83E+00	9.41E-01	5.85E-01
SP96888	3.08E-01	5.27E-01	7.21E-01	7.89E-01	4.42E-01	2.34E-01
SP13327	1.09E+00	9.48E-01	1.48E+00	1.73E+00	1.20E+00	0.00E+00
SP116740	1.20E+00	1.16E+00	1.04E+00	1.15E+00	8.20E-01	1.24E-01
CPCT02150038T	4.34E+00	2.97E+00	2.18E+00	4.42E+00	1.66E+00	2.24E+00
CPCT02040203T	0.00E+00	2.23E-02	5.60E-01	2.97E-01	7.02E-01	8.00E-01
CPCT02300038T	1.14E+01	4.38E+00	2.13E+00	1.10E+01	2.11E+00	3.57E+00
WIDE01010265T	6.39E+00	4.17E+00	2.36E+00	6.96E+00	1.75E+00	2.75E+00
CPCT02310012T	7.35E+00	6.77E+00	4.76E+00	5.30E+00	1.49E+00	4.69E+00
CPCT02080232T	7.78E+00	7.61E+00	3.25E+00	1.13E+01	2.45E+00	4.39E+00
CPCT02180068T	1.78E+01	1.89E+01	4.36E+00	1.02E+01	9.16E+00	5.46E+00
CPCT02290041T	5.18E+00	6.15E+00	3.56E+00	5.38E+00	3.06E+00	3.50E+00
CPCT02040278T	6.98E+00	3.51E+00	2.90E+00	7.14E+00	2.47E+00	3.11E+00
CPCT02310017T	1.69E+01	1.14E+01	3.23E+00	1.99E+01	3.69E+00	7.11E+00
CPCT02150022T	1.94E+00	1.32E+00	1.52E+00	1.74E+00	1.19E+00	1.51E+00
CPCT02150026T	1.13E+01	6.01E+00	2.48E+00	1.32E+01	2.80E+00	4.39E+00
CPCT02150030T	5.30E+00	6.59E+00	2.87E+00	3.18E+00	1.46E+00	3.02E+00
CPCT02180037T	4.87E+00	3.40E+00	2.99E+00	4.41E+00	2.79E+00	3.71E+00
CPCT02150033T	4.17E+00	2.03E+00	1.22E+00	2.72E+00	1.80E+00	3.40E+00
CPCT02230051T	1.78E+00	1.49E+00	1.64E+00	1.80E+00	1.59E+00	1.65E+00
CPCT02340030T	6.13E+00	2.93E-01	6.18E+00	1.62E+00	4.78E+00	7.35E+00
CPCT02340031T	8.51E+00	4.66E+00	2.15E+00	8.70E+00	2.29E+00	2.78E+00
CPCT02230066T	4.31E+00	2.64E+00	1.66E+00	3.05E+00	1.09E+00	2.73E+00
CPCT02180043T	6.49E+00	4.51E+00	2.33E+00	4.05E+00	2.07E+00	5.55E+00
CPCT02120032T	5.12E+01	4.97E+01	8.91E+00	4.74E-01	1.72E-01	2.54E+00
CPCT02300023T	3.00E+00	2.24E+00	3.28E+00	3.43E+00	1.28E+00	2.54E+00
CPCT02180001T	6.99E+00	7.50E+00	3.48E+00	7.33E+00	2.26E+00	3.21E+00
CPCT02330016T	1.11E+01	6.92E+00	1.54E+00	1.27E+01	1.98E+00	2.18E+00
CPCT02180015T	2.85E+00	2.57E+00	1.90E+00	2.06E+00	1.35E+00	1.20E+00
WIDE01010545T	2.02E+01	7.27E+00	0.00E+00	2.22E+01	2.67E+00	4.45E+00
