Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP127630	1208	0.999	159.945	13.24%	24.512	4.128%	0.04986	0.999
SP127634	1449	0.991	318.645	21.991%	56.724	14.187%	0.06737	0.989
SP127636	1238	0.999	145.558	11.758%	22.798	4.096%	0.03387	0.999
SP127628	630	0.999	96.719	15.352%	15.878	5.261%	0.08186	0.999
SP127640	1164	0.999	148.862	12.789%	25.348	4.589%	0.03756	0.999
SP127638	1656	0.999	164.169	9.914%	29.79	3.484%	0.03696	0.999
SP127632	2106	0.999	259.195	12.307%	50.506	5.211%	0.02944	0.999
SP59388	369	0.997	82.639	22.395%	13.779	7.933%	0.11499	0.997
SP116649	1020	0.999	152.542	14.955%	26.636	5.736%	0.04625	0.999
SP59416	490	0.997	114.93	23.455%	19.99	9.098%	0.10163	0.997
SP124977	802	0.999	111.772	13.937%	17.689	4.497%	0.06132	0.999
SP59356	405	0.998	69.701	17.21%	10.876	6.864%	0.08278	0.997
SP116612	868	0.999	105.441	12.148%	16.965	4.535%	0.03469	0.999
SP116659	869	0.997	154.081	17.731%	26.608	7.447%	0.06541	0.997
SP116668	1773	0.995	425.313	23.988%	85.184	11.97%	0.08402	0.994
SP116630	1516	1.0	178.812	11.795%	40.395	4.812%	0.03315	1.0
SP59412	1068	0.999	114.198	10.693%	19.466	4.085%	0.03261	0.999
SP116686	370	0.992	99.719	26.951%	18.011	13.428%	0.11703	0.991
SP116694	935	0.998	149.998	16.043%	26.994	6.645%	0.04742	0.998
SP116712	117	0.99	43.089	36.828%	6.828	14.179%	0.29582	0.989
SP116726	1059	0.999	152.926	14.441%	24.293	5.264%	0.04706	0.999
SP116723	249	0.991	65.167	26.171%	11.623	13.491%	0.14272	0.99
SP59276	178	0.992	56.049	31.488%	10.155	12.656%	0.22008	0.991
SP116703	226	0.992	69.238	30.636%	12.898	15.704%	0.1561	0.991
SP59312	1283	0.999	134.213	10.461%	22.188	3.575%	0.03141	0.999
SP116701	827	0.999	119.649	14.468%	18.332	5.511%	0.04857	0.998
SP59296	261	0.997	62.857	24.083%	11.151	8.658%	0.15904	0.996
SP59280	482	0.998	93.103	19.316%	15.083	6.525%	0.09961	0.998
SP59344	215	0.997	48.94	22.763%	7.647	8.206%	0.13798	0.996
SP59460	820	0.998	124.986	15.242%	22.896	6.165%	0.05444	0.998
SP59404	275	0.997	62.538	22.741%	11.008	7.823%	0.17057	0.997
SP116709	439	0.996	86.094	19.611%	15.519	9.113%	0.0867	0.996
SP59448	3358	1.0	241.475	7.191%	39.899	2.319%	0.01819	1.0
SP116614	1285	0.999	150.097	11.681%	26.122	4.292%	0.03534	0.999
SP59464	286	0.995	70.944	24.806%	11.142	10.112%	0.12032	0.995
SP59364	597	0.992	151.713	25.413%	31.628	15.369%	0.08534	0.991
SP116663	1900	1.0	134.668	7.088%	20.724	2.188%	0.01647	1.0
SP59444	277	0.985	94.815	34.229%	15.493	17.785%	0.17633	0.983
SP116690	1823	0.999	226.151	12.405%	41.877	5.183%	0.0336	0.999
SP59270	165	0.995	46.988	28.478%	7.984	11.272%	0.18421	0.994
SP59352	644	0.998	103.176	16.021%	16.793	6.859%	0.06922	0.998
SP116652	185	0.993	50.625	27.365%	10.371	11.883%	0.16635	0.993
SP116715	3442	1.0	306.403	8.902%	53.164	3.073%	0.02137	1.0
SP116718	584	0.997	109.656	18.777%	19.148	8.334%	0.0645	0.997
SP116720	250	0.992	67.251	26.9%	12.799	14.183%	0.10985	0.992
SP59284	460	0.999	68.082	14.8%	11.453	4.614%	0.0814	0.999
SP116618	381	0.995	84.736	22.24%	13.767	10.178%	0.09486	0.994
SP59436	61	0.942	33.204	54.433%	5.716	33.74%	0.42649	0.932
SP116645	1314	0.999	185.725	14.134%	31.953	5.115%	0.05282	0.999
SP59320	328	0.983	119.842	36.537%	24.643	20.036%	0.16967	0.982
SP116672	123	0.982	48.678	39.576%	8.124	19.24%	0.25234	0.98
SP116635	402	0.998	75.254	18.72%	12.371	7.848%	0.0682	0.998
SP59328	274	0.998	49.243	17.972%	7.69	6.267%	0.09626	0.998
SP116627	267	0.995	68.174	25.533%	10.466	10.13%	0.13266	0.995
SP116725	156	0.995	46.376	29.728%	7.521	10.265%	0.20318	0.995
SP59292	280	0.993	75.966	27.131%	12.604	12.189%	0.12407	0.992
SP116683	667	0.998	104.991	15.741%	18.269	7.216%	0.04622	0.997
SP59372	144	0.931	72.611	50.424%	13.442	37.601%	0.27922	0.914
SP116610	1118	0.994	222.235	19.878%	43.333	10.709%	0.07456	0.994
SP116638	325	0.996	79.207	24.371%	14.358	10.813%	0.12003	0.996
SP59336	199	0.996	55.344	27.811%	9.037	9.659%	0.20559	0.996
SP124971	1532	0.999	174.065	11.362%	30.498	4.196%	0.03551	0.999
SP116665	143	0.99	41.959	29.342%	8.464	15.415%	0.20074	0.989
SP116674	667	0.999	95.634	14.338%	15.004	5.328%	0.05514	0.999
SP116657	1981	0.999	216.278	10.918%	34.966	3.955%	0.02913	0.999
SP116670	1204	0.999	189.189	15.713%	32.528	5.499%	0.04983	0.999
SP116642	1219	0.998	199.743	16.386%	33.224	6.638%	0.06041	0.998
SP116606	430	0.934	203.609	47.351%	43.744	37.098%	0.25389	0.922
SP116604	366	0.992	90.633	24.763%	16.337	13.187%	0.12205	0.991
SP59376	145	0.987	64.319	44.358%	10.425	18.123%	0.31391	0.986
SP59272	279	0.998	57.86	20.738%	9.198	6.714%	0.13423	0.998
SP124969	1745	0.999	180.264	10.33%	34.12	4.456%	0.02567	0.999
SP116608	131	0.979	49.121	37.497%	9.231	20.473%	0.27057	0.977
SP59396	246	0.998	47.995	19.51%	7.915	6.383%	0.13533	0.998
SP116688	312	0.997	62.016	19.877%	10.833	7.743%	0.10508	0.997
SP59392	213	0.997	52.152	24.485%	9.33	8.148%	0.18302	0.997
SP59456	644	0.998	106.41	16.523%	19.236	7.175%	0.0686	0.998
SP59348	389	0.996	75.839	19.496%	13.0	8.955%	0.09606	0.996
SP59300	779	0.964	313.095	40.192%	72.028	27.787%	0.2435	0.959
SP59340	365	0.993	99.994	27.396%	17.864	12.248%	0.14134	0.993
SP59380	130	0.979	52.86	40.662%	8.989	22.278%	0.22789	0.976
SP59440	758	0.998	150.335	19.833%	26.183	7.423%	0.07838	0.997
SP59428	175	0.98	62.832	35.904%	11.288	20.09%	0.21262	0.978
SP59400	1421	0.998	297.512	20.937%	59.549	9.99%	0.05197	0.998
SP116624	569	0.999	91.635	16.105%	15.544	6.265%	0.06903	0.999
SP59432	282	0.987	81.142	28.774%	15.72	17.51%	0.14887	0.986
SP59452	1386	0.999	202.276	14.594%	37.551	6.211%	0.04015	0.999
SP116679	103	0.971	46.641	45.283%	7.486	24.048%	0.30637	0.966
SP116676	1872	0.999	211.187	11.281%	36.163	4.09%	0.03826	0.999
SP59360	836	0.999	142.909	17.094%	28.483	6.072%	0.0757	0.999
SP59384	503	0.999	85.083	16.915%	16.754	6.351%	0.08439	0.999
SP59332	218	0.99	73.683	33.8%	12.644	13.884%	0.22057	0.99
SP116616	755	0.998	143.002	18.941%	26.094	7.799%	0.06722	0.998
SP124981	475	0.997	111.009	23.37%	21.089	9.69%	0.09495	0.997
SP59368	1433	0.999	162.146	11.315%	27.53	4.429%	0.02613	0.999
SP116648	2248	0.999	242.607	10.792%	45.827	4.291%	0.03803	0.999
SP59420	234	0.986	61.546	26.302%	12.071	16.46%	0.13542	0.984
SP116706	699	0.995	157.351	22.511%	30.215	11.646%	0.0913	0.995
SP116654	451	0.993	116.141	25.752%	25.142	13.659%	0.10909	0.993
SP59308	355	0.998	64.621	18.203%	9.536	6.366%	0.09884	0.998
SP59288	847	0.999	145.971	17.234%	23.663	5.532%	0.07343	0.999
SP116622	212	0.992	64.521	30.434%	10.407	12.37%	0.19281	0.992
SP59316	317	0.995	80.874	25.512%	12.417	9.896%	0.12193	0.995
SP59324	259	0.988	74.499	28.764%	13.15	15.267%	0.1581	0.987
SP116697	9384	0.999	1162.095	12.384%	239.103	5.278%	0.02902	0.999
SP59304	3410	0.997	633.873	18.589%	126.721	9.096%	0.05866	0.996
SP116620	2009	0.998	381.764	19.003%	74.136	7.642%	0.0613	0.998
SP13289	66	0.959	32.064	48.582%	5.019	28.598%	0.31571	0.95
SP116742	49	0.91	29.163	59.516%	5.086	41.389%	0.42689	0.888
SP115134	44	0.819	38.553	87.62%	6.634	57.742%	0.77929	0.776
SP96884	69	0.894	45.788	66.359%	8.225	45.209%	0.46273	0.87
SP13385	186	0.635	152.985	82.25%	37.112	79.485%	0.5551	0.528
SP13291	134	0.928	65.862	49.151%	12.226	37.237%	0.31332	0.909
SP13514	170	0.993	50.212	29.536%	7.915	11.463%	0.18403	0.993
SP115117	62	0.984	29.092	46.923%	5.186	19.463%	0.33242	0.984
SP115114	214	0.995	55.055	25.727%	9.672	10.336%	0.15124	0.995
SP13279	97	0.967	43.351	44.692%	6.772	25.614%	0.25618	0.961
SP13487	86	0.975	34.845	40.517%	5.289	22.153%	0.30795	0.971
SP13361	178	0.989	56.547	31.768%	9.83	15.064%	0.17302	0.987
SP13421	176	0.995	55.329	31.437%	9.045	11.441%	0.19612	0.995
SP116738	102	0.9	58.5	57.353%	10.135	43.777%	0.40228	0.867
SP13293	103	0.935	56.016	54.384%	9.555	36.997%	0.36575	0.922
SP13281	93	0.985	39.508	42.482%	6.446	17.589%	0.35443	0.984
SP13677	92	0.906	47.491	51.621%	8.073	44.173%	0.33325	0.866
SP13399	108	0.917	56.152	51.993%	9.589	40.377%	0.35079	0.888
SP116732	138	0.981	50.703	36.741%	9.357	19.376%	0.24708	0.979
SP115073	67	0.963	31.563	47.109%	5.846	27.838%	0.33599	0.958
SP13307	134	0.941	59.426	44.348%	10.527	33.976%	0.23325	0.923
SP13299	217	0.982	63.668	29.34%	11.185	19.282%	0.15553	0.978
SP13481	81	0.889	47.35	58.457%	8.96	45.903%	0.40775	0.857
SP116780	117	0.948	48.896	41.791%	8.316	32.056%	0.25171	0.931
SP13433	119	0.929	63.296	53.19%	11.106	38.434%	0.32809	0.911
SP115064	160	0.974	70.344	43.965%	12.425	23.266%	0.28512	0.972
SP13359	95	0.915	53.049	55.841%	8.955	40.496%	0.36827	0.89
SP116734	186	0.993	60.033	32.276%	10.191	12.209%	0.20905	0.992
SP116770	78	0.962	40.626	52.085%	6.584	28.762%	0.36222	0.956
SP13323	95	0.934	45.339	47.725%	7.862	35.848%	0.39914	0.914
SP13367	242	0.995	59.048	24.4%	9.769	9.84%	0.14127	0.995
SP96882	219	0.953	83.185	37.984%	13.154	30.893%	0.18784	0.932
SP13283	63	0.926	38.045	60.389%	6.057	37.93%	0.41722	0.908
SP116728	93	0.939	46.506	50.006%	8.22	34.46%	0.34594	0.925
SP13478	60	0.902	33.095	55.158%	6.191	43.346%	0.33254	0.875
SP116744	119	0.946	55.53	46.664%	9.417	32.55%	0.28943	0.931
SP115093	226	0.989	75.344	33.338%	14.002	15.812%	0.18369	0.988
SP13315	34	0.897	24.18	71.118%	4.424	44.24%	0.63027	0.88
SP13331	164	0.987	53.223	32.453%	8.866	16.357%	0.19385	0.985
SP115108	196	0.996	51.473	26.262%	9.094	10.787%	0.15011	0.996
