Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP69155	0	6	9	27	5	9	10	0	9	3	0	1	39	1	0	0	1	3	5	0
SP59950	242	13	77	50	62	0	181	0	141	0	176	0	87	116	0	0	0	12	0	1
SP59938	178	10	100	18	5	129	41	1	26	0	0	0	15	0	0	0	0	3	0	0
SP64976	46	5	3	56	46	0	59	1	45	0	9	15	41	20	0	0	24	0	0	0
SP64296	288	9	250	73	48	165	8	0	56	0	84	0	0	0	0	0	0	3	0	17
SP65807	529	48	156	39	28	43	1	8	84	37	0	98	0	0	0	36	0	13	0	0
SP59803	32	61	44	50	19	9	7	5	119	0	0	38	43	103	0	0	0	11	0	31
SP66159	420	0	108	0	26	282	57	21	27	0	32	94	0	5	0	11	0	12	136	28
SP63356	1	25	28	71	0	43	20	4	40	0	0	58	8	33	0	0	0	0	0	44
SP68348	361	20	110	127	81	13	54	21	48	67	29	140	0	0	0	11	4	14	0	0
SP62450	21	0	13	35	8	2	0	0	2	16	1	25	39	13	0	0	14	4	0	0
SP67428	276	0	80	27	17	189	22	17	0	43	0	39	4	0	96	0	0	9	0	0
SP61713	224	0	211	30	13	190	0	2	6	0	0	32	0	0	0	0	0	0	0	40
SP68725	137	12	54	29	4	71	0	6	20	17	14	29	0	18	0	0	0	6	0	0
SP67609	663	0	218	22	37	219	47	24	0	62	0	79	0	22	46	0	0	31	0	37
SP62110	14	33	35	14	54	0	92	3	8	71	25	34	0	128	0	0	0	2	19	0
SP64546	175	0	130	51	0	114	38	2	2	0	16	0	19	0	0	0	15	6	0	0
SP63546	18	0	0	34	26	18	78	3	64	0	19	14	59	4	66	0	0	14	0	9
SP60322	141	3	28	14	14	31	0	1	46	0	84	27	0	0	0	0	0	0	0	13
SP60243	124	2	181	14	9	113	0	1	2	40	0	0	0	8	0	0	0	0	18	0
SP63966	18	25	12	136	74	0	53	0	27	0	0	55	0	93	0	0	16	0	0	12
SP60362	7	0	5	102	16	0	25	1	24	0	10	6	0	0	0	0	0	6	0	55
SP69077	471	5	500	29	30	197	91	6	0	79	0	6	0	0	0	0	0	0	0	13
SP67346	60	24	35	50	45	0	53	0	71	95	0	7	201	13	0	0	0	0	0	0
SP66687	11	22	9	146	61	0	55	2	39	15	0	0	0	27	43	0	0	3	12	0
SP63716	12	0	13	78	10	0	48	1	24	0	3	0	0	6	21	0	8	2	22	0
SP65376	509	0	394	45	40	28	64	2	35	0	160	0	28	0	0	0	0	3	0	22
SP61343	4	5	4	54	30	3	35	1	71	0	0	32	0	27	0	0	0	7	0	0
SP60001	479	23	113	0	25	60	59	5	71	0	0	60	32	21	13	0	29	4	30	0
SP59860	49	20	52	6	45	0	39	3	17	69	0	13	0	56	169	0	0	1	47	15
SP60610	0	2	9	59	10	6	36	0	13	0	16	0	3	12	0	0	24	0	0	24
SP64036	214	34	255	73	18	30	2	8	11	60	0	57	11	0	0	0	0	17	0	0
SP60842	132	22	85	1	22	0	33	11	72	0	109	9	12	0	0	0	0	10	59	0
CPCT02020307T	9	50	22	93	31	5	61	50	32	14	0	0	12	17	62	45	0	2	0	19
CPCT02020333T	424	25	247	0	13	93	97	86	45	32	7	7	29	13	0	56	35	22	59	2
CPCT02080024T	49	35	13	21	15	18	27	62	44	26	0	14	0	5	147	52	0	18	56	0
CPCT02030259TII	158	48	93	39	42	116	63	66	19	0	156	0	0	0	0	17	9	21	0	0
CPCT02040038T	501	9	200	76	33	117	0	74	41	18	0	31	0	38	9	32	0	7	0	0
CPCT02030250T	2	3	0	64	27	37	6	56	32	99	18	37	21	94	41	49	0	6	0	66
CPCT02050058T	69	93	69	0	244	17	51	108	65	0	0	49	52	91	0	35	0	14	89	5
CPCT02020393T	15	218	48	2	45	30	10	61	21	60	0	80	41	10	0	40	38	2	20	0
CPCT02030280T	539	119	228	197	122	82	110	74	99	53	0	0	25	52	0	55	5	13	0	0
CPCT02030278T	629	62	108	43	34	359	11	36	0	71	96	0	0	0	0	45	0	17	0	0
CPCT02100030T	66	89	9	56	33	133	53	76	166	4	35	19	3	19	31	57	7	43	0	12
CPCT02060056T	160	33	80	46	16	11	27	67	0	33	46	23	33	6	0	21	91	11	46	0
CPCT02030296T	430	0	124	67	14	108	0	95	41	0	140	8	0	37	0	88	15	10	0	0
CPCT02060046T	0	54	4	74	6	16	7	29	6	0	15	0	34	6	0	18	0	11	0	0
CPCT02130056T	14	138	8	0	98	69	22	50	0	34	67	0	39	36	0	26	78	11	0	1
CPCT02180051T	5	42	26	50	16	16	0	61	11	32	16	11	11	2	49	16	35	16	3	15
CPCT02070434T	46	27	85	24	26	20	44	24	107	142	0	29	158	10	0	24	9	27	0	3
DRUP01210006T	485	49	97	0	11	170	0	48	19	20	16	24	39	0	0	65	0	311	0	40
CPCT02020659T	117	48	37	73	23	16	0	70	0	10	16	23	23	15	0	19	5	4	0	0
CPCT02080191T	627	24	128	45	81	203	54	167	27	46	256	9	0	0	0	80	10	32	13	0
CPCT02330084T	0	34	6	89	22	18	19	28	0	43	12	17	16	32	0	34	12	12	3	9
CPCT02360009T	26	272	0	72	361	49	100	70	15	12	2	0	5	71	0	64	0	76	196	0
CPCT02060196T	0	7	8	37	16	37	0	55	32	10	26	0	12	26	0	0	0	3	0	0
CPCT02290028T	0	60	24	70	59	0	0	93	29	21	12	35	0	59	61	14	6	7	0	29
CPCT02030455T	235	128	141	61	36	0	8	70	17	21	94	75	0	7	9	36	24	32	27	0
CPCT02080198T	0	45	17	4	5	0	0	76	17	0	0	4	0	4	30	8	46	8	1	0
CPCT02010679T	0	2	10	29	9	25	0	82	0	0	0	16	31	0	0	0	0	2	0	10
CPCT02100152T	327	0	257	46	29	61	152	94	82	162	18	0	0	0	0	69	77	5	0	0
CPCT02070465T	566	7	480	70	58	316	63	57	1	0	142	102	0	0	0	65	0	25	0	7
CPCT02040224T	132	20	113	31	54	114	15	62	7	65	63	0	8	18	150	9	0	21	0	37
DRUP01060007T	2	15	9	41	7	0	0	98	0	4	6	24	4	6	0	23	42	2	0	8
CPCT02040223T	0	47	26	16	45	0	1	82	54	0	25	28	9	16	183	23	0	1	0	0
CPCT02270023T	276	85	111	131	58	26	0	57	24	31	55	0	0	81	0	43	96	21	0	0
CPCT02220079T	13	20	24	274	23	52	12	33	105	0	0	0	31	19	0	13	10	24	57	14
CPCT02230082T	96	13	86	14	21	46	21	79	16	50	8	0	68	0	10	17	27	0	12	0
CPCT02090043T	11	54	9	83	16	0	0	40	0	0	7	12	19	5	8	7	53	7	0	0
CPCT02130051T	138	27	155	9	26	0	0	256	51	2	91	102	0	0	0	0	38	8	23	0
CPCT02030259TIII	173	34	131	39	38	27	95	49	0	0	55	0	8	0	0	36	49	13	0	17
DRUP01020026T	1	183	30	136	54	0	104	185	21	41	62	93	35	0	0	27	0	2	19	23
CPCT02210046T	0	10	30	31	24	55	39	109	0	67	0	8	0	11	0	0	30	19	62	0
CPCT02120120T	0	58	13	0	49	0	37	51	2	32	0	28	0	0	0	31	0	2	0	30
WIDE01010205T	163	44	22	80	39	0	38	50	65	39	257	73	0	0	0	30	0	22	0	21
CPCT02340080T	0	1	13	75	11	10	10	93	12	0	27	0	42	0	0	17	11	1	0	5
WIDE01010216T	3	27	3	249	35	34	0	24	22	0	0	5	16	0	0	32	21	7	90	85
CPCT02130087T	0	19	64	85	94	96	28	132	44	108	23	9	35	61	0	9	32	8	0	31
WIDE01010264T	0	21	5	53	49	10	42	17	13	22	0	10	10	8	0	46	0	9	0	34
CPCT02130085T	0	373	13	198	64	8	0	72	29	111	0	76	0	15	0	30	0	11	0	30
WIDE01010292T	2	19	0	0	34	3	0	13	0	0	0	0	13	3	0	28	2	15	3	13
WIDE01010277T	0	211	0	14	64	0	10	12	7	10	4	10	7	50	0	45	0	0	10	0
CPCT02120118T	9	38	18	18	10	0	0	60	0	0	0	43	0	23	0	17	17	5	0	20
WIDE01010301T	100	43	29	11	13	0	18	41	0	21	93	14	41	21	0	37	0	7	0	2
CPCT02220045T	898	61	493	76	61	183	231	96	72	143	24	0	95	0	0	46	0	11	0	0
CPCT02130093T	0	64	23	82	8	35	0	58	6	31	0	8	0	0	0	34	62	5	0	0
CPCT02030482T	26	0	7	132	87	46	42	44	0	0	56	18	53	74	0	65	0	18	0	70
CPCT02030477T	5	0	7	5	14	0	20	48	19	1	0	23	0	0	0	0	0	10	32	23
CPCT02370026T	3	13	12	9	5	0	6	8	8	28	0	0	54	0	26	0	0	5	0	3
WIDE01010385T	39	9	32	60	22	48	48	35	83	151	0	6	59	0	0	19	7	23	0	24
WIDE01010397T	0	86	7	19	5	20	0	24	5	0	17	0	13	24	48	23	10	17	31	0
WIDE01010414T	125	0	135	57	54	117	0	22	78	21	54	0	94	0	0	36	6	12	0	0
WIDE01010420T	1040	46	543	111	165	338	460	68	178	371	0	129	0	15	0	19	32	49	0	0
CPCT02270031T	2	68	31	0	0	1	0	101	30	4	0	0	0	27	32	9	23	10	0	3
CPCT02120132T	14	37	7	74	2	0	0	107	0	18	0	53	39	6	0	0	32	1	0	3
DRUP01010084T	52	0	78	79	59	0	62	83	56	23	8	58	0	108	0	27	93	17	63	33
CPCT02020741T	14	34	20	25	25	0	87	89	31	52	39	0	0	11	75	36	30	20	0	35
CPCT02020740T	338	93	286	77	66	138	46	183	17	0	61	0	0	32	0	47	0	6	5	6
CPCT02030492T	27	114	16	147	276	88	84	83	95	0	106	38	16	7	212	41	40	18	0	23
CPCT02070349T	0	84	79	118	67	21	40	75	17	43	0	84	68	10	0	0	124	14	0	0
CPCT02070348T	0	72	30	2	7	1	0	168	85	89	31	5	4	27	138	13	3	9	41	0
CPCT02060226T	19	82	38	33	197	42	70	73	28	0	0	10	37	71	52	58	53	21	20	0
CPCT02230111T	3	16	37	38	23	0	0	93	25	68	5	42	0	46	62	3	0	3	0	22
CPCT02080236T	3	96	23	93	34	0	22	39	0	134	0	13	87	11	0	23	21	2	0	7
CPCT02030498T	0	17	8	5	42	1	82	57	89	0	0	68	21	0	0	0	66	11	22	0
DRUP01050029T	7	87	8	30	46	0	5	33	57	0	1	9	59	0	0	38	10	6	0	0
CPCT02030505T	221	31	116	0	17	20	87	73	22	0	0	43	0	6	0	16	40	18	16	2
CPCT02120149T	0	12	17	15	60	0	2	73	47	0	46	0	7	38	76	0	32	14	79	0
CPCT02070358T	0	60	8	39	18	9	12	97	51	66	53	0	7	0	0	0	42	4	0	0
CPCT02060168T	2	74	25	67	5	0	5	35	14	0	0	5	25	0	26	24	27	4	5	5
CPCT02030509T	229	29	56	8	0	133	9	50	0	99	0	16	23	6	0	5	0	2	0	0
CPCT02210066T	436	21	52	12	17	241	18	41	0	0	49	95	12	0	0	40	0	9	0	18
CPCT02030495T	0	13	8	14	15	2	0	64	0	0	63	0	23	10	22	0	8	7	80	5
CPCT02060251T	0	0	0	7	8	0	33	22	0	0	0	14	1	0	0	14	20	1	5	0
CPCT02380049T	0	58	0	13	2	32	0	41	30	0	0	7	12	9	0	15	46	7	0	53
CPCT02300049T	0	16	9	44	6	0	10	59	0	0	45	27	47	0	0	0	0	14	0	0
CPCT02140079T	0	35	22	13	2	0	0	87	4	10	0	14	22	14	0	0	40	1	0	18
CPCT02110074T	2	103	17	84	61	0	34	40	11	24	19	30	0	100	0	54	12	9	0	0
CPCT02210065T	14	144	0	66	293	53	171	55	142	0	19	0	5	0	0	32	0	2	128	0
CPCT02120153T	34	0	36	53	56	6	21	55	64	35	0	25	0	37	198	11	0	6	0	3
CPCT02110078T	14	44	3	83	102	32	176	80	9	0	92	70	52	11	0	51	30	8	0	0
CPCT02030517T	9	111	18	143	71	0	3	114	8	58	0	31	0	40	0	8	30	79	0	39
CPCT02020466T	183	69	144	28	45	101	14	87	30	73	0	67	51	0	0	29	0	6	0	20
CPCT02070397T	0	12	18	47	4	0	0	74	21	18	22	13	61	0	0	0	11	5	0	2
CPCT02050203T	655	90	204	22	23	28	154	95	0	4	0	94	0	0	87	13	0	21	0	0
CPCT02020572T	272	66	199	156	13	0	0	186	74	78	90	115	0	1	0	22	34	25	0	0
CPCT02060142T	236	29	144	39	11	180	0	71	0	75	0	0	20	0	0	21	0	4	0	45
CPCT02230050T	667	57	217	0	125	89	104	76	236	0	22	29	0	83	123	34	6	46	0	19
CPCT02070222T	6	10	28	0	6	0	7	71	12	0	4	30	35	0	58	0	13	8	0	1
CPCT02010646T	0	62	34	106	222	14	0	80	44	0	9	0	7	50	0	8	23	14	0	16
CPCT02070418T	11	49	13	38	22	13	0	15	54	0	0	0	8	8	57	25	24	10	36	17
CPCT02080160T	680	118	248	67	31	44	22	149	29	0	0	19	116	20	65	86	21	20	3	0
CPCT02100112T	16	43	36	19	14	23	15	155	0	17	0	96	0	78	0	15	19	13	0	6
CPCT02100119T	24	118	34	58	136	93	52	56	85	57	0	0	11	66	84	35	0	21	0	11
CPCT02340032T	8	169	0	118	92	0	2	40	43	5	2	18	6	5	47	27	37	15	0	45
CPCT02020513T	7	103	2	90	7	2	29	30	0	0	2	0	17	13	0	9	0	14	0	0
CPCT02180025T	78	14	21	57	150	30	198	26	105	93	90	0	57	55	0	5	14	16	0	0
CPCT02120022T	6	24	16	37	17	0	54	19	12	26	38	4	26	23	0	17	52	6	15	0
CPCT02020516T	10	207	11	121	46	0	60	49	19	113	5	0	50	0	0	42	25	0	35	0
CPCT02060089T	0	73	16	122	109	0	0	21	0	46	15	0	1	29	11	26	0	1	0	42
CPCT02090018T	0	2	19	145	42	14	22	23	28	63	0	0	80	23	0	17	19	11	0	0
CPCT02060094T	4	0	2	86	13	0	0	22	0	0	46	28	25	0	0	13	4	14	0	48
CPCT02120028T	24	73	13	69	93	1	31	59	19	31	55	7	0	35	0	16	0	13	52	0
CPCT02090019T	436	37	216	49	30	375	0	59	52	0	183	32	0	0	0	63	0	28	0	1
CPCT02060105T	164	23	85	8	22	153	44	75	12	0	148	0	0	0	0	30	0	10	0	2
CPCT02020544T	409	0	48	22	13	0	2	45	32	0	141	54	90	0	0	50	11	9	0	0
CPCT02060110T	0	16	6	0	2	8	0	20	9	6	0	9	19	0	0	10	0	5	0	20
CPCT02030355T	19	24	7	40	6	0	14	13	4	48	0	11	0	7	0	18	107	7	0	6
CPCT02040127T	14	53	32	60	62	0	115	50	46	5	0	19	29	22	43	35	0	9	80	29
CPCT02070190T	9	144	5	11	134	8	24	40	21	18	0	32	18	43	0	6	22	2	0	42
CPCT02090020T	2	8	0	80	6	0	12	39	0	10	1	0	0	5	0	15	0	2	0	8
DRUP01020004T	0	32	3	128	6	0	8	42	0	0	15	3	3	19	0	26	2	3	17	0
CPCT02060120T	192	88	103	110	609	61	115	68	23	63	117	0	0	13	0	34	0	21	0	56
CPCT02070210T	27	137	0	238	435	0	91	129	6	50	27	61	51	0	0	5	71	74	0	0
CPCT02040144T	484	120	159	206	129	0	208	131	50	179	23	40	0	39	0	134	23	28	0	19
CPCT02040143T	2	0	18	100	43	23	69	64	6	18	0	19	13	4	0	24	0	12	0	2
CPCT02020593T	15	238	0	97	84	46	50	58	2	42	51	0	0	68	0	27	41	16	139	0
CPCT02180005T	11	171	6	150	95	15	0	56	79	32	0	19	18	12	0	62	0	9	0	13
CPCT02030299T	245	10	263	24	21	66	32	49	63	0	96	25	0	0	0	31	125	25	0	36
CPCT02020420T	0	70	16	59	8	0	20	47	0	0	41	16	10	12	0	76	5	6	0	2
CPCT02030303T	270	18	255	32	7	158	28	54	60	0	0	0	7	5	53	13	17	9	0	0
CPCT02070058T	291	16	325	21	28	37	0	49	0	51	8	41	0	0	144	28	19	11	0	0
CPCT02040050T	154	0	56	56	9	70	35	25	10	31	1	39	23	0	0	14	12	13	0	0
CPCT02020434T	22	89	13	38	39	15	54	39	112	0	32	16	0	45	20	44	0	11	71	0
CPCT02220006T	0	92	8	159	23	0	0	25	207	89	20	0	0	0	0	20	216	14	0	0
DRUP01140003T	0	112	11	80	4	0	0	23	0	15	27	0	53	5	0	20	0	4	0	10
CPCT02020459T	144	6	101	13	11	257	0	66	14	51	0	43	0	23	0	0	0	10	0	0
CPCT02330021T	0	78	4	100	65	28	2	17	0	0	0	15	26	18	0	23	69	6	0	0
CPCT02110016T	15	0	1	10	0	8	30	18	9	0	0	0	12	0	18	3	0	8	0	29
CPCT02330023T	20	36	17	26	8	0	12	23	40	0	0	17	4	29	0	0	27	5	0	0
CPCT02040095T	16	98	0	37	101	22	0	37	17	118	40	0	46	102	0	22	38	22	0	0
CPCT02160017T	609	92	233	23	63	29	23	89	87	190	77	39	16	0	141	115	0	38	0	0
CPCT02080093T	5	77	6	75	47	0	0	20	1	43	0	20	0	15	0	0	0	24	0	0
CPCT02060088T	1	7	0	47	11	0	7	9	6	0	0	14	31	0	0	14	6	8	0	1
CPCT02290021T	82	78	34	23	80	65	0	87	5	86	34	0	0	93	0	28	43	5	0	0
CPCT02340042T	14	87	28	169	90	0	90	74	10	21	16	11	0	51	0	23	11	12	98	0
CPCT02040192T	188	47	66	12	26	54	82	53	17	24	34	0	0	12	0	47	0	13	0	16
CPCT02300026T	25	90	19	84	29	2	14	88	167	105	0	64	33	0	0	21	0	26	0	34
CPCT02450007T	614	12	156	148	50	3	66	53	0	84	0	53	0	36	0	18	0	28	20	0
CPCT02170020T	288	0	82	10	31	157	124	84	33	0	45	9	1	0	51	27	11	5	0	30
CPCT02030440T	20	67	24	38	53	32	62	86	83	52	0	0	101	37	0	20	0	5	34	0
CPCT02190003T	778	106	130	138	280	170	0	53	21	100	210	64	0	0	0	37	0	1	0	14
WIDE01010536T	0	24	4	58	5	12	0	18	0	13	2	0	0	0	0	8	0	6	0	19
WIDE01010554T	6	24	13	38	0	0	25	17	3	6	8	0	0	24	0	18	48	17	29	0
