NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	267.143	23.877	64.668	14.865	16.757	0.977	1000000.0
2	252.738	23.84	56.629	14.724	8.45	0.976	1000000.0
3	249.517	24.115	54.832	14.998	16.76	0.976	1000000.0
4	242.161	23.776	50.085	14.658	8.427	0.976	1000000.0
5	247.869	23.571	54.476	14.41	16.763	0.977	1000000.0
6	239.522	24.136	56.601	14.689	8.435	0.977	1000000.0
7	265.334	23.971	63.223	14.779	8.434	0.976	1000000.0
8	230.231	23.712	51.981	14.575	0.105	0.976	1000000.0
9	246.267	23.862	53.213	14.637	8.438	0.976	1000000.0
10	248.398	23.973	54.038	14.783	8.433	0.977	1000000.0
11	249.231	23.254	57.452	14.02	8.445	0.978	1000000.0
12	241.411	24.064	50.506	14.966	8.428	0.976	1000000.0
13	244.575	23.57	61.041	14.24	8.425	0.978	1000000.0
14	237.25	24.18	54.512	15.634	0.103	0.974	1000000.0
15	248.993	23.913	54.485	14.717	0.104	0.976	1000000.0
16	257.93	23.85	58.23	14.725	8.436	0.976	1000000.0
17	249.041	24.184	54.461	15.241	0.105	0.974	1000000.0
18	253.153	23.688	60.769	14.53	0.171	0.976	1000000.0
19	245.638	24.091	53.321	14.752	0.109	0.976	1000000.0
20	226.303	24.33	50.043	15.228	16.765	0.976	1000000.0
21	247.0	23.91	55.462	14.732	25.097	0.976	1000000.0
22	242.649	23.832	58.598	14.552	8.474	0.976	1000000.0
23	265.216	24.21	59.284	15.02	33.431	0.976	1000000.0
24	249.171	23.303	60.567	14.069	8.464	0.978	1000000.0
25	264.248	24.12	56.382	14.758	0.101	0.976	1000000.0
26	265.103	23.657	63.593	14.391	0.101	0.977	1000000.0
27	247.683	23.951	58.659	14.692	0.136	0.976	1000000.0
28	238.451	23.538	51.766	14.626	16.755	0.976	1000000.0
29	244.425	23.805	55.373	14.649	0.104	0.976	1000000.0
30	267.601	23.549	63.707	14.484	0.129	0.977	1000000.0
31	259.079	23.914	58.88	14.926	25.097	0.976	1000000.0
32	239.829	24.047	52.496	14.952	33.424	0.976	1000000.0
33	246.305	23.734	54.668	14.266	0.106	0.978	1000000.0
34	244.824	23.736	53.65	14.851	25.091	0.977	1000000.0
35	237.456	24.091	48.65	15.094	16.771	0.975	1000000.0
36	259.537	23.682	63.461	14.655	8.43	0.977	1000000.0
37	245.758	24.034	54.668	14.801	8.432	0.977	1000000.0
38	251.109	23.638	60.566	14.22	8.427	0.978	1000000.0
39	244.765	23.998	50.221	14.832	16.761	0.975	1000000.0
40	244.749	23.641	56.462	14.409	8.428	0.977	1000000.0
41	255.785	23.736	59.507	14.516	66.76	0.977	1000000.0
42	255.799	23.752	58.063	14.443	8.434	0.976	1000000.0
43	250.191	24.045	54.417	14.752	0.145	0.976	1000000.0
44	242.692	24.201	54.35	14.927	16.768	0.975	1000000.0
45	240.528	24.049	51.846	14.764	8.438	0.976	1000000.0
46	251.557	23.635	54.995	14.475	8.426	0.978	1000000.0
47	253.609	23.772	54.082	14.59	8.431	0.977	1000000.0
48	258.457	23.855	55.885	14.549	8.424	0.977	1000000.0
49	252.481	23.446	56.618	14.187	25.1	0.976	1000000.0
50	265.323	24.06	60.463	14.914	0.1	0.976	1000000.0
51	268.009	24.025	67.444	14.991	8.427	0.976	1000000.0
52	239.656	23.567	53.769	14.33	16.778	0.977	1000000.0
53	268.346	23.911	57.396	14.319	0.098	0.978	1000000.0
54	260.734	23.912	59.171	14.887	8.431	0.977	1000000.0
55	250.357	24.072	57.171	14.929	16.758	0.975	1000000.0
56	240.129	23.838	55.461	14.66	25.1	0.977	1000000.0
57	246.047	23.565	50.892	14.343	16.766	0.977	1000000.0
58	256.443	24.01	58.129	14.492	16.774	0.978	1000000.0
59	242.574	23.935	50.677	14.712	8.434	0.975	1000000.0
60	260.19	23.475	59.985	14.335	0.138	0.977	1000000.0
61	244.84	23.778	54.103	14.663	8.434	0.976	1000000.0
62	242.856	23.99	55.497	14.822	0.105	0.975	1000000.0
63	262.512	24.076	58.528	14.683	16.77	0.974	1000000.0
64	247.466	23.83	57.48	14.781	0.101	0.975	1000000.0
65	251.742	24.234	57.51	14.967	8.428	0.976	1000000.0
66	235.645	24.146	51.094	14.752	0.104	0.977	1000000.0
67	266.479	24.014	62.756	14.634	16.772	0.975	1000000.0
68	253.742	24.207	58.136	14.781	8.425	0.975	1000000.0
69	258.216	24.114	58.025	15.006	0.11	0.975	1000000.0
70	257.953	23.675	55.618	14.38	33.431	0.976	1000000.0
71	252.509	23.912	54.472	14.335	16.776	0.977	1000000.0
72	256.117	24.437	56.108	15.133	8.433	0.974	1000000.0
73	253.152	23.58	54.475	14.194	8.434	0.977	1000000.0
74	249.516	23.954	54.454	14.775	0.103	0.977	1000000.0
75	245.602	24.062	53.031	15.216	16.77	0.974	1000000.0
76	263.323	24.062	62.018	14.758	25.101	0.976	1000000.0
77	251.278	23.74	53.584	14.452	0.099	0.977	1000000.0
78	261.12	24.216	57.12	14.964	25.086	0.975	1000000.0
79	240.794	23.753	50.598	14.516	8.439	0.976	1000000.0
80	242.997	24.151	52.563	14.719	0.1	0.975	1000000.0
81	263.918	23.885	56.56	14.599	8.435	0.977	1000000.0
82	237.018	23.691	53.899	14.452	16.763	0.976	1000000.0
83	244.773	23.989	52.561	14.633	16.756	0.976	1000000.0
84	243.667	23.829	53.381	14.578	8.432	0.978	1000000.0
85	252.536	23.959	54.671	14.817	25.084	0.977	1000000.0
86	243.063	23.797	57.612	14.51	33.424	0.975	1000000.0
87	242.976	23.947	54.345	14.976	8.435	0.976	1000000.0
88	256.218	24.176	59.928	15.272	8.436	0.975	1000000.0
89	251.775	23.511	59.843	14.425	25.096	0.977	1000000.0
90	257.948	23.604	57.791	14.395	25.089	0.977	1000000.0
91	264.972	23.957	66.772	14.897	8.424	0.976	1000000.0
92	222.392	23.523	46.024	14.134	0.098	0.978	1000000.0
93	255.042	24.087	56.67	14.76	0.106	0.976	1000000.0
94	268.638	24.008	62.147	15.066	0.103	0.975	1000000.0
95	249.709	23.704	56.774	14.498	16.756	0.977	1000000.0
96	256.034	23.691	62.682	14.36	8.438	0.976	1000000.0
97	235.317	23.891	49.545	14.852	8.431	0.976	1000000.0
98	243.571	23.431	51.141	14.211	8.431	0.976	1000000.0
99	241.357	23.65	47.915	14.585	16.761	0.977	1000000.0
100	250.5	23.821	56.624	14.692	0.104	0.974	1000000.0
