MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	0.012148649476612263	0.020378820470068604	0.03991749279157375	0.3484101243317127	0.0382673397869803	0.07318654874019558	0.10309486328830644	0.10347786009311676	0.07057525399141014	0.06167710912058283	0.07008107914780112	0.036848960860959325	0.04273782536238741	0.02464011966949329	0.06888853848845258	0.06725171026046155	0.09965194616013605	0.08505413531733211	0.022944327598261226	0.03248615245465771
1:Del:C:1	0.013979991560355462	0.019125145393772983	0.02374636420675415	0.04706044069956988	0.03318822533310595	0.06046102155529752	0.05206512524979189	0.17114973227493466	0.014653706958356452	0.05086013476191511	0.06651035028018669	0.029343458886833106	0.01864822994842143	0.015345615902915596	0.062317673438360546	0.044529966380168845	0.061605761630489725	0.045571563523735675	0.025472231798166833	0.0423833109198722
1:Del:C:2	0.005775200303315273	0.005312879932888208	0.013316594521422758	0.028811426013272693	0.006141491971060973	0.01596718333864871	0.013837816555898748	0.014462575796785586	0.0029194797922018267	0.3445761766974465	0.02642640685457124	0.009064812639372094	0.00795078394815512	0.00901417085025969	0.017235438443804013	0.006444423489176643	0.015314995130971738	0.04516960372986773	0.015393262619801363	0.013559897962013566
1:Del:C:3	0.0031426336597348836	0.006057681296491921	0.0037405122687687166	0.004110518614284189	0.009154332780466916	0.011758898921467562	0.005174107007322845	0.0020255458084254487	0.006276100108247675	0.00135165776751478	0.13000664220171984	0.005008900520604769	0.005090981645718102	0.004390350793313758	0.004652893982101319	0.0035303621570358244	0.0068376757667819275	0.0012892728905723062	0.0012374994151366535	0.0023040095797620098
1:Del:C:4	0.0027522108176435724	0.004613045436164498	0.0018855968623961417	0.010285974226580947	0.004181229086927374	0.0019778696684080188	0.004191780105873022	0.0026517546333640497	0.007815132280644121	0.00399542569389439	0.027544640069432944	0.0028152846318901937	0.0044914289012717035	0.0014458454603601468	0.0033991329259214355	0.006664875464669251	0.005120798473446655	0.006643776987943681	0.006065158704782334	0.010542611207184223
1:Del:C:5	0.007463760144709113	0.010284632181160304	0.0019521662727227352	0.0018403458180927146	0.008902414812595495	0.0023788466477131466	0.0036126361839772868	0.00621291648329219	0.006789291002095013	0.0045126756491399075	0.002222290188598306	0.003226293760332055	0.009796448909645506	0.01953715681634492	0.0030376666884211543	0.004189474123913044	0.0016970764158287465	0.00986748825598852	0.005416852915257042	0.016615107221831522
1:Del:T:0	0.007296394374279771	0.014323441821616142	0.024624961641675328	0.09299834668145195	0.013116795923335757	0.06786290290192483	0.0636988555235439	0.044551737895471885	0.07236138005799148	0.05621308689651414	0.06656512024412678	0.06815016478241886	0.029714384381271042	0.020479611437767744	0.01607901996234432	0.2565663803368807	0.05022673214083625	0.020117397035637623	0.06965803461704581	0.04913856616373323
1:Del:T:1	0.010719676490637084	0.01942803771541577	0.019788710670341665	0.041978860979180015	0.006169823861678481	0.17522269432382928	0.022654020632652417	0.03282124839751077	0.014114486747667456	0.021403981667504013	0.056798632922506156	0.028908417394541742	0.009273018068752208	0.01204686056021501	0.039837146027773544	0.02852949239241525	0.03495935254710503	0.006154951845585402	0.01812585528876298	0.01084582106831192
1:Del:T:2	0.012266122426497716	0.010080481804963029	0.01971198221802524	0.022181658841718674	0.009783935163062552	0.016910415546217337	0.19861005210783333	0.020460193960352625	0.03540446329424128	0.032066617143225076	0.026470517334250872	0.022833005611737463	0.03979823029761974	0.014239402453290495	0.017562791457344247	0.01622642418165242	0.03165201498359067	0.018028632039976317	0.015948579071874178	0.026304984495030794
1:Del:T:3	0.010530412534889138	0.02106684812904632	0.005436033330018404	0.014828498508984466	0.010097510733521916	0.03493536147316263	0.01426641406812685	0.027363207528030672	0.016480519366306224	0.026713416416896507	0.033193440667548375	0.030999939289239366	0.01555838408339696	0.009640587096465652	0.30891955859959125	0.015608065285972259	0.018792615277343997	0.041724898579758474	0.019757917887783236	0.04237251878475263
