Samples	ID83A	ID83B
DRUP01090026T	1.06E+00	1.06E+00
CPCT02130029T	6.94E-01	6.94E-01
CPCT02340010TII	5.71E+00	5.71E+00
DRUP01020022T	1.22E+00	1.22E+00
CPCT02120103T	6.68E+00	6.68E+00
CPCT02300030T	5.34E+00	5.34E+00
CPCT02150044T	1.30E+00	1.30E+00
CPCT02020920T	1.42E+00	1.42E+00
CPCT02080192T	4.27E+00	4.27E+00
CPCT02130170T	2.07E+00	2.07E+00
CPCT02260014T	1.65E+01	1.65E+01
CPCT02020922T	1.08E+00	1.08E+00
CPCT02011072T	9.73E-01	9.73E-01
CPCT02010758T	1.03E+00	1.03E+00
WIDE01010006T	4.24E-01	4.24E-01
CPCT02040220T	2.44E+00	2.44E+00
CPCT02100157T	1.04E+01	1.04E+01
CPCT02230088T	2.28E+02	2.28E+02
CPCT02130178T	1.32E+00	1.32E+00
WIDE01010017T	1.91E+00	1.91E+00
WIDE01010025T	1.16E+00	1.16E+00
WIDE01010028T	2.20E+00	2.20E+00
WIDE01010012T	1.80E+00	1.80E+00
WIDE01010031T	2.15E+01	2.15E+01
CPCT02020956T	6.60E-01	6.61E-01
CPCT02010774T	1.19E+00	1.19E+00
CPCT02010756T	6.57E-01	6.57E-01
WIDE01010045T	9.15E-01	9.15E-01
CPCT02080204T	9.45E-01	9.47E-01
WIDE01010037T	2.35E+01	2.35E+01
WIDE01010056T	9.60E+00	9.60E+00
CPCT02070298T	6.42E+00	6.42E+00
WIDE01010594T	1.48E+00	1.48E+00
WIDE01010078T	2.82E+00	2.82E+00
CPCT02130054T	2.00E+00	2.00E+00
CPCT02040228T	2.03E+00	2.03E+00
WIDE01010051T	1.17E+00	1.17E+00
CPCT02050319T	5.75E-01	5.75E-01
CPCT02020689T	1.05E+00	1.05E+00
WIDE01010043T	1.15E+00	1.15E+00
WIDE01010112T	4.06E+00	4.06E+00
WIDE01010092T	1.36E+00	1.36E+00
WIDE01010119T	3.37E+00	3.37E+00
CPCT02170022T	1.07E+00	1.07E+00
WIDE01010120T	1.08E+00	1.09E+00
WIDE01010127T	1.40E+02	1.40E+02
CPCT02300036T	6.80E+00	6.80E+00
WIDE01010146T	1.45E+00	1.45E+00
CPCT02070309T	1.10E+00	1.10E+00
WIDE01010157T	6.20E+01	6.20E+01
WIDE01010170T	1.59E+00	1.59E+00
CPCT02020696T	1.29E+00	1.29E+00
CPCT02030471T	9.22E-01	9.22E-01
CPCT02130032T	8.75E-01	8.75E-01
CPCT02070310T	2.83E+01	2.83E+01
WIDE01010164T	2.24E+00	2.24E+00
WIDE01010190T	1.77E+00	1.77E+00
WIDE01010182T	4.55E+00	4.55E+00
DRUP01050040TII	4.50E+00	4.50E+00
WIDE01010225T	1.93E+00	1.93E+00
CPCT02050348T	2.63E+00	2.63E+00
WIDE01010275T	1.41E+00	1.41E+00
CPCT02010810T	1.19E+00	1.19E+00
CPCT02060206T	1.17E+02	1.17E+02
WIDE01010284T	1.03E+00	1.03E+00
WIDE01010330T	1.02E+00	1.02E+00
WIDE01010312T	1.14E+02	1.14E+02
WIDE01010317T	4.18E+00	4.18E+00
WIDE01010337T	7.46E+00	7.46E+00
CPCT02220043T	3.35E+00	3.35E+00
CPCT02130094T	7.45E+00	7.45E+00
WIDE01010329T	5.52E+01	5.52E+01
WIDE01010331T	1.71E+00	1.71E+00
CPCT02010828T	2.69E+01	2.69E+01
WIDE01010101T	6.40E+01	6.40E+01
WIDE01010349T	2.06E+00	2.06E+00
WIDE01010342T	3.59E+00	3.59E+00
WIDE01010359T	1.04E+00	1.04E+00
WIDE01010370T	1.54E+00	1.54E+00
WIDE01010369T	7.39E+00	7.39E+00
CPCT02340084T	9.05E+00	9.05E+00
DRUP01030015T	8.89E+00	8.89E+00
CPCT02060236T	9.58E-01	9.59E-01
CPCT02120125T	5.60E+01	5.60E+01
CPCT02230098T	5.33E+00	5.33E+00
DRUP01090015T	7.89E-01	7.89E-01
WIDE01010401T	1.88E+00	1.88E+00
CPCT02230105T	1.11E+00	1.11E+00
CPCT02080223T	1.26E+00	1.26E+00
CPCT02020730T	3.82E+00	3.82E+00
CPCT02010831T	4.12E+01	4.12E+01
WIDE01010428T	1.20E+00	1.20E+00
CPCT02290039T	1.82E+01	1.82E+01
CPCT02010843T	9.42E-01	9.42E-01
CPCT02130103T	4.97E+00	4.97E+00
CPCT02070337T	1.40E+00	1.40E+00
WIDE01010440T	1.14E+00	1.14E+00
WIDE01010404T	4.21E+00	4.21E+00
CPCT02080229T	7.58E+00	7.58E+00
CPCT02050363T	4.41E+00	4.41E+00
CPCT02040250T	2.90E+00	2.90E+00
CPCT02040251T	5.33E+00	5.33E+00
CPCT02260022T	9.62E+00	9.62E+00
CPCT02340090T	5.34E+00	5.34E+00
CPCT02450013T	1.70E+00	1.70E+00
CPCT02070347T	4.99E+00	4.99E+00
CPCT02060140T	1.07E+00	1.07E+00
CPCT02020720T	5.86E-01	5.86E-01
CPCT02230109T	1.65E+01	1.65E+01
DRUP01090019T	2.80E+00	2.80E+00
CPCT02120144T	1.15E+00	1.15E+00
CPCT02080240T	4.15E+00	4.15E+00
CPCT02130125T	1.47E+00	1.47E+00
CPCT02070355T	6.65E-01	6.65E-01
CPCT02010872T	8.57E-01	8.57E-01
CPCT02010878T	1.65E+00	1.65E+00
CPCT02090054T	1.31E+01	1.31E+01
CPCT02330117T	5.85E+00	5.85E+00
CPCT02170031T	2.13E+01	2.13E+01
CPCT02020765T	9.74E-01	9.75E-01
CPCT02010851T	6.98E-01	6.98E-01
CPCT02020756T	1.98E+00	1.98E+00
DRUP01170001T	7.76E+00	7.76E+00
WIDE01010617T	2.52E+00	2.52E+00
WIDE01010627T	8.66E-01	8.67E-01
CPCT02030502T	2.87E+00	2.87E+00
CPCT02030507T	3.07E+00	3.07E+00
WIDE01010595T	1.69E+01	1.69E+01
CPCT02040273T	1.64E+00	1.64E+00
CPCT02030520T	3.98E+00	3.98E+00
CPCT02110075T	1.78E+01	1.78E+01
CPCT02290050T	2.28E+00	2.28E+00
CPCT02290053T	1.10E+00	1.10E+00
CPCT02080257T	1.11E+00	1.11E+00
CPCT02290054T	1.93E+00	1.93E+00
CPCT02080256T	3.73E+00	3.73E+00
CPCT02030497T	5.25E+01	5.25E+01
DRUP01290001T	1.69E+01	1.69E+01
CPCT02070372T	8.67E-01	8.67E-01
CPCT02290051T	7.28E-01	7.28E-01
CPCT02020815T	2.14E+02	2.14E+02
CPCT02040271T	1.32E+00	1.32E+00
CPCT02130154T	1.09E+00	1.09E+00
CPCT02120164T	3.54E+01	3.54E+01
CPCT02020797T	7.93E-01	7.94E-01
DRUP01010099T	1.06E+01	1.06E+01
CPCT02340104T	1.00E+00	1.00E+00
CPCT02380018T	6.46E+00	6.46E+00
CPCT02340010TIII	6.19E+00	6.19E+00
CPCT02060033TII	2.24E+00	2.24E+00
CPCT02020582T	1.14E+00	1.14E+00
DRUP01050040T	5.79E+00	5.79E+00
CPCT02180041T	3.18E+00	3.18E+00
CPCT02060137T	9.40E-01	9.40E-01
CPCT02070403T	4.09E-01	4.09E-01
CPCT02050264T	5.65E+00	5.65E+00
CPCT02060143T	3.43E+01	3.43E+01
CPCT02010988T	1.05E+00	1.05E+00
CPCT02010993T	1.75E+00	1.75E+00
CPCT02450003T	3.51E+00	3.51E+00
CPCT02230049T	6.37E+00	6.37E+00
CPCT02010995T	1.85E+00	1.85E+00
CPCT02010878TII	2.80E+00	2.80E+00
CPCT02010656T	3.33E-01	3.33E-01
CPCT02010645T	1.19E+00	1.19E+00
DRUP01330016T	1.41E+01	1.41E+01
DRUP01080005T	9.89E+01	9.89E+01
CPCT02020879T	1.54E+00	1.54E+00
DRUP01090004T	1.86E+00	1.86E+00
CPCT02020613T	1.55E+00	1.55E+00
DRUP01110006T	8.52E+00	8.52E+00
CPCT02010993TII	1.41E+00	1.41E+00
CPCT02060125T	4.65E+00	4.65E+00
CPCT02010647T	7.05E+00	7.05E+00
CPCT02170013T	5.46E+00	5.46E+00
CPCT02170009T	1.16E+00	1.16E+00
CPCT02170012T	3.13E+00	3.13E+00
CPCT02020608T	5.02E-01	5.02E-01
CPCT02010653T	8.54E-01	8.55E-01
CPCT02230061T	8.83E+00	8.83E+00
CPCT02050282T	7.89E+00	7.89E+00
CPCT02010560T	6.45E-01	6.45E-01
CPCT02380007T	1.91E+00	1.91E+00
CPCT02380006T	3.22E+01	3.22E+01
CPCT02080105T	8.66E+01	8.66E+01
CPCT02340010T	5.69E+00	5.69E+00
CPCT02010574T	1.26E+00	1.26E+00
CPCT02180026T	9.23E+00	9.23E+00
CPCT02100074T	4.57E+00	4.57E+00
CPCT02120018T	2.24E+00	2.24E+00
CPCT02380008T	9.91E+00	9.91E+00
CPCT02170003T	9.12E-01	9.12E-01
CPCT02020523T	2.12E+00	2.12E+00
CPCT02060081T	3.56E+00	3.56E+00
CPCT02110035T	7.65E-01	7.65E-01
CPCT02080118T	1.55E+00	1.55E+00
CPCT02010589T	4.41E-01	4.41E-01
CPCT02030349T	4.99E+00	4.99E+00
CPCT02110039T	5.53E+00	5.54E+00
CPCT02030353T	5.87E+00	5.87E+00
CPCT02020540T	2.15E+01	2.15E+01
CPCT02010611T	3.42E-01	3.42E-01
CPCT02010608T	1.19E+00	1.19E+00
CPCT02330041T	4.49E+00	4.49E+00
CPCT02380013T	7.48E-01	7.45E-01
CPCT02010613T	6.79E-01	6.79E-01
CPCT02010577T	6.25E-01	6.25E-01
CPCT02050202T	1.69E+00	1.69E+00
CPCT02020559T	2.27E+00	2.27E+00
CPCT02050213T	1.06E+00	1.06E+00
CPCT02020568T	1.37E+00	1.37E+00
CPCT02030364T	1.16E+00	1.16E+00
CPCT02050192T	5.00E-01	5.00E-01
CPCT02010596T	5.56E-01	5.56E-01
CPCT02030365T	5.45E-01	5.45E-01
DRUP01010036T	1.13E+00	1.13E+00
CPCT02230043T	5.06E+00	5.06E+00
CPCT02080135T	2.22E+00	2.22E+00
CPCT02050229T	1.45E+00	1.45E+00
CPCT02010632T	6.33E-01	6.32E-01
CPCT02020579T	1.23E+00	1.23E+00
CPCT02020587T	3.87E+00	3.87E+00
CPCT02070040T	1.52E+01	1.52E+01
CPCT02070050T	1.53E+01	1.53E+01
CPCT02300004T	1.83E+00	1.83E+00
CPCT02020424T	1.10E+00	1.10E+00
CPCT02020433T	1.31E+00	1.31E+00
CPCT02010466T	8.57E-01	8.57E-01
CPCT02010454T	8.39E-01	8.39E-01
CPCT02140036T	6.94E+00	6.94E+00
CPCT02010350T	1.69E+00	1.69E+00
CPCT02100039T	2.42E+01	2.42E+01
CPCT02050106T	4.90E+00	4.90E+00
CPCT02020415T	1.20E+00	1.20E+00
CPCT02180014T	4.02E+00	4.02E+00
CPCT02090006T	1.02E+00	1.02E+00
CPCT02020444T	3.66E+00	3.66E+00
CPCT02030314T	1.56E+00	1.56E+00
CPCT02190010T	1.35E+00	1.35E+00
DRUP01010013T	2.15E+00	2.15E+00
CPCT02080086T	1.05E+02	1.05E+02
CPCT02010438T	1.23E+00	1.23E+00
CPCT02190012T	2.52E+00	2.52E+00
CPCT02010486T	1.11E+00	1.11E+00
CPCT02060077T	3.19E+00	3.19E+00
CPCT02020491T	1.66E+02	1.66E+02
CPCT02010538T	1.22E+00	1.22E+00
CPCT02170001T	3.54E+00	3.54E+00
CPCT02170002T	1.64E+00	1.64E+00
CPCT02050142T	2.78E+00	2.78E+00
CPCT02080071T	1.81E+01	1.81E+01
CPCT02020499T	2.22E+00	2.22E+00
CPCT02340008T	6.73E+00	6.73E+00
CPCT02020505T	2.73E+00	2.73E+00
CPCT02080158T	1.51E+00	1.51E+00
CPCT02010571T	1.08E+00	1.08E+00
CPCT02380010T	1.42E+01	1.42E+01
CPCT02110047T	2.11E+01	2.11E+01
CPCT02030425T	2.49E+00	2.49E+00
CPCT02080168T	7.13E-01	7.12E-01
CPCT02020641T	9.44E-01	9.44E-01
CPCT02230065T	1.51E+00	1.51E+00
CPCT02330074T	1.32E+01	1.32E+01
CPCT02010697T	9.44E-01	9.44E-01
CPCT02090028T	2.31E+01	2.31E+01
CPCT02450008T	5.23E+00	5.23E+00
CPCT02010688T	6.75E-01	6.75E-01
CPCT02020646T	9.71E-01	9.71E-01
CPCT02010704T	7.90E-01	7.90E-01
CPCT02010705T	1.17E+00	1.17E+00
CPCT02250003T	1.15E+00	1.15E+00
CPCT02010698T	2.15E+00	2.15E+00
WIDE01010622T	1.89E+00	1.89E+00
WIDE01010631T	9.84E+00	9.84E+00
WIDE01010635T	6.48E+00	6.48E+00
WIDE01010636T	1.43E+01	1.43E+01
WIDE01010658T	1.85E+01	1.85E+01
WIDE01010504T	1.26E+00	1.26E+00
WIDE01010493T	4.69E+00	4.69E+00
WIDE01010304T	7.83E-01	7.84E-01
WIDE01010568T	1.25E+00	1.25E+00
WIDE01010464T	3.02E+00	3.02E+00
WIDE01010467T	1.14E+00	1.14E+00
WIDE01010486T	1.24E+00	1.24E+00
WIDE01010516T	1.22E+01	1.22E+01
WIDE01010510T	4.52E+00	4.52E+00
WIDE01010583T	1.12E+00	1.12E+00
WIDE01010566T	8.42E+00	8.42E+00
WIDE01010578T	1.40E+01	1.40E+01
WIDE01010599T	1.07E+01	1.07E+01
WIDE01010604T	9.12E+00	9.12E+00
WIDE01010614T	1.64E+01	1.64E+01
WIDE01010662T	7.22E+00	7.22E+00
WIDE01010672T	4.21E+00	4.22E+00
WIDE01010686T	6.10E-01	6.10E-01
WIDE01010532T	5.31E+00	5.31E+00
WIDE01010703T	1.03E+00	1.03E+00
WIDE01010712T	1.38E+00	1.38E+00
WIDE01010721T	1.90E+00	1.90E+00
WIDE01010663T	2.41E+00	2.41E+00
