Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
CPCT02050351T	41	114	8	51	39	123	62	13	0	47	16
CPCT02020979T	105	241	17	44	18	37	28	22	18	59	51
CPCT02080315T	67	162	99	370	196	101	78	56	176	28	62
CPCT02120203T	27	85	122	465	73	140	54	13	218	37	62
DRUP01050023T	75	215	25	35	149	54	163	31	3	24	19
CPCT02020983T	73	266	0	23	17	74	49	17	19	31	15
CPCT02140034T	1	23	25	127	82	77	140	115	0	75	7
WIDE01010280T	262	195	16	16	29	42	20	51	38	40	31
CPCT02020984T	14	75	38	46	182	108	42	5	45	76	27
CPCT02070154TII	132	445	0	891	116	0	1085	59	0	0	15
CPCT02020986T	56927	0	9255	0	0	0	0	168	0	0	0
CPCT02020988T	228	225	28	53	27	158	47	52	25	113	53
CPCT02050445T	57	264	6	9	120	19	23	40	19	16	30
CPCT02070331T	233	401	0	0	9	22	39	33	38	69	18
CPCT02020989T	87	227	0	14	61	65	52	8	139	26	28
CPCT02050356T	81	81	4	43	11	87	161	21	49	18	36
WIDE01010412T	204	159	0	68	57	39	42	34	115	94	76
CPCT02140110T	49	195	29	4	112	9	19	55	32	4	20
CPCT02020717T	84	14	30	328	0	0	129	1532	0	0	76
CPCT02130095T	38	90	14	16	92	69	60	41	57	5	47
DRUP01030012T	693	787	81	61	179	143	118	100	46	183	36
CPCT02070336T	38	0	0	3119	353	0	79	357	0	200	349
CPCT02070332T	0	8	28	475	0	0	120	0	64	0	21
CPCT02050371T	42	196	5	27	106	146	78	0	87	61	41
CPCT02100178T	67	258	45	36	54	92	121	26	105	113	97
CPCT02020767T	42	63	28	26	27	37	93	20	33	28	11
CPCT02140072T	330	381	24	73	267	168	81	28	71	75	30
CPCT02060112T	0	256	25	8	0	27	55	18	14	80	23
CPCT02170032T	41	125	11	4	40	39	50	14	16	38	6
DRUP01070046T	88	148	0	53	79	141	50	20	11	6	17
WIDE01010565T	58	70	0	887	71	179	22	111	0	95	135
CPCT02020787T	5	106	26	33	0	0	54	0	0	494	32
CPCT02020778T	582	195	0	52	13	433	46	150	23	33	35
CPCT02050385T	133	243	75	65	166	196	160	49	248	152	74
CPCT02130142T	77	164	100	35	188	68	124	54	44	71	32
CPCT02020800T	57	146	0	38	22	44	107	23	30	54	31
CPCT02050395T	43	197	132	75	40	41	103	38	66	121	162
DRUP01070048T	52	85	34	86	234	0	187	45	45	48	6
CPCT02020817T	48	208	13	13	66	23	40	43	46	39	0
CPCT02080263T	31	187	35	38	44	51	133	12	11	16	0
CPCT02010944T	65	95	58	19	179	56	73	58	28	71	43
CPCT02020832T	94	277	101	62	75	123	113	62	0	33	38
CPCT02050351TII	69	166	0	44	65	196	52	18	7	66	43
CPCT02120168T	15	72	0	53	40	105	36	28	44	34	15
CPCT02440016T	96	192	0	28	240	0	217	18	27	44	82
CPCT02010935T	105	145	0	72	243	72	70	34	101	36	39
CPCT02010963T	174	258	9	75	173	73	81	66	144	90	22
CPCT02070401T	129	150	0	31	86	139	79	24	0	37	22
CPCT02230056T	2755	2138	0	1048	403	116	207	277	18	245	113
CPCT02040169T	10585	888	0	732	268	28	3	294	0	104	158
CPCT02020859T	65	8	11	55	72	61	105	34	43	20	13
CPCT02020633TII	198	108	0	88	249	259	104	68	42	40	54
CPCT02020621TII	39	143	54	123	605	4	137	53	30	5	0
CPCT02020586T	254	57	87	41	345	68	89	117	63	42	54
CPCT02070237T	645	286	0	107	123	103	57	62	33	202	36
CPCT02080273T	66858	13337	16420	0	0	0	0	448	0	0	0
CPCT02070410T	264	593	12	356	0	251	157	101	22	131	450
CPCT02020600T	415	175	94	27	568	28	97	114	82	62	38
CPCT02010963TII	172	172	0	16	143	24	77	77	699	66	10
CPCT02120056T	108	321	61	59	172	56	101	32	3	21	0
CPCT02020840T	21	164	57	45	162	31	9	40	31	30	23
CPCT02040164T	560	617	142	564	109	68	139	70	0	64	54
CPCT02070244T	11	177	0	219	209	248	51	268	0	160	0
CPCT02020619T	136	330	32	93	108	145	163	101	39	12	208
CPCT02020633T	107	82	18	12	192	43	55	66	70	43	46
CPCT02010663T	157	73	0	212	153	67	91	114	101	50	125
CPCT02020614T	361	320	8	42	253	113	52	101	88	100	55
CPCT02290020T	86	264	48	43	21	107	90	15	40	19	4
CPCT02020632T	434	400	0	81	71	56	164	17	156	212	48
CPCT02050103T	48	298	0	32	87	70	28	19	14	68	34
CPCT02100072T	55	200	0	19	75	6	20	15	128	43	23
CPCT02100076T	73	50	48	215	513	267	57	148	40	32	29
CPCT02100077T	79	93	33	60	76	15	30	14	13	35	16
CPCT02070154T	115	301	0	549	182	66	107	111	25	44	75
CPCT02330034T	62	15	0	149	241	0	38	59	0	1194	32
CPCT02070156T	433	209	0	54	46	130	49	37	37	74	53
CPCT02070162T	166	211	0	26	43	65	61	36	63	30	27
CPCT02070172T	40	39	0	152	103	63	36	46	0	62	76
CPCT02070188T	161	268	25	128	42	88	57	72	103	125	64
CPCT02270003T	46	219	0	25	69	42	41	18	13	71	12
CPCT02160026T	79	48	36	189	302	65	40	52	107	64	11
CPCT02070149T	176	76	37	51	56	41	43	51	0	148	318
CPCT02080119T	409	213	3	95	131	117	46	27	29	181	55
CPCT02110041T	584	585	0	53	96	132	79	70	368	176	88
CPCT02050216T	54	235	67	31	13	24	81	39	60	20	0
CPCT02070194T	72	110	0	38	83	106	84	25	11	6	18
CPCT02330046T	30	82	34	112	119	72	118	3	54	79	25
CPCT02070204T	219	258	118	752	228	85	144	122	22	110	78
CPCT02120020T	259	394	71	86	93	110	125	73	103	129	35
CPCT02260007T	1	158	12	36	40	2	76	35	2	20	6
CPCT02020583T	377	905	62	29	235	188	116	73	192	104	47
CPCT02070041T	10749	2359	775	0	0	0	204	0	234	0	0
CPCT02070043T	135	353	0	313	207	117	28	121	50	95	41
CPCT02050086T	73	136	0	15	10	57	42	3	30	47	20
CPCT02070044T	29	79	19	34	43	39	51	3	48	21	11
CPCT02220005T	167	136	27	12	57	238	38	44	7	22	29
CPCT02070057T	609	385	82	64	77	604	45	102	44	96	53
CPCT02330015T	342	310	11	110	148	85	74	124	87	58	95
CPCT02140037T	30	182	58	46	216	31	52	42	20	28	26
CPCT02070096T	65	261	60	55	224	123	51	59	18	0	47
CPCT02040064T	22	43	10	29	14	61	46	34	35	90	8
CPCT02070094T	117	159	23	67	384	42	63	43	107	96	48
CPCT02070102T	141	75	4	43	70	98	32	52	38	95	17
CPCT02050124T	82	396	54	48	54	82	56	51	45	105	68
CPCT02060073T	12	30	15	26	0	25	46	5	7	21	5
CPCT02060082T	232	314	10	0	22	88	84	117	544	180	30
CPCT02040105T	92	154	0	29	335	59	53	64	0	25	32
CPCT02010665T	26	0	0	181	79	69	137	59	0	13	891
CPCT02020629T	170	294	0	91	13	93	75	8	14	32	148
CPCT02080164T	32	166	0	314	5	64	246	15	18	81	980
CPCT02120080T	229	180	11	17	27	39	27	33	47	30	24
CPCT02050289T	133	80	12	269	53	19	119	45	171	6	33
CPCT02050297T	97	238	4	0	164	51	73	35	27	23	24
WIDE01010621T	59	38	45	41	402	9	64	95	28	45	57
WIDE01010461T	38	214	74	20	289	11	45	63	8	19	29
CPCT02120204T	169	482	18	27	222	286	41	34	0	2	24
CPCT02120206T	34	305	30	18	26	71	41	65	19	1	18
WIDE01010518T	166	442	0	289	176	102	62	142	77	122	111
CPCT02020991T	403	204	0	0	10	0	87	13	736	82	17
WIDE01010609T	164	84	0	272	413	169	39	90	0	70	59
CPCT02020993T	86	266	17	20	20	75	14	17	17	4	21
WIDE01010723T	155	184	37	70	115	213	77	38	173	113	113
