Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
WIDE01010079T	18	62	68	10	4	32	33	29	8	22	61	12
WIDE01010089T	24	54	249	47	47	0	67	38	23	72	64	27
WIDE01010082T	227	242	149	36	67	113	89	37	31	77	83	23
WIDE01010075T	0	20811	1385	0	374	249	0	68	41	16	0	11
CPCT02270049T	149	176	295	38	5	111	249	50	125	53	101	28
WIDE01010099T	0	57	108	22	31	14	28	21	32	26	13	2
CPCT02040341T	2	17	118	33	4	86	28	18	21	13	31	11
WIDE01010104T	1041	56	240	457	326	155	110	38	14	24	27	51
WIDE01010090T	0	28	204	17	36	17	17	23	67	28	62	15
CPCT02040338T	0	9	51	18	3	35	21	21	21	10	39	14
WIDE01010105T	589	67	224	196	28	80	88	36	30	29	5	35
CPCT02040340T	0	36	5	123	281	227	308	36	20	38	53	21
CPCT02100156T	529	79	358	126	207	12	122	149	36	19	0	0
WIDE01010115T	261	9	356	165	4	130	83	49	113	56	60	25
WIDE01010122T	1101	236	296	379	0	241	146	84	123	83	71	50
CPCT02100149T	1032	78	150	410	60	197	176	107	54	46	9	7
WIDE01010121T	145	67	77	12	92	37	67	92	109	51	60	43
CPCT02010776T	9	11	74	12	0	34	35	146	36	33	0	8
CPCT02050339T	471	94	228	161	304	275	116	177	77	0	47	45
CPCT02050439T	0	168	3477	48	12	90	15	46	26	9	0	31
WIDE01010130T	0	30	105	34	66	25	42	48	46	33	73	7
WIDE01010134T	64	153	319	47	44	90	77	85	70	123	93	31
WIDE01010139T	2647	508	426	1515	910	0	0	181	46	26	186	180
CPCT02050344T	101	14	57	26	55	50	43	192	34	33	96	10
WIDE01010192T	18	28	29	8	22	27	35	13	14	15	26	12
WIDE01010005T	6	91	235	28	63	68	42	35	27	40	75	8
CPCT02011068T	14	94	550	16	0	73	52	34	15	42	57	18
WIDE01010151T	11	22	117	14	8	75	44	48	46	47	77	27
CPCT02050346T	989	36	83	119	290	87	137	172	40	2	0	0
CPCT02160045T	544	172	429	150	393	89	159	300	139	31	103	70
WIDE01010189T	496	112	332	157	249	192	117	76	75	4	154	7
CPCT02040215T	8	24	103	8	0	52	32	162	45	20	10	3
WIDE01010176T	32	33	142	29	20	99	34	49	51	38	121	17
WIDE01010175T	0	13	53	0	0	8	3	19	3	5	33	8
WIDE01010188T	356	264	452	181	92	43	88	28	18	27	77	53
CPCT02370019T	175	119	288	54	109	77	100	154	44	53	83	19
CPCT02010802T	78	37	196	40	30	43	163	127	34	46	27	22
CPCT02010807T	507	197	374	170	0	169	81	98	36	35	0	34
WIDE01010224T	1073	269	138	632	82	256	111	80	139	77	10	55
CPCT02070320T	1013	75	88	147	498	403	29	109	123	14	29	46
WIDE01010217T	2177	98	84	470	629	204	189	86	35	67	126	74
CPCT02070321T	20	6	6	6	0	40	39	50	15	14	39	0
WIDE01010191T	1	5	50	12	39	13	38	25	4	9	29	11
WIDE01010256T	330	12	10	121	19	82	65	26	23	1	34	14
WIDE01010241T	51	649	401	37	0	73	63	36	38	162	115	15
WIDE01010253T	52	265	439	63	12	11	46	36	15	46	107	18
WIDE01010260T	863	38	36	282	0	126	34	61	72	16	71	170
CPCT02010797T	1243	185	245	240	753	30	35	227	138	0	203	82
WIDE01010276T	1393	116	182	607	550	205	86	73	32	31	95	68
WIDE01010019T	1259	62	83	549	19	313	35	97	71	56	62	63
WIDE01010263T	685	375	408	33	494	198	190	106	288	98	132	74
CPCT02270029T	3295	492	342	959	908	391	39	316	59	180	3	50
WIDE01010287T	713	108	298	387	137	136	152	59	145	39	67	57
WIDE01010194T	0	60	218	63	45	33	89	27	15	33	98	16
WIDE01010193T	16	55	106	26	8	70	52	47	50	96	148	12
CPCT02010780T	2843	126	175	1033	447	117	54	175	22	76	5	87
WIDE01010307T	664	114	617	205	134	85	46	64	45	88	200	17
CPCT02270026T	1748	963	1184	711	552	429	95	148	44	96	0	115
WIDE01010315T	63	59	97	0	56	246	112	68	135	75	198	5
WIDE01010316T	33	152	238	21	0	41	125	37	38	89	83	7
WIDE01010306T	407	9	47	195	129	48	57	32	9	49	25	21
CPCT02010722TII	547	66	159	40	187	126	116	177	213	66	17	38
WIDE01010313T	11	37	151	16	33	66	56	28	9	20	58	20
WIDE01010334T	394	8	93	125	77	14	90	23	7	0	21	25
WIDE01010333T	511	135	159	95	301	276	100	81	212	42	92	40
WIDE01010363T	789	256	126	351	49	282	136	87	204	112	83	41
WIDE01010343T	10	332	787	0	70	10	0	42	10	69	184	32
WIDE01010036T	487	33	126	77	125	80	80	52	38	27	55	31
CPCT02010782T	1681	51	101	343	586	0	133	63	38	0	24	81
DRUP01080030T	108	17	130	20	2	11	135	23	24	43	42	5
WIDE01010368T	19	260	629	19	42	53	58	53	27	20	78	20
WIDE01010242T	26	523	554	25	28	108	19	53	87	53	171	38
WIDE01010399T	8	44	206	8	23	29	55	26	16	77	45	18
WIDE01010395T	0	68	186	9	76	103	0	71	28	48	126	23
DRUP01230005T	1231	55	98	427	172	160	40	76	4	45	66	65
DRUP01340010T	18	26	205	37	4	22	63	176	27	64	113	28
WIDE01010419T	0	95	196	1	65	56	28	22	20	32	83	4
WIDE01010403T	130	167	307	76	56	109	62	49	8	67	30	46
WIDE01010398T	941	54	92	352	0	257	26	62	52	35	73	18
WIDE01010422T	1841	415	134	982	429	180	40	85	42	31	61	84
WIDE01010390T	1593	148	224	505	39	278	42	72	29	27	114	51
DRUP01010149T	0	5	144	18	23	22	50	12	26	33	44	13
WIDE01010449T	128	72	88	11	49	58	27	37	63	22	78	21
WIDE01010238TII	965	57	0	455	0	322	929	85	311	147	58	78
WIDE01010417T	15	10	222	25	38	21	63	22	6	75	77	34
CPCT02370031T	217	25	83	99	124	120	54	73	59	39	52	15
CPCT02010811T	345	57	129	168	171	60	43	178	60	44	0	28
CPCT02010842T	0	206	45	8	21	24	46	137	56	492	26	5
CPCT02010836T	217	59	129	28	114	116	49	73	34	22	60	29
CPCT02010683T	1160	723	380	697	0	464	12	111	65	138	35	49
CPCT02010852T	1218	353	366	301	307	272	245	135	182	47	1	32
CPCT02040255T	183	102	205	126	86	202	512	93	167	68	72	46
CPCT02010858T	23	7	73	19	32	6	67	35	9	11	27	2
CPCT02010849T	1	82	60	3	48	17	13	252	93	99	41	9
CPCT02390026T	1837	150	162	506	466	320	108	141	103	8	75	59
CPCT02010870T	1396	512	675	382	888	234	62	122	58	41	202	71
CPCT02010847T	1755	258	53	1134	175	439	528	274	334	41	0	89
CPCT02190039T	0	224	267	16	98	155	98	37	27	85	4	197
CPCT02120147T	1348	68	210	443	142	156	150	144	54	20	98	8
CPCT02010865T	0	3	97	16	39	27	27	92	9	17	5	3
CPCT02190040T	47	48	137	16	0	60	48	81	49	15	51	15
CPCT02120140T	95	358	211	52	0	105	52	92	57	89	54	14
CPCT02120138T	74	27	111	35	0	114	102	71	49	52	59	30
CPCT02370034T	1039	151	308	220	540	144	121	105	66	0	0	62
CPCT02390028T	281	27	122	71	111	85	95	43	8	47	50	18
CPCT02010874T	347	273	105	249	0	231	96	83	82	65	107	48
CPCT02010867T	5644	51	0	3403	984	400	0	212	12	0	0	197
DRUP01010086T	1129	61	78	129	368	201	126	176	34	1	0	46
CPCT02190043T	1497	109	235	910	204	210	141	91	52	24	59	62
CPCT02270034T	598	67	343	193	217	315	35	138	215	3	50	238
CPCT02390030T	739	30	96	347	248	116	77	72	73	33	0	23
DRUP01270004T	0	187	347	610	150	0	35	96	54	2	165	20
WIDE01010591T	11	13	183	22	59	31	76	36	45	36	40	17
CPCT02390032T	2226	117	0	1108	333	248	0	97	66	26	0	49
CPCT02010853T	47	0	267	0	71	137	43	106	1058	58	157	29
CPCT02190045T	985	25	169	180	335	60	153	84	53	15	73	13
CPCT02030508T	1466	73	34	244	638	226	456	163	73	4	0	72
CPCT02010567TII	0	7	83	21	68	11	44	156	19	22	89	16
CPCT02040215TII	10	48	157	7	0	72	26	58	81	37	65	16
DRUP01010090T	1377	409	400	343	423	279	139	84	56	140	77	57
CPCT02020784T	0	15	90	42	49	45	17	77	8	37	21	4
CPCT02010904T	414	68	187	41	83	108	50	113	34	2	100	20
CPCT02330122T	0	928	1056	24	25	193	33	118	53	100	230	92
CPCT02270036T	590	244	709	112	244	100	149	100	70	40	198	25
CPCT02010894T	27	65	336	117	0	58	32	100	20	31	6	23
CPCT02010897T	592	54	215	69	335	59	215	108	49	0	0	8
DRUP01010092T	55	46	98	17	33	63	9	166	135	55	87	58
CPCT02010903T	28	160	451	24	0	57	27	92	26	35	35	26
CPCT02410006T	525	146	361	80	223	120	81	106	35	8	19	19
CPCT02190047T	527	281	200	202	120	292	0	106	132	64	29	24
DRUP01140006T	825	194	82	215	0	686	5	172	215	25	135	65
CPCT02120152T	21	37	76	24	0	58	79	181	3	18	12	4
CPCT02010895T	1150	157	609	0	590	74	141	122	507	49	75	42
CPCT02040286T	1174	125	330	427	0	269	22	163	102	30	10	273
CPCT02010913T	773	267	122	272	115	213	53	88	42	98	141	54
CPCT02010911T	3346	421	163	1180	281	766	72	189	154	138	136	75
CPCT02100184T	416	127	248	98	179	139	65	79	53	44	143	37
CPCT02330123T	1067	122	215	190	398	91	68	134	39	14	151	56
CPCT02010919T	7	2	44	7	0	1	0	142	0	38	35	4
CPCT02410013T	1097	99	181	327	66	273	42	64	27	83	51	28
CPCT02120161T	660	88	95	391	217	169	98	100	14	36	13	21
CPCT02010924T	456	17	43	179	3	156	59	51	4	42	55	17
CPCT02030531T	533	85	196	81	201	139	169	83	39	0	38	43
CPCT02060261T	1180	120	175	433	347	0	305	107	644	39	553	7
CPCT02060265T	334	136	194	121	60	194	355	86	76	62	0	38
CPCT02010918T	1116	245	124	270	405	227	36	119	115	6	0	742
CPCT02010925T	1220	162	153	357	249	194	9	122	84	50	0	28
CPCT02070380T	876	338	157	165	620	283	149	365	122	12	222	64
CPCT02010931T	224	121	116	8	124	92	50	93	50	66	73	13
DRUP01010096T	2550	394	189	1272	334	396	68	211	161	234	131	80
CPCT02010938T	322	41	375	38	156	113	52	174	35	44	37	30
CPCT02010894TII	9	239	378	79	18	35	18	55	47	6	99	60
CPCT02010945T	884	143	119	403	230	146	146	168	32	18	54	58
CPCT02120167T	870	156	345	272	579	0	52	100	79	17	164	11
DRUP01190001T	218	110	164	1	23	103	66	110	57	9	0	128
CPCT02010776TII	19	34	148	31	29	74	49	93	46	93	64	41
CPCT02070393T	1341	370	29	329	261	71	133	196	63	119	11	30
CPCT02070396T	17	148	176	11	0	47	95	77	3	53	73	24
DRUP01010101T	193	76	177	34	197	178	249	132	109	39	35	94
CPCT02030546T	1323	66675	23495	2410	6710	0	0	441	0	1166	618	326
CPCT02240013T	19	91	265	14	34	88	39	49	58	49	96	15
CPCT02010953T	26	122	636	18	80	94	42	61	14	50	123	29
DRUP01010102T	269	292	196	2	132	111	78	74	79	104	192	50
CPCT02010967T	1053	157	78	532	150	257	77	151	23	8	10	54
CPCT02390005T	103	13	105	30	21	79	47	129	10	44	0	11
CPCT02010966T	7	2	166	32	21	44	126	111	27	37	56	9
DRUP01010038T	0	56	182	18	41	72	68	95	6	32	38	5
CPCT02050412T	7	261	511	8	53	68	94	58	19	84	59	6
DRUP01020006T	130	13	312	44	97	44	190	107	100	109	24	29
CPCT02010954T	1482	342	264	294	650	452	175	148	536	149	36	144
DRUP01010104T	219	121	419	200	61	38	359	65	127	36	0	32
CPCT02070399T	20	43	277	32	0	75	14	50	116	66	88	5
DRUP01050038T	10	30	263	41	5	37	89	72	22	45	28	7
CPCT02390006T	347	103	228	72	44	352	98	128	290	37	65	31
CPCT02120172T	16	45	84	10	0	29	50	61	40	51	44	7
CPCT02010655T	15	22	116	6	0	10	38	75	47	23	47	11
CPCT02010869T	5	25	75	9	59	13	56	72	25	19	54	1
CPCT02040298T	0	10	5	14	17	30	25	28	0	9	53	6
CPCT02040299T	289	265	190	79	145	248	133	58	106	82	80	15
CPCT02010981T	13	53	155	3	0	59	40	63	59	25	68	5
CPCT02010979T	443	171	117	157	28	232	20	96	101	41	170	59
CPCT02010977T	439	136	88	75	267	144	51	57	18	120	0	25
CPCT02010982T	39	13	292	13	0	52	21	208	33	55	126	9
CPCT02040173T	860	322	204	114	207	67	92	72	24	40	28	42
CPCT02010926T	60	363	412	22	0	131	58	86	144	97	102	22
CPCT02010965T	38	148	362	82	0	115	49	47	50	150	171	73
CPCT02070404T	193	7	83	73	38	17	20	56	0	32	42	233
CPCT02010986T	717	1307	0	0	573	0	0	77	59	1883	87	24
