Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP116250	2	0	0	5	1	7	0	3	0	5	13	0	0
SP112815	12	0	0	107	23	45	4	51	64	11	6	2	27
SP112799	0	2	0	37	3	24	0	29	29	11	15	6	0
SP112835	3	17	0	19	2	27	1	86	0	33	29	11	10
SP112955	1	0	15	25	3	25	0	22	30	29	6	2	49
SP112807	17	6	0	69	5	23	1	84	40	15	9	1	34
SP112953	25	13	0	91	7	60	2	1	35	9	43	0	137
SP112911	4	11	0	24	5	30	1	28	0	8	5	0	40
SP112847	12	19	0	42	5	23	0	33	26	1	19	0	10
SP112859	13	41	0	87	18	65	6	86	0	30	53	17	36
SP112919	14	29	0	21	0	23	0	59	16	7	14	5	16
SP102652	9	18	7	36	5	22	3	23	42	31	21	5	0
SP112981	5	0	14	55	16	35	0	66	0	4	10	0	42
SP102620	22	0	6	51	12	41	2	58	32	21	20	6	33
SP112987	24	12	14	93	10	27	2	63	20	7	19	2	27
SP112825	23	0	0	53	6	49	5	54	10	12	23	2	18
SP112967	0	1	2	0	0	0	0	4	0	3	5	0	5
SP102622	15	31	0	75	4	49	0	100	0	20	52	17	0
SP112785	11	0	2	126	210	62	8	170	0	31	19	24	3
SP112793	12	22	7	56	7	42	3	61	34	16	5	6	0
SP112963	29	0	9	77	0	36	0	55	11	21	18	5	26
SP112801	24	16	7	180	0	56	0	97	5	18	44	16	1
SP112997	18	18	13	55	18	71	7	60	0	3	12	2	25
SP112973	13	24	8	199	9	54	3	47	11	28	29	2	29
SP112819	40	16	22	109	17	20	0	65	12	27	7	0	20
SP112941	6	9	15	26	19	23	6	54	25	20	30	3	5
SP112965	19	12	0	89	7	41	2	47	10	3	21	1	18
SP112791	23	3	0	96	10	39	4	34	43	33	28	0	2
SP112949	5	0	1	11	3	12	0	3	27	6	9	0	9
SP112857	9	11	0	80	12	42	3	26	37	17	25	3	31
SP112843	17	0	9	88	10	58	1	86	0	19	61	10	33
SP112915	12	1	22	44	14	17	6	76	0	40	23	0	16
SP112837	58	17	5	44	4	87	8	140	0	8	38	0	11
SP112823	10	22	0	30	8	34	0	32	2	21	14	4	14
SP102633	7	0	0	13	1	19	0	36	0	5	20	2	15
SP112899	2	32	0	10	5	16	6	39	0	6	10	10	59
SP112893	0	25	7	27	6	42	5	14	40	0	25	6	32
SP112895	10	14	25	114	11	17	1	30	0	8	28	3	25
SP102626	4	0	0	76	8	71	0	91	43	44	19	3	3
SP112795	17	39	0	111	1	29	1	51	6	8	39	11	4
SP112927	14	39	3	63	13	15	0	69	0	1	14	0	40
SP112779	3	25	21	154	10	31	3	126	12	15	11	11	0
SP112975	16	28	0	111	13	35	1	51	51	12	21	5	20
SP112867	5	14	0	29	14	37	2	72	11	20	7	7	42
SP112903	10	16	0	39	0	48	0	0	57	1	23	1	50
SP112933	12	16	0	35	9	15	0	38	0	9	3	2	16
SP112869	12	49	0	87	8	31	0	82	24	13	11	23	34
SP112999	0	0	6	8	5	15	0	16	1	1	11	1	17
SP112939	8	11	0	48	6	26	0	36	0	0	21	1	15
SP112921	12	7	0	7	13	45	0	21	21	9	9	3	33
SP112901	0	27	26	28	8	39	4	33	0	18	12	0	14
SP112831	0	7	10	44	0	37	0	50	0	9	20	0	31
SP112891	8	37	5	44	5	31	2	62	0	22	18	0	17
SP112775	22	4	0	101	13	61	4	89	20	9	49	2	0
SP112897	9	21	0	62	1	41	0	38	36	32	52	0	34
SP112885	12	27	0	37	6	9	0	32	33	9	12	3	26
SP112789	20	4	5	98	211	83	8	60	0	13	108	5	1
SP102630	36	49	0	34	21	65	0	85	80	24	34	0	19
SP112971	35	0	0	62	17	27	0	58	45	80	2	0	14
SP112821	7	3	0	113	3	13	3	32	0	3	15	0	16
SP112813	0	0	0	11	2	18	0	34	10	0	5	1	24
SP112961	41	44	0	75	113	21	8	46	93	40	7	0	36
SP112977	23	4	0	33	8	32	1	39	13	6	22	15	25
