hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6
1	0.00443420344858771	0.0108032209315044	0.0306247060087766	0.0222233480175512	0.0642889403127349	0.00347982865820969
2	0.00146825417686971	0.0065238383755883	0.0146032298701604	0.0141594842953934	0.0576925592200326	0.00290322478180815
3	0.00149208572999504	0.00312425102870964	0.00813010665767669	0.00878270697910346	0.0299543137441868	0.00933118891395888
4	0.00377814188336612	0.00275183103950721	0.00158435101434474	0.00349594388118504	0.0209662930306156	0.0104480445937585
5	0.00879897570933244	0.00346240517638268	0.00108693464016892	0.00396735920548636	0.010796546060086	0.0660011590311431
6	0.0314172373706763	0.0111819250076305	0.00254005581686534	0.00271916627903487	0.00425981554242798	0.255216522475993
7	0.00228959246894827	0.00664778637422181	0.0132192914382667	0.0296498068934565	0.0600535414616612	0.0062653503686912
8	0.00174880755502589	0.005641048001381	0.00945809401727092	0.013385342960048	0.0429808656088926	0.00920245669426954
9	0.00318881164663773	0.003343284001619	0.0100054126991733	0.0137706190605584	0.0392113081056473	0.00570162853757728
10	0.0116190570184116	0.00536885084670727	0.015736947923823	0.0146867376563556	0.030926430896772	0.00868691018320386
11	0.0320563154690618	0.0032224809264138	0.00871499383829365	0.0124938401085126	0.0236937856712194	0.0103784286092932
12	0.648192844834241	0.0477355255331207	0.00446115289641784	0.024259149473628	0.0378677400095103	0.0115459301383743
13	0.000768254183254874	0.00553869975156833	0.007013306242429	0.00318044944537552	0.010370047048806	0.00264796617210201
14	0.000232432668625904	0.00201449049389294	0.00166591482413264	0.00706071655955112	0.00802747483644132	0.00157522708575313
15	0.00010839451081241	0.00177178995620896	0.00221554904872308	0.00193841839555214	0.0028393049652291	0.000882596568576068
16	0.000448653410829052	0.00142865922640759	0.00066994793242358	0.0031487189569658	0.0042555510723725	0.00364879521112613
17	0.00224373423516794	0.00299058602307326	0.000953105723993171	0.00413239585991768	0.000707589994814768	0.00869723346607134
18	0.0153424003769459	0.0212119152508799	0.00385745783845697	0.00649763537984396	0.00466785251871173	0.0103066067951554
19	0.00154476970199746	0.00801503319478199	0.00647482442751988	0.00595735949611095	0.0123397901657108	0.00380876197897862
20	0.000546500698142976	0.00637481162859053	0.00517840405804054	0.0179847391914252	0.0266839592660941	0.00139470198535259
21	0.00132824460040368	0.00840692751752128	0.00180026355601388	0.00445907060795965	0.0183248178713747	0.0359690527390934
22	0.000893080908580464	0.00901067217669539	0.00330621691077685	0.00163080099790639	0.0122654999770005	0.0200255805655465
23	0.00265330513333612	0.0118864915343672	0.00184251039607783	0.00766277002081857	0.00660766633662962	0.0101701100550187
24	0.12864471274848	0.633763131855292	0.0537972395517752	0.0271061905738216	0.0299184817945743	0.0221055014803764
25	0.00287132649123491	0.00301027347413182	0.00427321589089843	0.0127856716675801	0.0206275796955995	0.00417581203648901
26	0.0043815226691663	0.0099312131519085	0.00741375335954528	0.00811770073702715	0.0200640975852204	0.0040373741662405
27	0.00211011301332419	0.00226206393491091	0.00169762358216722	0.00512261578650559	0.00657594283987547	0.00475797460366535
28	0.00574455150398342	0.00326163695107622	0.00108405202580214	0.00176928441078563	0.00433735608941231	0.0845085993828618
29	0.00286622793934496	0.00153769475845519	0.000353569191676182	0.00300169149865892	0.00270409006103107	0.051935200841674
30	0.00946780227766818	0.00383252119237756	0.000924232324352147	0.00205778093353384	0.00684561856515196	0.145517524699116
31	0.000974386369432833	0.00170349443040397	0.00501007828140989	0.006206216730035	0.00671703439183287	0.00530713795894051
32	0.00513455569030849	0.00712330340452937	0.0015322749318498	0.0196837655037501	0.0132520747231884	0.00455556767291322
33	0.00171679235255102	0.00142708676469343	0.00113022111164384	0.00462131218433286	0.0042110861711843	0.00367376520301927
34	0.000509004898249357	0.000429333887362091	0.000317701907997724	0.00110157837740319	0.000789525026185536	0.00330512694814465
35	0.000255099993872373	0.000192928956467751	0.000370392318144602	0.000417895931938579	0.000499229028018842	0.00210665557046108
36	0.000446953893532403	0.000345809098655154	0.000197340944191357	0.000372761773750183	0.000106715762851676	0.00607520785091838
37	0.000274464061956164	0.00173367071948994	0.00576721348443525	0.00686985719533292	0.00549895612793816	0.00249929325217292
38	0.00236012935401805	0.00829754638949255	0.0077420406055456	0.0139332735461902	0.0135470772401359	0.00729150233235606
39	0.00096490014702687	0.00221744173381357	0.000847157832020704	0.00525992399611039	0.00262467730768092	0.00200880496618728
40	0.000439995131101105	0.00170206596701528	0.000491556633495809	0.00152195176489328	0.00174723659090047	0.0077988431570399
41	0.00018505370208609	0.000500630338269922	0.000484042933752891	0.00106997493799612	0.00053019844165343	0.00364156008980021
42	0.000565264560994888	0.000195330848536629	0.000164734322665486	0.000197751772611507	0.000493638411787578	0.0024235009446245
43	0.000442112876511456	0.00425467820319811	0.0865086275702878	0.131095481613389	0.0502684548907088	0.00182810339941293
44	0.000440967804118723	0.00613438050451599	0.00802907338691972	0.00590733395132086	0.00393197140548014	0.0014416420407842
45	0.000273455206353645	0.000933765781424481	0.00116703351478682	0.00105231512662895	0.000594425521147494	0.00203253969346379
46	0.000113875108231157	0.000197185546968711	0.000409567519948873	0.00101512153110565	0.000126191909629431	0.00118461876734003
47	3.92740675221095e-05	2.68528077340694e-05	0.000143563646660283	3.87499458056598e-06	4.81053024550684e-06	0.000660601870331803
48	3.76618141066917e-05	1.85757839859232e-05	0.00019327693049393	2.81413540850939e-05	1.34954875536111e-05	0.000314463078117076
49	0.00257404292433696	0.00571222349369544	0.00347331403210363	0.0117140768548003	0.0176038103976049	0.0105334543186792
50	0.000190369349485438	0.00344951444628641	0.00212760568254968	0.00723197861511188	0.00634441331930253	0.0018093097306029
51	0.000318817525882095	0.00185795279423855	0.000642492211979332	0.00152697020049762	0.00294781492584802	0.0023489439016927
52	0.0007483665318837	0.00117753190671696	0.00132486846536132	0.00231140250505695	0.00190666016352318	0.00685245399433402
53	0.00340904759157115	0.0038262831849181	0.000987886120287434	0.00118219096957923	0.00167359647384493	0.0316317739705746
54	0.0208133093764891	0.0216676065917365	0.00117979262755781	0.00363252155902466	0.00791784675257615	0.0054101060880546
55	0.000480242935834506	0.00231222719157243	0.00269463010528725	0.00910909586688949	0.0039211542131443	0.00262184914877915
56	0.00010832853080465	0.00162576413431403	0.00146479340208321	0.00399400773379041	0.003891172908425	0.00055533967835827
57	7.47702475031409e-05	0.000127023802865601	0.000311227839665776	0.000670024677680651	0.000516078885311212	0.000496664609068748
58	7.24460485201227e-05	0.000102394329276824	0.000308156201406092	0.000360914454253863	0.000310708248127358	0.000546957525602624
59	9.37469490897622e-05	0.000138860465219422	3.1566990114901e-05	0.000215506870730657	0.000167614475473174	0.00107265085316198
60	0.00127180934570202	0.000706265706977347	0.000285000774525401	0.00108010709595678	0.000929784486424801	0.00246064711631005
61	0.0019361130909252	0.00504307479509182	0.00545995514652045	0.0124691926020001	0.00362911602294274	0.00288204881695178
62	0.000168459730134532	0.00187495611651031	0.000575577753891459	0.00297154912278222	0.00449917192572469	0.000516958242056101
63	0.000108222111437296	0.000247677119812309	0.000602371890710544	0.000443559830472163	0.0011936355696743	0.00122529426650164
64	0.000267695790192429	0.000259289144778393	0.00014682430881287	0.000720177271473386	9.65746450368238e-05	0.00425081024535532
65	0.000542790918997004	0.000511257414689776	0.000165773954076456	0.000595192815124803	0.000259976656186905	0.00135834991234915
66	0.000349793011137915	0.0008430929158411	0.000120833523538626	0.000998033440250363	0.000195281525101386	0.00176563430308664
67	0.00511474466088181	0.0153040153126667	0.0429276568702199	0.247444639588183	0.0356268650068222	0.0049047063934826
68	0.000406345327143671	0.00688491705667653	0.010051581785015	0.0146951864150313	0.0167510724037068	0.000893184551004253
69	8.77299980595493e-05	0.000368537794347697	0.00148336499956099	0.000757085006740744	0.000282677158372459	0.00075633487811997
70	5.1029150840067e-05	0.000317447188470135	0.000162135244138062	0.000474623311618012	0.000684863489763023	0.000515458277878775
