hdp.1	hdp.2	hdp.3	hdp.4	hdp.5
1	0.00353257456903805	0.0445707387170041	0.0873741719716468	0.0225950091954371	0.0353857211513338
2	0.00193208174304569	0.0209403306535547	0.0456169640126952	0.0188551185921861	0.0145214583652801
3	0.00126556806253713	0.00990136554920726	0.0190618530917169	0.0133452135296622	0.0046345991243092
4	0.00124246780826272	0.00614715176878051	0.00914886470922872	0.00538827313682173	0.00709581969439059
5	0.00171011298087552	0.0038979261807629	0.00808851500985634	0.00422922356805402	0.00457206201967434
6	0.00643974542594237	0.00208690561672111	0.00609242589524191	0.00187672027398835	0.00194721697034285
7	0.00634873273798309	0.024125308371043	0.045801711331705	0.0162393970359284	0.0228654501343691
8	0.00309211750871818	0.0122187898117216	0.0275292504201909	0.0022674985627002	0.0220987280980924
9	0.00366055152030621	0.0166947504770181	0.0343549994556822	0.0116651791720836	0.0100804672635391
10	0.00448665556350438	0.0207344403168051	0.0383823703113439	0.0160693346437259	0.010948276674431
11	0.00819557685663811	0.0129401222254914	0.0360728667744737	0.00727626738825768	0.0117269921280349
12	0.136036529716289	0.0220894335995738	0.0987294768957502	0.0175797300448747	0.0169227118487253
13	0.00461915422564679	0.00339648159264403	0.00686295330776658	0.00392032717188412	0.00173390547645135
14	0.00118294319645546	0.00234976755115502	0.00417937305068025	0.00161572504960285	0.00280645965457245
15	0.000892290706634657	0.00080102720772267	0.00269884641386857	0.00106854017235741	0.00211169812225918
16	0.00223280926029419	0.000309050012097103	0.00123427883407376	0.00122542312613527	0.000768435381609122
17	0.00894407908570659	0.000299197234195084	0.00144856381953699	0.000761655096107747	0.000984316893499311
18	0.0452394666263126	0.000318110204913276	0.003559752603771	0.00251547313707579	0.00138009966529799
19	0.004130674474784	0.00567040820393333	0.00807087958130408	0.00811440557080571	0.00602069549827081
20	0.00468248710140998	0.00684101274718956	0.0181389882098667	0.00360359721391965	0.0125014242183076
21	0.00847228820802786	0.00215431897755477	0.00751814635865672	0.00198236749927196	0.0044101508857567
22	0.00558075533627925	0.0016720491313751	0.00705041634866364	0.00353447132402967	0.00246207724274762
23	0.0138901655410885	0.00113231323076027	0.00458228336130508	0.0010428693786387	0.00560178256448389
24	0.589859555274599	0.0160112730903759	0.116957022225926	0.038207774217271	0.062440300623572
25	0.00129472297444273	0.00559235675153462	0.0185632331422318	0.00973589993281133	0.00207229117961256
26	0.00437173276260665	0.00625102404356304	0.02239620077884	0.0052651062564435	0.0115548009221225
27	0.000921580594984264	0.00167865885470568	0.00785025791143709	0.00270580751689535	0.00167393838981519
28	0.000778891211319294	0.00039347850229661	0.00206542384131798	0.00153797165584453	0.000895222936211297
29	0.000915988713732528	0.000176761016989047	0.000907587549257803	0.000741330179019117	0.000385502699803908
30	0.00291410286142156	0.000476474522203351	0.000927558722149364	0.00161921839472746	0.00297608084248617
31	0.00129801061497177	0.00339358756636728	0.00785628167315424	0.0072494321461641	0.00387044710603123
32	0.00256781115314599	0.00450866025365471	0.0245110775804518	0.00643421242481236	0.00531993725729393
33	0.00104777392895661	0.000767127834601483	0.0054186586477397	0.0012464361263545	0.00234385641480776
34	0.000149534617611059	0.0001878862938821	0.000716481194223836	0.000157465177965292	0.000748731910285812
35	0.000435916067096482	7.73606672321555e-05	0.000562422650121893	0.000495155206677413	0.000766722036276661
36	0.000339244009663465	5.74078830527181e-05	0.000392773850740863	0.00103000751704355	0.000257001799869272
37	0.000848992191631997	0.00302455558754416	0.00640901424760461	0.00916283254396084	0.000952620004848767
38	0.0027550427633334	0.00391904239259129	0.0173717353097411	0.00400644342215287	0.00749588582952043
39	0.000547300556926306	0.000427043389968725	0.00341928384491592	0.00207393548511396	0.000712751658304114
40	0.000313858797015501	0.000264439833182799	0.000947999279070833	0.000362937386658153	0.00138181301063045
41	0.00028109808581999	0.000136804548670531	0.000625007187442958	0.000172920583668103	0.000400066135129833
42	4.46675617918786e-05	5.10962880571818e-05	0.000160428755936409	0.000126289719201743	0.000214168166557726
43	0.00762518568661196	0.106388674258706	0.0259317242260195	0.0315279161148328	0.171567548211396
44	0.000554087943824964	0.00310696262220362	0.00503960869196853	0.00833014609698606	0.00109140097677817
45	0.000267041253294076	0.000173714290833367	0.000677891121479258	0.000455934468232949	0.000700758240976881
46	0.000206542882855043	1.78077144516918e-05	0.000231294568642279	0.00049150307313805	1.54201079921563e-05
47	4.34816973195279e-05	5.86803820437536e-06	6.67195871083497e-06	0.000108664205163947	0
48	1.70455966432207e-05	8.72570736710091e-08	2.25080818151116e-05	6.35153659019664e-07	1.71334533246181e-06
49	0.00255957759006154	0.00139330640953306	0.00301682056670053	0.00827758713170218	0.000317825559171666
50	0.00148866484213223	0.00134191199314084	0.00286713176440082	0.000743447357882516	0.00441443424908786
51	0.000849233220996296	0.000721899584748676	0.00188090003851296	0.00105033243413218	0.00173647549445005
52	0.00192177532742827	7.50992547395152e-05	0.00078250788109756	0.00191498828194429	3.85502699803908e-05
53	0.0105948988429646	9.09364136108034e-05	0.000575464820667193	0.000595668273217274	0.000287842015853584
54	0.0434860262069107	0.000637856479957883	0.00401429515768571	0.00182236170667058	0.00135182946731237
55	0.00022947923716173	0.000709618151629482	0.000852557859656209	0.00494583568384295	0.000280988634523737
56	0.00137757922871413	0.00052029211603181	0.00239257333435361	0.00118032721634487	0.00175360894777466
57	0.000335975651483571	0.000410151874790579	0.000503280262353486	0.000835279991082443	0.000494300128415233
58	0.000377789425602151	0.000174819547099867	4.64354915301831e-05	0.000151642936090945	0.000290412033852277
59	0.000849580303280886	9.18962414211845e-05	4.90729827458566e-05	0.000214893654634986	0.000720461712300192
60	0.00423008462579545	0.000193281689604091	0.000283507954064425	0.000351504620795799	0.000558550578382551
61	0.00090437109837332	0.000693853706986253	0.000997340481262352	0.00334540725152815	0.000918353098199531
62	0.00108316668081027	0.00102800467060938	0.00355286830466568	0.000404857528153451	0.00500125502545603
63	0.000292079383657449	9.67608232783432e-05	0.000227874770710092	0.000310378421374276	0.000341812393826131
64	0.000844634380725472	2.59080794574838e-05	4.57984703467366e-05	0.00021769891662899	0.000102800719947709
65	0.0012273118818356	6.43520918323692e-05	0.000286883048755668	0.000220557108094578	0.000294695397183432
66	0.00212351690534648	5.54518703179263e-05	0.000750723876786647	1.77313729809656e-05	0.000409489534458373
67	0.000987738334897035	0.00210138301952769	0.00346614401723507	0.0147716098594056	0.000526853689732007
68	0.00356334919827174	0.00668369551478354	0.00998303836104687	0.0121244481970264	0.0104162829487016
69	0.000187675104217723	0.000263058262849675	0.00103199666880389	0.000617475215510283	0.000655354589666643
70	0.000254594496921679	8.3483205234738e-05	6.8675353899633e-05	0.000392577890745737	0.000182471277907183
71	0.000294798194886741	3.70842563101789e-05	0.00020239392337223	7.7382887457229e-05	0.000246721727874501
72	0.000383429512726746	3.58553858559788e-05	9.27256975272995e-05	5.82224187434692e-06	0.000400922807796064
73	0.00323239659874016	0.0055613732189586	0.0222194106367182	0.00872934017167992	0.0058570710190207
74	0.000576465110006477	0.00210989785563342	0.00818159833331119	0.00607640919689795	0.001458056877925
75	0.00202832958879754	0.00395323262262471	0.0131784371995069	0.00628293999502251	0.00447183131772533
76	0.000656862864762029	0.00330723942054701	0.00577715628848705	0.00735989595336194	0.00192580015368708
77	0.00109404192572744	0.00360204471536732	0.0119090774971026	0.0121507541444041	0.000938913242189073
78	0.00100231579084983	0.00289288466337461	0.0139733278783459	0.00929933765117848	0.00116079146274288
79	0.00777685100380342	0.151066375605185	0.0247947866991005	0.00312320932981444	0.285400498754826
80	0.00249315953843532	0.182233271650096	0.0258570809894539	0.184899264100385	0.141360413327428
81	0.00056219617163998	0.128655945045844	0.0194464238977446	0.188530649286887	0.0220893046987639
82	0.000380672136799166	0.0701930948867522	0.0134074295512406	0.108539873835194	0.0144229410086635
83	0.00154034153783792	0.050515526789096	0.0117181611308427	0.110400715267707	0.00575255695374053
