hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27
1	0.0023084265740682	0.00920372902692422	0.0602677359414227	0.0137431531145091	0.0322970333236939	0.0604183160325657	0.0423809022345959	0.00559161853799149	0.0536807806272474	0.00162103771297375	0.114648203226488	0.181241511027993	0.00455569076318109	0.0481663769695687	0.0272054784138491	0.0172151025147964	0.0594710647907257	0.011572954835946	0.0027567853184566	0.00751776035274209	0.051764838328168	0.0102572251645025	0.00825394158130836	0.0504261953446363	0.0239653638837337	0.00590397379941177	0.0627032990332087
2	0.000754413434824574	0.00592749062807915	0.0688633139330295	0.00260387336218779	0.0138687112562779	0.0267188355682921	0.0162732798098231	0.00318354400893647	0.0414310053766322	0.000415143804542058	0.180253058298304	0.0686003528459106	0.00248135980580717	0.0306456456709281	0.0244102592476341	0.00322816428079219	0.0430002773070221	0.00859383774834331	0.00185697702345818	0.00511326208594014	0.0364432477077547	0.0105634231570154	0.0145741095216525	0.0571396139384367	0.0117399522571489	0.00137425450177252	0.0351638934868688
3	0.0009841667207516	0.00267003182031577	0.0411014592943042	0.00232984674364916	0.00878130533945381	0.0124409864564641	0.00563241723601525	0.00140514580685527	0.0307033839215882	0.000300263850637812	0.157008747274142	0.0210202425536285	0.0028325725220701	0.0108531626158229	0.0110119671928652	0.00589573302148091	0.0257892758354439	0.00730591539765063	0.00306772175412237	0.0115450804126665	0.0146743450663312	0.00249798462111667	0.00953816405355777	0.0247289897306145	0.00826590452351789	0.000848243720881855	0.0180804672311269
4	0.00294828510528848	0.0025514700700231	0.0201056890509042	0.00146547398688461	0.0040564430757821	0.00865585545167179	0.00515657409950246	0.00213921306691159	0.0156111754693454	2.90310352826614e-06	0.0554225018750335	0.0125762920520865	0.00228762068582053	0.00527186978623756	0.00969772141204613	0.0050884167298198	0.0156298140618459	0.016311132045827	0.0113710894430674	0.0501505628467604	0.00643892528993246	0.00535612125705434	0.0149776680255807	0.0147467471482109	0.0103223921909057	0.000809850794335576	0.00843608656160465
5	0.0082402442930073	0.00216639783500372	0.0127728013149962	0.00225364820134354	0.00281637169001162	0.00498111760542228	0.00190953367078931	0.00171933047298242	0.00543600198773363	2.94918453665131e-06	0.0383287926045	0.0115403855344057	0.00369567773666197	0.00385449860277119	0.00801821867527426	0.00393059061486249	0.00365392092169314	0.0167786165530528	0.0334282989810632	0.119272369198314	0.00309495386897745	0.00328436831736255	0.00978440025132604	0.00514090842534288	0.00587121215917375	0.00185536586255558	0.00483259551830349
6	0.0254760797945249	0.00497082400227985	0.0067171300778398	0.00253379409630469	0.00145482684869825	0.00161107259130737	0.00165640402053676	0.00259923304706636	0.00111365686276404	0.000300402093662967	0.0194825193600291	0.00633309240462504	0.00654506492198481	0.00761580818248145	0.0015437741164533	0.016229320394418	0.00389200106999055	0.0124312319650072	0.0318156345178449	0.255941689573668	0.010962808065641	0.00292136320976605	0.00117107704896474	0.00137238640556426	0.00148049740811065	0.0134491759906604	0.00449511332828151
7	0.00198056980166522	0.00575174901778574	0.0470792677442014	0.0191038532213526	0.0143763994023825	0.048187883391352	0.026451994182417	0.00679633038043876	0.0759839226124849	0.000950190392902345	0.0376159336226168	0.0664108726956389	0.00276387464788243	0.0477158396371715	0.0678118835902925	0.0194550382622052	0.0631611844720351	0.0103618310352967	0.0048366317494588	0.00505222130575059	0.0479801550268065	0.00503550495640805	0.00162619148511283	0.28556754090386	0.0269339085084805	0.00495141852749883	0.0461981150819223
8	0.00216802185376996	0.00367736275545167	0.0354607644780944	0.0124283217343804	0.00485571928659587	0.309097158076371	0.013757976693276	0.0163950260840309	0.0721872118054974	0.00044196295142223	0.035078063175274	0.0324187477847394	0.00184003714957601	0.0268281366104366	0.0378845255725874	0.0151307586345077	0.0488248549831842	0.00646939785776845	0.00397172218547283	0.00918603992304419	0.0142545083097999	0.00618677883940567	0.0154329285815178	0.139151738137037	0.00728503072738664	0.00166965392399128	0.0264236247397152
9	0.0029317886186936	0.0063395120995869	0.0346813358338423	0.0131945007874325	0.0125237979792196	0.0287948441134062	0.0120092451858599	0.00621939761456599	0.0880720599027531	0.000414821237483361	0.0190970526245401	0.0527591351290895	0.00377449290823053	0.0285208924919322	0.0225444744341435	0.00529654531622304	0.0404581434435612	0.00893375133077487	0.0199177940288046	0.0158063700798001	0.0166907119637736	0.00717955322910748	0.207783630687104	0.0837109854189867	0.0104843456056473	0.00322244476327288	0.027718634405715
10	0.0135296755791821	0.00957757273248369	0.0313591527930619	0.0192127734888639	0.0178164199980067	0.0523401094174815	0.013077603369212	0.00492559932559072	0.0700251003054521	0.000511268788033536	0.0258039817332912	0.069510993245194	0.0017253696960211	0.0324141549762603	0.0196032348201669	0.0125982930520219	0.0278811376463006	0.0292212883020769	0.185234594577046	0.0327239133371699	0.0144222262579313	0.00685822365526732	0.291120568308566	0.0428309177355813	0.00817898150677742	0.0020082453885746	0.0242822129076877
