hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14
1	0.0196183091493471	0.00316808175848546	0.105084086909637	0.0304303145291275	0.0267591877748107	0.0531094047634691	0.0114431612651707	0.160916588798047	0.005795503112483	0.0259177912848209	0.007744918257906	0.0292605673033029	0.0111220730073917	0.0226514166436411
2	0.013502221776075	0.00102688964560129	0.156599507550437	0.0134938835717418	0.0117004969753088	0.0432425063494208	0.00422307294096594	0.0696174440049482	0.0188238106935912	0.00361336611669429	0.00235560128660588	0.00626485722764995	0.0110930106350845	0.00463442837642844
3	0.00732703338795244	0.00139041852243558	0.149313850632662	0.0103463648837835	0.00341274598795826	0.0255376346779493	0.00476746192536541	0.0327422384125602	0.0108364230129913	0.00605040207506494	0.00194901432529414	0.0146852017822264	0.00565747514246859	0.00524097879284788
4	0.00480423727452554	0.00367228216835199	0.0517620379168001	0.00445047717475075	0.00347902872034733	0.0131151177177475	0.0059342745208316	0.0158967197475081	0.00803834968781884	0.00539064702111529	0.00161508074359568	0.0787605608945444	0.00116685424813415	0.0218379803052214
5	0.00287212436384349	0.00973491252381541	0.0358495863186632	0.00306465715925677	0.00311644680628473	0.00461056632975333	0.00153020726150228	0.0153091177544961	0.00923034239904254	0.0315217442226354	0.00171332792739091	0.0798116958856756	0.00341473187152184	0.0558776369178971
6	0.00816384423254926	0.0352430474626318	0.0239041750469339	0.00109178820176709	0.00548598305551411	0.00195459796868729	0.00409863934709112	0.00511307540002333	0.00663110727830749	0.066907834275894	0.00319602022658433	0.154781155686491	0.00445593979671452	0.158717197049425
7	0.0177603504111235	0.00183628166847421	0.0295210768690157	0.0143290364593619	0.0163013433725172	0.067459514179216	0.015105228511718	0.0566159906720207	0.00414053352211734	0.0162538766922953	0.00700852574782838	0.0135215191321161	0.0161524790300453	0.00957396919729115
8	0.011987742911268	0.00182139495029489	0.0294288791793143	0.00613681320007873	0.0105336104383496	0.0510868635956398	0.00897749714000856	0.0300960541211318	0.00832460069107937	0.00582811691135765	0.00213506719781985	0.00935646697961127	0.00742407988044903	0.00277914786752976
9	0.0139789079745771	0.00289476323354654	0.018361962588671	0.0138499269081566	0.010974306046705	0.0403470477539634	0.0093445986105874	0.0541054858266581	0.00940793203775818	0.0109882559257174	0.00658251274918689	0.0117075446863011	0.0114996900982366	0.00280034169969153
10	0.0132647987956037	0.0123213617396653	0.018506877655205	0.0163821946289094	0.0127292578042975	0.0266436774363413	0.00801136327323623	0.0840778864762278	0.0104093786677529	0.0207734147529809	0.0211176566604282	0.0233190072931672	0.0141838908045298	0.00330046364624594
11	0.0132673547210231	0.036744517848582	0.0139382050756752	0.0125780364879556	0.0117221046981591	0.0181656448896976	0.00669647022732938	0.0541009434542334	0.00757399078814213	0.0209567817129436	0.0146808877563077	0.0206598901440196	0.00151657146156414	0.00574582506112255
12	0.0959645789120057	0.659601376002235	0.0156399373917658	0.0125172621694665	0.0700282820997724	0.0263219492117525	0.0181903124580588	0.104478499010798	0.00430931277992394	0.0101834665124839	0.0179946297691104	0.00961271872353306	0.0464878801188767	0.0119684785380954
13	0.00577392390563799	0.00075358846145686	0.0071998853608693	0.00566362264737889	0.00516789080955048	0.00321184297292262	0.294664630054516	0.0107474794053446	0.00507875271264718	0.00649177598574564	0.0426135868327599	0.00560157537143685	0.00344757235222898	0.00228066631046156
14	0.00308257252276701	0.00015035707454465	0.00426375835031705	0.00169188564272369	0.00165707603228676	0.00599812486312952	0.0521897628284197	0.00343185808737474	0.000798980621653567	0.00257318867115733	0.0092423257803767	0.00347492745778354	0.00282195635102928	0.00115280011532594
15	0.00208647873417237	0.000129979163757859	0.00551435305619949	0.000709042616455461	0.00111366265351223	0.00369207352022885	0.0103774549591293	0.00228899022382253	0.00216044360095124	0.00314905608593842	0.00944178261865994	0.00184978954623032	0.00304709286183574	0.000636339889488929
16	0.0019500065443044	0.000540991382641873	0.00742202946047113	0.000761588191909508	0.00301236986530751	0.00206462396392705	0.00945388543417546	0.00334372562009954	0.00147081535410994	0.00414399569464626	0.0221232940478962	0.0139314331857347	0.000837190071596123	0.00110995314194625
