hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20
12	0.20134450313671	0.735044491137123	0.0515183770091206	0.0361734442850642	0.00606359459095317	0.077417066311048	0.0403714387634007	0.0130888421874408	0.0163679983705194	0.0235406520975806	0.145542119694899	0.0128053972503923	0.0332578620214252	0.00368473268075045	0.0139259432821779	0.015990630256414	0.0104912772798357	0.0102878273801875	0.0112468891152917	0.0123225292185466
13	0.00977302308078597	0.000833803491691801	0.582755700440254	0.0207180414676154	0.00318718556151595	0.00856175864434895	0.0138365617904117	0.0177916341602191	0.00243914669118866	0.0108900474302365	0.231245651266043	0.0149275282230822	0.0256366266557586	0.00307956767018198	0.00084091194381446	0.00593979650121984	0.00662478573888277	0.0123642073218336	0.00812066490504005	0.00082888378451664
14	0.00198356727076608	0.00015010289304648	0.0189852276030516	0.00164157453770246	0.00245045579079436	0.00132280186417918	0.00269112245501825	0.00464839977624543	0.00353774163517945	0.00392488513127586	0.00950370678010424	0.00189799819481607	0.00181693660558734	0.00718440195734524	0.00041571580830031	0.00837933765283673	0.00240259238562699	0.0102592177546487	0.021932285032894	0.000494813735500825
15	0.00103792800685852	0.000133471612589687	0.00301862613904792	0.00103609129261722	0.00390312489525226	0.000323233022076758	0.00179898678009193	0.00269945271851665	0.00451882872227588	0.00315609253218997	0.00185299753508171	0.00108976541521904	0.00233402373754726	0.00166288811392173	0.000646703634868173	0.0048507965912875	0.0023788361274046	0.00187708238068938	0.00163239271282632	0.00115823533001528
16	0.00115000206190867	0.000265380452907392	0.00118865790285491	0.00045369279437827	0.00655423347491017	0.000752766106347758	0.00204265012822262	0.0102655672332876	0.00217081374819188	0.0007246591265415	0.0012576888987134	0.00152911794957726	0.00148595959789215	0.00200692686946469	0.00400260106963003	0.00447002218668989	0.00577448291079653	0.00287454000328768	0.0077823530324004	0.00507050387955359
17	0.00183086302084973	0.00206405249445316	0.000999567088213583	0.000731912214262244	0.00428506720884835	0.000617196109754334	0.00149366703596472	0.00708415699294341	0.000862226914505046	0.0015620966143531	0.00143340569248166	0.00216847868391515	0.00232858192104829	0.00211635744559835	0.0130544105734574	0.0046810146504424	0.0320478344030427	0.00673877908665468	0.00388477100989212	0.0192294746669837
18	0.015120681063669	0.0102968271538952	0.00202028183554689	0.00401791178590652	0.00694902034419475	0.00123410103432762	0.00529175608504734	0.0159149434027865	0.00407739937006023	0.00759737590858629	0.0049835049704632	0.010710124182156	0.00230154468539026	0.00372299447556814	0.00863176872873241	0.00423439814602722	0.139467213474378	0.00330077493292498	0.00682742689463077	0.00832501303879805
19	0.00797844587727893	0.000696822037734835	0.0455491598591226	0.00779144387602104	0.0232539687652035	0.00439672734645536	0.0100898720216566	0.0201620140897119	0.007780267129023	0.0110000472566319	0.0193180187230183	0.0515076375680286	0.0261708984713995	0.0253107045618226	0.00121251309080949	0.00781578882726559	0.0087099859538448	0.0123404467853691	0.0690333214438146	0.00104562037940543
20	0.00581100382677553	0.000439470568865622	0.0211594423178681	0.0179416825458738	0.044678764798095	0.00611098692063139	0.0123316921170302	0.0259755267111012	0.00783395286545524	0.00243001182966608	0.00999696763956487	0.00591503751490703	0.00811162895564209	0.0295435218394117	0.0022237249271295	0.0223683816086301	0.00327729353296866	0.00462991024821032	0.174250168060258	0.0018908616427816
21	0.00451789668783724	0.000936797651052084	0.00909888287385288	0.0131752621875149	0.0541349421248621	0.00280307667427039	0.00487952057164186	0.010880199054109	0.00815168721727776	0.00309345703284439	0.00603334611859638	0.00279393510488546	0.00933999014515673	0.017456531780342	0.0235759475933048	0.0223592462710398	0.00938265189612394	0.00345206651204538	0.138422148487727	0.0247457198454596
22	0.00508748791471557	0.000783976484551565	0.00479989764486988	0.00588925341127034	0.0249933838966532	0.0042997917996837	0.00672791983952796	0.00821626124038738	0.0039987616139086	0.00100522653179443	0.00477000231341115	0.00340417996935109	0.0270741254456704	0.0120282714630623	0.0120436831334184	0.0210736674299974	0.00435338782433981	0.0105341611051656	0.0469557325573006	0.0135804822562248
23	0.00929929647563052	0.00200186585401854	0.00259683441047123	0.00353820439844022	0.00773246109671445	0.00952757912396764	0.00193574632757408	0.00251510583281652	0.00142765045200255	0.00236270236080262	0.00487842128494377	0.0103353019226576	0.0947680314016871	0.00877505647147066	0.0157594524052282	0.0190417653424104	0.00519705602175132	0.00255207557984195	0.0254649217617974	0.0245783702540505
24	0.476410101179144	0.0887588813547839	0.052556893048633	0.0522232274511113	0.0147448942023263	0.0993814440554502	0.142328975776672	0.0143827365567287	0.0121753290465325	0.016049872848644	0.207477017129532	0.0135473171508517	0.0140189212532492	0.0882766771917489	0.0189506551044504	0.0227553139074552	0.0124523456950771	0.0111242952455167	0.0127081873833102	0.0247111174863336
25	0.00475268046241707	0.00247714077311282	0.00525521054056675	0.0952238971101968	0.00664210103604649	0.00808288714300078	0.00943793477655738	0.00598346157271303	0.0227374651404727	0.00219988883275818	0.00317267307916798	0.00525642465436789	0.000933300170712648	0.0207066342256065	0.00163276146431058	0.00400445831542074	0.0124546999188649	0.0648022565720917	0.00706577915567336	0.00208903879050285
26	0.00965496568942252	0.00288967088152231	0.00287890669461904	0.0184872504353156	0.0148356932536498	0.017426215931807	0.0164024564726819	0.00447562456372926	0.0198994331882446	0.00508209105900647	0.00681972184779103	0.00461421175318537	0.00155853624530471	0.0196740367429336	0.0127144335836647	0.0225865470041202	0.00228017274866114	0.126447756156767	0.00606837439712386	0.0216403153973578
27	0.00308525966171365	0.00162139163538313	0.00164654286294717	0.0029026352947602	0.0122675921329758	0.00276050540080082	0.00454058094663447	0.00388824216685713	0.0022341930750187	0.00197278130005536	0.00176018610541136	0.00209087597768417	0.000521669714274847	0.0077350974071885	0.00835175307858056	0.00564198449577572	0.00320795094140059	0.0316863725564834	0.00353550235014655	0.00789500008493306
28	0.00147906041328207	0.00859625262006695	0.000167552171068057	0.00108462297484221	0.00646096580027117	0.00113449823129753	0.00215811149912012	0.00284625832347253	0.00117638301505845	0.00220484280966653	0.000896466778954629	0.00213555992491671	0.00061154560992624	0.00371187531335995	0.0621079417600663	0.00207581937718787	0.015279982484575	0.0211914890728202	0.00330237563372371	0.00847443231684185
29	0.000759859254858285	0.00312397237312903	8.69403763811075e-05	0.000575189855715022	0.00424398777398874	0.000440097282639507	0.000723485713558364	0.00172833870767341	0.00118821876925629	0.000696916855854737	0.0006582333309324	0.00164023361623263	0.000383103881527416	0.00270893916854816	0.0287309966149004	0.000501293191622368	0.00465194620470233	0.00334684127913151	0.00188726443750552	0.0242065521768973
30	0.00175192397270717	0.00919304887811615	0.000175023040675516	0.00192605650392813	0.00247182481136921	0.00134427968313345	0.00303668671657501	0.00318919579004399	0.00203881337528783	0.00186060603162627	0.00122713022766166	0.00529183905935537	0.000234800061360777	0.00634501783565835	0.0401374564406644	0.00167054873401477	0.00836733938254703	0.00858046311710114	0.00181208402136337	0.0109636002056009
31	0.00142010646624629	0.000694093843574759	0.000971228381693344	0.00727366679895126	0.0012579564404473	0.00325312666639819	0.00188079834853496	0.00501480054328206	0.0180362293752409	0.00363408668675569	0.00128932532841036	0.00102428441807775	0.000348448102770824	0.00712017497342996	0.000502180544458652	0.00993917962909041	0.00686898295178143	0.00365281879972438	0.00149282010169247	0.000674116869153381
32	0.00848695127062504	0.0021995928353227	0.00283493244313788	0.00515969117784781	0.00361167305506523	0.00596413058642046	0.0137528711471029	0.0173526038131063	0.00914772158141473	0.0028307670225216	0.00307969532871905	0.00321415435332762	0.00125047214918413	0.0150838602401581	0.0157276552493541	0.00864839026216321	0.000985349665368491	0.0106626619656364	0.00215090159186946	0.0211779020526749
33	0.00204694585539221	0.000969196588398059	0.000660694729235944	0.00129499814269112	0.00161262818085489	0.00175170016475549	0.00261525929554548	0.00313011093341809	0.00111738375500252	0.00169764173037158	0.000789478166117823	0.00126743164158245	0.000340027607767156	0.00337259752506084	0.00512574304659519	0.00248887197460457	0.00117775395493545	0.000849075496922526	0.00151389084612693	0.00646214785021834
34	0.00060884666669407	0.000327511224102755	0.000118560285766397	0.000494912068691612	7.03557644919471e-05	0.000431175368692125	0.000922446229689243	0.000921254497354779	0.000391728758501189	0.000350526174810854	0.000272009871736964	0.00028402828161107	4.37063788285614e-05	0.00115557377851319	0.00110961348083154	0.00166540587729726	0.000886258245936342	4.12172571321614e-05	0.000805913833129144	0.000981448731571884
35	0.000270678625502512	0.000227282853157002	6.91850823730263e-05	0.000362696653187197	4.21980297994463e-05	0.000169067939821457	0.000277319134900023	0.000820628933768969	0.000263629756546076	9.64086984425084e-05	0.000144273296174462	0.000672398333621521	0.000208163801655297	0.000806528328384777	0.0013899405285926	0.000952646537751038	0.00108636726789975	3.83078036875383e-05	0.0023209846409444	0.0017540250407836
36	0.000262873764582152	0.000403048524150579	0.000138554157430074	0.000179569055386381	0.000207634364177714	0.00017885758560837	0.000250198219957167	0.000845745330403265	0.000290305081224509	0.000526370816027261	6.14677245436956e-05	0.000510894386044348	4.94346067222129e-05	0.00105850123993505	0.00236260826083882	0.000272639075195264	0.0011229647467829	0.000556675425737898	0.000611894418376656	0.00224883877628442
37	0.00101725328921177	0.0003323744586304	0.000564692713166775	0.000919587177584078	0.00111863351207838	0.00483001671956191	0.00273322809436908	0.00194964029160616	0.0149902399905601	0.00294992093668245	0.000927513324290214	0.00148597892605223	0.00037267850676097	0.00649679542366409	0.000437202243336057	0.0045144808296294	0.00278526076131745	0.00461051389191283	0.00143466484705337	0.000725705840941134
38	0.00435200498556521	0.00190373179633137	0.00144363343109963	0.00373768420057769	0.00306618444681681	0.00363683302687549	0.00778349912189455	0.00483120021714218	0.00435111764105401	0.00463659930076554	0.0020423082804862	0.00165152344332596	0.00105147351215868	0.0149726788567155	0.00559391205218083	0.00303286441081573	0.00155143347616338	0.0271131966504432	0.00597633738543415	0.00940083184071339
39	0.00141436149888687	0.000789828134685913	0.000189604460884225	0.00110610851394823	0.00156090280794716	0.00112400391737248	0.00316084329696324	0.00477819448836407	0.00212430844908896	0.000795694847601239	0.00045999670374393	0.00177725646506006	7.94505208849471e-05	0.00567401837481486	0.00146734013434938	0.00242918776901455	0.00247985372993586	0.00720138218434976	0.00188827583323837	0.00211514784329787
40	0.000688651352381558	0.000655897558906426	0.000143997274332379	0.000353388287523366	0.000255078218522613	0.000639850316840051	0.000558522090143805	0.00177409214358047	0.000855237955504505	0.000892598943734583	0.000531736399572941	0.00100051636103916	0.000203065678829948	0.00360925343231695	0.000539582857298655	0.00136238334596829	0.00174918827433898	0.00488885160478178	0.000856146487860891	0.000623786164970207
41	0.000194599660342635	0.000170849700081209	6.29446638399615e-05	0.000260377877041104	3.78007945186996e-05	0.000198698943845142	0.000416448471066499	0.000812630081337664	0.0005097871155908	0.000117926189448779	0.000304165222263105	0.000315045596046421	3.74626104244812e-05	0.00160888953060129	0.000942704362292988	0.00110409013424818	0.00106496523346516	3.87927125949755e-05	0.000293641894438605	0.00118056957999656
42	0.000143457463503334	0.000305532683092213	5.36262010304526e-05	0.000124164442185994	4.28923301069327e-05	0.000128022476700599	0.000131116338569723	0.00222549404912042	0.000127105708124557	0.000275010335503563	0.000187312678451107	0.000430558353253936	2.74954938895275e-05	0.000178572106881278	0.000602554373828539	0.000919082630752564	0.00135924320694077	0.000703602824691368	0.000801868250197728	0.000612147189627849
43	0.0057174729473395	0.000370748271722547	0.00307841992817401	0.00730585238068593	0.00771541216694173	0.0138136036882913	0.120393152490809	0.00951687464571749	0.133367181117077	0.0676718845828491	0.0113454499425018	0.00560973682224643	0.000648148986166673	0.0277649882953412	0.0009207681307106	0.074837903584835	0.00238247447325848	0.00852275895711611	0.00860647198872092	0.00199278131875253
44	0.00284989959918608	0.000622198486927228	0.000938136530835882	0.00170194157797478	0.000386378121116137	0.00295716022467499	0.00392337666497927	0.00326129211329148	0.00317481839776439	0.00837527951737754	0.00373458893841749	0.00218333371956426	0.000333440145689457	0.0134224567289253	0.00047851432615841	0.0127904199947773	0.0014643271960146	0.0099905782199285	0.0021561271364892	0.000545459006585144
45	0.000647135196605874	0.000255343831252851	0.000141636034887435	0.000863443998976922	0.000615342933629404	0.000180977413726417	0.00106618947261233	0.000569251664694505	0.000700068704817846	0.000848034690589464	0.000721180201600299	0.000649580998864481	3.80354332138463e-05	0.00263722773935279	0.000320912536161912	0.00154759385696592	0.00217466071889862	0.00388945434655373	0.000660947111420074	0.000531618062934771
46	0.000187156830882567	0.000132418973464958	5.38676914282309e-05	7.55473061122825e-05	3.61421882285934e-05	0.000148626740111723	0.000540072447432237	0.000668064155062554	0.000390460214573009	0.000252545127175695	0.000218002188515333	0.000318729644887402	2.40585571533365e-05	0.000474653076251887	0.000529756532741244	0.000443368384383066	0.00108230088135718	0.000667234656633578	0.000248129086460176	0.000731368045161741
47	2.5137935183383e-05	5.05825472262901e-05	2.17878003328872e-05	5.34880054505883e-05	4.35094859358094e-05	8.91201365122718e-05	4.73957736865451e-05	0.000589728726918645	0.000105372917807808	2.7182255905819e-05	2.601700499122e-05	0.000189431414597509	2.39439925954635e-05	0.00020431204591571	1.39782926802601e-05	0.000506233040837869	0.000386520741888682	0.000910658928167049	0.000204639069947455	2.862558800418e-05
48	2.50841988296194e-05	3.20245612286973e-05	3.00904701993604e-05	7.97711677774436e-05	7.64116060628e-05	1.60443034758746e-05	7.86638188269741e-05	8.41479275773236e-05	1.75801040612913e-05	0.000142480683690168	1.2048277200588e-05	0.000583981161437991	2.44022508269556e-05	0.000117529339767799	1.41512913520455e-05	0.000109150366912376	0.000360196239534138	0.000921326924130667	4.71984675331856e-05	2.54799189927316e-05
49	0.00792700640817489	0.000817077181314026	0.0216574185171724	0.00692788390396372	0.00671546543520421	0.00222957581278447	0.00956376696510624	0.0151817685889331	0.0061609109677231	0.0114591301428257	0.0169053983378212	0.0515722866831736	0.00179247707248144	0.0184108139115135	0.000334994628045244	0.00952152552829488	0.0281832690451889	0.0248302455142289	0.0379290256415789	0.00055237947841033
50	0.00255397935489453	0.000175220554303984	0.000814320954032119	0.00671966339387175	0.00359385268050641	0.00412594842289301	0.00443660347595218	0.00405205866465024	0.0052971043570056	0.00250906006989932	0.00326595685984951	0.00643068551235909	0.000784423527756644	0.0118962134942214	0.000362155419515551	0.0289796592573214	0.00401373753786287	0.0192959801536482	0.0119250299541703	0.000690159781111767
51	0.00166856407607613	0.000224017896586102	0.000619357706225766	0.00190093917625163	0.0017647185204337	0.00786099238763317	0.0016453574490211	0.00157070798909383	0.00173101196177087	0.001320579470556	0.00104050500842869	0.00212759762580878	0.000841877653529969	0.00471158628681301	0.00035731145670556	0.0106664878396138	0.00610064991557968	0.00206280249223782	0.00122631732608545	0.000396668862343637
52	0.00109407422941016	0.000831535305006371	0.000454504094523359	0.00201547174891794	0.000461246837606745	0.00276931666437941	0.00157900336585994	0.000795725839866174	0.00141867490534089	0.00180365683621028	0.00106923858613678	0.00344636827059458	0.00457536474777524	0.00404197928090535	0.00141128856469092	0.00374602976536596	0.0286738036744297	0.0028929665417703	0.00132644550363799	0.00117459280887481
53	0.00380925300060897	0.00297288054233342	0.000545124324584898	0.00147354175189289	0.000430427618402214	0.00124207368458478	0.0024183932896154	0.00170802162249789	0.0012029147309903	0.000469292386431049	0.00194456045010749	0.0130436720222041	0.0068991922396718	0.00235318740972144	0.00415158752577161	0.0052334657325705	0.0914840662923736	0.0011642662867567	0.00102656666884679	0.00220951791364132
54	0.0254131552197062	0.010833550404038	0.00133262834492087	0.00786964025144356	0.000304604973789971	0.00248053667292453	0.00902731502816395	0.0113862064589134	0.00943274904120219	0.00966669514126437	0.0117183167343718	0.0519726596039885	0.00929324780554453	0.0144084376871655	0.00275877521922738	0.00312069899001738	0.208387970943742	0.0190855296878205	0.0068854135833144	0.00493429641135788
55	0.00308595341181929	0.000161553476382455	0.00611266244627826	0.00164554814166781	0.00124005892140987	0.00130831248957011	0.0053574758308334	0.00654898043960626	0.000889919467805133	0.00680008717276236	0.0132198452001509	0.0418038529208862	0.000628501164491449	0.00884214003573224	7.48046256800059e-05	0.00271400729433022	0.0076914631351027	0.0201979107214814	0.00491201194256081	0.000142813373119755
56	0.00197050933680152	7.90053700212641e-05	0.00101003933847914	0.0012916410272058	0.00129217001671065	0.00121592525532645	0.00289543294863345	0.00143979343763481	0.00182104267848503	0.000658620460450184	0.00266972791517303	0.00143749208969352	0.000380927154927828	0.00483661031050015	0.00019915607095935	0.0358292677133688	0.000711617644950094	0.00289199672395542	0.00228996850513688	0.000459582242572604
57	0.000528375443541629	7.3192358426216e-05	0.000263354861729536	0.000590614275408464	0.00036323477753326	0.000306839296383623	0.00104177346798592	0.0002898250864276	0.000881338845196593	0.00106831435077077	0.000563976019293565	0.00077994879172111	0.000117428671819857	0.00143141295811806	0.000221853496697594	0.00346554106675976	0.00513606022361274	0.000973697086133884	0.000363428200005529	0.000245991316695261
58	0.000141338322167733	5.25374484579312e-05	0.000180420159406815	8.16328409102097e-05	3.90736784157579e-05	0.000206298877070556	0.000190109714453809	0.000560506252702946	6.80585784864284e-05	0.000165247438438544	0.000100366828238802	0.000823444336101718	6.67338549610406e-05	0.000332581718240041	0.000375683915649169	0.00138735326871514	0.00586843784196438	0.00164578083184183	0.00138898347311946	0.000648636950160649
59	0.000305404710730833	0.000115525577511828	0.000321400720357424	0.00033675530625521	4.22366020387511e-05	0.00058317403320041	0.000378083028502807	0.000887872619874802	0.000371886816681161	0.000309085081021	0.000739719424386405	0.000691531619537581	7.79038993536611e-05	0.000279647953399939	0.000666909879732707	0.002677871958973	0.00366295819347996	5.09154352809053e-05	0.000734610433962938	0.000784529851455218
60	0.00179840075175561	0.000861102141850097	0.000578802652122679	0.000834530078878846	4.28151856283231e-05	0.000609607823936161	0.000242191206675273	0.00249574860993276	0.000268273106019037	0.000427420512040469	0.00283892936964159	0.00203086163366175	0.000190234448348168	0.000920238655718271	0.00184025607124999	0.0063113678990598	0.0218835802093675	0.00109880358425268	0.00152164488007881	0.00263292496258227
61	0.0050788408397891	0.000394962626588294	0.00977012268379181	0.00373070140036823	0.00134944979207827	0.00165574882389577	0.012288539222579	0.00651559856212629	0.00264212568709306	0.00734504617171096	0.0204857369509596	0.173696010115685	0.00196884920932698	0.015978799218329	0.000123105854842489	0.0042003605548574	0.0237008269532085	0.0169892684809695	0.00610596460519493	0.000343821622951304
62	0.00244761547635937	0.00014510755648582	0.000366478927942707	0.00202432842995284	0.00180032069731203	0.000809762693686555	0.00217884715010799	0.00161811452117003	0.00269876737022586	0.00178761025883323	0.0028293115934187	0.00618539916372091	0.000364945399104541	0.00552351037807414	0.000223168286603163	0.0326716890271535	0.00282335638261102	0.00343557960919252	0.00437260088503869	0.00057125349247902
63	0.000444374844231099	8.55049989025323e-05	6.7092165592281e-05	0.000227618533750757	7.82245013101254e-05	0.000251770354943379	0.000501443695014731	0.00115967362549053	0.000914069672022754	0.000719231290972351	0.000335668595337199	0.00167041904867163	5.84852067941824e-05	0.00101178232911002	0.000159573974854851	0.00259152610145273	0.0052212403206624	0.00050285053701237	0.00031403837505116	0.000260461394147923
64	0.000428621480983203	0.000213605854529437	0.000111491900155235	0.000316435601799543	0.000204471440554721	0.000494513969274198	0.0004347604745363	0.00147648150745306	0.00019426673194482	0.000265619318407733	0.000317506366315882	0.00114288702270028	8.24864816685824e-05	0.000917105632112648	0.000314580784774567	0.00174823293811607	0.0116003307042361	5.14003441883425e-05	0.000635662218098724	0.000366470439833733
65	0.000849501482386384	0.000236438620543975	0.000248972766928517	0.000285067935474019	6.8118574612269e-05	0.000156832338513722	0.000782718462036826	0.00155444365581685	0.000332621791885316	0.000674710115887305	0.00132192198340234	0.00129535910860279	0.000105972216032554	0.000709087198794208	0.000282264632885055	0.00151348859662876	0.0139838752792163	0.00037144022309689	0.00111809798267007	0.000537594834056523
66	0.00168866526148559	0.000211706300394631	0.000531263542388606	0.000535697969915033	6.73857020654778e-05	0.000445880220335168	0.000609376797819091	0.000664011403164026	0.00117327149221575	0.000494169966122983	0.00235782988551099	0.00185913742155798	8.86729677937261e-05	0.001724227801573	0.000731403784574304	0.00455914248007092	0.00897194685532417	0.000835013138606847	0.000601780461048116	0.000956283379480298
67	0.0143610109194403	0.00116772923546088	0.00751162782015074	0.0176698111261802	0.0073033063622093	0.00290594075132823	0.248588403354096	0.0168830711753887	0.0274612714137096	0.0404108173661273	0.0399419083655005	0.324704577906046	0.0011904976031376	0.0599955488539794	0.000121237469187207	0.00378994705496679	0.0699268671081336	0.014391126554921	0.0146443359479037	0.000336586584224973
68	0.00751879819680955	0.000315472708398503	0.00839030404860032	0.0057243152755536	0.0051405223321501	0.00165353581651979	0.0136109950104159	0.0126495452119136	0.00701003358410213	0.00684643916540049	0.0160160833523456	0.00596328667069535	0.00128570075073009	0.01830900088297	0.000284582815086979	0.231571807915114	0.00367451529207463	0.00170687935417892	0.0141563375068016	0.000487264129873349
69	0.000640957238242089	7.32174212625191e-05	0.000201058005464567	0.000201243813728848	8.45503485561119e-05	0.00032428711243216	0.000654989245677531	0.0025818162620936	0.000639262368034033	0.000343310599748691	0.000881956954231005	0.00140611825440259	8.51214664996621e-05	0.00158853511580398	4.23154751187082e-05	0.00268199977818047	0.00588919781536593	0.000966908361429764	0.00044501412245575	9.78303062560436e-05
70	0.000372030555657793	5.44761632744599e-05	0.000251912816691945	0.000107079776288905	0.000198492743462478	0.000100959725973779	7.81790893233617e-05	0.0001541112235098	0.000101579253418816	0.000741610343180073	0.000395876717184423	0.000641856380326941	7.99660613953757e-05	0.000903037741805047	0.000137914541147319	0.00041650372495082	0.00295690507748286	0.000610015405555989	0.00181022979585314	0.000368043274339457
71	0.000264684266347419	3.13384660849002e-05	4.604033599548e-05	0.000324773455895801	2.68462785561377e-05	0.000244944974299559	0.000129291122537602	0.000931759656881226	0.000176758432256822	0.000162555059684006	0.000372853486207705	0.000361512147556852	3.52286015459571e-05	0.000263778062587143	2.55000042211676e-05	0.000864202936043366	0.00197690592072301	5.96437956147748e-05	0.000387027433772122	3.86917288408147e-05
72	0.00018484272303267	7.30790535204291e-06	3.19495629441617e-05	7.25197983291612e-05	3.21692475801995e-05	6.97097323434551e-05	0.000206004054720408	0.000120622694664072	8.78406833287119e-05	0.00025566828653096	0.000162757078701041	0.000884528242690877	1.93041280016057e-05	0.000149791291994329	3.42537370135087e-06	0.00065496987064159	0.000295562095541678	0.00153813105439078	0.000170588746941371	1.44700774526624e-05
73	0.00805611109826625	0.00255020625093025	0.00357670661513267	0.043832459110959	0.0128511129691787	0.00899795986926601	0.00918661150540665	0.00813333980351619	0.018710029646829	0.00302802145959409	0.00634424400597655	0.00469193329970153	0.00115303499271312	0.0229258183250325	0.00958679059645652	0.00490384921847864	0.00771821567814593	0.226529560289452	0.00532466140156524	0.0151901210893829
74	0.00118105616296315	0.000334947054348428	0.000447646533862638	0.00493474612879263	0.00186724353250585	0.00281287214376092	0.00257004779678263	0.0034506516131819	0.0175787158434076	0.00216458636252867	0.0014441211858432	0.00155573817346047	0.000274783092058465	0.00672919205699883	0.000417930191299163	0.00713219489884102	0.00247557332304894	0.0035800824636088	0.00167099431663025	0.000869148347863179
