hdp.1	hdp.2	hdp.3	hdp.4	hdp.5
1	0.0699549844610935	0.01745904029153	0.015054943760108	0.0125053921775316	0.00323878692707822
2	0.0552047234453423	0.0128604511055468	0.00958191977776479	0.0154072350859667	9.81450583963097e-05
3	0.0292288710793166	0.00458904854451843	0.00687437749830929	0.0233110321519735	0.0040239473942487
4	0.0108785297713959	0.00535076535292701	0.00234767241500298	0.00473011543314186	9.81450583963097e-05
5	0.007704375606631	0.00181979396217503	0.00160766889811	0.00189314082583834	9.81450583963097e-05
6	0.00387328550918032	0.00761756839072063	0.0116618099870604	0.00767310917010739	0.0591814702129748
7	0.0497714165748067	0.0103875568685613	0.0152566059761213	0.0322770476490106	0.000687015408774168
8	0.0337550629457106	0.00552543248128066	0.0136629716274696	0.0307441286078938	0.000294435175188929
9	0.0298500589210282	0.00973799263569227	0.00879035617810249	0.0181955584674215	0
10	0.0251165741792748	0.00289341635692941	0.0170251843610689	0.01553697168823	0.00431838256943763
11	0.018850296493285	0.00576981968187632	0.021662514716576	0.0147137524041814	0.00353322210226715
12	0.0335911743547225	0.0650072622295345	0.440844561660868	0.0391541011361683	0.00137403081754834
13	0.00350630631439657	0.00660199045802418	0.0942447014509848	0.0117332566806242	0.0533909117675925
14	0.00273970836350478	0.0049762784959946	0.00396862535190507	0.00420691204182708	9.81450583963097e-05
15	0.00292541422740633	0.00103192378695414	0.00192513490992108	0.00161907225355722	9.81450583963097e-05
16	0.000926514531771677	0.00368028576556309	0.00117207250743587	0.00182502910965013	0
17	0.000776614324208245	0.00301817859146773	0.0028378309311113	0.00149480891420194	0.000196290116792619
18	0.00663083913549027	0.0195057413979108	0.00657957690861805	0.00495918162151292	0.000196290116792619
19	0.00640961544207005	0.0162749332655481	0.0172133373850903	0.00461335249110493	0.00412209245264501
20	0.0366643588712284	0.00746998867799401	0.0200887689005792	0.0133450312503041	0.0562371184610855
21	0.00917528578468815	0.00572298380559509	0.0127787950115958	0.00650912859167675	0.000196290116792619
22	0.00833494660265629	0.00681768901645327	0.00500027731369117	0.00449091357271899	0.000196290116792619
23	0.00370818804555055	0.00428508237309779	0.00989150542758056	0.0087582342199749	0.000196290116792619
24	0.0834741526047435	0.468355360205918	0.127398585182323	0.0293229046727881	0.00225733634311512
25	0.0156606572456343	0.005412012268064	0.00456445576981718	0.016502495807886	0.000196290116792619
26	0.0180083454810642	0.0191586755454678	0.0030560794328481	0.00468146420729314	0
27	0.00521876075932629	0.00394542219340014	0.000811151928050644	0.00309969122688661	9.81450583963097e-05
28	0.00134127297858217	0.00405563995353774	0.000930182919713146	0.00231904176545568	0
29	0.000636500228505712	0.00169323034777973	0.000958852427162752	0.0013545312130048	9.81450583963097e-05
30	0.0346987319559208	0.0013637112694991	0.00390610781340894	0.0061523529354528	0.603788399254098
31	0.00731177982491725	0.00136324424509174	0.00122753524566953	0.00727356097782477	0
32	0.0258233617170873	0.0165169186263344	0.000846801184696097	0.00493161259353198	9.81450583963097e-05
33	0.0056949990147688	0.00248163426518046	0.000167664082833562	0.00112282974990027	0
34	0.00312867752729361	0.00100883943767593	6.70956535600736e-05	0.000327990347596792	0
35	0.00473043377746739	0.000470360295986726	0.000184475521756891	4.03399747662309e-05	0.000294435175188929
36	0.00630392543397233	0.000878606345794212	2.70183839839223e-06	0.00105410989338895	0.000294435175188929
37	0.00443103631988773	0.00259638883384673	0.00164601999315384	0.0101012107668406	0.000294435175188929
38	0.0316474798430561	0.00714600717482925	0.00211749079367329	0.00379398476243606	0.000294435175188929
39	0.0054167856110998	0.00116802804281413	0.00284375996537444	0.00368310051018919	0.00510354303660811
40	0.00528392475124711	0.00221963357264998	0.000757340313282665	0.000931873688444037	0.00588870350377859
41	0.00372609087371961	0.000158521427413399	4.24038526414335e-05	0.000864978252902046	0.000196290116792619
42	0.000934688813443723	0.000297561265262524	0.000471545851586065	0.000998769123986027	0.000196290116792619
43	0.0439432113080019	0.0153829833652578	0.00675204425971542	0.138739917033443	9.81450583963097e-05
44	0.00723153370765787	0.0060120719137526	0.00183357260864224	0.00475768446112281	0.000294435175188929
45	0.00220832248945791	0.000771457603190711	0.000306583607150896	0.00177901315853488	0.0622239670232604
46	0.000166479032363075	0.000293691634458662	0.000481977949846524	0.00045367268103932	0
47	0	0	0	0	0
48	0.000649970523655421	3.48266772347618e-05	0	2.2298478513997e-05	0.000490725291981549
49	0.00601995549391456	0.010120018600915	0.0103761852158255	0.0179991291430573	0.000294435175188929
50	0.00511842433007013	0.00358474591537117	0.000719064269305442	0.00236688213754026	0.000196290116792619
51	0.00288131915866839	0.000544550458984916	0.000922377608784457	0.00269771047331156	0.000196290116792619
52	0.00038091001284456	0.000910364005494876	0.00174396163509556	0.000899642251319259	9.81450583963097e-05
53	6.72363450207716e-05	0.00371858176696683	0.00277846553741329	0.00605099621493463	0
54	0.00687618271637942	0.0416380947806019	0.0132047098146757	0.00246904971182257	9.81450583963097e-05
55	0.00210528048809902	0.00298842246494148	0.00248809296065275	0.0131887391872651	0.000196290116792619
56	0.00389067024907439	0.00349494379361257	0.000597706694577658	0.000797474677036946	0
57	0.000255359954205602	0.000173532926221486	0.000489483056508725	0.000481038995579225	0
58	0	0	0	0	0
59	4.54766374712411e-06	0.000526936967050094	2.25153199866019e-07	3.44612849761771e-06	0
60	0.000232391374014431	0.00344637325524685	0.000832616533104538	0.00185138185698486	0
61	0.000486772717033942	0.00817125918453535	0.00574110639231699	0.014594556900852	0
62	0.00442027159684074	0.00662247281417566	0.00152706405255796	0.00232451502836366	0
63	0.000117778734514126	0.00131647508658299	0.000300279317554647	0.000440496307371958	9.81450583963097e-05
64	6.36097270958498e-05	0.000607198447343999	0.00124051908019514	0.000250148386238839	9.81450583963097e-05
65	2.87826819438235e-07	0.000101077425307786	0.00168504654779728	1.41899408725435e-06	0
66	0.000298649107849112	0.00411468518218289	0.000853180525358967	0.00115566932734815	9.81450583963097e-05
67	0.00656532975138613	0.0231122373071106	0.0162507324045964	0.236042166017443	0.00363136716066346
68	0.0149938776357237	0.0086935926252843	0.00347336336326645	0.00442705883879254	0.0546667975267445
69	0.001091842256857	0.00145684927988172	0.000501341125035002	9.77078785795139e-05	9.81450583963097e-05
70	0.000231355197464453	0.000151649496847919	0.000225303301999263	0.00135088237106614	0.000294435175188929
71	0.000454478547892972	5.5042162296319e-05	0.0002431654558553	4.45969570279939e-06	9.81450583963097e-05
72	0.000627117074192026	0.00042799451046168	0.000192505985885446	9.32481828767146e-06	0.000196290116792619
73	0.0189700324501713	0.0138867038818402	0.00618503345138616	0.0160218622391889	0.00785160467170478
74	0.00375723373558283	0.00185962447234582	0.000877422019877875	0.00628229225115709	0.000196290116792619
75	0.0179130172384663	0.00748086367490831	0.00224380173879812	0.0053652166439087	0.00314064186868191
76	0.00439292804899411	0.0018355393564804	0.000342983374462569	0.00313415251186279	0
77	0.0174489252748041	0.00338459259793001	0.00215366540778509	0.00753911558558237	9.81450583963097e-05
78	0.0268090534429355	0.00348266772347618	0.00180722968425791	0.00118952247200122	0.000196290116792619
79	0.0349397005691545	0.0144167098664243	0.004261699767064	0.0780933260248381	0.0528020414172146
80	0.0217079562873955	0.0154320209280309	0.00413163626860807	0.0242783806925989	0.000588870350377858
81	0.0132294416672035	0.00786782675529456	0.00314861739799303	0.017378420586604	0
82	0.00779521375084571	0.00254968639311046	0.00336889227852862	0.00109080102621652	9.81450583963097e-05
83	0.00860458276710602	0.010638615846405	0.00364688142929653	0.00611708079671247	0.000588870350377858
