hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20
0.00365933371794138	0.00271499027221666	0.0255856060527184	0.108362248637588	0.0535966959054617	0.0406494227295495	0.000617224075545182	0.00440350475510883	0.032080844288802	0.0407105743550052	0.045519212940841	0.0120824032645121	0.0480563185827212	0.270530026903475	0.00700527065560719	0.0382062577182254	0.00403388439841707	0.0132843805790635	0.0219397023948995	0.0221755507710087
0.0013784712855588	0.000825544128760641	0.0178785470951413	0.157231651199259	0.0308596175203182	0.0171079964162397	0.000428631240845083	0.0114126066786245	0.00683731427427633	0.0150459325892229	0.042132950310103	0.00700836451630079	0.0190049544280239	0.101148474225769	0.00265578673571359	0.0113394992651947	0.00598579802972084	0.00658637969758916	0.0264043854154018	0.00781097209090484
0.00129570944498848	0.000985144317908061	0.00627687368683664	0.142138981212772	0.00837888220333304	0.0123789331956666	0.000359198136663503	0.00625394095459382	0.00415359631355136	0.012688930671891	0.0236720772304247	0.00882397498217662	0.0116522692415964	0.036083270568237	0.00247746800634085	0.00648340822135176	0.0070960863848333	0.0109479991252767	0.0110374341453066	0.0047806942512663
0.0033395743132289	0.00286896958812019	0.00467726309207426	0.0470582379348912	0.00473722822802533	0.00428307528977801	0.000497818781439813	0.00412738274969778	0.00879025549395559	0.00677215984285333	0.0140676031536564	0.0562237730674837	0.00517653508682523	0.0117032459646272	0.00194199207629811	0.00931641769092573	0.00800773503769016	0.0326908204508255	0.00562584718505263	0.00935112268891729
0.00698267797952325	0.00774355180009128	0.00229701126501753	0.0346160082926579	0.00445145793341542	0.00288720660942467	0.00124500738532487	0.00331765169724214	0.0243087204857317	0.00208525833378504	0.0118595181933888	0.03647365698005	0.000860877981881213	0.00322482698380215	0.00198319343613199	0.0188103542118201	0.00620432091300494	0.110424050109199	0.00153745017459547	0.0307236017049943
0.0181678988947687	0.0289442105431152	0.00171090135262701	0.0165306017315507	0.00187272370600105	0.00164952380337895	0.00736021599773099	0.00434875146266145	0.11920683569827	0.00459605019170618	0.00239903845782318	0.00551230286534634	0.00129045216614676	0.00518891859539139	0.0322217786041149	0.162155042984654	0.0118644958331288	0.349247722485378	0.00211846548089538	0.149444303222044
0.00172797271063454	0.00157322097140481	0.0204683991927218	0.0373162102336357	0.0363898192762283	0.0222319775342158	0.000672046146309241	0.00776161944954201	0.0184435307490731	0.00858909614914671	0.0399885680342351	0.010231225402346	0.0428028527649587	0.0369494321972306	0.00685024581430566	0.0257891250399	0.00783733521573588	0.008617593304955	0.00265714861106521	0.0122070115244771
0.000964063416340159	0.00156402068467636	0.0111684477693443	0.0334682766464262	0.284784170206523	0.0121377995262243	0.000349191420499403	0.00312727146336916	0.00304900839159213	0.00696961964362153	0.024474916520633	0.0129437005872224	0.0361145738382193	0.0118871032064083	0.0023038269542887	0.0131090915247067	0.00800379682309031	0.00467458752847891	0.0220398390337569	0.00347501902127189
0.00198849992736801	0.00245323510000236	0.0153002576737025	0.0219576982896318	0.0232695099127937	0.023283615598702	0.000364232190193909	0.00985734621155897	0.00458462873831075	0.00507551824418709	0.0209354892471775	0.0724671755621697	0.0279978813718987	0.0164044083238364	0.00331916642845162	0.00814003395270193	0.00672819950879898	0.00279381391475973	0.0931076409454137	0.00287236883343637
0.00430097332017462	0.0110036894583916	0.0154976528971878	0.0252293293104258	0.0401976607367682	0.0239637929866901	0.00118729994241534	0.00422644642652061	0.00395475432755551	0.00903948097515788	0.0305624769293503	0.190451179501098	0.0315735604681352	0.0154537753131199	0.0130188264699837	0.00462834916645286	0.0108321072838816	0.00461282411083258	0.133612725695792	0.00165357819401683
0.00940441830614789	0.0345622519942448	0.0102881587516892	0.0137716786906011	0.0201878754899347	0.0180051394278893	0.00304425178616814	0.00465790341791408	0.00288530225708058	0.00803021197980418	0.0209069479716761	0.273905763046574	0.0172094304548787	0.00919042033817458	0.0174715972850572	0.00690997910189886	0.0260861571852869	0.0159615099869257	0.120342454927063	0.00231376253373113
0.105828608455369	0.741694648793676	0.0258611296365227	0.00988878283132089	0.0127067319048844	0.0150422846480172	0.0228754759329268	0.020560751185859	0.0163920622357542	0.0125879047273119	0.0194266912959671	0.0146467739234609	0.0241414242570316	0.0127823018728691	0.011627430088805	0.0150902875861571	0.0122536106463965	0.0138525675289916	0.0175596837266574	0.0167349274012341
0.00224891566829519	0.000570274051911934	0.545506531265945	0.00732763786283471	0.0233257964237661	0.0038859428994924	0.00105506395089711	0.00199009373700853	0.00539187186554844	0.00795241660002136	0.0058717234525567	0.00861580488953449	0.0357308961796374	0.0111823611084256	0.0112429628124653	0.0125122370984566	0.00827812708887465	0.00219100478315247	0.0136424720951122	0.0069574759176916
0.000656464508223386	0.000145066479678763	0.014678094694731	0.00454416620111281	0.005237768693047	0.00239239047753844	0.00330540866078214	0.000803658985606794	0.00198979101513841	0.00275597336156537	0.00442317644304097	0.00322852421090685	0.00820846080892583	0.00424112329515469	0.00571654692915209	0.00294871749216455	0.00327553795291029	0.00183693709646798	0.00126464281731277	0.00298313483686333
0.000406069203660316	8.53653171506723e-05	0.00349516681475546	0.00480608010055606	0.00413615630659991	0.00130480107798233	0.00191858830405192	0.000863228055210163	0.000548829345659039	0.000374930510897746	0.00195299087065573	0.00341022255021835	0.00261846165075336	0.00220886063878447	0.00565994230864638	0.00267931620458919	0.00236273665187787	0.00087750580890873	0.000854441555046497	0.00134322920745648
0.000799343462000319	0.000284985350608851	0.00101783668592504	0.00741882409565226	0.00114183190939218	0.000511028406940571	0.00368179624852508	0.000553081537284008	0.00164504342705546	0.000783986541399298	0.0024127939100955	0.0082705136888783	0.0036058484948151	0.000585294284765303	0.0126471637446933	0.00297633027625615	0.00644810600213682	0.00179629366580116	0.00106956822789465	0.0022299041374566
0.0015901844853442	0.00180308815558547	0.000577812621640624	0.006487279664543	0.00048232195807932	0.000545257358657326	0.221544030165031	0.000741682027425432	0.00145741553163788	0.00069655678009245	0.00113013662461293	0.00857011215485521	0.00325962931964448	0.00148075692429404	0.0368967627165493	0.00743298275554784	0.00559274500185336	0.00443501480360556	0.00191138439707779	0.00926602464678479
0.020343649275545	0.00979010024393605	0.000801759175525519	0.00650356333521046	0.00349503837181932	0.000881204130778326	0.210001559328776	0.000688263542776716	0.0112382082184838	0.00185340289056657	0.00768102909329674	0.0926879911727643	0.0154554542652796	0.0108048796213518	0.222209848164484	0.0768553657065953	0.0265620087737658	0.00305870325469491	0.00091905382387661	0.061677741079399
0.0054332399657396	0.000965699631938336	0.0421017112412739	0.0196398281088291	0.0431433330449604	0.00464772845111834	0.000653014968328436	0.00182392325242514	0.00568299749213269	0.00992647436201036	0.0056047028191207	0.00219942943718178	0.0176476032883706	0.0167122009209888	0.00966186062884048	0.0222810296329546	0.0101739451756343	0.00541720823695914	0.0280659852176536	0.0107795957791954
0.00191275418137045	0.000384860059289691	0.0230606066502571	0.0477212295605989	0.0154098378063585	0.00383613047934229	0.00204928952315235	0.00109744756482376	0.00332524719050916	0.00512143912808667	0.0148520245630132	0.00216373332896285	0.0147206033247171	0.00895277858381221	0.00305551552492753	0.00441052754209876	0.00881334005839508	0.00409312646146433	0.00165590600078401	0.00192272718588577
0.00494067654636551	0.0013539115137498	0.00528912137124346	0.051369798520842	0.0160660510754628	0.0014792539061809	0.00320442063569046	0.000744037570599555	0.0042607912667209	0.00586544748820869	0.0129951673026202	0.0023323030515496	0.0102104264897895	0.00863469103701226	0.0142394167550622	0.0131358564239234	0.00541062659011418	0.0265770175677238	0.00250849088143884	0.00444011978187483
0.00448897520309182	0.000933293172985378	0.00294580587075075	0.0285429866036471	0.0142939629316194	0.00304924734171317	0.00107341982901407	0.00290299758049074	0.00374913002040205	0.00519005033108957	0.00814809624798144	0.00404039615300639	0.0101396729493883	0.00799066274464282	0.00324876502231347	0.0104910491337415	0.0101699109070198	0.0181893721123664	0.0207139259615191	0.00342003708145363
0.0122509433856865	0.00190246216414819	0.00244847696938404	0.00790808684182382	0.0117941408657039	0.00350250755777714	0.0856431862857648	0.00215102968120497	0.00346055082486614	0.00172734556221478	0.00461119338336986	0.00835653616120877	0.0110958773356235	0.00522904250170972	0.00247846024092401	0.00258449441274957	0.00470683882491745	0.0191815553451768	0.109229639801455	0.00335539319597766
0.69394050120318	0.0910810462548609	0.0310775025037075	0.0362602641336355	0.0215196309964611	0.0258800674944623	0.0162751564547003	0.0178880733823935	0.0155378080737779	0.0219759342153625	0.0389418399385693	0.00899893739722084	0.0150669707524606	0.0146510332136853	0.0168415755740195	0.0151852224293134	0.0146921339158177	0.0172655665479842	0.0174799705061084	0.0214408053789546
0.000858345817144173	0.00183439438370601	0.0103300199217951	0.00777782676816499	0.010792018878121	0.00674135376542938	0.000968011659359104	0.0190552450251713	0.0114805843814407	0.0747531662449449	0.0119055757751545	0.00226751804745034	0.0164285470904407	0.0476952478446434	0.00571938188510396	0.0186047986553224	0.00360692430338507	0.00481699919014201	0.0024282825477187	0.0172824862687345
0.00175738030357898	0.00169059430743934	0.00842453371835617	0.0131698634915265	0.00502115932098202	0.00841966597628256	0.000245440805055663	0.131807846931989	0.0158846858493725	0.137069516474702	0.0190119927451581	0.00364404922064284	0.0331315838195462	0.0294681714803365	0.00262842941077803	0.0200343890800116	0.0111508145044252	0.00765346361856446	0.00145736561916811	0.0199855340620409
0.000688444302179296	0.0012946346680715	0.00202175533575348	0.0125689774605356	0.00209151929889911	0.00248258321852372	0.000344587103245982	0.0376292002344655	0.0111852228647472	0.0404106479544767	0.00508500946782113	0.00472462876583752	0.0079510572792841	0.00160357039412697	0.00183388575600007	0.00822253315102678	0.00480913635049879	0.00505096120573139	0.00124496206876107	0.00802564958536763
0.00344956239917641	0.00609276065789539	0.000181844494692718	0.00716313562237004	0.00095971624380471	0.00321623650871473	0.00471819736682166	0.0104831093421156	0.0266166439875151	0.015195220482371	0.00114618465226397	0.0266869167713917	0.000906638609373076	0.00119282830049981	0.00295558332762405	0.0075812778201626	0.00281380630458209	0.0432558316480679	0.000786239715725822	0.0073162804732297
0.0032578749334295	0.00269932390799759	0.000411411793924312	0.00355357546120239	0.000494259417866303	0.00134455259219652	0.0021575830649528	0.00297418732975312	0.081654494603831	0.00591001775787593	0.000607712790278038	0.00882547662134448	0.000644330390445636	0.00198857511363546	0.00433327742170206	0.00482019725080678	0.00385205414872178	0.0383127967688883	0.000639191103905564	0.0113145029669101
0.00975361145245072	0.00882746778993178	0.000220413513952684	0.00304031230342796	0.000148905930075427	0.00219951088140289	0.00324272855523892	0.0126054013965963	0.294083746975348	0.00372535421659062	0.00183156165340536	0.00686695301066426	0.0020388064452213	0.00200441349770848	0.00933621868850213	0.00656797060620547	0.00546124705582438	0.0787423362500811	0.00123741159290161	0.0331920647497658
0.000361297216873138	0.000563349051274445	0.000664050914531401	0.00086085332329869	0.00237010629648604	0.00411726171776354	0.000319723790077512	0.00790143402327716	0.00196200063783201	0.00237473998425004	0.0101792149964311	0.0014648704602391	0.00509698522710058	0.00762849169550627	0.00197090862700721	0.00383147869822087	0.00291668015425122	0.00178187916064884	0.00095235018463389	0.00558146901534346
0.00187874305050018	0.00120914963183904	0.00382138416849624	0.00164261353638964	0.0025120371410464	0.00681790413668091	0.000273435053956459	0.139569937490166	0.0138143639523303	0.0202506595949706	0.00886113870931097	0.00711768384772126	0.0299594235178937	0.0178676110391161	0.000626808760958877	0.000742916727361092	0.00834440435896961	0.00738861989415192	0.00195817259174787	0.0222018385552321
0.00070250814494882	0.000479529482060054	0.000509132466594773	0.000547702772798076	0.00032449763508164	0.00164968783988877	0.000176130482667508	0.0393921672640848	0.00523462974831345	0.00254842897452904	0.0053045557594259	0.00290979057153374	0.00886377424414476	0.00340446065649706	0.000276360956041645	0.000589703930472084	0.00353747725080731	0.00420643541968698	0.000710487400545689	0.00865247286743358
0.000289044379472216	0.000176171928922544	0.00017566167481135	6.67839560184606e-05	0.000218136256456335	0.000640945322721739	6.93717132848673e-06	0.00977173530353058	0.00359276936006841	0.000714114765112878	0.00052337692746987	0.0010689525676378	0.00160002824705688	0.00170190036191368	0.000209266998514011	0.000711629775478389	0.00172954858743446	0.00262590317594427	7.59998717656887e-05	0.00258666692334628
0.000227990043746175	0.000126952421420222	0.000117366515929875	1.21488726948365e-05	0.000313740040506161	0.000453615628501923	8.04220746930762e-06	0.00191050255042511	0.00500674865440095	0.000353860928873233	0.000256279016212114	0.000649780719922715	0.00132447613161992	0.000585162298231361	0.000754098283197925	0.000197585438673872	0.00189360884442314	0.00141704621062274	0.000348312115877277	0.00150011732883444
0.000449592936666109	0.000289142159248309	0.000485498570684607	8.46936708324547e-06	7.78364020412917e-05	0.000353772072855285	0.000196512260375982	0.00437390342922069	0.0109459807707728	5.02428494430697e-05	0.000198784316826705	0.000677582496516304	0.000758645478507787	0.00125565389065615	0.000372182467214916	0.000733957410516633	0.000536557725725253	0.00240918382791051	0.000118579604481319	0.00317097764451828
0.00020033716256719	0.000202914178818151	0.00226561538743811	0.000904807619499779	0.00174460422479889	0.00483035576538984	0.000164895948569162	0.00326001940758194	0.00162638592264359	0.00481295883742008	0.0110164686765941	0.000955686070404653	0.00404255115695937	0.00331141015006803	0.000992140084623435	0.00246019449009362	0.00250604924170638	0.00102347548133728	0.000570989264584889	0.00198737107136175
0.00102394519173352	0.000613219219515577	0.000945329070952622	0.0012086571974822	0.00112458505615343	0.00918188895860137	0.000130885391790564	0.0767058817494295	0.00543322688517004	0.0212683924395136	0.006895628831531	0.00450989436483302	0.0213859895833295	0.00955813482173668	0.000887955453392143	0.00672047683236542	0.00411370528457491	0.00407711541301982	0.00101931424102679	0.0133820499571447
0.000476136564760425	0.000278498696401054	0.000433546824408692	0.000385544358824625	0.000318945328203973	0.00167172341104189	0.000167167411747516	0.020564729436553	0.00626103734010586	0.00677603160365271	0.00143940246727477	0.00128179919368841	0.00752901926747267	0.000890513144505919	0.00122767767495813	0.00453222728447176	0.0029485700871085	0.00382718796450857	0.000748982449599645	0.00684361079961971
0.000442792912483291	0.000316010987131436	0.000203952759723066	0.000127214725264382	0.000776594222595661	0.00127921138244967	0.000173613455902305	0.011147451035324	0.00969886616484836	0.00514881157652877	0.0021160470745579	0.000695602166530668	0.00369819749333067	0.000875994625772311	0.00104803596614118	0.00275353439396948	0.00129115806466145	0.00313962519184748	0.000248546811898213	0.00391527560171316
0.000190051111010342	9.25291324148633e-05	0.000232431202813006	4.58544449323274e-05	7.58236907981375e-05	0.000333212830290588	0.000200011541488582	0.00503335082716731	0.00327468584325125	0.000774622282721736	0.000411633197212744	0.00091042237548762	0.00126768304183048	0.000786243782691827	0.000359803159558408	0.000173307668423428	0.000537326157842296	0.000901134649633101	7.73614329862466e-05	0.00192757638880078
0.000381193583926569	0.000220421223919786	0.000160432131467199	1.05297973089281e-05	0.000199293114990253	0.000116821334413496	0.000203081086324196	0.00649378759512338	0.00619167157895252	0.000458218388558749	0.000233713892259776	0.000572038715003602	0.000952374528102795	0.00021949360594536	0.00110870402351123	0.000256456911819012	0.00110212376386888	0.00231790716712004	6.38695990734452e-05	0.00466752187646798
0.000686677204213147	0.000287407479636073	0.0078750389470813	0.00590760654090381	0.0295030848443503	0.0560022284906648	0.000186014417038184	0.00539296375175004	0.00497141692360523	0.0279687896461553	0.120723722256296	0.00257393824564697	0.0200555462856516	0.00529846741856315	0.0024417003120814	0.00435965444960656	0.157856896615815	0.00218863277597551	0.00092152938973217	0.00392778144080975
0.000316640834625802	0.000235423521357025	0.00266666895065208	0.00107800919614842	0.00389112606370488	0.00756908199400485	0.000135244145457135	0.011755469073969	0.00293650021210057	0.00983076083341182	0.00452214357343467	0.00244908767483317	0.0175818038547794	0.00413705191314151	0.00113081667993584	0.0034138953973474	0.00780928744346381	0.00180144821985879	0.000711848961766247	0.00237373951715356
0.000186854094985917	8.5976071528884e-05	0.000381407719954553	0.000175814861884147	0.000273694027150989	0.0020448791314748	0.000178463336742574	0.00586954248127893	0.00214850222720898	0.00199719828583643	0.000532572988258665	0.000938610287867232	0.0038959787799174	0.00201807410397147	0.0015802044475734	0.0015659585753974	0.00276645167536932	0.0010929023067861	0.000231589185787628	0.001826654631893
6.68414439407238e-05	4.53548258931785e-05	6.73954132523204e-05	3.16451420118083e-05	0.000231184177618852	0.000726052931902457	7.24412581204809e-06	0.00362177849372331	0.000972344901843041	0.000494775013780767	0.000204116486527771	0.000798786229351013	0.00152619846576872	0.000703356239376321	0.000307545471512236	0.000219913073712115	0.00125667467340915	0.00084958910905677	2.89641205100507e-05	0.00128117399421333
3.14595735266226e-05	1.70287923113463e-05	0.000158290895144648	6.46933278300566e-06	0.000198737884302487	7.85461487877306e-05	3.56067200931177e-06	0.00128460855635878	0.00040664545048875	0.00046326068169282	0.000214677788834231	0.000322637901209562	0.000200684566138722	0.000187288891663539	0.00016088375026873	9.92873188472768e-05	0.000290563394256873	0.00059733526889119	3.46579219778385e-05	0.00116778285838125
2.69743926296777e-05	1.32090053578747e-05	1.60325069651072e-05	3.13361936239664e-06	4.8860300523468e-05	9.39382412929489e-05	4.54292635670812e-06	0.000679233960609246	0.00131395842094342	8.72496794092017e-05	0.000276937953894506	0.000170071361754615	0.000115908803220481	0.000110802695244215	0.000325689189604217	6.84243094020088e-05	0.000643561898023487	0.000144373129136359	0.000250651042875439	0.000766866803844419
0.00389066803587583	0.000926040815483611	0.0170321699077446	0.0074454772821342	0.0205804929900217	0.00521655238835381	0.00497346071535129	0.00181751094045114	0.0166171030796513	0.00781006185993266	0.00646449586396218	0.00706572713251318	0.0219351912395183	0.0243357431214723	0.0314684363091708	0.0660345458821878	0.00619519578161505	0.00348990679015336	0.0346753747171202	0.0324057646740891
