hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11
1	0.0182377694971117	0.00234583361429867	0.0309943593211937	0.00156206416991656	0.0890249700071739	0.014009007643979	0.0375098927358732	0.00968564351030925	0.0246614130682204	0.0287145689151338	0.188315960380129
2	0.0111657569708622	0.000528421083591872	0.0124116802223435	0.000470128183041815	0.0553369994086982	0.00807581428841455	0.040097135638178	0.00387327971467111	0.00516826914106725	0.00475642681856691	0.0720677089956877
3	0.00587075903622275	0.000436847468244214	0.00947363444960967	0.000337371651688345	0.0252551999461465	0.00771823747289492	0.0202733121546519	0.00925708963359132	0.00824460205073934	0.00554214675867366	0.0366304250436431
4	0.00363135282197457	0.00287481819383441	0.00425735724052495	1.47452644968682e-06	0.0176182725726801	0.00162655497102934	0.00989727337299661	0.0111156772829619	0.00249494927633037	0.00967791377460533	0.0148267425459843
5	0.0026581064860972	0.00708669072411317	0.00313127957977207	1.52367733134305e-06	0.00855061226351761	0.00117419448157639	0.00276882180544038	0.0698102858796549	0.00331142385255096	0.00138532615377878	0.0168363859440212
6	0.00568997964916985	0.0277758254914494	0.000883201275149072	0.000314221586428262	0.00415732176556765	0.00595265353785307	0.00125085058392098	0.132927961559858	0.00806548514187925	0.00454125913936297	0.00835018122015792
7	0.0141403969385085	0.0014957668361622	0.0122228313076048	0.00103211936389912	0.0648470098864924	0.00730411963022814	0.0513014456789863	0.004642395417374	0.0130083655059642	0.00902356822962897	0.0317211146051308
8	0.00990330306300539	0.00171811570624621	0.00436090600570057	0.00048973938482265	0.0375261027522594	0.00733648872282436	0.0280072634717776	0.00215580524295746	0.0118269402279412	0.0144739213404231	0.0308796836884516
9	0.00988848610152923	0.00249684500278373	0.0107697153177713	0.000485414107236902	0.040313610957764	0.00434217016015665	0.0398184936968605	0.00362690197261883	0.00367935983616773	0.0176795407959604	0.0697314646750754
10	0.0130597656951182	0.0134211088387002	0.0181678123099656	0.000636110710394895	0.0339086698327823	0.00186746750964433	0.0206602227857139	0.00342386846296463	0.0297408700753112	0.027880846792191	0.0956834124304889
11	0.0140227367000513	0.0423599568114611	0.0128743143486187	0.00236568108499588	0.0285181034598166	0.000928118378838372	0.0197118458809406	0.00490474208715189	0.0222224378259088	0.0102333074514546	0.0884006453981063
12	0.137957446219525	0.743596622688165	0.0072754039738301	0.00976146339869008	0.0133170960620832	0.0341873448853235	0.00785066370206161	0.0123309452725293	0.01492342378986	0.0165009608858003	0.0312785414523047
13	0.00544513126393578	0.000955109051436451	0.00571492342956458	0.000526405942538196	0.00982688428619971	0.00862760565951155	0.00918421515103522	0.00304517674832872	0.0211178835546049	0.372330615455355	0.00455434870573546
14	0.00226813008094916	0.000109053038547465	0.000639886400315309	0.226956014630251	0.00735327847015364	0.00379660733828306	0.00526823449514634	0.00125470146415513	0.00577428134937723	0.00769340247893378	0.00491039429113148
15	0.000999084320777527	7.79834190545093e-05	0.000326749112780018	0.115536372512566	0.00394932243928667	0.0037924119424331	0.00348535220112535	0.00116866479232735	0.00414357115829681	0.00362248051700877	0.00581866278599258
16	0.0013404401921326	0.000298785437527917	0.000329025524952542	0.0415045772987314	0.00236086108717938	0.00437257064393098	0.00414214542615685	0.00261238621731625	0.00706168413180915	0.00343215607278142	0.00100960871475311
17	0.00292404879873872	0.00297134173433599	0.000371689594071208	0.014769889088578	0.00089204957629575	0.00227403363978118	0.00181799859645269	0.00270135595750179	0.0680965171463393	0.0107364882276752	0.0014019633628912
18	0.0211384457675247	0.0105842327050858	0.00142383983656555	0.00410154277244887	0.00328359770185171	0.0174619475175988	0.00181578903135586	0.00554838764343926	0.428131952441475	0.00643355571537569	0.00221069805889222
19	0.0046899212567773	0.00056655097579322	0.00507288190133184	0.000538349606780659	0.0100362477158406	0.0247745224840784	0.00517038232657262	0.00341311387898616	0.00440179803523677	0.0639372232505731	0.0057415286079286
20	0.00870690608989401	0.000161607322017679	0.00156434298131234	0.233403086626217	0.0368135543739107	0.00966777337981961	0.0115616282821807	0.00168912147758859	0.0164839798583036	0.0122241348238151	0.00952959351191371
21	0.00632455356853212	0.00189241273594086	0.000621320579727917	0.142256315458223	0.0141967100914696	0.00568037234719069	0.00699635113998171	0.00519218278621288	0.00483988814149042	0.00778940684460599	0.016192938772443
22	0.00722520302169818	0.00121084229395928	0.00114828200899308	0.0924162401394116	0.0109443810224502	0.00189396304805061	0.00200620619487875	0.00361419200973518	0.00552053239515877	0.0122119237422165	0.00555004797854261
23	0.0127801137137778	0.00248215543695304	0.00242503203280444	0.0468780465866802	0.00476829202860083	0.00202505303222396	0.0063241698723116	0.0033339210333265	0.0202723024806946	0.0103427861140633	0.00257649831786074
24	0.532138894307607	0.0999165705583822	0.0439926728263084	0.0491262570645177	0.0375902050357324	0.0287709597539226	0.0218334229390893	0.00881973655180011	0.0106223790158571	0.0112708283155613	0.00855051331260044
25	0.00548119094528633	0.00139166372276866	0.00444420962983364	1.67112997631173e-06	0.0195021310361071	0.0119896990768419	0.0272242882971095	0.0137847694885283	0.00422790536955177	0.00507854672970392	0.0131422549336971
26	0.00983819251755557	0.00375728598874296	0.00415235306428822	0.00128165839006779	0.0237141861271873	0.011684951976756	0.0236813295773883	0.00258370732670699	0.00391892870176811	0.00521623720152327	0.00381498057736106
27	0.00263683954419331	0.00166348974651179	0.00134618059507336	0.000172224689323421	0.00912129389243129	0.00551968868613724	0.00341685568312374	0.00721208919526055	0.0016687725342132	0.00312224724324306	0.0119359269685654
28	0.000792767994048301	0.00191451614056236	0.000375234826143172	1.86773350293664e-06	0.00271484062186448	0.00548231739079683	0.00261431007474091	0.160790155579723	0.00142845734815924	0.00176092218088233	0.00649137397828826
29	0.000227256271234826	0.00115222766685753	0.000124493623074453	2.94905289937365e-07	0.000914530845623323	0.00523020637249003	0.00197329945754388	0.0518129784364073	0.00480705004153273	0.000608869792815842	0.000723832907499682
30	0.000384939953156325	0.00168545503938234	0.000183073918284621	5.89810579874729e-07	0.000299732633626561	0.00946587802260925	0.00234663704586828	0.152876085357504	0.00287258742584373	0.00372311667225289	0.000692943107853452
31	0.00215725374089782	0.000110417582646818	0.00567700810551073	0.000178663454820387	0.00815580479803583	0.00473179334551483	0.0156470352331726	0.0123364855127606	0.00541977913392497	0.0055615160605198	0.00302232302854434
32	0.00816178239534245	0.00150204815859525	0.00346982125397042	0.000511857281567952	0.0245095218327069	0.00408050654822225	0.00849443627562967	0.0173370411662662	0.00322037275721375	0.00948590504326092	0.00436124229742072
33	0.00193526922136989	0.000213885381986	0.000427079180416608	0.000181170149784854	0.00519541499693542	0.00179695258708924	0.00106161711598567	0.0107738118710402	0.00189192234983473	0.00541582522489444	0.00634144103263697
34	0.000557675896269159	0.000115538766371919	0.000112122629054914	0.000191295231406037	0.000278203064317558	0.000758688931051541	0.000816197564159655	0.00289461257263011	0.00139487292774797	0.00186829548459467	0.000621047550782108
35	0.000149398017686407	6.40230832688232e-05	0.000147593608890726	8.84715869812094e-07	0.000270695208615499	0.000231456761814695	0.00140181122785769	0.00307776639674834	0.000947826976051323	0.00108131232915013	0.00178456333745679
36	0.000178011155109659	0.000149762858256496	3.79526422861866e-05	1.37622468637437e-06	0.000111465221063947	0.000493636730161401	0.000617415618484496	0.00497187676289629	0.00231433972656311	0.00138406293844099	0.000891830063470409
37	0.00160961441556784	0.000104075491043348	0.00431097421083437	1.32707380471814e-06	0.00656779814704852	0.00362278886099166	0.0159603199986869	0.00341278798250197	0.00322037275721375	0.00412397700611228	0.00285848064094708
38	0.0046880440494908	0.000708016080052841	0.00195964568689445	0.000340074950179438	0.0223094134531088	0.00476726057658487	0.0012927534077215	0.00839281215750316	0.00416969237417224	0.00776498468140867	0.0130076765668173
39	0.000760365839152748	0.000112538979141358	0.00028791016247584	2.01518614790532e-06	0.00509177486491306	0.00412326731361607	0.000675653441393693	0.00792906146049206	0.0015404054161968	0.00442167475405197	0.00212362856515255
