hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7
1	0.0486430044211496	0.0268347786456488	0.0565449820542534	0.0300576902735571	0.0144601382540079	0.0116815185702642	0.0207950205120951
2	0.0662995228121082	0.00655031994725097	0.0479733564561072	0.0101562611671274	0.0182717043177246	0.0167714019541778	0.0264535294949781
3	0.0447017112757288	0.00458283408803242	0.0235446694530305	0.00498543449237991	0.00515754591282878	0.00861303619028175	0.00438534446173433
4	0.0233662278193679	0.00241578759702893	0.0151799219084294	0.00537365744327457	0.00194646743368164	0.00924327600902173	0.00396095628801811
5	0.014339697653926	0.00270939041833343	0.00293474248250619	0.00567039928644736	0.00314875990599319	0.00989722674569823	0.000990239072004527
6	0.00985531872251758	0.00313934956190315	0.000478527863602319	0.0088057713143834	0.00205519561090796	0.00320260291579131	0.0022634035931532
7	0.0423487316561502	0.0155373661936865	0.0732599021386318	0.00951660810922844	0.0109889430638263	0.0129512291757958	0.00353656811430188
8	0.0348891989539118	0.0109245191571413	0.0625807199660816	0.010315352531025	0.00256549859367753	0.00892707010341037	0.00579997170745509
9	0.0361099656132807	0.00851455460590305	0.0522731460321942	0.0103303611502606	0.0126923173967009	0.00639488886728963	0.0152779742537841
10	0.0345059237305397	0.00854216554802722	0.0262116234140709	0.0272113413703298	0.0256624844317564	0.0271316250974455	0.00297071721601358
11	0.0275138957419068	0.00572002640557165	0.0163918226826667	0.0145443526139297	0.0277229492553538	0.00440461975561103	0.0164096760503607
12	0.0516544619409707	0.0293017119948726	0.0135410496309369	0.406687126035237	0.0467169410355847	0.00877611662586036	0.013156033385203
13	0.00932983475422264	0.00433338936397394	0.00520039435177231	0.00529747083324995	0.00642205562728102	0.00283915617368048	0.197906351676333
14	0.00370979003079229	0.00299724298191964	0.00723600043594492	0.00385421341970675	0.00211113033022663	0.00343301511833468	0.0568680152779743
15	0.00245128185019503	0.00245016782988476	0.00408002243245519	0.00319297653795465	0.00229231018193274	0.0121381799897591	0.0291413212618475
16	0.00263620985810713	0.00186621338784222	0.00224862956885613	0.00528603569478472	0.00172789643808315	0.00594528642336369	0.00820483802518037
17	0.00247926394775223	0.00116380848934082	0.00024842769416245	0.00314409132101578	0.00154296733888648	0.00140292614447261	0.00622435988117131
18	0.0134443249931651	0.0224107681315574	0.00157399175228757	0.00758178268091104	0.00394907224870846	0.00418778250608475	0.0448436836893479
19	0.0110697243289579	0.010458020401235	0.0040285748408007	0.00817183582571705	0.00227113200016172	0.00328151864266398	0.100014146272457
20	0.0169287333335512	0.01383897783807	0.0111239917414107	0.0150190537994677	0.00243316029036199	0.0282737311446165	0.00693167350403169
21	0.0139017870855376	0.00574826817765647	0.00617898628013464	0.00934879745225115	0.00226697742861813	0.0112058522165455	0.00905361437261282
22	0.0104806734002333	0.00727228057453275	0.00715692559634067	0.00397385355589925	0.00371074170552458	0.0120695812271794	0.00721459895317584
23	0.00779281266372359	0.00965029116199461	0.00406066160515181	0.0107122947749994	0.00574658309290017	0.00530979762279043	0.00763898712689206
24	0.176772179542897	0.49852839501524	0.0181108031023442	0.0203990005688981	0.0645609271463454	0.016854661666016	0.0120243315886264
25	0.0101140850485847	0.0111255598130647	0.0256249794699092	0.011669701743001	0.00724010089731652	0.00682729637072726	0.00523412080916678
26	0.0114472920322366	0.00866379441698016	0.015482788333296	0.0483164617394561	0.00740253451156982	0.0051318752385798	0.00509265808459471
27	0.00553705694558359	0.00402518040281113	0.00376198277495475	0.00956434981232079	0.0016643618927701	0.00370216118682013	0.00325364266515773
28	0.00272658255699079	0.00109165124691791	0.000488045124214935	0.00265766911855094	0.00440516313938476	0.00304006547833338	0
29	0.00170007853286235	0.0014371277011411	0.000520947653761406	0.00169483045977833	0.000475445114208665	0.00189976942489802	0.00127316452114868
30	0.00328167156271682	0.00410160787881388	0.00110052163289653	0.00198957115371971	0.000854929758861574	0.012006231446433	0.00212194086858113
31	0.00479952335671892	0.00403493400451053	0.0236429419668991	0.0037740245112193	0.00438905150827667	0.0025939020225051	0.00961946527090112
32	0.00715284063492893	0.0106894136833424	0.00692160452965045	0.0252393517420004	0.0100901369762238	0.00793772752752503	0.00325364266515773
33	0.00143016947195636	0.00271006977367568	0.000171093153641652	0.00933135886609167	0.00034928800270189	0.00541025227511688	0.00664874805488754
34	0.00108311085986404	0.000578252709705833	8.71237228652023e-05	0.002086912769905	0.000236911908998265	0.000636212798067506	0
35	0.000237101712582794	0.000329341764844836	8.54921924744682e-05	0.00139237104737292	0.000462981399577875	0.00048182033241983	0
36	0.00014628243292847	0.000259804893027737	2.59957175590304e-05	0.00143925511508037	0.000159495014868806	0.000363446742110826	0.000141462724572075
37	0.00357669806891939	0.0023866966307663	0.0169942380872721	0.00281232936629321	0.00420564237427887	0.00557930569002301	0.00891215164804074
38	0.00644251579643324	0.00854466460517906	0.00574799033524904	0.0207500593197808	0.00358732053137578	0.00696829488273141	0.00297071721601358
39	0.00156851148093808	0.00191311316914803	9.832689821491e-05	0.00941126189611748	0.000687733586985126	0.002862867091617	0
40	0.000609833272881546	0.00104936137686306	0.000253485438373725	0.00316410281332994	0.00320408663923231	0.00279915531212346	0
41	0.000198673981877534	0.000325629573153274	0.00011616496382027	0.0013449152227422	0.000131223662169698	0.000468788377523425	0
42	0.000123169154992936	0.000275696955498149	0.000151406020260127	0.0011389397911372	0.000121698546923403	0.000279463032778444	0.00240486631772528
43	0.0388833193368384	0.0208533945348386	0.104828546821985	0.0046996989699799	0.0766285388463079	0.15058170483672	0.0198047814400905
44	0.00416775316500506	0.00574312448720803	0.000981093608294788	0.00831992086884182	0.0124622959966042	0.00505187351546576	0.000707313622860376
45	0.000833951466473221	0.000458904533687582	0.000635426702844584	0.00128530956349218	0.0008834037735872	0.00125124866942836	0
46	0.000114542521569307	0.00035753501154807	0.000262839545947268	0.00147427522663015	2.51300912880965e-05	0.000724902491112478	0
47	8.17351732461085e-05	3.00857365852068e-05	6.56419060538697e-05	0.000460979019379701	9.32245321977775e-06	0.000310051926910281	0
48	0	0	0	0	0	0	0
49	0.00738982253315862	0.0108407400858278	0.00384432067534046	0.00326158736874605	0.00687338396033418	0.0153731817934178	0.131843259301174
