hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7
1	0.0135954247531662	0.081441537351038	0.0045927171484195	0.0180342137881132	0.0206872159423972	0.0250508535418777	0.0465699276569975
2	0.00615368806046792	0.0395709488431667	0.00136777678932324	0.00622770368102402	0.00947458463658324	0.0161020234727441	0.036244906947634
3	0.00270092162569216	0.0173543484369128	0.00146900478763345	0.00400889168237373	0.00580283111210118	0.00876089093949448	0.0115955364226597
4	0.00237202840007048	0.00973807914331423	0.0101340943000705	0.00425750212325346	0.00322997203519883	0.0103349300723194	0.00663041052125286
5	0.00222508586360277	0.00730700144988551	0.00913018338282015	0.00407266030990636	0.00762482613283235	0.00331386546955468	0.00661675365097222
6	0.00562870044157985	0.00618821142322027	0.0274451828071641	0.00507131855253325	0.0118517177372209	0.00163094531660151	0.002172295929015
7	0.00863184714800527	0.0701031830377893	0.00438881352959773	0.00659576904281537	0.0281084212696701	0.00392096913031305	0.0129036085292276
8	0.00457410469198642	0.0373085041660157	0.00382642738376442	0.00312594837066077	0.0148593187472853	0.00844520642894285	0.257605276331833
9	0.00772150050675568	0.0408953629773092	0.00703277484521187	0.00919727371990661	0.0074179816053109	0.00579355047073625	0.0236259588083186
10	0.0124735670491031	0.045435684066205	0.0174105522158459	0.0168049168353888	0.00634250848463883	0.015021823560616	0.0211113875678949
11	0.024853380354261	0.0382787074074333	0.0382318380526948	0.0228303374035573	0.00193522003086615	0.0246838986731779	0.0052164976700099
12	0.396385413686127	0.117231721950105	0.610034540114931	0.147662716625885	0.00972129805204298	0.0139196282734656	0.00713059339528147
13	0.00562933532106619	0.00553688061693542	0.00292843415758076	0.0022613094330711	0.0155666296618474	0.00210599845187001	0.00546445522104285
14	0.00129861392469249	0.00495702084847733	0.000735678586855334	0.00152089030749586	0.00776074877718963	0.00195868423196964	0.000962809354785431
15	0.000328126881191205	0.00364015087943878	0.000517464619397127	0.000624110830863591	0.00388024280810657	0.00254942834333418	0.00354822560978993
16	0.000564699651404989	0.00103025608341138	0.00111435242769636	0.00106172562203496	0.0138962811538188	0.00143087350678996	0.00608072149245693
17	0.00145738830613294	0.0015531214551881	0.0036896270857352	0.00119225666717049	0.00549388012570147	0.00541571532755927	0.00131148632413813
18	0.017791160510065	0.00323192891563551	0.0198922290509276	0.0221218070869286	0.0147928048104774	0.00631588192099934	0.0042617970819536
19	0.0047734825023943	0.00765575006659631	0.0011756954184793	0.0043939937774478	0.0157907112333289	0.00248860839176002	0.0351856459464915
20	0.00220149271582244	0.0177457328544173	0.00111679529016117	0.00561632320072947	0.0107449284603464	0.00462458630495938	0.0343662337296529
21	0.00230039603782358	0.00809675641787115	0.000895128140576782	0.00475092008249123	0.00254858247682111	0.00305250405603326	0.00732477701958438
