hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7
1	0.000735460664708039	0.0120604633705296	0.0143687426922778	0.0433754972277903	0.0277450948119427	0.0709407403144366	0.00715892102372227
2	0.000361988852120442	0.00738438221571851	0.00761864924415779	0.0225349971135762	0.00808682594619172	0.0341456372739894	0.00530757392944526
3	0.000884767743019048	0.00471083040883464	0.00968689418284872	0.0126732115406386	0.00679152061208308	0.0159911475314543	0.0105182826388794
4	0.0030521801052244	0.00432046065909336	0.0405654790068947	0.00765158133282844	0.00647215253355902	0.00867800608501349	0.0451150773897189
5	0.00962953217794793	0.00339709867484355	0.124081182431302	0.00402757298661452	0.00453396122013523	0.00414775646164569	0.0914724061596568
6	0.0277730857238676	0.00456295962655988	0.316520596433906	0.000642297009057347	0.00457377708242708	0.00659789155264083	0.157134590673075
7	0.00055883317351446	0.00830496812681301	0.00597665133755406	0.0170959570627335	0.0248904657216549	0.062814646916582	0.00640366294008421
8	0.00084459617813305	0.00840217212117623	0.0069686741656649	0.0115385068901483	0.0352866677594532	0.0328755490206986	0.0132297914152987
9	0.00222139291906735	0.0097705897340649	0.0122211187121913	0.0184436866212391	0.0200384262326192	0.0305893285716733	0.0212596900629344
10	0.0150454431872843	0.00993301763626845	0.0230563836854052	0.0267386626646123	0.0223778044176428	0.0362941586449672	0.0435836467227936
11	0.0459154166868703	0.0241907636261824	0.0471358979689931	0.0189170792401314	0.0102007117618132	0.0319615458867645	0.132072434877086
12	0.730796836513913	0.196036894537064	0.011690117512485	0.0231672023508942	0.035125665871228	0.0260711665945193	0.0129683325779955
13	0.000238579987595088	0.00827947244997378	0.00271052484661261	0.00413284610023311	0.497076982960325	0.00375844956304506	0.00521898621589157
14	5.67767718399542e-05	0.00126120041933345	0.000788092200400627	0.00107440188813154	0.022782804639434	0.00569509066408335	0.00140408582869189
15	7.91523160084204e-05	0.000547597694019615	0.00104607838872287	0.000748349136634764	0.00384295973399415	0.00742920594750689	0.000573723169796416
16	0.000396040619105421	0.000965852477096982	0.00367564040044428	9.5429209956974e-05	0.00198641897760829	0.00236224943396902	0.00152977516563382
17	0.00307376830387645	0.00345665304024483	0.0127181027820348	0.000461247083079608	0.00167030346248272	0.00204358212391108	0.00281999929438856
18	0.0119884918847172	0.0197538874415864	0.0459449024754193	0.00200093276298653	0.0016060933747022	0.00308065597423253	0.030924377841461
19	0.000355659377807518	0.00374751230698143	0.00191876581996665	0.00376369971292273	0.0272397698329119	0.0042056154815801	0.00227706844861392
20	0.000202649604677178	0.00524541784955926	0.00202587846268258	0.0030833372490588	0.0167090911221899	0.0358292077183086	0.00393128212799166
21	0.00140585439701753	0.0042096801477567	0.0113371037144244	0.00274407666998727	0.00907022166612111	0.0128021261938716	0.0140720185001166
22	0.000712333250577689	0.00470897278774316	0.00634200839579261	0.001978660045709	0.006394034933316	0.0117170867155806	0.0133264726907219
23	0.00217206972008192	0.0144955076783145	0.0106624076852822	0.00266355495442432	0.00291424072636694	0.00510999469336933	0.0303860272159262
24	0.0976809371078891	0.47491903534303	0.0260799143291668	0.0322675725985239	0.0261599187846135	0.027431912194414	0.208665471345682
25	0.000811680687865115	0.00506645781020698	0.00373253646026044	0.00492563444224672	0.00394709784142509	0.0255526681650472	0.000915234691772699
26	0.00200993690509014	0.0103532819648388	0.0106790203018397	0.00611649891722371	0.0071024768887145	0.04659937748622	0.00794750986669573
27	0.00120489226386748	0.00317400459684567	0.0134329961787022	0.0022981265882811	0.00120698141423588	0.0138203756524779	0.00635997610044758
28	0.009310755728172	0.00507641576416206	0.0707276727165111	0.000866511390299485	0.00058837750305082	0.00270990399752704	0.0475864465065777
29	0.00375587955890176	0.000273001243901755	0.0223248260267402	0.000378813242344975	0.000394008800651455	0.00172703207672499	0.0195066429564545
30	0.00681982166365664	0.00078729987136699	0.0202001498371938	0.000782448702196384	0.0016975016219356	0.00592583382142658	0.013252398205157
31	5.80057085875112e-05	0.00186547972643443	0.000756020382113938	0.00215567326299097	0.00352230184584655	0.00653533605869977	0.000869082994657624
32	0.00201818894266475	0.00908942286847855	0.0133146936906367	0.00635795783473637	0.00372889570032989	0.0489101196888701	0.00483630789513348
33	0.000784067469286121	0.00281271455868889	0.00512248740415058	0.00114677936685216	0.00156364181448399	0.00957060561609751	0.00311127554939742
34	0.000248929848260532	0.000621854198096603	0.00166947328072373	0.000330514376897364	0.000585293175690184	0.00137591290119485	0.00141339342484184
35	0.000100421764155496	0.000551796332025642	0.00147459782017337	0.000210510817511766	0.000397149206691375	0.00176029235165735	0.000732081065557152
36	0.000213667676534099	0.000624181403701917	0.00188387071762251	0.000222585533873669	0.00059516302324422	0.000589522974900619	0.000817026676269555
37	3.27873546828825e-05	0.00158417098003061	0.00043848700138501	0.00270225778428813	0.00335664542724075	0.00414044228081565	0.000314085383913877
38	0.000756337234325736	0.00486834148495219	0.00712901604195166	0.0023941931732953	0.00291990467297466	0.0302597669817475	0.00247033902716637
39	0.00021049393811753	0.000912140295500143	0.00171598860708478	0.000850258326340208	0.00203128192103572	0.00609848698470393	0.000632272732138898
40	4.98934552875024e-05	0.000516377229504404	0.00221515900055813	0.000499772864316412	0.000812636141508715	0.00208808313990854	0.000615276252212899
41	0.000119815773284974	0.000325656860342472	0.00101669213332009	3.22582598407433e-05	0.00012326093706688	0.000440429173033693	0.000322234129159783
42	0.000118096532604527	0.000137823054809683	0.000569149964775228	1.00209522886173e-05	4.48629434274358e-05	0.000476307154789431	0.000158173951172792
43	6.5038869646451e-05	0.00774142527628695	0.000740113586570781	0.0634376207582292	0.0103799392208058	0.0319628547401762	0.000439498803973895
44	9.34330799112032e-05	0.00346750872929989	0.00109715572895722	0.00369291567184519	0.0007709136041212	0.00835387238717732	0.000798540245181213
45	4.91140520594094e-05	0.000260136009353682	0.000537388019128989	0.000507846281707948	0.000500446133933046	0.00141198336139348	0.000204822298675316
46	4.89250255971613e-05	9.99938788277491e-05	0.000707387592709805	0.00014503823524444	0.000829740138690425	0.000177811585546948	0.000526798905411977
47	2.04169758663493e-05	6.8138094087942e-05	0.000178538286339914	1.23934038905161e-06	3.75727151204775e-05	3.89576368420678e-05	8.20392862228925e-05
48	1.72983039822e-06	1.64492692933493e-05	7.7347654085935e-05	2.83277803211797e-07	9.53337547833011e-07	6.65975412418748e-06	3.62370838249099e-06
49	0.000138924919006357	0.0015597733022752	0.00210522307378476	0.000325521605615756	0.0262286712454161	0.00428992103956837	0.000483112065775347
50	5.63087063143875e-05	0.00242982363289584	0.00171450810446929	0.000707769591324674	0.000968703105956907	0.00713548384364822	0.00087049936798479
51	0.00012552045424929	0.00165730876805994	0.000822660214957618	0.000990232970852237	0.0011304900956921	0.00535217107022056	0.000538203469864487
52	0.000396000378177883	0.00126389362463337	0.0036260607779721	0.000683230651621452	0.00164804022680685	0.00116795919149045	0.00359475550434865
53	0.00204127240946634	0.00586267288168216	0.00744765119206886	0.000503951211913786	0.000903988310062831	0.00171425150811672	0.00365124488730616
54	0.00761595452788743	0.0213719444688137	0.0231269657868413	0.00137230390793415	0.00123513291123659	0.00267059989948776	0.00161490472093417
55	5.32292163859983e-06	0.00116315393510718	0.000108300487837662	0.000175136501835693	0.00460181642206923	0.00113254315799766	7.4865447293088e-06
56	2.51002785514598e-05	0.00169204421077428	0.000308082265195169	0.00108201497909286	0.00352454499301792	0.00810372740279021	0.000139853070213599
57	2.21065653370319e-05	0.000273049583484061	0.000281192206062689	0.000541697979191758	0.00120075668083532	0.00196073940208881	0.000133580559764719
58	2.59543392898524e-05	0.000133348190619049	0.000505161264522074	7.22004300936067e-05	0.000812019276036588	0.000175886801117992	0.000101335073498187
59	9.51713820836416e-05	0.000402654909301685	0.000694407372104242	3.24353084677507e-05	0.00033075205041877	0.000232090506443505	0.000204527987334606
60	0.000733162166465408	0.00207445864639888	0.00334318148753363	0.000100599029865589	0.00185900821827437	0.00104257873378826	0.000528840690338152
61	1.27569035152478e-05	0.00105782889091651	0.000307755177408026	0.000252683800464923	0.00512867561394518	0.00121592481946003	7.51045752574148e-05
62	2.62476744721646e-05	0.00243536887355183	0.000202880503762017	0.000674519859172689	0.00218617123321895	0.00691913807383358	0.000164244122574934
63	1.89884229387712e-05	9.23976587510555e-05	0.000242458126006301	0.000707946639951681	0.000401747658392687	0.00153532354760098	0.000251728168600961
64	5.43946148269173e-05	0.000320173770578022	0.000823520972292204	0.000133636303665165	0.00098283493313655	0.000173153607228874	0.000192479616824293
65	4.23133353055871e-05	0.000537757136192989	0.000712586567010707	0.000228888464995132	0.00202113168008527	0.000876277359126471	0.000319493354799421
66	9.87184080517089e-05	0.00142369737808315	0.000693632690503115	3.75343089255631e-05	0.000273607876228074	0.000584326056942438	0.000191008060120743
67	1.48626688944094e-05	0.00137308583540853	0.000721710594757323	0.00165519220416653	0.00442774820157078	0.00158359714107919	4.60045414447207e-05
68	2.28642596436902e-05	0.00928471478099573	0.000460642895177264	0.00805316302860656	0.0262789738207341	0.0199855371698008	0.000178021572211918
69	3.84247909393405e-06	0.000213156841006639	0.000117751603371421	0.00092667251375659	0.000678776334057103	0.0012043761128863	3.1472918997168e-05
70	6.41260359744181e-06	0.000119709522754077	8.04808107838296e-05	1.14373413046763e-05	0.000275794944720162	0.000367941791439213	2.51452251719045e-05
71	1.06426663618678e-05	0.000207376808093737	0.000117734388224729	1.71737168197152e-05	0.000514521882433404	6.29789465154376e-05	5.47970927484298e-05
72	6.01125329384501e-06	8.57475133566409e-05	9.22559711209717e-05	5.07421365003131e-05	0.000326321834755311	6.44802783700233e-05	5.2773702281049e-05
73	0.00139662704643602	0.00768920471608699	0.00600583101119654	0.00617821806859848	0.00176989919689163	0.0426586893334414	0.00315372996029483
74	8.2869836432633e-05	0.000870222971986024	0.000922198193129191	0.0017458411011943	0.00290840854372138	0.00662241330626573	0.000333105254307256
75	0.000826432694208796	0.00607436572391038	0.00626104556090141	0.00461271869887389	0.00479270824635297	0.0208378702106311	0.00390950308877913
76	9.73962817877495e-05	0.00161526023710814	0.00141012709581284	0.00334547544620592	0.00132755057469711	0.00604382310692158	0.000272440329203422
77	0.000242979485843882	0.00287536956301239	0.00219100614974964	0.00459154368308381	0.00140409797192017	0.0119981052422081	0.0016066456089355
78	0.000457519755122477	0.00339783757988738	0.00338348214593896	0.00550132575782389	0.00412015664569642	0.0246820111764533	0.000740376966473413
79	3.49593057981253e-05	0.00792653134824675	0.000680669685044243	0.0941507064116284	0.0110875960746943	0.026549283046672	0.000260833425704174
80	4.88323655666476e-05	0.00622163571423363	0.00147266972374389	0.192851420898445	0.00582175201121977	0.0222871943899463	0.000296647436976813
81	6.48297227204342e-05	0.00391276462192259	0.000546219389381846	0.154999345097129	0.00297850689282675	0.0177631425724397	0.000281729530894579
82	3.97474466891885e-05	0.00358116199295645	0.00064677306120823	0.0811039222680042	0.00174258888008017	0.00946127786053282	0.000250477345402943
83	2.47741152440513e-05	0.00384104249308937	0.000942598141958888	0.0696966792299192	0.00339354519820981	0.00843979476408591	0.000175115247722407
