hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13
1	0.0158003102344756	0.02816642860859	0.00368798831026422	0.0713531201177689	0.0212642514126645	0.0141995151427434	0.00511113570663618	0.0220207947431755	0.00807130106061498	0.0554716012681717	0.0440368082104284	0.00395538536938065	0.297150318796505
2	0.00773506367267983	0.0312990382464962	0.000851263472789803	0.0920576309800289	0.00953609348868418	0.0140011144480226	0.00208796824266978	0.0073137644614504	0.00403850005663581	0.0219425624079745	0.0162675560548136	0.00359171508490344	0.0796984401889449
3	0.00477766702850639	0.0180555762007688	0.000601968778383283	0.0741246443545575	0.00761089158083642	0.00432038209646488	0.000999978874674251	0.006321529815263	0.00480486893006553	0.0101220641930127	0.00574054594724628	0.00738252984553357	0.0125645346778687
4	0.004641993890336	0.00828143549020257	0.00151224529089026	0.0489627501112352	0.00128366993226026	0.00433610015558852	0.000857084644688514	0.00279192186873262	0.0217914037949069	0.00556578960483254	0.00571552655387157	0.029271766597042	0.0107773255127779
5	0.00401399426514396	0.00483100100606001	0.00792163034908614	0.0314227053670121	0.00264735822401603	0.00165821181749104	0.00247440028112826	0.00663088204143625	0.0466995745574426	0.00283033495701082	0.00180888876163636	0.0570164871296171	0.00601431633725733
6	0.0168603318266015	0.00284630862461665	0.0285727990027938	0.0184248753738693	0.00179982153568477	0.00174948076853493	0.00248485766829322	0.00507168192245463	0.205727429682322	0.00442359274001067	0.00349575780799074	0.220782968510798	0.00604629205218217
7	0.0103046474553993	0.0302884808662792	0.00155643277440276	0.0400177803368651	0.0184204976045423	0.0121462097912219	0.103729981560609	0.0224018964949996	0.0117421767496151	0.0229950179651127	0.0287847451808233	0.00311034605430815	0.00766717260573257
8	0.00764740176056953	0.0219358475430582	0.000502888607322327	0.0445359416580902	0.00711234228512639	0.00890730542388827	0.142482812512173	0.00651099904003461	0.00780148284147671	0.0151033043277731	0.0104310801340397	0.00661646904223059	0.00376599815007452
9	0.0082398037740007	0.0260189334716638	0.00143639632298487	0.0274062409888833	0.00795029870106223	0.00366760502225278	0.123431348060376	0.00344830383580536	0.00479243033381078	0.0171362574698076	0.00392871372756583	0.0102756657669371	0.00782828629380879
10	0.0126242469665566	0.0153930580677026	0.0078879681322131	0.0232806755808395	0.0140174678953385	0.007784752324782	0.253603008527122	0.00300518741859448	0.0250432454047545	0.0166044006919152	0.00892322685418457	0.00988008108870687	0.0124294956071132
11	0.00899607855952543	0.0126921750287663	0.0320513937363259	0.0265662737683197	0.011806156346525	0.00797281904692984	0.0871021744978577	0.00556022768756507	0.00785698357419516	0.0175763233149973	0.0165447762851472	0.0338886258408001	0.0075610900836858
12	0.0680012703483022	0.0195786756324699	0.774954653446535	0.0644860605011484	0.0120324469975037	0.0125222853421138	0.0169858146595864	0.0059342987069762	0.0132569896752557	0.130834371152695	0.0236295460037072	0.0112664731141996	0.0113288722865244
13	0.00454771436329189	0.00345545971672215	0.000425005704202904	0.00704645270853945	0.00856277244079976	0.00394346709121829	0.00290792565373233	0.00757642541339355	0.00463472501361506	0.0113133743757099	0.328306352972531	0.00604900805065576	0.0159827797737821
14	0.00191789137720339	0.00228879285298754	9.79855518989004e-05	0.00434233170039577	0.000852297968286817	0.000773861128197706	0.00138641091313273	0.0055301217308221	0.000851949253364983	0.00583807302645431	0.035912061247475	0.00241003659235176	0.00460107207847636
15	0.000985086127020784	0.00241559551793172	7.7346304097711e-05	0.00191607494522871	0.000480427575636756	0.00108202771646706	0.000665623220621181	0.000313498555545039	0.000793870940814274	0.00293710667666007	0.00273126147781395	0.00136712803601051	0.00869094442263935
16	0.00194318613599977	0.0017751106226829	0.000151178473683969	0.00539826948675732	0.000379459584336797	0.00195969171762492	0.000426928094795302	0.00111482177544021	0.00165289080307692	0.00285218168899188	0.00487276099843167	0.00262105610188982	0.00695753131012601
17	0.00376069602953177	0.00121799602508326	0.00140524037699168	0.00424162904530622	0.000382172071099357	0.00247919817635778	0.000337864844376884	0.000719298008409838	0.00475414499666925	0.00168547298210593	0.00679082529479401	0.00761023712240754	0.00673205448771611
18	0.0262573759721195	0.00350915369340237	0.00965620007497027	0.00875993740295974	0.00179777274249177	0.00498760357491768	0.00182477896838367	0.0016949473371101	0.00340536131875606	0.0075027330524634	0.0198176340430724	0.0334096407769671	0.00755505175125364
19	0.00802559243802357	0.00519716732284662	0.000988097294382369	0.0111956390863547	0.0068414975962606	0.00720535513984875	0.0048019760391081	0.00837378257910701	0.00611534362331579	0.0103155655264402	0.0704330709820259	0.001421920820466	0.0121360875448415
20	0.0047651296562136	0.00717777406351624	0.000323186843124945	0.0171671863092617	0.00665370117231658	0.00747620942938814	0.00320269764093277	0.0172822613719843	0.00287241712903483	0.0194858448115721	0.0211712233627082	0.0011739498261127	0.0210581354178389
