hdp.1	hdp.2
1	0.0871306641148119	0.125
2	0.0514741806406286	0
3	0.0326349044198501	0
4	0.0124472737819806	0
5	0.00538130443384761	0
6	0.0040351371285443	0.125
7	0.0612284468545295	0
8	0.0370098009526386	0
9	0.0339799781692596	0
10	0.0343184757782417	0
11	0.0279132665490337	0
12	0.0797004565343498	0
13	0.0036970601179829	0
14	0.00605173831644883	0
15	0.0043717841044753	0
16	0.0016815524859722	0
17	0.00201752650443008	0
18	0.0161340712984984	0
19	0.00907727099593668	0
20	0.0396957424672505	0.125
21	0.00975594860758369	0
22	0.00840978130228038	0.125
23	0.00370059314471681	0
24	0.143607862969707	0
25	0.0104278966444994	0
26	0.0114388470085021	0
27	0.00470977699535256	0
28	0.00201887241937633	0
29	0	0
30	0	0
31	0.00471036583314154	0
32	0.0117754939844331	0
33	0.00336411440815409	0
34	0.000336394616878581	0
35	0.000672957473125443	0
36	0	0
37	0.00369958370850712	0
38	0.0111018635538346	0
39	0.00403757659938438	0
40	0.00134574670688261	0
41	0.00100918385063574	0
42	0.00067135919912677	0
43	0.0242151969948411	0
44	0.0047084310804063	0
45	0.00168037481039423	0
46	0.000336478736562722	0
47	0	0
48	0	0
49	0.00773413199926244	0
50	0.00739605498870104	0
51	0.00100859501284676	0
52	0	0
53	0.000335385180668893	0
54	0.00940802959397784	0
55	0.00638409518848866	0
56	0.00134583082656675	0
57	0.000671863917231614	0
58	0.000336478736562722	0
59	0.000672873353441303	0
60	0.0016819730843929	0.125
61	0.00403177234117867	0
62	0.00403707188127953	0
63	0.0003362263775103	0
64	0.00067253687470474	0
65	0.00100943620968816	0
66	0.000671611558179192	0
67	0.0117619507152865	0
68	0.0164849345010491	0.125
69	0.00134591494625089	0
70	0.00100935209000402	0
71	0	0
72	0	0
73	0.0124476102607172	0.125
74	0.00672553698641568	0
75	0.0087458394404224	0
76	0.00470927227724771	0
77	0.0100926797031988	0
78	0.00975662156505682	0
79	0.0181654775508117	0.125
80	0.0127835842791751	0
81	0.00841163193533148	0
82	0.00605543958255102	0
83	0.00605485074476204	0
