hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16
1	0.0361412185291606	0.0487562634859092	0.00439219263537336	0.0577506157012658	0.0160871620898637	0.00597694547700066	0.0695036587973362	0.00980367128787736	0.121444005648195	0.0207177778384727	0.0236726871148029	0.0114313924700215	0.0787058139170815	0.0259600184567351	0.097434143971702	0.165169322330666
2	0.0215155725955283	0.0298787997344955	0.000965144237992054	0.0295297760565629	0.0104951940367412	0.00357759489673409	0.0278222907010933	0.0052006277391651	0.153191463175946	0.0132765957446809	0.0206812731987903	0.010179666861916	0.0747363789617311	0.00847823791061689	0.033068393302118	0.071791749432635
3	0.0102810955269449	0.0112102498398798	0.00154763279006529	0.00818191123909194	0.00284774465590661	0.00133912969734414	0.0170506378021356	0.00394772321680089	0.141286578039121	0.00420888755360118	0.00921827855922232	0.00211164089512887	0.00710009442403809	0.00277905609909048	0.0116389710212095	0.0302985433072498
4	0.00750199391560432	0.00626922385911764	0.00444327243891237	0.00502331195490179	0.00290847797917307	0.00136029278383909	0.0107255016710782	0.00250999788207729	0.0492010769941687	0.00872496107939803	0.00320980974650675	0.00669147444975728	0.00960323777225186	0.00234912238041141	0.0181763875914635	0.0141576253648475
5	0.004284624776935	0.00481480007382701	0.0102153316257951	0.00223474273375018	0.00161973090922862	0.00184329335283144	0.00316225170326805	0.00211638679919559	0.0354414618521951	0.00184893343894245	0.00185151131852308	0.00381626250804326	0.00188123005024413	0.00460700038469363	0.00699830066071842	0.00905177963543802
6	0.00408548226495646	0.00235823325680799	0.0369677558553919	0.0064432634787091	0.00179180865848359	0.00202377276677391	0.00344766318940854	0.00603390384444743	0.0185809304790371	0.00107898833747576	0.00460979437483571	0.00315112810517331	0.00281492394168451	0.0066632848678462	0.00420438175863531	0.00974942659418687
7	0.0264552068357992	0.0344008209024504	0.00217999264603133	0.0146768436612321	0.0102051780490611	0.0048453135282562	0.060392034004303	0.00276682015419995	0.0421111627307697	0.037106492229536	0.0285878942646782	0.0148607477512286	0.0173875356973949	0.014409580873467	0.0361198414378683	0.0665378328424681
8	0.00423211525667889	0.288753908306571	0.00231272894963717	0.00450610461254995	0.0046090589275766	0.0294797967915077	0.0550107496129948	0.00538081755912212	0.00715927403880303	0.030402889683992	0.00837989507219841	0.00488751052603768	0.00692871397096749	0.00571018615839626	0.0268827886718645	0.00664534717875489
9	0.0193622972625879	0.0263065733805733	0.00274493312105016	0.0170985816631307	0.0076758363021721	0.00614770441360187	0.0279610984091663	0.00539652569918037	0.0196072071008	0.0139383279163139	0.0135675387952467	0.00698753389849458	0.0120483754286571	0.00958417477103699	0.0183786975418819	0.0517690288441053
10	0.019311144875932	0.0474094380125373	0.0119832507246569	0.0202647972420483	0.00525415091668841	0.00913116383504825	0.0227134695405436	0.00688651841549036	0.0232106239331582	0.0301667440526589	0.00830469752177477	0.00300531570368022	0.00935111075956146	0.00987823537350358	0.00597493542880466	0.0570095993889478
11	0.0164454947161279	0.0236245413839595	0.0363736292861778	0.0226619803097456	0.00233915895331641	0.00534687485122695	0.0168195653004773	0.0118222254636583	0.0129284904054775	0.00599022205227651	0.0105291979170924	0.00553918484215597	0.00759544984897098	0.00384342098244669	0.0146786840545518	0.0460779239060475
12	0.0589754100433594	0.0342479614910031	0.695046719189165	0.214659630835148	0.0151378446867554	0.00680842898563681	0.0171830278757785	0.147543324853808	0.026098785970187	0.0171881572119193	0.0514018069002564	0.0494353072004031	0.0159383821355652	0.0232936040749096	0.00590524821108009	0.0586428743672833
13	0.00719391496328874	0.0149422232704945	0.00129063623516668	0.0168514176666354	0.0037000228532279	0.000871704853855302	0.00998162854222726	0.00160264916967586	0.00730228683568159	0.01523098353044	0.00944995160138028	0.00402815737720809	0.00443084386746359	0.24356104332824	0.11520036562078	0.0172411940158861
14	0.0059468343104607	0.00410071610710599	0.000510384165648285	0.0024844962704528	0.00248506900624286	0.000773313722971907	0.00482842627597072	0.00247592867163986	0.00318620871978312	0.00441277688252806	0.00467326479807059	0.0090244728736467	0.00748075677653142	0.0597672060987313	0.0153097271299331	0.00917224525507699
15	0.00324266379896316	0.00245606328013425	0.00013922578115803	0.000529119227305574	0.00450010934872005	0.000273627610196919	0.0014237506918353	0.000397497393088712	0.00370664554898429	0.00153639417693169	0.00583045821881085	0.00353147705308171	0.00179092573458771	0.0133452159901108	0.00531608176826452	0.00495552711365007
16	0.00368333277901003	0.00106262140828101	0.00042527599193444	0.00195638239405125	0.00369615916652167	0.00132527610365305	0.0020300213021775	0.000391470121570067	0.00680298231769363	0.00127932701499467	0.00442650611236138	0.00663625998716576	0.000281129858594647	0.0142622448959317	0.00323318146824779	0.00432580450136822
17	0.00407894203601062	0.000686355105998479	0.00205933306149265	0.000794836517756934	0.00272594273077521	0.000200494412562469	0.000290654060745381	0.000284328970713534	0.00373302516095022	0.00116630704940868	0.00469525200821286	0.00701286134711546	0.00477261604022167	0.00887393588347864	0.00190848131217092	0.00228442150548027
18	0.0311772521346954	0.0032873961374454	0.0127447296626851	0.00551733529610326	0.0072841989678592	0.00104923750891873	0.000935377750624857	0.0015094009960264	0.00652830997465601	0.00581083221806462	0.012307855265291	0.0461238447903968	0.00681764625426597	0.0262822012789802	0.010856175388661	0.00349244933437301
19	0.00632125399568165	0.0295070456458557	0.00154709475940088	0.00519093136926356	0.0109292041996422	0.00267355223440097	0.00816550579041612	0.00918176856948249	0.017989130359599	0.00334444049927621	0.0162848553332917	0.0167568086490333	0.0598793415694824	0.0779619766191253	0.198220427984007	0.00615941064425786
20	0.0207372997885648	0.0142439124332028	0.000389625252371561	0.00556288073857343	0.0168965884891705	0.00301101353044522	0.00758941011379114	0.00229180599883862	0.0394008841892579	0.00635856116679868	0.0193806139238737	0.0203937803031524	0.209820759116534	0.0202446358012059	0.0349775176335989	0.0282157173285123
21	0.0099162912776576	0.0107571124196694	0.00289983628802944	0.00268386040123859	0.00533054654019788	0.00209767135632499	0.00694611005408454	0.0015863825179711	0.0523783175999381	0.00449151940567558	0.00908724106092579	0.00487286370309909	0.119312434805393	0.013707595246061	0.0432667599366176	0.0141639471757907
22	0.00808097020961328	0.0118805686039864	0.0013928620614034	0.00523419192331549	0.00279997543844781	0.000749471764768734	0.0068572348561491	0.00309203683170213	0.0273849947901459	0.0022406249146478	0.00703045426978611	0.00357494907340263	0.0527884753236866	0.00167220220976455	0.036794850958573	0.0052643124570512
