hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11
1	0.00967028425600421	0.0310947212317336	0.0824028823027246	0.00643710103226008	0.0111286647500404	0.00521983736973111	0.0623895572904405	0.0434005952771176	0.0146475386438203	0.0406840780459337	0.335143113668307
2	0.0031421183138009	0.0194174959433719	0.154874458691639	0.00122879064065559	0.0116168992118835	0.00263613610714803	0.0503275832695513	0.0104666978365282	0.00326792367407569	0.0227674430681448	0.0489110763257229
3	0.00232958477680307	0.00821201670769036	0.134839102003115	0.00224280872681341	0.0022361862749494	0.00483977042448577	0.0319720550702608	0.00961674578000177	0.00422791121050869	0.0117365846534117	0.0128799951112427
4	0.00307231583497247	0.00638448019997339	0.0460203897304318	0.00178683474618942	0.00406056656471007	0.00845349080693799	0.0163345667912799	0.00542759022630328	0.000783955923555298	0.00814204395860944	0.00729082934946623
5	0.00545506955676943	0.00517089811890357	0.036985382866345	0.00134574599211478	0.00183286215429639	0.00745294486767399	0.00495721317423988	0.00475751624711024	0.00134927061794418	0.00813674495581616	0.00633188080833721
6	0.0217609227747629	0.00614828936914999	0.0213214153542242	9.4779401701989e-05	0.00459240239505848	0.0100344185061416	0.00156474584790369	0.00360404526209699	0.00193878838793381	0.00402835239014549	0.00249138591567834
7	0.00639913932843245	0.0162982412867928	0.0391421400079716	0.0917139563732237	0.035733453418196	0.00419907145772638	0.0683144739974955	0.00788626914767238	0.00669042161249229	0.0731843761779242	0.0348464977224972
8	0.00477604201502247	0.0116085356848664	0.032183547830949	0.157023799198901	0.0121644150296439	0.0022137443037081	0.0517207934036414	0.00617717977109603	0.00338466792109106	0.0336168737205747	0.0179990880587403
9	0.00539257707833671	0.0179894506299466	0.0197499521357252	0.127698383996012	0.00677169140574388	0.00255217181356363	0.0395528604782458	0.00355568755119434	0.00216332784560797	0.0249685478950872	0.0165747674314751
10	0.0116973867609444	0.0176759273748519	0.0257213020679298	0.223215363862528	0.00288630972963392	0.0078641985505364	0.0318111022503614	0.011224977361027	0.00342504027829062	0.0286862273214666	0.0250595817292099
11	0.0255200284672718	0.0175369701042199	0.021005903839953	0.0704684851654288	0.00323736722558028	0.00353284049148928	0.012975481996975	0.010897909938311	0.0026348810454427	0.0287129242022061	0.0253604283303484
12	0.504004129318547	0.0678505558243337	0.036122345249467	0.0661898938728914	0.0170944873290572	0.0160522593763269	0.0167681683780753	0.0391985173183641	0.0197923193064985	0.11849847053116	0.0132466519063803
13	0.00266708501463342	0.006181078024807	0.0137101694878156	0.00646489691448999	0.00653681252997881	0.00154168724363045	0.00379504432413035	0.00939260733970995	0.000791176168797537	0.0028926499248122	0.0106941565248457
14	0.000815028567073003	0.00395605212575072	0.00439887814122581	0.00187963957702262	0.00588159995657285	0.00133537497939448	0.00513177522438334	0.00292293996151555	0.00230091927959037	0.00308033555708088	0.0130398198680976
15	0.000928705639094804	0.0016599768335874	0.00336049912578225	0.000650545156233363	0.00422172199088892	9.69873268750512e-05	0.00531211144997826	0.000772552703601272	0.00298257144661478	0.00211490771483835	0.00646350119633531
16	0.00130544058962784	0.00150271840822708	0.00951281271165269	6.40976082023066e-05	0.00526985120792296	0.00182031161376973	0.00193498003657745	0.000526306594731045	0.000635584968507019	0.00220514216240394	0.00249608664382113
17	0.00614295372574233	0.00233837616476896	0.0107686356619469	0.000625331405139565	0.00327959315659328	0.00109222123940208	0.000373204825561974	0.000348769859080047	0.00205990545953251	0.00077723754304115	0.00401442183394208
18	0.0202189212342059	0.0173492462835633	0.0100221418139601	0.00142336181626497	0.00818018524575538	0.00220706143136159	0.00178845337206648	0.00640618099795907	0.00484590318708744	0.00249209578033342	0.0239878157126539
19	0.00218846237395429	0.0087343703846433	0.0176072291728603	0.000118322362060656	0.0138508847868452	0.0058840120675539	0.00598193436882804	0.00385776565403039	0.00383659425709829	0.00773704874512296	0.00571138469348902
20	0.00179281772179884	0.0106341033039473	0.0394278879045937	0.0048840250989222	0.0128567644153414	0.00566707574984398	0.0140158733011485	0.00447074691681321	0.00736617555100895	0.189603114279455	0.028693244583586
21	0.00585179392954222	0.0085130396531083	0.0306540583948015	8.03498453531285e-05	0.00444899011253004	0.00350542357929845	0.0117810446036673	0.00505513679558934	0.00141293080838984	0.0447888370096889	0.00600753056648475
22	0.00337154435416424	0.00641867157886707	0.0226723660024552	0.00104333286905603	0.00344372869733874	0.00231844263713682	0.00792409963337885	0.00620023298150772	0.003444972222903	0.0277351320201126	0.0103416019141365
23	0.00644531927105201	0.00831946384644874	0.00811789259509948	0.00239834415524744	0.0021733746294686	0.00320589381361366	0.00231403330351309	0.00348400647507047	0.00259888151282646	0.0204915970684705	0.0195362261614324
24	0.210552538563243	0.459162529369792	0.0779174815181239	0.0794053929175788	0.0133142807731903	0.014854311669289	0.0102839921438537	0.120749924536757	0.021551516805731	0.0170267053086773	0.00977281380885899
25	0.00425026184684052	0.00689399019229063	0.00567978664958188	0.00575420329179191	0.0113943534256325	0.0669791737707884	0.028515886149153	0.00806605717340265	0.0296684961683379	0.00527816004896077	0.0296897989498573
26	0.00771655898058499	0.0174545747257663	0.00805890183452467	0.0154810912815254	0.00642012958271702	0.223115404294928	0.0190157708141758	0.0123612935156362	0.128634160444629	0.010381957672676	0.00712160313632582
27	0.00322254290897278	0.00314806892973218	0.0129192984507168	0.00131931712048634	0.00378763391832524	0.0773941732892789	0.00473159330258031	0.00340908354123247	0.0375753765637551	0.0125765522961866	0.00541053809235051
28	0.00431406749899703	0.00128797024771413	0.00747978810020953	8.26281963555801e-05	0.00264753378097405	0.0272073441682686	0.000328273942627793	0.000710642226421429	0.00843060240946702	0.00604767618793171	0.00157944465597721
29	0.00312458014917887	0.000464842024249739	0.00359564672650205	2.4758080893308e-05	0.00166703024064379	0.00875730446515259	0.0001843094524329	0.000500867016835327	0.00381828941000529	0.00339015058706138	0.00127859805483869
30	0.00784236102332302	0.00124272511748154	0.00273681507145479	2.24797298908564e-05	0.00830402046797702	0.011558284756848	0.000753817676863922	0.000681375455390957	0.00428587655963653	0.00221609343484339	0.00324820314666742
31	0.00162280549702692	0.00406045272497947	0.00119033011607296	0.00258213113611188	0.00699258666700411	0.00407175417174022	0.018961185361355	0.00208573020683773	0.00542769224386002	0.00271515856458392	0.00625666915805258
32	0.0065464628294213	0.013033914362972	0.00140062820760919	0.00213694135023282	0.00971723664337868	0.0147090020346776	0.00712074658640402	0.00644094091678295	0.122344614983473	0.0135374886027282	0.00305547329281306
33	0.00125273855084685	0.00243479877558919	0.000557976630216857	0.001288331546853	0.00208057844665609	0.000529660472386543	0.00126348613447806	0.00385236255784014	0.0285374600051803	0.00140892914269352	0.00237386771210861
34	0.000311280535812232	0.000280990304194342	2.47851322167706e-05	1.95938186210843e-05	0.00218346117107866	5.50051800828471e-05	0.000209077137488353	0.00042189176085464	0.00928686247903968	0.000823162233916252	0.00247258300310718
35	0.000533294440045799	0.000202291685937369	0.000268151525697633	0.000243631667195497	0.000146300701262221	9.13325887356931e-05	5.49939153929937e-05	0.000127107837875416	0.00490030926039164	0.00104738575211194	0.00139141553026564
36	0.000961899752668106	0.000374760891395257	0.000176779150824032	7.44261327467541e-05	0.000936672932242923	5.80895827043151e-05	0.000119196805139439	0.000315585843311651	0.00415184440147777	0.000313499098589158	0.00069100703699003
37	0.000651742709930663	0.00184029252215037	0.00144961907934156	0.00324209347648871	0.00643099553890604	0.00103807283782519	0.0167018303430655	0.00433886634396975	0.00824409635630832	0.00227902540135026	0.00252899174082065
38	0.00320124031300926	0.00695473103077824	0.000673168482805277	0.00359873135340581	0.00857553182895316	0.0130401688607622	0.00279915687383839	0.0103624631058582	0.0730738648376192	0.00314992912709931	0.00625196842990979
39	0.00133691298654108	0.000484786995271047	3.93128677239167e-05	0.000657683989374378	0.00554562642512517	0.00582369486073408	0.000101540082135139	0.000810149247925031	0.0213064352418747	0.000451828304840427	0.00168756140326137
40	0.00083652084368552	0.000374512492488764	0.000180942194676892	1.61003470839917e-05	0.00210423597152331	0.00216764962008727	0.000252931164550558	0.000580832840450892	0.00897425636812919	0.000722026980604489	0.00199780946068546
41	0.000333954668776149	0.000122584860354043	0.000201135103262157	0.0010225239299003	0.000432483395489354	0.00087922610281959	0.000146805161719244	9.98672279162852e-05	0.00317782314894013	0.00019661823697736	0.00054998519270635
42	0.0005220011460213	3.6500027554014e-05	6.65228656900337e-06	2.29354000913467e-05	0.000279763985929825	2.15908183502764e-05	0.000116430399537294	0.000545667689412741	0.00127116993701404	0.000297955357062201	0.00164055412183347
43	0.00493928409970735	0.0160824483897026	0.00610963165688416	0.0169489568873715	0.133181503373352	0.0224395431382837	0.104589051004796	0.0732228946475488	0.00343012495803868	0.0134743043027549	0.00482764780264463
44	0.00157916435693999	0.0025852773719723	0.000487741359441541	9.25010506995373e-05	0.00937360650989063	0.00358064873212203	0.00120308937324463	0.00626241361349708	0.0133409793357598	0.0269233247921819	0.00471953105536048
45	0.000327009438859273	0.000586681687884305	4.75316604849757e-05	0.0013524291550553	0.00164470230535244	0.000574555666099022	0.000338077044358887	0.00116405204838581	0.00054690815370092	0.00111072145216497	0.00271232013838944
46	0.000321377382666177	0.000249158714912349	1.12230512115767e-05	1.56446768835014e-05	0.000632792942281783	3.35857174337633e-05	0.000100296127938201	0.000223463053268045	0.00133238948118063	0.0001420637415532	0.000521780823849614
47	0.000185390948159286	2.51832656082238e-05	1.13732641341025e-06	1.29106556805594e-05	0.000490068378499491	1.28516775894502e-05	4.69360628337232e-05	5.94790838942348e-05	0.000175218064118015	7.10066374299655e-05	0.000164525484997626
48	7.9067648990648e-05	7.25470923961887e-06	4.61368262043782e-06	5.01237220539365e-06	0.000183804296885065	1.90204828323864e-05	2.22797766615775e-06	4.4170311355219e-05	0.000546603072916036	5.05171599626123e-05	7.05109221418398e-05
49	0.00223926760624538	0.00366565919236062	0.00503296980518543	0.00115800986951276	0.0294757171554009	0.00126014982657089	0.00668985570576911	0.00226551823256799	0.000812836904524257	0.00188013665774937	0.00995144147828499
50	0.000857823439649045	0.00549982210620078	0.00215008339606869	0.00124792878907619	0.00612262245313678	0.00315551523746302	0.00896790716997375	0.00147441489871356	0.00315016249111071	0.00529526825797907	0.00667973469090362
51	0.0013770085575738	0.00220397043880595	0.00187727526977275	0.00201831520803851	0.00124834706799365	5.27775559673423e-05	0.00362504962820251	0.000572322963951263	0.00104256273554143	0.00285964470741405	0.00490285945292926
52	0.00121843553501791	0.00092052981821021	0.00149888891793005	8.94632493629351e-05	0.00172915416737846	0.0026673228447651	0.00143704559467175	0.000323645461795427	0.00165323277328298	0.00159288023966027	0.0020260138295422
53	0.00359733728055846	0.00361834650652399	0.000964409880594031	0.00139192057243113	0.00354551107176749	0.000865003579620598	0.000667594941183618	0.000730498604920564	0.00270067680138254	0.00147312277653212	0.00245378009053602
54	0.0212539501724693	0.0245460493545687	0.00209703677542812	0.00691646608317591	0.0230444465289964	0.00459044787925044	0.0045436262534788	0.000992323641139319	0.00314192530991886	0.0105036833368416	0.00472893251164605
55	0.000522891185989639	0.000928968075180764	0.00072142974891395	7.00213208086809e-05	0.0122414395292116	7.47110857200041e-05	0.00176162480766983	0.00373133320317875	0.00338375267873641	0.00181569069044442	0.0188076132993001
56	0.00138701785951282	0.00388363653865797	0.000447870558005385	0.000627305976008356	0.00245996995494342	0.000397716582468187	0.0046558977613726	0.00101181981322577	0.00179997663081188	0.00539640351129084	0.0029943638269568
57	0.000572966877323077	0.000711845513355755	0.000104655489022676	0.000748362359271954	0.00051533058044104	9.28747900464271e-05	0.000452855027127113	0.000268533880654971	0.00220949673772032	0.00182169622694347	0.00252899174082065
58	0.000111313359318999	6.70896223035449e-05	9.62006473833617e-05	0.000113006209721602	0.000224563094572973	3.06726705134879e-05	6.4629918799126e-05	0.000162858324334176	0.000321148372887227	0.000143527275658011	0.00107646674469875
59	0.000250378456667193	9.59550364080104e-05	5.79392701171262e-05	2.14164994230456e-05	0.000282514860914385	1.37084560954136e-05	2.71627610465732e-05	9.23479190515333e-05	0.00096619084572563	0.000250062465149594	0.00108116747284154
