hdp.1	hdp.2	hdp.3	hdp.4	hdp.5
1	0.0137302192809512	0.0189655199250936	0.0820223648217088	0.0307716183021271	0.12391535196024
2	0.00489190052688433	0.00858018986848925	0.0397199100204453	0.0164129861600777	0.0542518513461726
3	0.00309517360597772	0.00368805024456202	0.0176902708173201	0.0101905846680801	0.0298733276045461
4	0.00334825320038384	0.00378777489011253	0.00959922060979134	0.0101548298220512	0.0120171544447491
5	0.0034269077077716	0.00336543859723666	0.00672543331143375	0.00328763163528303	0.0105602811523861
6	0.00492825331697963	0.00642612385216218	0.00733621064100353	0.00199554372160022	0.00328278568890735
7	0.00472576740247457	0.0134525728222344	0.0697945328510395	0.00816450192365607	0.10354971289201
8	0.00214452868587785	0.00649159904525168	0.0382718589478678	0.012241537062279	0.119327963167903
9	0.00832151662474169	0.00955960431212649	0.0423269393466227	0.00632822978891186	0.06775979078475
10	0.0143137860057627	0.0169864190219682	0.0441806665747921	0.0164935668490139	0.0742258435092449
11	0.0241965822912875	0.0305520365977039	0.0358867279984411	0.0147229838499972	0.0688759955467065
12	0.193465839743018	0.395986789776366	0.116966595881329	0.0108287292984733	0.0129735530841141
13	0.00261618568544516	0.00646342856823133	0.00535003121851378	0.00231295302070243	0.0577456431775309
14	0.00126245130715722	0.00151757204627106	0.00519272088835333	0.00252521434765624	0.00728015520477016
15	0.000376839519087137	0.000616390230341845	0.00349720922881714	0.00273573706687502	0.00413589770812309
16	0.00102897378527791	0.000498591675976895	0.00118438240629657	0.00159173317723156	0.00660546749718566
17	0.00149719962790374	0.00148210785044778	0.00162960167739827	0.00413531629356649	0.00312630424293013
18	0.0227204779245796	0.0157047964125884	0.00367417616581532	0.00658176415166223	0.0125610715388399
19	0.0039459337351144	0.00480031343954615	0.00763912067663673	0.00299448725283045	0.0193551590226071
20	0.00420338170062657	0.00340926927223474	0.0178850838842105	0.00705451427230649	0.0115563542660145
21	0.00372122472541889	0.00294815584709303	0.00762213667862343	0.00396901468412975	0.00652035577586094
22	0.0062072011819319	0.00419900495796189	0.00516520451255344	0.00527705243399036	0.00493071706403571
23	0.0217915954350808	0.00870028118521763	0.00423755061091312	0.00298632335563992	0.00676128400784003
24	0.539697381806452	0.316792879378445	0.0631301384766282	0.0348422281512945	0.0168656411738591
25	0.0042279319462426	0.00286614226493706	0.0263214897535411	0.0133639217426957	0.00545025319628869
26	0.00754516176928052	0.0113517083582715	0.022911988074532	0.0168774212002501	0.00528202455960779
27	0.00194393308468777	0.00358440266157317	0.00794968931712704	0.0104215171302752	0.00665023980892419
28	0.000315626726151914	0.00142717620905247	0.00238938413336226	0.00285048517738637	0.00296871457141483
29	0.000192263926116898	0.000523149474686074	0.000996150279414787	0.000931666971049006	0.00278075952015607
30	0.000205543774279307	0.00100344637941902	0.00123077947024324	0.000532165150197566	0.000334462467393234
31	0.000510146320258121	0.00109205954131375	0.00680716341354853	0.00709283923411759	0.00284525824647246
32	0.00920304597145084	0.00854206480625338	0.0213680391992973	0.023012589938934	0.00410597561859487
