Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP123975	0	2044	1	28	0	6	132
SP124044	32	0	1	0	8	0	26
SP123972	31	51	16	218	59	0	38
SP123850	5	7	35	11	4	7	72
SP123902	12	7	32	36	9	2	61
SP123884	94	6	6	13	7	8	85
SP123964	38	6	13	4	4	3	69
SP123995	45	3	4	7	5	0	74
SP123846	13	4	25	0	8	3	123
SP124003	6	7	23	6	8	8	35
SP123876	37	5	30	11	8	0	42
SP123878	23	6	11	21	7	6	17
SP123842	48	2	1	24	1	3	20
SP123900	82	2	28	1	4	3	23
SP123978	11	4	7	31	2	0	10
SP123897	10	4	26	3	13	1	35
SP124013	38	3	16	3	6	4	55
SP124021	25	2	20	1	6	0	35
SP123852	36	10	19	0	7	4	45
SP123998	32	0	0	62	24	10	42
SP123967	28	4	34	10	0	0	20
SP123988	89	13	82	59	7	1	40
SP123984	37	7	10	6	3	3	37
SP123858	6	0	0	15	11	2	54
SP123890	18	0	19	23	5	1	32
SP123950	28	6	28	15	6	0	58
SP123886	8	5	4	16	7	3	19
SP124033	15	3	0	1	4	7	57
SP123892	57	11	10	24	13	4	61
SP123840	12	0	36	5	7	9	53
SP123969	38	4	6	44	11	1	39
SP123953	12	12	29	35	8	5	16
SP123955	0	3	16	53	2	3	18
SP123882	49	6	19	0	8	3	127
SP123894	45	12	5	4	9	4	119
SP124017	15	4	2	0	5	4	17
SP123856	0	1	16	25	5	0	26
SP123854	56	6	0	3	6	0	46
SP123888	15	0	0	29	7	7	50
SP123870	3	4	12	0	2	4	66
SP123958	26	0	4	6	4	0	24
SP123844	28	1	26	16	7	3	35
SP123872	38	4	18	2	23	2	71
SP123874	7	7	40	20	11	1	29
SP123836	29	5	11	0	19	0	114
SP43633	11	6	20	25	5	0	10
SP36498	453	13	172	39	7	5	0
SP37516	393	7	97	44	11	4	0
SP39997	482	20	150	5	22	20	39
SP35617	312	12	211	94	29	1	12
SP37636	92	10	69	77	30	8	27
SP39907	168	17	197	81	8	0	18
SP40736	424	29	226	115	19	27	9
SP42154	353	13	149	46	51	0	68
SP39594	391	26	144	84	5	30	44
SP41453	293	11	149	71	36	5	9
SP34452	882	18	228	141	12	9	12
SP42829	490	26	192	5	60	6	10
SP37970	555	21	202	130	19	17	72
SP34186	566	27	224	109	61	22	21
SP37903	791	22	259	62	29	22	0
SP35849	82	4	77	56	30	7	23
SP36586	63	63	18	54	120	8	18
SP34431	317	8	100	12	0	2	32
SP37432	222	13	131	69	16	2	24
SP35989	184	15	87	60	7	12	37
SP39102	258	8	90	40	22	4	30
SP34493	60	10	149	81	32	3	15
SP36036	165	10	90	114	21	4	18
SP35951	505	41	136	71	16	15	40
SP39248	231	7	88	46	17	3	32
SP34246	323	7	279	132	10	2	12
SP35412	393	5	113	136	18	1	43
SP39298	1034	39	347	152	12	28	35
SP38044	418	23	234	97	22	29	68
SP38271	453	31	97	97	18	18	72
SP43201	254	12	102	160	9	14	9
SP34191	266	6	117	34	14	12	29
SP40047	478	85	248	160	19	25	0
SP39349	314	2	109	70	13	7	62
SP37369	244	11	118	77	0	1	23
SP38759	295	16	223	118	22	16	58
SP36218	131	9	26	23	13	1	116
SP43510	578	12	128	79	3	19	34
SP43770	308	16	135	73	18	11	50
SP43651	950	49	179	13	64	11	95
SP106656	787	43	314	93	16	29	25
SP97249	376	54	261	217	177	26	47
SP106638	918	36	354	163	11	25	34
SP97161	819	33	260	78	34	35	25
SP43696	874	43	333	49	19	27	12
SP97113	528	29	133	69	15	23	31
SP97124	992	31	340	225	7	43	15
SP43808	255	34	192	106	22	27	45
SP43822	14	17	3	59	356	9	0
SP43514	411	20	105	89	13	8	3
SP97258	535	20	226	142	1	19	20
SP97194	1253	39	479	196	76	40	93
SP109470	782	50	399	114	98	14	71
SP97278	608	14	212	18	24	22	46
SP109544	781	39	147	0	65	13	0
SP97104	0	17	0	413	23	15	36
SP106577	948	49	282	77	29	32	87
SP109457	62	32	26	45	209	16	44
SP109478	68	6	57	34	10	3	19
SP43688	662	20	106	16	18	16	62
SP97243	370	22	132	137	10	17	39
SP97269	846	26	235	136	23	24	11
SP113926	124	6	62	70	3	14	37
SP106560	318	12	118	129	5	12	53
SP43792	859	35	251	74	23	27	24
SP106602	461	26	105	53	12	6	71
SP97145	185	8	57	26	8	3	73
SP43664	810	53	391	244	101	45	79
SP43532	765	37	236	6	10	30	29
SP102816	337	20	109	141	7	12	84
SP102795	922	40	190	191	110	37	3
SP103197	449	21	214	131	22	16	30
SP102827	760	38	384	102	4	27	59
SP103233	393	18	252	80	25	15	76
SP103507	95	30	638	15	31	15	0
SP103100	305	18	121	21	20	11	13
SP103416	299	12	82	16	19	12	46
SP103005	220	25	99	71	15	6	22
SP102759	862	8	248	69	48	27	40
SP102741	376	11	148	134	45	9	0
SP102945	267	12	123	128	29	19	43
SP103826	414	0	100	62	11	4	12
SP103706	718	9	166	99	11	8	35
SP102897	727	10054	107	0	2030	0	556
SP102881	251	17	64	90	46	3	46
SP103715	367	15	124	60	7	9	35
SP102929	409	7	133	95	10	4	64
SP103619	86	3	88	33	4	1	3
SP103844	216	0	164	45	6	8	0
SP103128	291	25	145	180	28	22	12
SP103300	647	6	241	107	22	38	35
SP103057	448	21	421	30	0	8	8
SP103340	482	24	131	52	27	4	18
SP102913	410	25	145	117	34	14	30
SP102783	658	29	312	130	50	19	1
SP103080	627	30	187	132	67	1	93
SP103436	276	2	161	48	27	3	0
SP102804	557	0	364	92	15	2	0
SP102957	29	20	1230	0	5	11	0
SP102873	210	11	148	60	23	9	34
SP103213	356	8	104	57	0	12	31
SP103467	100	3	56	8	4	0	23
SP103261	1144	28	326	37	35	28	0
SP103156	517	30	268	36	18	8	20
SP103288	198	6	142	19	10	12	25
SP103444	322	8	140	53	5	9	27
SP103685	436	10	187	0	0	6	49
SP103140	863	19	327	12	19	9	4
SP103673	637	27	343	100	34	9	38
SP102839	370	10	163	77	23	13	30
SP103245	589	21	107	109	14	21	30
SP103037	209	0	56	0	1	17	19
SP103408	355	22	316	0	4	2	13
SP103021	339	20	194	97	6	17	8
SP103679	179	10	121	29	18	0	51
SP103065	832	28	182	22	26	9	64
SP102965	345	11	165	48	1	6	0
SP103221	797	42	368	8	36	22	47
SP103547	370	24	231	140	15	14	16
SP102973	413	26	705	0	50	23	0
SP103515	541	0	156	88	13	2	43
SP102747	138	5	53	0	4	5	4
SP103730	261	14	166	200	64	11	0
SP103535	232	27	874	180	50	22	0
SP102718	428	24	172	102	21	11	22
SP103483	290	9	89	0	12	8	13
SP103428	617	14	335	76	16	17	47
SP102755	1176	32	411	255	5	8	29
SP103694	990	34	321	121	11	22	53
SP103595	289	7	112	70	17	13	43
SP103396	177	0	77	55	4	2	1
SP102716	221	6	71	27	5	2	4
SP102733	119	14	146	54	26	14	85
SP102989	445	19	156	158	40	3	53
SP103603	328	33	109	130	31	11	60
SP102921	269	11	159	94	22	16	14
SP103742	473	28	236	114	66	12	33
SP103555	14	6	31	22	5	0	9
SP103523	175	3	123	87	7	7	15
SP103575	288	12	154	89	72	0	33
SP103045	479	10	183	3	8	24	70
SP103455	499	32	243	116	24	19	59
SP103856	47	2	61	46	1	0	12
CPCT02020340T	388	5	196	223	27	71	49
CPCT02140010T	342	31	226	106	43	66	2
CPCT02110007T	523	32	313	82	68	113	14
CPCT02140015T	258	40	178	14	61	151	94
CPCT02020376T	103	25	7	156	116	68	38
CPCT02050051T	306	26	160	85	75	68	31
CPCT02140017T	929	75	322	25	200	160	84
CPCT02040048T	1041	36	312	155	141	92	68
CPCT02060029T	243	43	134	94	288	51	61
CPCT02060039T	307	30	214	108	30	37	9
CPCT02050077T	376	51	157	101	127	109	36
