MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
5:Ins:R:0	4.70E-05	1.29E-05	8.69E-05	6.15E-10	1.56E-03	1.25E-04	3.63E-06
5:Ins:R:1	1.01E-04	0.00E+00	2.34E-04	1.75E-04	2.00E-04	2.17E-04	1.21E-04
5:Ins:R:2	9.35E-06	1.60E-06	3.27E-05	3.46E-05	3.75E-05	3.05E-05	2.43E-05
5:Ins:R:3	7.16E-06	2.84E-06	2.10E-05	2.32E-05	2.91E-05	1.52E-05	0.00E+00
5:Ins:R:4	1.70E-06	4.19E-06	1.18E-05	1.73E-05	1.19E-05	1.21E-06	2.66E-06
5:Ins:R:5	5.78E-06	1.12E-08	7.70E-06	1.68E-05	1.37E-05	1.45E-05	8.57E-06
2:Del:M:1	1.10E-04	5.62E-05	2.38E-04	1.84E-04	1.76E-04	2.33E-04	7.66E-04
3:Del:M:1	4.41E-05	1.13E-05	1.00E-04	7.06E-05	1.02E-04	1.12E-04	9.85E-05
3:Del:M:2	4.78E-05	3.64E-05	1.17E-04	1.30E-04	1.24E-04	9.16E-04	4.73E-04
4:Del:M:1	4.01E-05	1.88E-05	9.09E-05	8.54E-05	1.10E-04	1.27E-04	9.59E-05
4:Del:M:2	3.07E-05	2.04E-05	8.33E-05	9.11E-05	9.90E-05	3.49E-04	1.74E-04
4:Del:M:3	1.17E-05	2.49E-05	7.20E-05	1.01E-04	8.55E-05	5.00E-04	2.93E-04
5:Del:M:1	3.73E-04	3.52E-05	5.86E-04	1.61E-04	6.86E-04	3.11E-04	2.47E-04
5:Del:M:2	2.74E-04	6.82E-06	4.25E-04	1.47E-04	5.48E-04	2.27E-04	2.08E-04
5:Del:M:3	1.50E-04	3.45E-07	2.34E-04	1.32E-04	3.13E-04	2.21E-04	1.43E-04
5:Del:M:4	9.31E-05	4.50E-06	1.65E-04	7.87E-05	1.81E-04	1.36E-04	1.09E-04
5:Del:M:5	1.96E-04	2.19E-05	4.36E-04	7.96E-05	3.76E-04	5.48E-04	1.86E-04
