MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.049838049709796904	0.005400807831902057	0.06254848260432481	0.01815474484115839	0.007277247162419371	0.14684216860681773	0.005886232299963013
1:Del:C:1	0.026067158784717322	0.0010599014174658805	0.020568631310015916	0.004275221368170605	0.016869371486827732	0.12674447361845523	0.003714605126006063
1:Del:C:2	0.006816593275871128	0.0015635610761819407	0.010429223380051554	0.0005111677665263414	9.75709772319533e-07	0.08829837307333946	0.0017396998259209795
1:Del:C:3	0.005366465137340129	0.004495662471745163	0.008526734225451946	0.0017047478545589457	0.00013446153778204462	0.037037040889263156	0.0012074568420212017
1:Del:C:4	0.004800322579685598	0.010641996804624796	0.0005968785548157029	0.00033140244859168887	0.00028807770962885115	0.02339958632364869	0.0010192006169745583
1:Del:C:5	0.001424241429194808	0.038972424902021886	0.0003264564782580237	5.091579048894346e-05	0.0012998025287743076	0.012798038944602012	0.0013809694027440856
1:Del:T:0	0.03683234918862581	0.00024349369219180516	0.059235312044620514	0.0207875931635499	0.00465024982491741	0.06161362560465932	0.0032267734862398358
1:Del:T:1	0.38618099093437197	0.0024533995555248113	0.02717539345379919	2.8760982677340507e-05	0.000728664456109982	0.0030489469959866255	0.009780928693944589
1:Del:T:2	0.029578500501811503	0.0012726230241241864	0.0309150955080986	0.01739226169884205	0.003515203897113679	0.02790415591560304	0.00581892519723624
1:Del:T:3	0.058016193322837355	0.009428533595055341	0.028776947520673276	0.014883506437763571	8.449301967630162e-05	0.027631994476541875	0.0071526516857557
1:Del:T:4	0.02771635487675667	0.034043412879109385	0.01787205332890153	0.01486164228990674	1.937490960699506e-05	0.018420621873810886	0.005270766966277734
1:Del:T:5	0.031865978203713896	0.6672415161132812	0.005379438226082129	0.031003069262951613	0.0007811064376437571	0.0029573936993256213	0.007623073991856646
1:Ins:C:0	0.022933501396328212	0.0006293633653723418	0.005750313705066219	0.010937007663305848	0.017717976169660688	0.01879617178812623	0.00027274817837451336
1:Ins:C:1	0.0050282205012626945	0.00010405567088582757	0.003786145808408037	0.0065669453702867035	0.006592018154915422	0.008533306545577943	0.0012701499085960677
1:Ins:C:2	0.002286740228300914	3.3573134047060193e-06	0.001191531851181935	0.0034796578949317335	0.0066455445159226655	0.005061602928908542	0.0001365250311755517
1:Ins:C:3	0.0002477355318842456	0.00022875499713336466	0.0017830540778231807	0.003620609607314691	0.005229169472586364	0.006955906942603178	0.001056465365254553
1:Ins:C:4	0.00021632480223615858	0.002007229905575514	0.00026753986308904133	0.0056155561888590454	0.003653560794191435	0.004178288713446819	4.9239324507652785e-05
1:Ins:C:5	0.002610237775370479	0.011518506407737732	0.0005088976444199034	0.04400643914937973	0.008157251358497888	0.007802703822962939	0.0006736620115043479
1:Ins:T:0	0.04175593890249729	0.0018264553043991327	0.00014854551409371197	0.0035470128519227728	0.031592100262641906	0.026971730589866637	0.002814670738971472
1:Ins:T:1	0.012236190875992179	0.0	0.0035959282317344333	0.01584728727117181	0.021377578116953372	0.06276958804344758	0.0024788314197940055
1:Ins:T:2	0.01050048050004989	0.0038110663136467337	0.000539841393221816	0.0032007143946248106	0.009536273228004575	0.05392077956814319	0.0014050688687711954
1:Ins:T:3	0.014025308098644019	0.0026294371008407326	0.0024796929419972	0.0055994848755653946	0.005595044381916523	0.028112879210384564	0.000538192878211703
1:Ins:T:4	0.012794811222702264	0.0032089149090461433	0.0008476042028996744	0.01326775030232966	0.0027819105021626455	0.01357641394250095	0.0006491225798272529
1:Ins:T:5	0.04299524834379554	0.1265333441644907	0.03538256872445345	0.5401977038383484	0.0010294667556554505	0.06433967020362616	0.006560953021253226
2:Del:R:0	0.01380837774835527	0.0012387948291143402	0.017039654050022363	0.006947392928414047	0.00045131262457368595	0.014807490220991894	0.061711035445332525
2:Del:R:1	0.006951688248664141	0.002527884846786037	0.0014896342791871574	0.0002456239188086329	0.0001591983245452866	0.007588133146055043	0.26476596876978875
2:Del:R:2	0.0017380569980014115	0.0014157874474767596	0.0018041462238761595	0.00032428814582090125	0.0002558047906859429	0.00833906581159681	0.06390403680503369
2:Del:R:3	9.655066196046392e-05	0.00380476949037984	4.2072701068036624e-05	0.00012436368802582365	0.0042670597694814206	0.0031310058617964385	0.02102010129019618
2:Del:R:4	0.0	0.004242376429028809	2.93742846679379e-05	0.0001290317467191926	0.0021245677722617983	0.0017455268275807611	0.004626394028309733
2:Del:R:5	0.0	0.014246772648766637	0.000154000721936427	0.003943502045294736	0.005775812696665526	0.004677793875453062	0.0019449268718017265
3:Del:R:0	0.0022799430383020083	3.727325922568525e-05	0.013602441614493728	0.004163390526082366	0.003406471034977585	0.0014423150804941543	0.003514236512128264
3:Del:R:1	0.001011010307135507	0.003689664693083614	0.004639257553499192	0.008753215685719623	0.004287497293262277	0.005378336213179864	0.09111968539655209
3:Del:R:2	0.00013270747480646606	0.0017321174475364387	8.780697211477673e-05	0.0025296504370635377	0.0006411726614442159	0.0007261513480989379	0.025371432583779097
3:Del:R:3	1.0931289754694262e-05	0.0005500236194347963	0.00029584136288576704	0.00026073855119648217	0.0002511445919526523	0.00023039420207169315	0.007426611020928248
3:Del:R:4	0.00012601393037584786	0.00044853599509224294	0.0004191659863863606	0.0003543764550158812	0.00019170744825714793	5.502447485923767e-05	0.002038608816219494
3:Del:R:5	0.00010783978640347414	0.0007716836742474697	0.0005560390763184841	0.00042897231736787944	0.00036454509163377227	0.00027870958279891056	0.00084340775214514
4:Del:R:0	0.002487610144307837	1.345515915318174e-05	0.010213293004781007	0.0013532552217657213	0.005850101166870445	0.0005961519299287943	0.0029945853108074515
4:Del:R:1	0.00010609703392674443	0.0014494176581501962	0.0012613336685899411	0.007561174428992672	0.004678354737116024	0.00196880674307522	0.04216253170743585
4:Del:R:2	5.000921191822272e-08	0.0005751184937253129	0.00022584028367418795	0.0022131507213634903	0.002835367796942592	0.0008654158493300202	0.010447360412217676
4:Del:R:3	6.524690088554053e-06	0.0005327602279430721	0.0006257121947237465	0.0005119059847174867	0.001878170058480464	0.0003972915779559116	0.003845458432333544
4:Del:R:4	4.181667298439607e-06	0.00022184325453963538	0.00015030715984266864	0.0007660026649682549	0.00017614452119232737	0.00047215207971021303	0.001505679800757207
4:Del:R:5	1.8665377774027546e-05	0.0005370088911149651	5.6744802477624035e-05	8.348258217324655e-05	0.00018350325142364455	0.00015122467297032927	0.0010198592421511422
5:Del:R:0	0.01534471616963856	6.122951162979007e-07	0.17113465383648874	9.712405153550208e-06	0.09032120309770107	0.0033998926388449035	0.001892906560533447
5:Del:R:1	0.00039233922561834336	0.00029712738629541493	0.013366938685066998	0.004404944477428217	0.010520106856711208	0.0005960586106129995	0.004975307998247445
5:Del:R:2	0.0	9.594290250788617e-05	0.0010979226769995876	0.0015901859191944823	0.0019889978849096223	0.00024924891705722983	0.0016662493684270884
5:Del:R:3	1.5989896201062947e-06	0.0002499845661259315	7.558603233519534e-05	5.7189992660937604e-05	0.0005575964357558405	7.053495791751629e-05	0.0009385363236651756
5:Del:R:4	3.2598767774061343e-09	0.00021491616906132549	3.3852914052534543e-06	7.602844091065819e-06	0.00032949348594002003	1.8011366310775045e-05	0.00016119694785057703
5:Del:R:5	5.708243288609083e-06	4.3526199292340805e-05	5.6239440440428725e-05	3.52020120275931e-05	3.363369333328592e-05	1.1935820157238375e-05	0.00023585156205797376
2:Ins:R:0	0.013230599490925669	0.0012802727913367562	0.0003195116221741046	0.007263109446503222	0.051434781663119794	0.007905766810290515	0.0007927328498408315
2:Ins:R:1	0.0033479893556796012	9.188767580781132e-07	0.004919360608328134	0.008271203958429396	0.012424693694338202	0.004103701281128452	0.0008139446833774855
2:Ins:R:2	0.0022279874642845243	0.00012230522713252868	0.0018541809731686953	0.005861187798436731	0.0033758239599410446	0.0006717589189429419	0.0008469105514632247
2:Ins:R:3	0.0011188706461689435	0.0008119270682800561	0.00010710061220379429	0.0026400360197294504	0.0034138060011900963	0.0016806067310972139	0.00014231113902496873
2:Ins:R:4	0.00018564903488909045	0.0032608151459135115	0.00017861882468423574	0.00516434307442978	0.0038217352656647564	0.001336756303207949	8.062483116418662e-05
2:Ins:R:5	0.0005917954393953551	0.014940020246431231	2.0766404923051595e-05	0.057335458807647226	0.028116732258349656	0.0004075645733610145	0.0003729776921500161
3:Ins:R:0	0.0009067220748966065	1.1141993443288811e-05	2.018463626463074e-05	0.0009893844339967472	0.02865795198827982	0.0014146132603127626	0.00040554212048760974
3:Ins:R:1	0.004193193602841348	0.0	0.003580911753233522	0.005578565276227892	0.005308306307997554	0.0018818408743572945	0.001449125109356828
3:Ins:R:2	0.0007526391961437184	1.4569873328014182e-05	0.0003804011461397749	0.001751079355017282	0.00025934863163115554	0.0001845815404226414	0.00043900760347241884
3:Ins:R:3	2.9543970333234527e-05	5.61975263595027e-06	9.490471756805618e-06	0.0009662347962148488	9.19748076095317e-05	3.1620963288894186e-05	0.00018977555630911525
3:Ins:R:4	1.2419323380754577e-05	0.00019688973974552938	1.2344004990154644e-05	0.000421591907615948	1.1933963060073438e-06	0.00015523181756179838	0.00021658156751755086
3:Ins:R:5	0.0001688773029462709	0.0011831814114702866	0.0002495241478391108	0.004739576906431466	0.000219554277973657	2.7346060960553586e-05	0.000427841976761556
