Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP73319	1.51E+00	3.42E+00	2.48E+00	7.90E-01	3.56E+00	5.46E-01	4.37E-01	3.10E+00	1.53E-01
SP107813	5.26E+00	5.24E+00	2.08E+00	7.17E-01	7.33E+00	4.36E-01	2.77E-01	3.11E+00	4.61E-01
SP77339	1.65E+00	5.13E+00	2.73E+00	5.25E-01	4.91E+00	2.53E-01	8.51E-01	3.88E+00	3.63E-01
SP76017	3.15E+00	3.85E+00	2.93E+00	7.12E-01	4.96E+00	0.00E+00	9.16E-01	3.21E+00	2.91E-01
SP76915	3.24E+00	2.94E+00	2.76E+00	8.01E-01	3.91E+00	3.29E-01	7.60E-01	2.63E+00	4.59E-01
SP71974	9.45E+00	1.33E+01	3.36E+00	4.81E+00	1.54E+01	1.24E+00	2.09E-01	7.68E+00	5.51E-01
SP70178	5.40E+00	9.00E+00	3.63E+00	7.87E-01	1.03E+01	2.86E-01	9.18E-01	5.88E+00	4.35E-01
SP107920	3.49E+00	4.97E+00	2.21E+00	7.48E-01	5.75E+00	5.08E-01	3.73E-01	3.85E+00	5.66E-01
SP110798	1.44E+00	4.32E+00	2.37E+00	5.20E-01	4.60E+00	0.00E+00	4.72E-01	2.48E+00	2.28E-01
SP107952	2.46E+00	7.63E+00	4.43E+00	8.66E-01	8.67E+00	0.00E+00	1.49E+00	5.02E+00	7.03E-01
SP70465	9.03E-01	3.74E+00	3.53E+00	5.88E-01	3.77E+00	3.82E-01	7.79E-01	3.76E+00	4.16E-01
SP70780	4.12E+00	6.88E+00	2.88E+00	7.82E-01	7.53E+00	4.03E-01	1.01E+00	4.70E+00	4.08E-01
SP110803	1.05E+00	2.37E+00	5.05E+00	1.59E+00	3.62E+00	3.51E-01	5.47E-01	5.47E+00	3.91E-01
SP107915	2.50E+00	4.07E+00	2.06E+00	4.33E-01	4.93E+00	6.86E-01	7.61E-01	2.42E+00	3.78E-01
SP71132	5.63E+00	8.34E+00	3.12E+00	5.71E-01	9.55E+00	0.00E+00	1.06E+00	5.65E+00	4.32E-01
SP71552	2.38E+00	6.75E+00	3.07E+00	1.00E+00	7.07E+00	8.58E-01	4.13E-01	4.25E+00	5.57E-01
SP69573	1.43E+00	3.16E+00	1.65E+00	6.02E-01	3.14E+00	2.81E-02	1.20E-01	2.15E+00	2.59E-01
SP75681	1.20E+00	5.12E+00	2.63E+00	5.74E-01	5.64E+00	0.00E+00	5.96E-01	3.73E+00	4.95E-01
SP107874	5.19E+00	8.95E+00	2.48E+00	8.00E-01	9.79E+00	0.00E+00	6.97E-01	4.59E+00	2.89E-01
SP110816	1.07E+00	3.04E+00	2.49E+00	5.95E-01	3.41E+00	6.26E-01	7.88E-01	2.66E+00	3.13E-01
SP77203	1.84E+01	7.93E+00	3.40E+00	4.96E+00	1.99E+01	4.49E-01	1.06E+00	4.82E+00	4.96E-01
SP76515	2.14E+00	4.55E+00	2.96E+00	8.46E-01	4.92E+00	3.70E-01	7.92E-01	3.80E+00	4.12E-01
SP110770	6.09E+00	4.28E+00	3.30E+00	6.87E-01	7.09E+00	4.13E-01	6.94E-01	3.42E+00	4.23E-01
SP69812	1.72E+00	3.08E+00	2.65E+00	4.85E-01	3.95E+00	0.00E+00	6.09E-01	3.04E+00	3.00E-02
SP76136	4.41E+00	7.90E+00	8.71E+00	1.94E+00	9.51E+00	7.80E-01	1.82E+00	8.97E+00	5.26E-01
SP70106	3.26E+00	7.21E+00	3.60E+00	1.93E+00	1.29E+01	6.54E-01	5.72E+00	9.19E+00	4.78E-01
SP108059	2.18E+00	3.58E+00	2.74E+00	6.92E-01	4.43E+00	4.25E-01	7.79E-01	3.19E+00	5.31E-01
SP108020	2.99E+00	4.83E+00	3.47E+00	9.23E-01	5.40E+00	4.31E-01	1.13E+00	4.31E+00	3.18E-01
SP76867	4.49E+00	5.54E+00	2.10E+00	5.81E-01	6.98E+00	4.79E-01	3.93E-01	3.48E+00	4.68E-01
SP108088	2.55E+00	4.21E+00	3.55E+00	6.56E-01	4.87E+00	4.74E-01	1.19E+00	3.72E+00	2.21E-01
SP71734	3.00E+00	4.68E+00	2.87E+00	6.30E-01	5.15E+00	4.22E-01	9.06E-01	3.46E+00	4.08E-01
SP76001	9.80E-01	2.42E+00	2.67E+00	6.10E-01	2.65E+00	4.08E-01	5.81E-01	3.00E+00	2.12E-01
SP108033	3.10E+00	6.07E+00	2.69E+00	7.45E-01	7.05E+00	4.95E-01	7.38E-01	3.52E+00	2.90E-01
SP110822	4.10E+00	6.53E+00	2.83E+00	8.75E-01	8.65E+00	5.10E-01	9.64E-01	4.17E+00	4.52E-01
SP69762	3.45E+00	3.61E+00	2.87E+00	5.30E-01	4.58E+00	5.79E-01	5.66E-01	3.23E+00	1.62E-01
SP107945	2.80E+00	5.48E+00	4.21E+00	8.20E-01	6.01E+00	1.00E-02	9.89E-01	4.77E+00	3.93E-01
SP107770	1.84E+00	3.61E+00	2.59E+00	6.53E-01	4.01E+00	6.72E-01	6.57E-01	2.63E+00	3.44E-01
SP73263	3.18E+00	6.26E+00	2.07E+00	5.75E-01	6.37E+00	0.00E+00	6.71E-01	3.51E+00	5.19E-01
SP77131	3.63E+00	8.34E+00	2.86E+00	5.72E-01	8.94E+00	3.15E-01	8.97E-01	4.63E+00	4.55E-01
SP75322	1.61E+01	1.38E+01	6.15E+00	1.35E+00	2.09E+01	8.35E-01	6.14E-01	1.25E+01	5.43E-01
SP70046	8.68E-01	2.95E+00	1.98E+00	4.49E-01	3.01E+00	5.87E-01	3.23E-01	2.80E+00	4.13E-01
SP70932	2.12E+00	6.14E+00	3.17E+00	7.02E-01	6.29E+00	2.90E-01	4.60E-01	4.78E+00	3.17E-01
SP71758	3.31E-01	2.04E+00	4.27E+00	1.47E+00	2.36E+00	0.00E+00	9.00E-01	5.11E+00	4.24E-01
SP71228	9.31E+00	7.35E+00	5.91E+00	9.11E-01	1.11E+01	4.42E-01	1.99E+00	5.93E+00	5.72E-01
SP76353	1.30E+00	2.05E+00	2.04E+00	3.64E-01	2.08E+00	4.38E-01	6.17E-01	1.83E+00	2.73E-01
SP69587	1.13E+00	2.95E+00	1.41E+00	2.56E-01	3.15E+00	3.15E-02	3.20E-01	2.32E+00	1.80E-01
SP69898	9.24E+00	1.35E+01	6.20E+00	7.59E-01	1.65E+01	6.96E-01	2.13E+00	9.38E+00	2.77E-01
SP75977	1.83E+00	3.33E+00	2.74E+00	4.32E-01	3.71E+00	6.00E-02	3.15E-01	3.09E+00	4.21E-01
SP70226	2.00E+00	3.55E+00	2.59E+00	5.44E-01	4.29E+00	3.68E-01	4.62E-01	3.50E+00	3.44E-01
SP108068	2.45E+00	3.92E+00	3.92E+00	7.31E-01	4.07E+00	0.00E+00	1.12E+00	3.27E+00	4.93E-01
SP107784	4.30E+00	1.71E+01	3.53E+00	8.20E-01	1.62E+01	6.70E-01	1.07E+00	1.05E+01	5.40E-01
SP110824	1.28E+00	4.57E+00	2.97E+00	3.05E-01	4.73E+00	0.00E+00	1.02E+00	3.56E+00	4.37E-01
SP76843	4.30E+00	8.61E+00	2.51E+00	6.19E-01	8.99E+00	0.00E+00	8.51E-01	4.98E+00	4.60E-01
SP71456	2.86E+00	6.13E+00	4.47E+00	9.46E-01	6.36E+00	2.73E-01	1.65E+00	5.35E+00	5.25E-01
SP108065	4.85E+00	3.36E+00	2.42E+00	4.31E-01	5.59E+00	1.00E-02	4.80E-01	2.35E+00	5.20E-01
SP70860	5.71E+00	4.63E+00	4.07E+00	7.14E-01	7.32E+00	4.69E-01	1.60E+00	4.82E+00	4.03E-01
SP71084	2.25E+00	4.41E+00	2.70E+00	3.67E-01	4.93E+00	7.28E-01	6.41E-01	3.08E+00	2.08E-01
SP72262	1.24E+00	3.50E+00	2.97E+00	8.40E-01	3.72E+00	6.84E-01	5.57E-01	3.25E+00	5.57E-01
SP69705	4.36E+00	3.13E+00	2.98E+00	7.84E-01	4.95E+00	4.86E-01	1.07E+00	2.34E+00	4.33E-01
SP107786	3.84E+00	8.96E+00	7.10E+00	2.01E+00	9.50E+00	4.92E-01	1.40E+00	8.39E+00	4.49E-01
SP71576	1.54E+00	3.36E+00	2.57E+00	4.41E-01	3.60E+00	4.08E-02	7.56E-01	2.93E+00	2.55E-01
SP108123	2.14E+00	3.81E+00	2.12E+00	5.28E-01	4.29E+00	4.19E-01	8.37E-01	2.91E+00	5.39E-01
SP74896	2.26E+00	4.51E+00	2.01E+00	5.63E-01	4.22E+00	3.31E-01	3.62E-01	3.73E+00	3.04E-01
SP71950	2.39E+00	6.40E+00	3.59E+00	6.39E-01	6.57E+00	2.61E-01	1.09E+00	5.10E+00	5.00E-02
SP108049	8.76E-01	2.60E+00	1.59E+00	8.51E-01	2.40E+00	4.11E-01	2.34E-01	1.93E+00	3.57E-01
SP116965	5.91E+00	9.78E+00	7.62E+00	5.65E+00	1.17E+01	5.20E-01	1.25E+00	8.64E+00	6.01E-01
SP77930	8.06E-01	2.36E+00	1.94E+00	5.51E-01	2.37E+00	3.00E-02	5.42E-01	2.23E+00	2.53E-01
SP125807	2.89E+00	9.67E+00	3.23E+00	6.14E-01	9.30E+00	6.21E-01	1.38E+00	6.83E+00	3.76E-01
SP125696	3.74E+00	7.24E+00	2.98E+00	8.33E-01	8.87E+00	7.01E-01	3.43E+00	3.90E+00	4.50E-01
SP125725	4.29E+00	3.74E+00	3.75E+00	9.04E-01	5.39E+00	7.18E-01	2.10E+00	3.04E+00	2.80E-01
SP125752	3.92E+00	8.83E+00	3.06E+00	7.25E-01	9.03E+00	5.02E-01	1.20E+00	6.22E+00	3.12E-01
SP118048	1.38E+01	1.26E+01	5.99E+00	1.09E+00	1.96E+01	9.04E-01	1.65E+00	1.09E+01	6.50E-01
SP117981	3.37E-01	2.95E+00	2.38E+00	6.72E-01	2.94E+00	4.88E-01	2.58E-01	2.66E+00	4.36E-01
SP125749	1.02E+00	2.07E+00	2.22E+00	4.95E-01	2.30E+00	3.48E-01	9.64E-01	2.34E+00	2.65E-01
SP125762	1.54E+00	5.46E+00	2.80E+00	5.71E-01	5.69E+00	4.66E-01	1.19E+00	3.27E+00	5.02E-01
SP117164	2.78E+00	4.01E+00	1.57E+00	6.07E-01	4.79E+00	0.00E+00	7.03E-01	2.52E+00	5.39E-01
SP117002	5.70E+00	6.45E+00	2.84E+00	7.86E-01	8.59E+00	3.08E-01	8.93E-01	3.42E+00	3.07E-01
SP117158	1.15E+00	2.04E+00	2.61E+00	5.80E-01	2.46E+00	0.00E+00	5.97E-01	2.55E+00	5.68E-01
SP125691	1.47E+01	1.24E+01	5.09E+00	7.77E-01	1.90E+01	3.85E-01	1.28E+00	7.28E+00	6.00E-01
SP125721	2.27E+00	4.07E+00	2.66E+00	7.66E-01	4.09E+00	4.85E-01	2.49E+00	3.75E+00	2.76E-01
SP125753	3.58E+00	5.06E+00	1.68E+00	5.97E-01	6.38E+00	4.97E-01	1.55E+00	2.56E+00	4.24E-01
SP117972	2.31E+00	3.46E+00	1.89E+00	6.68E-01	3.90E+00	3.81E-01	1.52E+00	2.20E+00	3.20E-01
SP125726	3.52E+00	6.09E+00	2.30E+00	5.12E-01	6.52E+00	4.86E-01	4.87E-01	3.83E+00	3.98E-01
SP125800	1.11E-01	1.12E+00	2.56E-01	2.70E-01	1.26E+00	0.00E+00	1.12E+00	6.87E-01	6.79E-02
SP117745	6.44E+00	1.22E+01	3.26E+00	4.79E-01	1.33E+01	3.90E-01	1.05E+00	7.76E+00	4.09E-01
SP117351	2.26E+00	2.71E+00	1.56E+00	4.27E-01	3.07E+00	0.00E+00	9.18E-01	2.18E+00	4.26E-01
SP117980	5.45E-01	3.95E+00	2.42E+00	7.64E-01	3.99E+00	6.51E-01	1.70E+00	3.48E+00	5.53E-01
SP117878	4.09E+00	6.01E+00	2.65E+00	5.81E-01	7.35E+00	8.01E-01	6.73E-01	4.08E+00	2.55E-01
SP125805	2.36E+00	3.84E+00	2.14E+00	6.59E-01	4.25E+00	4.90E-01	7.30E-01	2.76E+00	3.77E-01
SP78013	6.09E+00	9.46E+00	2.96E+00	7.25E-01	1.11E+01	0.00E+00	9.87E-01	6.04E+00	4.89E-01
SP118083	1.31E+00	1.92E+00	4.85E+00	1.31E+00	3.22E+00	5.27E-01	1.64E+00	5.06E+00	4.89E-01
SP125772	5.94E-01	2.70E+00	1.81E+00	3.56E-01	2.72E+00	4.36E-01	8.49E-01	2.17E+00	2.28E-01
SP117216	3.81E+00	4.31E+00	3.56E+00	5.52E-01	5.27E+00	7.00E-02	1.09E+00	3.47E+00	5.09E-01
SP125784	2.50E+00	2.27E+00	1.86E+00	7.52E-01	3.24E+00	2.93E-01	1.68E+00	2.23E+00	2.94E-01
SP117323	4.48E+00	5.14E+00	4.82E+00	8.57E-01	6.39E+00	4.08E-01	2.58E+00	5.62E+00	5.40E-01
SP118046	4.21E+00	9.18E+00	2.70E+00	5.35E-01	9.71E+00	2.13E-01	3.51E-01	5.59E+00	4.43E-01
SP77888	4.92E-01	1.28E+00	2.20E+00	5.99E-01	1.48E+00	2.00E-02	8.00E-02	2.12E+00	2.08E-01
SP125766	2.16E+00	4.28E+00	3.56E+00	2.55E-01	6.19E+00	3.28E-01	1.91E+00	3.38E+00	4.29E-01
SP125737	1.47E+00	2.66E+00	3.38E+00	1.06E+00	2.90E+00	4.26E-01	1.68E+00	3.25E+00	5.27E-01
SP125763	4.68E+00	1.06E+01	3.45E+00	9.89E-01	1.19E+01	1.34E+00	3.16E+00	6.56E+00	5.07E-01
SP125802	2.52E+00	3.55E+00	2.14E+00	5.85E-01	4.67E+00	0.00E+00	1.36E+00	2.58E+00	3.17E-01
SP117656	1.90E+00	3.71E+00	3.24E+00	1.74E+00	4.04E+00	0.00E+00	6.02E-01	3.87E+00	4.91E-01
SP77872	4.79E-01	1.70E+00	1.37E+00	2.61E-01	2.03E+00	0.00E+00	6.27E-01	1.52E+00	3.94E-01
SP117309	2.83E+00	1.04E+01	4.66E+00	6.36E-01	1.11E+01	3.94E-01	1.24E+00	7.35E+00	5.32E-01
SP117201	5.25E+00	6.68E+00	3.08E+00	8.55E-01	8.19E+00	2.15E-01	1.00E+00	5.12E+00	6.27E-01
SP125685	1.92E+00	4.38E+00	3.12E+00	5.86E-01	5.46E+00	0.00E+00	1.59E+00	3.68E+00	4.85E-01
SP117463	6.41E+00	5.20E+00	1.92E+00	5.22E-01	8.15E+00	0.00E+00	1.10E+00	3.04E+00	3.46E-01
SP117568	3.87E+00	5.85E+00	3.63E+00	7.45E-01	6.17E+00	2.70E-01	1.40E+00	4.46E+00	4.70E-01
SP125717	3.24E+00	2.90E+00	1.82E+00	4.77E-01	4.30E+00	9.87E-01	1.50E+00	2.84E+00	3.62E-01
SP125707	0.00E+00	1.20E-01	1.12E-01	2.41E-01	7.20E-02	4.56E-01	5.90E-01	2.12E-01	1.01E-01
SP125794	1.63E+00	6.94E+00	2.67E+00	3.86E-01	6.93E+00	7.07E-01	1.33E+00	5.11E+00	5.01E-01
SP125756	5.69E+00	3.62E+00	3.62E+00	3.79E+00	7.05E+00	1.54E+00	1.94E+00	5.22E+00	4.45E-01
SP117441	2.05E+00	4.18E+00	3.60E+00	5.53E-01	4.62E+00	7.89E-01	9.41E-01	3.49E+00	3.46E-01
SP125780	3.68E+00	5.90E+00	2.52E+00	7.72E-01	6.49E+00	4.86E-01	2.06E+00	4.23E+00	0.00E+00
SP125764	5.14E+00	9.19E+00	3.54E+00	4.61E+00	1.06E+01	1.00E+00	1.01E+00	7.04E+00	5.54E-01
SP117690	2.23E+00	3.43E+00	3.17E+00	5.44E-01	4.08E+00	4.59E-01	7.26E-01	3.55E+00	1.38E-01
SP125742	1.00E+00	3.38E+00	7.56E+00	1.86E+00	4.83E+00	6.87E-01	1.40E+00	8.82E+00	4.06E-01
SP125804	2.20E+00	6.73E+00	6.04E+00	5.85E+00	7.21E+00	1.43E+00	1.91E+00	8.28E+00	7.58E-01
SP125695	1.34E+00	2.11E+00	2.61E+00	7.99E-01	2.18E+00	2.58E-01	1.62E+00	2.59E+00	4.41E-01
SP77986	4.93E-01	8.69E-01	1.29E+00	5.11E-01	1.13E+00	3.67E-01	5.15E-01	1.32E+00	1.66E-01
SP125689	3.38E+00	9.50E+00	5.02E+00	1.18E+00	1.06E+01	4.21E-01	1.81E+00	5.62E+00	6.56E-01
SP117523	1.45E+00	4.43E+00	2.67E+00	6.39E-01	4.32E+00	3.58E-01	8.30E-01	3.18E+00	4.17E-01
SP125694	2.46E+00	4.48E+00	2.35E+00	7.94E-01	5.16E+00	7.67E-01	1.30E+00	2.66E+00	2.90E-01
SP125745	1.48E+00	4.05E+00	2.04E+00	5.02E-01	4.58E+00	0.00E+00	3.64E-01	2.86E+00	2.60E-01
SP117001	2.67E+00	4.12E+00	2.95E+00	4.53E-01	4.40E+00	3.41E-01	6.76E-01	3.37E+00	3.34E-01
SP117949	8.53E+00	5.20E+00	3.06E+00	8.64E-01	9.13E+00	0.00E+00	1.88E+00	4.50E+00	2.93E-01
SP117653	1.53E+00	2.05E+00	2.44E+00	4.66E-01	2.46E+00	0.00E+00	5.44E-01	2.65E+00	3.82E-01
SP117522	1.66E+00	4.96E+00	2.92E+00	7.21E-01	4.96E+00	5.68E-01	6.47E-01	3.46E+00	3.89E-01
SP125710	1.40E+00	4.23E+00	2.35E+00	5.92E-01	4.36E+00	5.81E-01	1.58E+00	3.65E+00	6.27E-01
SP117214	2.43E+00	6.83E+00	3.39E+00	7.16E-01	6.52E+00	3.44E-01	1.16E+00	5.39E+00	2.92E-01
SP125768	1.13E+01	1.36E+01	4.35E+00	9.48E-01	1.68E+01	5.62E-01	3.40E+00	9.84E+00	4.92E-01
SP117722	2.57E+00	4.07E+00	3.21E+00	5.18E-01	4.59E+00	3.12E-01	1.07E+00	3.44E+00	5.46E-01
SP125699	6.83E+00	4.06E+00	4.67E+00	5.53E-01	7.96E+00	0.00E+00	1.60E+00	5.22E+00	2.89E-01
SP125771	7.25E+00	8.91E+00	5.21E+00	1.14E+00	1.00E+01	9.68E-01	3.38E+00	7.74E+00	7.23E-01
SP125719	1.32E+00	3.20E+00	2.14E+00	5.34E-01	3.61E+00	2.78E-01	6.24E-01	2.73E+00	3.75E-01
SP117648	1.24E+00	2.12E+00	3.07E+00	7.24E-01	2.64E+00	3.20E-01	4.72E-01	3.41E+00	4.96E-01
SP125760	1.86E+00	2.99E+00	2.53E+00	6.08E-01	3.32E+00	0.00E+00	1.55E+00	3.05E+00	3.06E-01
SP125770	2.14E+02	2.86E+02	2.16E+00	6.70E+00	3.65E+02	1.61E+00	5.05E+00	1.21E+02	2.61E+00
SP77956	1.00E-02	1.71E-02	0.00E+00	0.00E+00	1.21E+00	0.00E+00	0.00E+00	5.00E-02	1.21E+00
SP125785	3.19E+00	2.85E+00	2.78E+00	7.86E-01	4.18E+00	4.96E-01	1.38E+00	2.61E+00	2.19E-01
SP125706	2.50E+00	6.49E+00	4.44E+00	4.23E+00	7.16E+00	1.51E+00	1.32E+00	5.61E+00	3.60E-01
SP125705	3.24E+00	4.57E+00	2.75E+00	6.02E-01	5.25E+00	0.00E+00	7.97E-01	3.09E+00	1.48E-01
SP125715	3.17E-01	1.02E+00	1.40E+00	4.42E-01	6.47E-01	0.00E+00	1.23E+00	1.41E+00	6.15E-02
SP116962	1.21E+00	2.78E+00	2.82E+00	5.45E-01	3.11E+00	8.00E-02	6.81E-01	2.45E+00	5.16E-01
SP117660	1.67E+00	5.09E+00	2.39E+00	7.12E-01	5.07E+00	8.29E-01	7.82E-01	3.73E+00	4.74E-01
SP117643	3.76E+00	5.15E+00	3.90E+00	5.07E+00	6.18E+00	9.31E-01	1.19E+00	4.23E+00	5.55E-01
SP125713	3.98E+00	3.45E+00	5.54E+00	5.21E+00	4.54E+00	9.07E-01	1.91E+00	6.77E+00	4.23E-01
SP117760	1.82E+00	3.01E+00	1.87E+00	5.89E-01	3.26E+00	4.25E-01	1.01E+00	2.53E+00	3.03E-01
SP116968	2.20E+00	8.94E+00	3.45E+00	7.75E-01	8.65E+00	1.07E-01	4.79E-01	5.89E+00	1.26E-01
SP125775	1.69E+00	3.10E+00	1.95E+00	6.80E-01	3.62E+00	6.08E-01	2.32E+00	1.95E+00	3.96E-01
SP125731	1.82E+00	4.78E+00	1.87E+00	5.27E-01	4.83E+00	3.01E-01	5.30E-01	3.44E+00	2.94E-01
SP125733	2.21E+00	4.19E+00	1.87E+00	5.01E-01	4.21E+00	4.30E-01	1.44E+00	3.74E+00	3.87E-01
SP78502	6.56E-01	8.46E-01	1.67E+00	4.10E-01	1.21E+00	2.00E-02	4.17E-01	1.60E+00	4.20E-01
SP125791	2.99E+00	6.73E+00	3.84E+00	6.75E-01	7.49E+00	4.00E-02	1.10E+00	5.03E+00	2.15E-01
SP125755	1.59E+00	4.58E+00	3.33E+00	7.59E-01	4.84E+00	8.91E-01	1.31E+00	3.74E+00	4.67E-01
SP117340	8.25E+00	5.20E+00	8.34E+00	1.13E+00	1.04E+01	4.19E-01	2.26E+00	8.32E+00	5.46E-01
SP125781	2.05E+00	3.59E+00	3.51E+00	6.37E-01	4.28E+00	5.29E-01	1.21E+00	3.78E+00	3.32E-01
SP125783	1.14E+00	3.44E+00	2.23E+00	6.08E-01	3.91E+00	0.00E+00	1.34E+00	2.80E+00	5.32E-01
SP116950	5.87E+00	8.47E+00	2.68E+00	7.35E-01	9.96E+00	8.28E-01	6.03E-01	5.24E+00	3.50E-01
SP125712	2.32E+00	4.96E+00	2.97E+00	6.90E-01	5.88E+00	4.51E-01	1.97E+00	2.93E+00	3.80E-01
SP125786	7.59E-01	2.21E+00	2.14E+00	1.83E+00	1.53E+00	1.08E+00	2.21E+00	1.12E+00	4.79E-01
SP125693	9.43E+00	1.01E+01	3.51E+00	7.62E-01	1.39E+01	4.57E-01	3.03E+00	6.25E+00	5.23E-01
SP116949	5.23E+00	4.68E+00	5.76E+00	8.29E-01	7.28E+00	6.52E-01	1.95E+00	5.28E+00	4.26E-01
SP78533	8.89E-01	1.34E+00	1.74E+00	5.11E-01	1.59E+00	0.00E+00	3.66E-01	1.75E+00	3.67E-01
SP117215	1.82E+00	4.38E+00	2.86E+00	6.73E-01	4.47E+00	1.24E-01	9.03E-01	3.68E+00	2.50E-01
SP117040	3.80E+00	6.92E+00	3.52E+00	6.22E-01	7.79E+00	0.00E+00	8.39E-01	4.39E+00	5.45E-01
SP117476	3.77E+00	4.10E+00	3.99E+00	6.03E-01	5.68E+00	4.01E-01	1.22E+00	4.44E+00	3.74E-01
SP116985	2.25E+00	4.53E+00	4.27E+00	5.41E-01	5.29E+00	4.54E-01	1.50E+00	4.47E+00	7.01E-01
SP125769	1.29E+00	2.11E+00	1.59E+00	5.00E-01	2.20E+00	4.32E-02	1.68E+00	1.76E+00	2.14E-01
SP125778	2.25E+00	4.19E+00	6.30E+00	7.67E+00	4.42E+00	3.27E+00	1.46E+00	8.43E+00	5.95E-01
SP117440	2.16E+00	7.56E+00	3.79E+00	7.66E-01	8.12E+00	2.70E-01	1.01E+00	5.47E+00	3.84E-01
