Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP125725	130	220	74	38	51	16	64	99	6
SP125752	156	468	105	28	0	11	16	18	4
SP118048	518	368	0	5	77	1	0	428	6
SP117981	0	169	112	29	13	6	0	24	9
SP125749	31	102	130	11	0	2	21	4	0
SP125762	31	304	93	9	28	6	17	70	17
SP117164	79	183	69	21	7	0	6	12	11
SP117002	107	296	96	25	203	4	12	0	4
SP117158	22	78	134	16	35	4	0	0	16
SP125691	394	619	216	32	183	2	0	0	16
SP125721	74	249	73	22	0	9	67	1	4
SP125753	98	176	54	14	179	8	31	0	9
SP117972	56	173	105	15	85	4	16	0	2
SP125726	151	300	113	9	0	6	0	31	5
SP125800	0	16	0	3	7	0	28	0	1
SP117745	264	646	62	7	23	5	0	31	10
SP117351	79	125	89	7	0	0	6	28	6
SP117980	0	254	99	30	17	13	48	25	14
SP117878	142	252	106	14	0	7	0	3	0
SP125805	71	199	96	15	1	9	0	23	6
SP78013	170	449	63	23	32	0	11	33	11
SP118083	25	78	297	91	27	8	32	18	9
SP125772	3	134	61	3	23	3	9	0	2
SP117216	157	196	102	15	0	0	0	61	14
SP125784	40	99	106	33	81	0	37	0	2
SP117323	194	297	259	35	7	0	76	37	6
SP118046	142	474	114	14	0	0	0	9	12
SP77888	11	45	85	18	0	1	0	0	4
SP125766	86	167	0	0	0	0	45	204	7
SP125737	62	141	195	52	21	0	28	16	7
SP125763	101	620	177	33	155	42	62	0	9
SP125802	57	198	88	16	83	1	35	0	4
SP117656	54	140	181	176	0	14	0	0	8
SP77872	9	49	34	4	0	0	1	30	7
SP117309	100	511	103	14	0	7	0	27	16
SP117201	153	358	146	39	12	0	0	11	15
SP125685	63	188	90	10	0	0	38	43	11
SP117463	151	218	74	13	130	0	13	0	6
SP117568	172	321	193	22	0	0	41	31	8
SP125717	135	159	73	9	6	32	28	6	9
SP125707	0	0	0	2	0	11	15	0	0
SP125794	71	355	92	3	0	9	24	28	11
SP125756	205	86	129	525	0	56	25	155	3
SP117441	58	197	132	12	46	10	0	23	10
SP125780	74	312	111	19	119	5	57	0	0
SP125764	205	477	84	997	0	25	18	55	13
SP117690	69	178	97	9	0	9	9	13	3
SP125742	21	159	228	115	0	35	39	0	2
SP125804	61	296	201	765	0	91	3	95	14
SP125695	39	137	70	33	0	2	49	37	9
SP77986	9	27	42	13	0	9	6	0	3
SP125689	105	495	221	74	80	6	13	101	21
SP117523	20	228	103	20	54	8	11	4	9
SP125694	45	228	61	31	99	14	27	25	1
SP125745	44	200	94	9	42	0	0	0	2
SP117001	89	219	76	10	10	5	2	49	6
SP117949	367	302	93	27	33	4	57	31	1
SP117653	36	97	74	10	24	0	9	0	8
SP117522	21	240	103	21	82	9	0	0	11
SP125710	38	266	72	23	26	9	46	0	25
SP117214	91	332	99	29	0	3	10	38	5
SP125768	368	792	133	32	0	2	83	32	10
SP117722	104	207	80	9	0	4	13	62	16
SP125699	256	186	135	12	0	0	21	24	0
SP125771	205	490	344	52	253	16	56	0	15
SP125719	38	127	114	11	0	0	0	26	5
SP117648	14	86	111	27	35	6	6	0	13
SP125760	62	170	70	19	4	4	49	25	7
SP125770	4691	8372	0	963	7624	0	0	0	82
SP77956	2	3	0	0	0	1	0	0	5467
SP125785	131	130	80	28	0	6	40	59	0
SP125706	91	285	128	756	0	50	30	73	1
SP125705	150	191	108	14	0	0	0	34	0
SP125715	3	28	53	7	7	4	25	0	0
SP116962	29	129	38	15	0	5	1	59	13
SP117660	46	255	71	28	61	15	2	50	6
SP117643	101	252	129	1087	139	23	10	0	14
SP125713	178	146	293	1132	21	14	59	63	2
SP117760	23	153	84	21	89	7	19	0	4
SP116968	69	468	112	27	0	3	0	12	6
SP125775	21	142	59	14	79	11	51	4	11
SP125731	67	222	76	19	0	0	0	58	5
SP125733	70	206	70	13	3	7	35	18	12
SP78502	16	30	47	8	1	2	0	21	10
SP125791	94	284	100	18	0	5	0	11	1
SP125755	43	280	97	33	0	29	27	63	9
SP117340	273	188	181	70	0	4	19	81	14
SP125781	75	151	94	22	0	6	0	37	6
SP125783	27	143	90	22	0	0	25	30	20
SP116950	209	432	74	20	39	11	0	66	3
SP125712	15	192	82	16	180	8	53	0	4
SP125786	2	37	50	336	28	34	67	0	9
SP125693	240	601	161	20	220	6	78	0	9
SP116949	157	192	173	22	0	14	35	95	17
SP78533	24	57	74	19	5	0	0	6	4
SP117215	73	188	166	18	0	0	3	0	7
SP117040	139	335	76	14	0	3	0	76	17
SP117476	124	200	81	22	10	8	21	28	8
SP116985	87	212	77	4	0	4	3	76	34
SP125769	41	100	78	11	0	0	44	0	2
SP125778	41	147	145	1638	28	116	8	93	15
SP117440	87	348	132	16	0	3	3	44	5
SP125730	54	117	58	10	0	1	9	0	3
SP125686	39	312	86	23	20	16	39	25	8
SP125758	84	148	64	20	0	3	44	45	9
SP77848	26	43	32	0	0	5	2	11	2
SP117974	110	346	89	18	69	4	0	13	17
SP117911	155	307	96	10	4	6	4	8	12
SP117165	59	142	145	33	46	1	16	25	6
SP117412	102	347	192	394	0	17	0	1	0
SP117650	18	46	145	39	2	8	0	10	1
SP117076	10	140	61	27	4	8	33	7	9
SP125757	79	231	96	24	0	6	63	13	1
SP125711	66	185	97	5	0	50	151	3	9
SP125811	57	133	98	24	2	4	41	4	8
SP125723	56	145	96	25	22	2	48	62	26
SP125809	79	496	57	22	71	13	17	46	3
SP125722	49	99	59	16	0	2	21	15	6
SP117908	74	218	103	21	0	3	27	43	2
SP125741	32	475	57	20	167	8	12	20	17
SP125724	173	141	40	10	0	11	113	121	0
SP117037	48	183	95	10	0	3	52	0	13
SP125777	26	188	120	891	61	56	48	25	6
SP117291	120	387	160	23	0	0	7	0	2
SP125793	36	71	26	79	27	3	49	21	0
SP125744	145	174	69	13	35	0	32	7	7
SP125795	58	226	59	13	0	6	21	50	2
SP125703	81	216	101	10	34	1	48	5	6
SP125761	40	115	121	20	9	1	34	12	9
SP117661	212	279	120	26	30	0	9	20	3
SP125776	113	179	106	32	47	13	18	50	13
SP117261	33	104	100	5	15	2	0	0	10
SP125698	173	187	163	674	16	11	30	0	0
SP125714	108	267	8	10	0	4	26	178	2
SP77972	146	152	74	12	67	0	1	3	13
SP77866	0	33	33	0	2	0	0	0	4
SP125704	80	157	85	14	0	4	0	41	6
SP117290	101	939	92	27	0	11	0	50	14
SP125738	47	91	69	13	0	0	46	16	1
SP135427	5	30	89	9	0	2	4	7	6
SP135403	0	3	5	1	0	0	0	0	1
SP102557	0	9	24	4	0	7	0	11	4
SP106801	1	0	24	10	4	4	0	14	0
SP106758	5	52	45	10	2	0	3	16	3
SP106808	7	30	58	13	0	2	5	36	3
SP102617	27	0	132	2	2	0	0	0	3
SP102605	1	7	35	0	0	0	0	0	3
SP117086	0	1	9	1	0	2	0	0	0
SP117700	14	2	48	13	0	2	0	14	10
SP135339	1	86	129	13	12	9	0	9	10
SP135324	1	64	20	9	7	4	0	8	4
SP102529	10	17	99	12	0	9	1	11	11
SP102507	11	53	76	12	8	8	0	0	1
SP102485	1	0	21	5	0	1	0	10	7
SP117043	6	23	101	10	0	5	0	8	0
SP135496	6	40	60	14	0	0	3	22	5
SP117228	7	17	37	0	0	12	3	30	7
SP118044	0	0	3	0	0	7	0	0	1
SP117984	0	19	62	2	18	7	2	0	4
SP135346	6	6	48	15	5	7	2	0	1
SP135492	0	3	7	0	0	0	3	3	2
SP102573	4	1	24	13	0	3	0	8	1
SP135460	2	2	51	6	0	6	0	0	0
SP117667	1	0	15	5	0	3	0	2	2
SP106815	0	47	79	17	21	3	1	16	11
SP106734	2	0	26	4	0	1	6	9	2
SP117796	4	12	60	11	0	4	8	39	2
SP102537	3	24	117	11	0	0	9	20	9
SP135334	10	7	68	0	11	0	2	0	0
SP102517	4	17	101	17	20	3	0	0	5
SP117493	2	1	8	0	0	0	1	4	4
SP106722	1	0	62	14	7	8	0	0	4
SP135434	9	38	83	4	0	0	6	57	11
SP106753	3	0	20	5	0	0	0	1	0
SP102523	2	6	99	1	23	0	0	0	5
SP102591	7	0	52	12	3	0	0	0	2
SP102547	0	8	90	9	13	9	0	0	8
SP118043	9	32	112	7	0	3	4	26	0
SP135478	3	11	47	2	0	10	2	10	0
SP102561	1	0	9	7	0	7	0	0	1
SP135274	3	15	36	11	0	5	5	4	0
SP106797	0	46	58	7	0	0	2	25	0
SP135488	78	178	307	42	52	2	0	0	15
SP135480	1	1	18	16	4	0	5	2	8
SP135455	588	158	84	4	0	1	29	73	5
SP135389	0	48	81	25	16	1	0	0	16
SP102597	5	9	29	7	0	6	50	86	3
SP102489	3	2	25	9	0	7	0	7	0
SP135410	6	35	42	4	0	6	3	19	1
SP135372	5	11	33	1	0	0	3	8	1
SP117223	0	7	50	3	11	3	3	0	8
SP135328	4	20	28	12	0	7	3	42	11
SP135444	2	1	5	1	0	1	0	8	0
SP106750	0	0	29	0	0	0	1	23	5
SP102511	2	17	73	19	0	0	13	51	9
SP102541	8	20	93	19	0	12	0	17	5
SP102567	11	26	162	7	8	4	0	10	8
SP117595	6	14	42	2	0	4	0	15	0
SP135440	6	9	77	3	9	5	7	21	14
SP135296	9	64	140	10	0	0	0	0	2
SP117294	0	5	14	4	2	3	0	8	3
SP135363	13	10	105	4	0	2	0	14	3
SP102499	4	10	83	10	0	5	0	4	5
SP117951	3	3	19	5	0	3	0	5	0
SP117085	1	1	28	10	0	1	3	0	2
SP106669	4	10	76	4	2	3	2	0	10
SP135316	3	19	38	11	0	0	0	5	2
SP135305	52	135	254	552	0	12	1	0	0
SP102581	2	2	18	0	0	1	0	7	1
SP106718	14	53	78	0	0	0	10	33	0
SP135451	0	7	49	2	3	0	7	14	7
SP135354	3	13	69	5	32	2	2	8	1
SP102611	33	424	345	52	2	1	0	0	0
SP135448	7	27	46	6	0	2	3	18	3
SP117758	15	48	122	18	5	12	5	30	6
SP135282	6	24	51	2	0	3	2	0	3
SP135288	3	35	77	9	0	2	13	35	3
SP135475	5	14	34	11	1	1	9	26	8
SP135416	5	25	75	4	0	3	5	1	9
SP117331	20	50	138	12	0	4	0	0	1
SP135468	5	7	43	2	0	0	0	0	3
SP135463	1	0	22	4	0	3	3	2	5
SP135422	12	38	83	22	0	2	0	5	11
SP135484	6	17	71	2	0	0	0	9	6
CPCT02030262T	40	115	46	21	5	53	4	55	5
CPCT02190001T	151	142	59	23	13	89	3	154	10
CPCT02160010T	95	337	72	33	0	98	6	111	2
CPCT02330006T	48	308	45	17	10	90	10	20	9
CPCT02030290T	57	179	196	1004	57	201	33	22	7
CPCT02060058T	116	337	34	21	0	95	4	81	4
CPCT02130025T	248	400	78	22	91	98	3	51	16
CPCT02060167T	292	282	76	21	7	98	0	86	9
CPCT02090031T	31	126	58	574	0	69	4	20	3
CPCT02220061T	294	526	54	18	142	71	43	142	27
DRUP01020037T	70	242	144	897	43	97	4	123	20
CPCT02380033T	77	303	93	8	14	89	7	38	9
CPCT02100135T	113	249	69	14	0	67	0	32	13
CPCT02080286T	9	36	64	8	2	37	0	22	12
CPCT02380032T	266	180	84	26	70	115	0	0	14
CPCT02250006T	109	130	159	437	0	136	0	0	6
CPCT02050312T	77	214	61	8	0	80	0	45	14
CPCT02270017T	190	204	68	23	0	219	0	0	3
CPCT02060210T	57	205	87	27	67	154	3	3	4
CPCT02090039T	102	266	84	15	67	59	0	34	19
CPCT02110060T	112	406	42	35	0	122	0	34	0
CPCT02130044T	70	225	64	17	0	162	0	0	13
CPCT02130047T	459	374	87	54	0	195	4	90	3
WIDE01010068T	237	519	79	27	2	66	15	130	13
WIDE01010103T	4	61	27	15	13	30	0	22	4
CPCT02440009T	351	345	23	15	0	203	0	0	0
WIDE01010243T	43	166	81	17	0	50	2	33	10
CPCT02130079T	121	169	65	16	0	135	0	11	12
CPCT02130082T	43	372	76	22	0	153	6	53	23
CPCT02210054T	130	168	42	24	21	78	14	102	21
CPCT02120131T	223	192	45	12	0	162	4	0	0
CPCT02370030T	69	228	97	44	39	253	5	0	15
CPCT02090047T	48	352	1	1455	0	486	9	176	27
CPCT02130118T	180	292	21	12	11	92	0	78	5
CPCT02080238T	149	359	122	36	83	86	1	13	14
CPCT02130120T	112	466	132	39	38	174	4	0	15
CPCT02030501T	35	212	84	22	3	116	0	0	3
CPCT02190041T	407	385	147	36	194	78	0	20	8
CPCT02130133T	121	117	93	27	19	113	48	108	15
CPCT02130129T	77	149	43	3	0	73	15	21	5
CPCT02290049T	224	400	65	16	0	137	9	75	13
CPCT02380050T	44	152	85	13	52	191	0	18	2
CPCT02090060T	168	172	117	26	0	89	6	91	10
CPCT02210068T	50	187	154	341	10	162	0	82	16
CPCT02410012T	27	281	41	35	33	113	3	22	10
DRUP01090022T	110	278	91	789	17	182	0	90	15
CPCT02050246T	61	552	62	11	0	234	0	47	13
CPCT02050244T	213	351	0	2	6	167	0	312	8
CPCT02060111T	19	181	85	501	0	244	0	0	8
CPCT02050070T	10	45	26	16	55	150	16	13	4
CPCT02250001T	105	177	32	171	0	148	2	92	13
CPCT02070231T	106	273	142	20	0	97	0	0	12
CPCT02210016T	181336	5729	0	0	0	2293	9227	0	0
CPCT02070132T	142	236	0	6	0	45	0	152	20
CPCT02180029T	5	117	107	26	2	109	11	23	10
CPCT02050195T	45	110	140	41	18	59	0	60	0
CPCT02060107T	154	460	130	12	94	62	17	100	16
CPCT02070177T	19	105	65	0	58	68	15	24	12
CPCT02030366T	130	474	101	10	69	59	0	60	5
CPCT02050223T	129	244	86	7	0	155	0	0	2
CPCT02060116T	131	125	63	4	3	64	0	2	5
CPCT02050239T	187	214	97	26	31	152	0	87	16
CPCT02210031T	47	129	136	202	3	132	4	0	0
CPCT02230035T	174	418	84	20	8	188	15	0	11
CPCT02050089T	2558	1137	71	6	227	124	0	290	7
CPCT02180009T	152	54	365	1410	0	68	58	72	18
CPCT02330014T	33	113	36	6	0	26	0	12	13
CPCT02230001T	8	59	38	5	18	18	0	10	3
CPCT02040083T	19	190	104	13	90	97	8	0	18
CPCT02180020T	390	555	0	872	21	139	0	371	13
CPCT02050135T	145	452	0	1144	3	298	0	109	29
CPCT02020483T	266	286	81	14	73	76	0	48	13
CPCT02080091T	115	358	102	11	35	37	0	112	9
CPCT02260012T	24	281	59	37	188	269	0	0	18
CPCT02210036T	147	780	71	42	47	327	0	0	12
CPCT02130014T	152	153	116	11	0	53	0	58	4
CPCT02130010T	194	303	156	48	38	133	11	49	27
CPCT02250002T	104	148	52	17	19	133	0	0	7
CPCT02090027T	82	114	52	9	0	30	7	29	0
DRUP01070119T	7037	1102	0	0	294	406	0	32	29
CPCT02050447T	135	405	77	26	0	29	11	88	17
CPCT02330135T	83	138	90	13	0	41	1	65	10
CPCT02200008T	111	167	16	16	0	16	24	70	9
CPCT02200009T	55	71	50	14	2	48	14	97	0
