MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:0	4.31E-03	4.95E-04	6.43E-04	4.92E-03	9.96E-05	2.33E-03	6.75E-04	3.12E-05	2.44E-03	2.10E-04
1:Ins:C:1	2.78E-04	7.21E-04	3.40E-04	4.40E-04	4.86E-04	8.36E-04	4.43E-04	8.04E-04	4.56E-04	4.59E-05
1:Ins:C:2	1.75E-04	1.30E-04	1.09E-04	2.32E-04	6.28E-04	6.70E-04	4.59E-04	6.08E-04	7.89E-04	2.95E-04
1:Ins:C:3	1.07E-04	2.72E-04	2.31E-04	2.57E-04	2.87E-04	4.66E-04	3.32E-04	1.76E-04	2.57E-04	1.91E-04
1:Ins:C:4	3.77E-04	1.85E-04	1.40E-04	3.91E-04	2.57E-04	3.80E-04	2.79E-04	1.92E-04	1.57E-04	9.15E-05
1:Ins:C:5	4.84E-04	7.04E-04	5.49E-04	6.95E-04	8.74E-04	1.24E-03	1.02E-03	9.63E-04	1.06E-03	8.59E-04
1:Ins:T:0	8.87E-04	7.64E-04	5.99E-04	1.23E-03	7.97E-04	1.92E-03	2.10E-03	1.37E-03	1.30E-03	9.24E-04
1:Ins:T:1	8.02E-04	6.86E-04	5.93E-04	1.30E-03	2.20E-03	2.25E-03	3.13E-03	2.87E-03	2.66E-03	2.82E-03
1:Ins:T:2	6.63E-04	4.35E-04	4.21E-04	8.17E-04	1.42E-03	1.45E-03	1.81E-03	1.14E-03	1.33E-03	7.33E-04
1:Ins:T:3	2.97E-04	6.80E-04	3.14E-04	5.72E-04	1.04E-03	1.83E-03	1.74E-03	1.37E-03	1.62E-03	1.10E-03
1:Ins:T:4	5.14E-04	4.56E-04	4.41E-04	7.75E-04	3.51E-04	8.69E-04	1.22E-03	4.84E-04	7.25E-04	2.97E-04
1:Ins:T:5	7.90E-03	5.80E-03	5.06E-03	9.52E-03	3.50E-03	8.22E-03	7.82E-03	2.82E-03	2.79E-03	4.58E-04
2:Del:R:0	5.78E-04	2.85E-04	7.11E-04	9.68E-04	1.93E-03	1.09E-03	2.55E-03	2.25E-03	2.60E-03	1.19E-03
2:Del:R:1	5.68E-04	5.97E-04	4.87E-04	1.25E-03	1.70E-03	1.45E-03	1.63E-03	2.04E-03	1.77E-03	7.66E-04
2:Del:R:2	3.02E-04	3.13E-04	2.53E-04	4.58E-04	9.74E-04	1.09E-03	1.04E-03	7.76E-04	8.55E-04	5.43E-04
2:Del:R:3	2.15E-04	3.05E-04	2.43E-04	3.15E-04	2.47E-04	4.21E-04	3.98E-04	3.57E-04	1.31E-04	2.50E-04
2:Del:R:4	1.73E-04	1.66E-04	1.62E-04	2.38E-04	1.77E-04	3.28E-04	2.98E-04	1.24E-04	2.30E-04	6.09E-05
2:Del:R:5	2.92E-04	7.58E-05	2.42E-04	3.49E-04	1.53E-03	7.65E-04	1.27E-03	2.73E-03	1.25E-03	7.31E-03
3:Del:R:0	1.44E-04	1.02E-04	3.68E-04	9.24E-04	1.12E-03	1.00E-03	1.33E-03	1.37E-03	1.33E-03	8.61E-04
3:Del:R:1	6.52E-04	7.34E-04	5.01E-04	1.22E-03	2.18E-03	1.84E-03	2.47E-03	2.84E-03	3.07E-03	2.64E-03
3:Del:R:2	2.77E-04	2.37E-04	9.59E-05	3.54E-04	9.08E-04	6.85E-04	1.29E-03	8.12E-04	1.12E-03	3.91E-04
3:Del:R:3	1.28E-04	1.63E-04	2.99E-06	3.65E-04	6.16E-04	2.90E-04	6.68E-04	6.26E-04	4.64E-04	4.67E-04
3:Del:R:4	2.32E-05	1.03E-04	8.72E-10	4.12E-05	7.49E-04	6.45E-04	4.39E-04	4.75E-04	8.39E-04	1.39E-03
3:Del:R:5	0.00E+00	2.01E-04	7.50E-05	5.42E-05	1.06E-03	6.23E-04	1.11E-03	1.24E-03	1.15E-03	2.22E-03
4:Del:R:0	2.60E-04	1.45E-04	4.56E-04	6.18E-04	6.85E-04	6.70E-04	1.27E-03	7.14E-04	7.82E-04	7.17E-04
4:Del:R:1	5.41E-04	4.89E-04	2.28E-04	9.71E-04	2.46E-03	2.26E-03	1.76E-03	3.33E-03	3.13E-03	2.15E-03
4:Del:R:2	4.23E-04	2.91E-05	2.07E-04	7.61E-04	7.81E-04	8.99E-04	9.24E-04	1.18E-03	1.24E-03	4.84E-04
4:Del:R:3	2.37E-04	2.36E-04	2.52E-05	3.28E-04	4.57E-04	4.92E-04	1.04E-03	6.54E-04	9.72E-04	1.01E-03
4:Del:R:4	4.89E-05	6.07E-06	7.25E-05	2.89E-04	8.53E-04	1.68E-04	6.92E-04	6.69E-04	6.07E-04	1.32E-03
4:Del:R:5	4.35E-05	7.53E-06	1.05E-04	5.94E-05	1.52E-04	2.64E-04	2.93E-04	3.09E-04	2.10E-04	3.72E-04
5:Del:R:0	7.76E-04	6.63E-04	2.04E-03	2.70E-03	3.81E-03	3.16E-03	4.11E-03	3.31E-03	2.57E-03	1.94E-03
5:Del:R:1	2.52E-04	5.24E-04	3.84E-04	1.24E-03	8.04E-04	1.61E-03	1.81E-03	8.46E-04	1.94E-03	7.09E-04
5:Del:R:2	2.14E-04	6.99E-05	1.53E-04	3.07E-04	3.27E-04	1.87E-04	4.40E-04	2.16E-04	3.13E-04	6.95E-04
5:Del:R:3	4.67E-05	2.36E-05	5.89E-05	6.50E-05	8.19E-05	1.01E-04	1.19E-04	1.15E-04	7.13E-05	5.46E-05
5:Del:R:4	6.04E-09	6.29E-09	8.05E-09	2.06E-08	3.06E-08	3.12E-08	3.70E-08	4.39E-08	3.80E-08	5.80E-08
5:Del:R:5	3.03E-09	3.14E-08	1.99E-05	3.35E-05	1.51E-04	9.89E-05	1.21E-04	1.53E-04	2.51E-04	2.74E-04
2:Ins:R:0	5.54E-04	6.70E-04	5.95E-04	9.01E-04	7.21E-04	1.33E-03	1.28E-03	8.14E-04	1.21E-03	8.09E-04
2:Ins:R:1	3.55E-04	3.20E-04	2.23E-04	5.78E-04	4.58E-04	5.98E-04	8.49E-04	1.08E-03	1.04E-03	7.19E-04
2:Ins:R:2	1.81E-04	1.47E-08	1.47E-04	2.83E-04	7.01E-04	3.94E-04	7.78E-04	6.19E-04	9.26E-04	7.78E-04
2:Ins:R:3	1.06E-04	9.55E-05	1.05E-04	1.75E-04	2.03E-04	2.32E-04	1.46E-04	1.48E-04	1.22E-04	7.31E-05
2:Ins:R:4	2.03E-04	2.22E-04	3.60E-04	2.77E-04	5.52E-05	3.76E-04	2.32E-04	9.49E-06	7.87E-05	2.03E-05
2:Ins:R:5	1.02E-03	1.64E-03	6.22E-04	1.93E-03	5.19E-04	9.26E-04	1.16E-03	6.40E-04	1.33E-03	7.03E-04
3:Ins:R:0	2.40E-04	2.05E-04	4.32E-04	3.41E-04	3.44E-04	8.38E-04	7.29E-04	4.99E-04	5.49E-04	9.03E-05
3:Ins:R:1	2.16E-04	3.49E-04	2.62E-05	5.95E-04	5.71E-04	6.58E-04	9.41E-04	7.22E-04	1.31E-03	4.70E-04
3:Ins:R:2	4.03E-05	5.04E-09	4.36E-05	5.62E-05	4.50E-05	9.95E-05	1.83E-04	7.36E-05	1.81E-04	4.19E-05
3:Ins:R:3	6.04E-09	6.29E-09	8.05E-09	2.06E-08	3.06E-08	3.12E-08	3.70E-08	4.39E-08	3.80E-08	5.80E-08
3:Ins:R:4	1.57E-09	9.68E-05	6.28E-09	2.75E-05	4.08E-08	3.49E-08	3.32E-08	4.86E-08	4.30E-08	7.15E-08
3:Ins:R:5	1.10E-04	2.44E-04	2.16E-04	2.35E-04	2.78E-05	1.20E-04	7.77E-05	1.63E-04	1.01E-04	6.66E-05
4:Ins:R:0	3.41E-04	4.08E-04	6.27E-04	5.21E-04	3.25E-05	1.30E-03	9.30E-04	2.01E-05	4.27E-04	1.83E-08
4:Ins:R:1	8.63E-04	3.34E-04	2.93E-04	8.32E-04	6.90E-04	9.52E-04	1.18E-03	1.06E-03	1.12E-03	3.32E-04
4:Ins:R:2	4.21E-05	1.85E-04	1.37E-05	9.47E-05	1.67E-05	2.82E-04	2.31E-04	7.67E-05	1.19E-04	2.93E-07
4:Ins:R:3	8.71E-05	6.53E-05	4.77E-09	1.23E-04	2.30E-05	1.45E-04	1.20E-04	9.13E-05	7.43E-05	7.14E-08
4:Ins:R:4	9.66E-05	1.21E-08	1.55E-09	8.57E-05	4.17E-08	6.84E-05	3.30E-08	4.70E-08	5.43E-05	7.90E-08
4:Ins:R:5	2.84E-04	2.90E-04	1.54E-04	4.06E-04	3.31E-05	1.29E-04	1.69E-04	2.83E-05	1.30E-04	2.96E-05
5:Ins:R:0	8.55E-04	9.66E-04	4.16E-03	2.66E-03	1.67E-08	4.95E-03	2.50E-03	9.71E-08	7.54E-07	2.97E-07
5:Ins:R:1	3.34E-04	1.15E-03	5.30E-04	5.66E-04	1.84E-03	2.23E-03	1.58E-03	2.05E-03	1.63E-03	2.06E-03
5:Ins:R:2	5.31E-05	2.07E-04	3.86E-10	1.06E-04	3.33E-04	3.38E-04	2.69E-04	1.32E-04	2.42E-04	2.51E-04
5:Ins:R:3	2.27E-05	9.54E-05	1.07E-04	2.39E-05	1.12E-04	2.13E-04	1.64E-04	1.71E-04	1.24E-04	5.52E-05
5:Ins:R:4	2.56E-05	2.43E-08	9.08E-09	2.16E-05	8.43E-05	3.36E-05	3.46E-05	1.85E-04	8.24E-05	3.05E-04
5:Ins:R:5	3.15E-05	1.25E-04	2.31E-09	9.12E-05	4.85E-05	1.81E-04	1.11E-04	8.94E-05	1.43E-04	4.07E-04
2:Del:M:1	1.37E-03	5.19E-04	7.45E-04	1.80E-03	1.82E-03	2.07E-03	2.82E-03	1.56E-03	3.00E-03	2.54E-03
3:Del:M:1	3.20E-04	1.22E-04	3.59E-04	5.05E-04	6.73E-04	4.26E-04	8.51E-04	8.81E-04	6.87E-04	4.58E-04
3:Del:M:2	3.19E-04	6.14E-04	3.89E-04	8.27E-04	2.12E-03	1.49E-03	1.92E-03	1.92E-03	2.08E-03	1.68E-03
4:Del:M:1	2.50E-04	1.94E-04	1.95E-04	6.41E-04	8.54E-04	5.66E-04	1.00E-03	8.66E-04	9.14E-04	7.16E-04
4:Del:M:2	3.09E-04	2.81E-04	3.99E-04	5.04E-04	1.82E-03	1.47E-03	1.63E-03	2.46E-03	2.07E-03	1.10E-03
4:Del:M:3	1.08E-03	2.77E-04	2.49E-05	9.50E-04	3.61E-03	1.69E-03	2.60E-03	2.42E-03	4.30E-03	2.41E-03
5:Del:M:1	6.29E-04	6.09E-04	1.26E-03	1.82E-03	2.79E-03	2.89E-03	3.21E-03	3.65E-03	2.48E-03	2.23E-03
5:Del:M:2	1.25E-03	6.56E-04	9.85E-04	1.79E-03	2.19E-03	2.31E-03	3.82E-03	2.95E-03	2.22E-03	2.09E-03
5:Del:M:3	6.70E-04	3.74E-04	6.92E-04	1.01E-03	1.77E-03	1.36E-03	1.47E-03	1.51E-03	1.47E-03	1.13E-03
5:Del:M:4	2.41E-04	2.11E-04	8.70E-05	4.78E-04	8.76E-04	1.34E-03	1.13E-03	1.09E-03	8.89E-04	1.09E-03
5:Del:M:5	3.59E-04	6.11E-04	4.67E-04	7.77E-04	9.24E-04	1.21E-03	1.26E-03	1.25E-03	1.00E-03	1.51E-03
